Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Caleb Okoli,ITA,DF,Leicester City,23.0,2001.0,12.5,559,648,86.3,9749,3849,243,266,91.4,273,301,90.7,36,65,55.4,0,0.0,0.2,0.0,0,21,1,0,32
Robin Olsen,SWE,GK,Aston Villa,34.0,1990.0,2.5,65,101,64.4,2083,1590,11,11,100.0,32,32,100.0,22,58,37.9,0,0.0,0.0,0.0,0,4,0,0,0
Amadou Onana,BEL,MF,Aston Villa,22.0,2001.0,18.0,703,802,87.7,11058,2897,365,393,92.9,290,325,89.2,34,48,70.8,0,0.7,0.8,-0.7,10,69,12,2,75
André Onana,CMR,GK,Manchester Utd,28.0,1996.0,34.0,948,1306,72.6,22819,13922,220,222,99.1,524,529,99.1,199,544,36.6,0,0.2,0.2,-0.2,1,28,0,0,1
Paul Onuachu,NGA,FW,Southampton,30.0,1994.0,11.7,160,263,60.8,2292,365,84,134,62.7,45,70,64.3,12,19,63.2,1,0.5,0.3,0.5,8,13,2,0,13
Frank Onyeka,NGA,MF,Brentford,26.0,1998.0,0.3,6,7,85.7,71,19,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Lewis Orford,ENG,MF,West Ham,18.0,2006.0,0.5,33,38,86.8,583,83,11,13,84.6,18,20,90.0,2,3,66.7,0,0.0,0.0,0.0,2,2,1,1,0
Stefan Ortega,GER,GK,Manchester City,31.0,1992.0,12.2,373,459,81.3,8327,5597,102,105,97.1,190,196,96.9,79,154,51.3,0,0.0,0.0,0.0,0,6,0,0,0
William Osula,DEN,FW,Newcastle Utd,20.0,2003.0,1.5,18,29,62.1,200,68,14,20,70.0,3,5,60.0,0,1,0.0,0,0.1,0.1,-0.1,2,2,1,0,4
Dango Ouattara,BFA,FW,Bournemouth,22.0,2002.0,22.3,367,612,60.0,5725,1706,210,288,72.9,120,193,62.2,25,67,37.3,4,5.5,3.3,-1.5,35,21,26,11,43
Nico O’Reilly,ENG,DF,Manchester City,19.0,2005.0,5.9,305,353,86.4,4042,780,209,226,92.5,88,109,80.7,3,7,42.9,0,0.4,0.7,-0.4,4,28,1,1,17
Alex Palmer,ENG,GK,Ipswich Town,27.0,1996.0,13.0,299,423,70.7,8545,6103,60,62,96.8,142,142,100.0,96,218,44.0,0,0.0,0.0,0.0,1,8,0,0,1
Cole Palmer,ENG,"MF,FW",Chelsea,22.0,2002.0,35.5,1140,1480,77.0,21582,5611,470,546,86.1,470,555,84.7,173,289,59.9,8,10.9,9.1,-2.9,87,163,64,17,214
Emerson Palmieri,ITA,DF,West Ham,29.0,1994.0,23.5,861,1077,79.9,12546,4549,515,574,89.7,283,348,81.3,43,102,42.2,1,1.5,2.2,-0.5,16,51,13,5,66
Lucas Paquetá,BRA,"MF,FW",West Ham,26.0,1997.0,26.4,1126,1456,77.3,18683,6014,590,700,84.3,389,494,78.7,119,184,64.7,0,3.1,3.3,-3.1,36,132,44,4,155
Thomas Partey,GHA,"MF,DF",Arsenal,31.0,1993.0,31.1,1678,1920,87.4,26697,7155,874,942,92.8,682,767,88.9,91,143,63.6,2,2.1,2.6,-0.1,20,168,33,2,185
Nathan Patterson,SCO,DF,Everton,22.0,2001.0,3.9,130,176,73.9,2272,806,65,72,90.3,52,75,69.3,12,24,50.0,1,0.4,0.4,0.6,4,9,5,3,13
Andreas Pereira,BRA,MF,Fulham,28.0,1996.0,22.4,670,970,69.1,12139,3902,310,371,83.6,258,326,79.1,89,218,40.8,4,4.6,4.6,-0.6,57,67,19,4,104
Ricardo Pereira,POR,DF,Leicester City,30.0,1993.0,4.3,207,248,83.5,3368,956,98,111,88.3,91,108,84.3,13,15,86.7,0,0.0,0.1,0.0,0,19,1,0,18
Kalvin Phillips,ENG,MF,Ipswich Town,28.0,1995.0,13.7,436,551,79.1,8581,2474,162,195,83.1,208,240,86.7,60,98,61.2,0,0.2,0.5,-0.2,5,49,6,1,51
Jaden Philogene Bidace,ENG,"FW,MF",Aston Villa,22.0,2002.0,3.7,63,86,73.3,850,161,40,49,81.6,18,21,85.7,2,3,66.7,0,0.3,0.2,-0.3,1,1,3,0,4
Jaden Philogene Bidace,ENG,"FW,DF",Ipswich Town,22.0,2002.0,5.3,95,131,72.5,1536,414,54,64,84.4,30,41,73.2,6,12,50.0,0,0.2,0.2,-0.2,5,7,4,3,10
Jordan Pickford,ENG,GK,Everton,30.0,1994.0,38.0,1057,1595,66.3,33692,25121,152,153,99.3,459,466,98.5,445,966,46.1,1,0.4,0.2,0.6,2,74,8,0,0
Ethan Pinnock,JAM,DF,Brentford,31.0,1993.0,21.3,924,1080,85.6,17045,6094,360,382,94.2,472,528,89.4,84,145,57.9,0,1.2,0.7,-1.2,8,48,4,1,41
Daniel Podence,POR,"MF,FW",Wolves,28.0,1995.0,0.5,11,16,68.8,132,78,7,7,100.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0.0,0,1,1,0,2
Alfie Pond,ENG,DF,Wolves,20.0,2004.0,0.0,1,1,100.0,23,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Nick Pope,ENG,GK,Newcastle Utd,32.0,1992.0,28.0,575,782,73.5,14597,8818,120,121,99.2,300,305,98.4,151,351,43.0,0,0.0,0.0,0.0,1,2,0,0,1
Pedro Porro,ESP,DF,Tottenham,24.0,1999.0,29.0,1385,1892,73.2,24256,9602,674,769,87.6,541,680,79.6,142,327,43.4,6,5.0,4.6,1.0,57,124,57,27,154
Jarell Quansah,ENG,DF,Liverpool,21.0,2003.0,5.5,356,392,90.8,6327,2038,137,141,97.2,196,212,92.5,20,32,62.5,0,0.1,0.2,-0.1,2,22,1,0,19
Aaron Ramsdale,ENG,GK,Southampton,26.0,1998.0,30.0,774,1223,63.3,21949,16992,209,210,99.5,302,313,96.5,257,686,37.5,0,0.0,0.1,0.0,0,36,1,0,0
Jacob Ramsey,ENG,"FW,MF",Aston Villa,23.0,2001.0,18.0,497,586,84.8,6645,1578,334,366,91.3,133,159,83.6,15,20,75.0,3,2.3,2.2,0.7,21,31,21,1,68
Marcus Rashford,ENG,"FW,MF",Manchester Utd,26.0,1997.0,10.9,253,343,73.8,3508,868,168,201,83.6,56,85,65.9,14,28,50.0,1,2.1,1.4,-1.1,15,13,16,8,21
Marcus Rashford,ENG,FW,Aston Villa,26.0,1997.0,4.9,117,164,71.3,1772,447,67,77,87.0,36,47,76.6,9,25,36.0,2,2.3,2.1,-0.3,13,2,9,2,13
David Raya,ESP,GK,Arsenal,28.0,1995.0,38.0,1040,1413,73.6,24784,17222,285,288,99.0,537,548,98.0,215,570,37.7,0,0.0,0.1,0.0,1,45,3,0,14
Harrison Reed,ENG,MF,Fulham,29.0,1995.0,1.2,39,55,70.9,550,138,21,24,87.5,13,17,76.5,2,5,40.0,0,0.1,0.1,-0.1,1,1,1,0,4
Remy Rees-Dottin,ENG,FW,Bournemouth,18.0,2006.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Sergio Reguilón,ESP,DF,Tottenham,27.0,1996.0,2.2,93,136,68.4,1503,540,42,54,77.8,46,60,76.7,4,17,23.5,0,0.0,0.3,0.0,1,13,2,1,13
Vitor Reis,BRA,DF,Manchester City,18.0,2006.0,0.0,2,2,100.0,50,10,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Chadi Riad,MAR,DF,Crystal Palace,21.0,2003.0,1.0,70,82,85.4,1411,568,24,28,85.7,38,41,92.7,8,13,61.5,0,0.0,0.0,0.0,0,8,1,0,7
Declan Rice,ENG,MF,Arsenal,25.0,1999.0,31.4,1376,1650,83.4,23402,6234,678,737,92.0,553,611,90.5,117,240,48.8,7,6.6,5.6,0.4,59,137,35,5,192
Chris Richards,USA,DF,Crystal Palace,24.0,2000.0,21.4,684,857,79.8,12185,4230,276,312,88.5,340,384,88.5,56,123,45.5,0,0.1,0.6,-0.1,2,23,1,1,39
Richarlison,BRA,FW,Tottenham,27.0,1997.0,5.6,62,103,60.2,937,280,31,45,68.9,19,32,59.4,6,9,66.7,1,0.9,0.6,0.1,4,8,4,2,11
Andrew Robertson,SCO,DF,Liverpool,30.0,1994.0,27.6,1559,1885,82.7,26310,8406,760,806,94.3,672,779,86.3,110,237,46.4,1,4.6,4.3,-3.6,40,150,31,17,176
Antonee Robinson,USA,DF,Fulham,26.0,1997.0,35.2,1595,2076,76.8,27385,10017,763,881,86.6,678,853,79.5,134,239,56.1,10,4.2,4.1,5.8,43,115,56,29,131
Jay Robinson,ENG,"MF,FW",Southampton,17.0,2007.0,1.5,23,34,67.6,264,100,14,17,82.4,6,8,75.0,1,4,25.0,0,0.7,0.5,-0.7,3,1,1,0,1
Rodri,ESP,MF,Manchester City,28.0,1996.0,0.8,64,68,94.1,1142,277,31,32,96.9,25,28,89.3,7,7,100.0,0,0.0,0.1,0.0,1,3,1,0,4
Guido Rodríguez,ARG,MF,West Ham,30.0,1994.0,12.8,480,569,84.4,8091,2164,239,272,87.9,195,215,90.7,38,59,64.4,1,0.2,0.2,0.8,4,37,1,0,33
Mads Roerslev,DEN,DF,Brentford,25.0,1999.0,12.2,422,536,78.7,6925,2249,205,233,88.0,179,224,79.9,27,49,55.1,2,3.0,2.1,-1.0,14,37,11,4,51
Morgan Rogers,ENG,"FW,MF",Aston Villa,22.0,2002.0,34.6,664,907,73.2,9771,3327,374,460,81.3,203,267,76.0,49,65,75.4,10,7.8,5.2,2.2,51,73,56,3,123
Cristian Romero,ARG,DF,Tottenham,26.0,1998.0,15.7,1094,1223,89.5,20402,8197,370,405,91.4,630,665,94.7,80,126,63.5,0,0.6,0.8,-0.6,7,109,8,1,71
Georginio Rutter,FRA,"MF,FW",Brighton,22.0,2002.0,18.4,237,355,66.8,3344,1174,144,187,77.0,74,111,66.7,10,16,62.5,3,2.5,1.7,0.5,19,30,16,1,67
José Sá,POR,GK,Wolves,31.0,1993.0,29.0,592,924,64.1,15334,10381,120,121,99.2,325,335,97.0,143,460,31.1,0,0.2,0.0,-0.2,3,22,1,0,2
Bukayo Saka,ENG,"FW,MF",Arsenal,22.0,2001.0,19.2,552,731,75.5,8408,2487,334,371,90.0,154,214,72.0,45,92,48.9,10,7.6,7.8,2.4,58,15,38,12,70
Mohamed Salah,EGY,FW,Liverpool,32.0,1992.0,37.5,892,1263,70.6,13343,3919,501,601,83.4,302,433,69.7,59,100,59.0,18,14.2,9.1,3.8,88,53,93,15,144
William Saliba,FRA,DF,Arsenal,23.0,2001.0,33.8,2413,2559,94.3,41458,12540,1026,1071,95.8,1255,1306,96.1,123,154,79.9,0,0.9,1.3,-0.9,7,180,6,0,138
Robert Sánchez,ESP,GK,Chelsea,26.0,1997.0,32.0,871,1249,69.7,21022,13967,208,209,99.5,458,474,96.6,201,553,36.3,0,0.1,0.0,-0.1,2,26,1,0,1
Jadon Sancho,ENG,FW,Chelsea,24.0,2000.0,19.6,663,803,82.6,8932,2093,416,465,89.5,208,250,83.2,14,27,51.9,4,3.7,3.1,0.3,38,28,48,0,90
Ibrahim Sangaré,CIV,MF,Nott'ham Forest,26.0,1997.0,6.6,276,323,85.4,4521,1475,129,144,89.6,117,127,92.1,20,31,64.5,1,0.4,0.2,0.6,4,28,4,1,27
Pablo Sarabia,ESP,"MF,FW",Wolves,32.0,1992.0,9.0,308,445,69.2,5160,1909,144,165,87.3,110,147,74.8,36,80,45.0,2,1.8,1.9,0.2,15,39,20,3,60
Jeremy Sarmiento,ECU,MF,Brighton,22.0,2002.0,0.1,6,6,100.0,74,1,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ismaila Sarr,SEN,MF,Crystal Palace,26.0,1998.0,30.1,490,742,66.0,7257,2202,265,359,73.8,183,257,71.2,22,50,44.0,6,8.5,6.7,-2.5,44,28,42,9,85
Sávio,BRA,"FW,MF",Manchester City,20.0,2004.0,19.6,692,856,80.8,10296,1727,423,470,90.0,227,283,80.2,31,56,55.4,8,6.9,6.1,1.1,46,19,47,8,67
Oliver Scarles,ENG,"DF,FW",West Ham,18.0,2005.0,7.4,293,372,78.8,4388,1151,174,196,88.8,106,126,84.1,11,37,29.7,0,0.1,0.1,-0.1,2,10,5,1,22
Dane Scarlett,ENG,"FW,MF",Tottenham,20.0,2004.0,0.4,3,5,60.0,37,20,2,2,100.0,1,1,100.0,0,1,0.0,1,0.0,0.0,1.0,1,0,0,0,1
Kevin Schade,GER,FW,Brentford,22.0,2001.0,25.5,323,541,59.7,4930,1389,185,265,69.8,111,180,61.7,18,43,41.9,2,3.7,1.8,-1.7,23,32,11,3,38
Fabian Schär,SUI,DF,Newcastle Utd,32.0,1991.0,32.6,1654,1977,83.7,33173,12752,577,625,92.3,877,944,92.9,191,373,51.2,0,0.4,1.0,-0.4,5,161,13,0,118
Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,31.0,1992.0,1.1,39,50,78.0,591,144,16,19,84.2,18,23,78.3,2,4,50.0,0,0.2,0.1,-0.2,3,4,2,0,5
Alex Scott,ENG,MF,Bournemouth,20.0,2003.0,8.4,286,342,83.6,4583,1359,142,159,89.3,112,121,92.6,20,35,57.1,0,0.9,1.0,-0.9,12,41,5,1,52
Matz Sels,BEL,GK,Nott'ham Forest,32.0,1992.0,38.0,519,998,52.0,19289,16407,79,79,100.0,168,171,98.2,271,734,36.9,0,0.4,0.3,-0.4,2,45,4,0,2
Nélson Semedo,POR,DF,Wolves,30.0,1993.0,32.1,1096,1357,80.8,16627,5130,598,653,91.6,409,490,83.5,59,128,46.1,4,2.8,1.7,1.2,25,70,28,13,80
Antoine Semenyo,GHA,FW,Bournemouth,24.0,2000.0,35.6,821,1119,73.4,11674,2915,501,586,85.5,252,334,75.4,37,97,38.1,5,5.8,4.3,-0.8,46,49,45,8,109
Marcos Senesi,ARG,DF,Bournemouth,27.0,1997.0,12.3,561,735,76.3,11536,5815,199,228,87.3,267,311,85.9,89,180,49.4,0,0.2,0.5,-0.2,3,79,13,3,62
Ryan Sessegnon,ENG,"FW,DF",Fulham,24.0,2000.0,6.4,189,241,78.4,2728,859,118,136,86.8,58,73,79.5,8,13,61.5,2,1.1,1.1,0.9,12,18,7,2,22
Luke Shaw,ENG,DF,Manchester Utd,29.0,1995.0,3.9,249,290,85.9,4252,1388,118,127,92.9,108,119,90.8,20,33,60.6,0,0.7,0.8,-0.7,5,20,3,1,24
Zain Silcott-Duberry,MSR,FW,Bournemouth,19.0,2005.0,0.0,1,2,50.0,25,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Bernardo Silva,POR,"MF,FW",Manchester City,29.0,1994.0,29.7,1547,1783,86.8,23646,4501,877,949,92.4,554,634,87.4,82,124,66.1,4,5.1,4.5,-1.1,53,87,40,7,134
Jota Silva,POR,"FW,MF",Nott'ham Forest,24.0,1999.0,9.5,118,196,60.2,1692,471,66,86,76.7,37,60,61.7,6,19,31.6,1,2.9,1.8,-1.9,14,4,9,3,18
Eric da Silva Moreira,GER,"MF,DF",Nott'ham Forest,18.0,2006.0,0.3,7,8,87.5,86,7,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jahmai Simpson-Pusey,ENG,DF,Manchester City,18.0,2005.0,1.1,107,115,93.0,1754,549,47,49,95.9,57,59,96.6,3,7,42.9,0,0.0,0.0,0.0,0,3,0,0,3
Luis Sinisterra,COL,"FW,MF",Bournemouth,25.0,1999.0,2.6,73,93,78.5,1067,200,44,48,91.7,22,32,68.8,5,5,100.0,1,1.4,1.3,-0.4,9,6,2,2,6
Oliver Skipp,ENG,MF,Leicester City,23.0,2000.0,12.5,419,502,83.5,6399,1568,214,247,86.6,163,178,91.6,21,36,58.3,0,0.3,0.3,-0.3,9,32,4,0,35
William Smallbone,IRL,MF,Southampton,24.0,2000.0,7.7,270,356,75.8,4399,1203,130,154,84.4,112,131,85.5,20,53,37.7,0,0.7,0.9,-0.7,10,13,4,3,27
Adam Smith,ENG,DF,Bournemouth,33.0,1991.0,17.7,514,679,75.7,8452,2723,244,275,88.7,222,279,79.6,32,89,36.0,0,0.4,0.7,-0.4,8,49,10,5,49
Emile Smith Rowe,ENG,MF,Fulham,24.0,2000.0,22.7,922,1023,90.1,13141,2429,548,592,92.6,330,348,94.8,21,29,72.4,3,1.4,2.0,1.6,24,80,15,1,126
Dominic Solanke,ENG,FW,Tottenham,26.0,1997.0,24.5,255,361,70.6,3429,944,154,205,75.1,68,87,78.2,12,18,66.7,3,2.9,1.2,0.1,14,28,9,0,47
Carlos Soler,ESP,"MF,FW",West Ham,27.0,1997.0,15.7,570,669,85.2,8890,2414,308,326,94.5,212,246,86.2,32,59,54.2,1,1.4,1.9,-0.4,18,43,13,0,56
Julio Soler,ARG,"DF,FW",Bournemouth,19.0,2005.0,0.1,11,14,78.6,104,18,11,13,84.6,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ramón Sosa,PAR,"FW,MF",Nott'ham Forest,24.0,1999.0,3.3,66,97,68.0,1016,283,33,47,70.2,24,35,68.6,5,7,71.4,0,0.5,0.4,-0.5,8,2,5,3,6
Tomáš Souček,CZE,MF,West Ham,29.0,1995.0,28.5,715,969,73.8,11811,3221,364,457,79.6,265,343,77.3,65,97,67.0,1,1.0,1.3,0.0,14,62,8,1,74
Boubakary Soumaré,FRA,MF,Leicester City,25.0,1999.0,24.1,1073,1234,87.0,16191,4336,581,632,91.9,414,471,87.9,42,60,70.0,0,0.4,1.0,-0.4,11,95,16,3,105
Djed Spence,ENG,DF,Tottenham,23.0,2000.0,19.9,992,1161,85.4,14185,4261,585,622,94.1,343,400,85.8,32,67,47.8,2,1.8,1.4,0.2,11,78,18,8,105
Jay Stansfield,ENG,MF,Fulham,21.0,2002.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jason Steele,ENG,GK,Brighton,33.0,1990.0,2.0,101,112,90.2,2321,1556,21,21,100.0,63,65,96.9,17,26,65.4,0,0.0,0.0,0.0,0,0,0,0,0
Jack Stephens,ENG,DF,Southampton,30.0,1994.0,15.4,879,955,92.0,15471,4366,346,372,93.0,464,492,94.3,54,65,83.1,0,0.2,0.3,-0.2,3,51,5,0,63
Raheem Sterling,ENG,"FW,MF",Arsenal,29.0,1994.0,5.5,158,201,78.6,2022,403,103,117,88.0,43,57,75.4,3,4,75.0,2,0.5,0.5,1.5,8,4,9,2,18
Ross Stewart,SCO,FW,Southampton,28.0,1996.0,4.3,67,95,70.5,861,86,34,45,75.6,25,32,78.1,0,1,0.0,0,0.0,0.1,0.0,0,2,1,0,2
Jakub Stolarczyk,POL,GK,Leicester City,23.0,2000.0,10.0,238,386,61.7,6215,4560,70,70,100.0,91,94,96.8,76,220,34.5,0,0.0,0.0,0.0,0,2,0,0,1
John Stones,ENG,"DF,MF",Manchester City,30.0,1994.0,6.1,367,403,91.1,6382,1601,169,179,94.4,161,174,92.5,31,40,77.5,0,0.1,0.2,-0.1,2,42,0,0,21
Jørgen Strand Larsen,NOR,FW,Wolves,24.0,2000.0,28.7,295,457,64.6,3818,697,182,254,71.7,73,112,65.2,14,20,70.0,4,3.0,1.0,1.0,21,19,4,1,29
Yukinari Sugawara,JPN,"DF,MF",Southampton,24.0,2000.0,17.3,713,891,80.0,11241,3454,377,427,88.3,282,339,83.2,37,76,48.7,1,2.2,2.5,-1.2,17,47,21,9,72
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,22.0,2002.0,15.6,285,357,79.8,4101,627,177,201,88.1,86,103,83.5,13,28,46.4,1,1.0,0.8,0.0,10,6,13,7,27
Crysencio Summerville,NED,"FW,MF",West Ham,22.0,2001.0,8.7,194,254,76.4,2881,640,125,148,84.5,55,62,88.7,11,22,50.0,1,1.7,1.7,-0.7,17,13,12,5,18
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,28.0,1995.0,11.0,149,201,74.1,2458,724,72,82,87.8,54,65,83.1,15,29,51.7,0,0.2,0.5,-0.2,5,11,4,1,19
Dominik Szoboszlai,HUN,MF,Liverpool,23.0,2000.0,27.7,1114,1322,84.3,17528,3641,601,671,89.6,366,416,88.0,95,133,71.4,6,7.4,5.9,-1.4,56,88,33,5,131
Matt Targett,ENG,DF,Newcastle Utd,28.0,1995.0,0.2,14,15,93.3,187,49,9,10,90.0,4,4,100.0,1,1,100.0,0,0.0,0.1,0.0,0,0,1,1,0
James Tarkowski,ENG,DF,Everton,31.0,1992.0,32.5,1045,1290,81.0,22119,8229,337,399,84.5,525,571,91.9,173,276,62.7,1,2.9,2.4,-1.9,16,83,11,0,75
Marcus Tavernier,ENG,"FW,MF",Bournemouth,25.0,1999.0,21.5,689,934,73.8,11654,3481,334,387,86.3,280,352,79.5,60,127,47.2,5,4.0,3.6,1.0,43,80,40,14,128
Charlie Taylor,ENG,DF,Southampton,30.0,1993.0,4.0,196,223,87.9,3602,910,70,75,93.3,103,112,92.0,20,28,71.4,0,0.1,0.2,-0.1,1,9,3,1,9
Jack Taylor,IRL,MF,Ipswich Town,26.0,1998.0,9.6,349,421,82.9,6188,1673,156,177,88.1,158,180,87.8,29,48,60.4,0,0.5,0.8,-0.5,5,30,8,1,43
Mathys Tel,FRA,FW,Tottenham,19.0,2005.0,10.1,185,266,69.5,3172,666,89,112,79.5,71,97,73.2,20,34,58.8,1,2.6,1.5,-1.6,14,12,14,4,21
Kenny Tete,NED,DF,Fulham,28.0,1995.0,19.7,772,956,80.8,12358,4026,405,443,91.4,285,353,80.7,61,108,56.5,2,0.9,0.7,1.1,9,65,13,6,63
Thiago,BRA,"FW,MF",Brentford,23.0,2001.0,1.9,40,56,71.4,568,73,20,28,71.4,13,16,81.3,3,5,60.0,0,0.1,0.0,-0.1,2,2,2,0,4
Luke Thomas,ENG,DF,Leicester City,23.0,2001.0,12.3,493,629,78.4,8065,2702,245,267,91.8,205,251,81.7,35,82,42.7,0,0.5,0.5,-0.5,9,32,5,2,37
Youri Tielemans,BEL,MF,Aston Villa,27.0,1997.0,33.6,1694,2061,82.2,29049,10244,787,876,89.8,737,844,87.3,140,259,54.1,7,7.0,5.7,0.0,60,229,38,4,235
Kieran Tierney,SCO,"DF,FW",Arsenal,27.0,1997.0,2.9,145,173,83.8,2325,699,69,73,94.5,65,78,83.3,8,15,53.3,0,1.4,0.7,-1.4,8,13,5,2,15
Jurriën Timber,NED,DF,Arsenal,23.0,2001.0,26.9,1194,1395,85.6,17327,4642,674,741,91.0,472,549,86.0,27,51,52.9,3,0.8,1.3,2.2,17,107,17,2,146
Jean-Clair Todibo,FRA,DF,West Ham,24.0,1999.0,20.3,951,1082,87.9,16772,5965,355,378,93.9,542,574,94.4,48,109,44.0,0,0.0,0.1,0.0,2,44,1,0,38
Harry Toffolo,ENG,DF,Nott'ham Forest,28.0,1995.0,1.5,47,67,70.1,653,304,30,32,93.8,15,24,62.5,1,7,14.3,0,0.0,0.0,0.0,0,1,0,0,2
Takehiro Tomiyasu,JPN,DF,Arsenal,25.0,1998.0,0.1,3,4,75.0,42,10,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1
Sandro Tonali,ITA,MF,Newcastle Utd,24.0,2000.0,29.2,1285,1535,83.7,20569,5348,672,745,90.2,468,537,87.2,99,157,63.1,2,2.2,2.8,-0.2,28,104,30,5,128
Pau Torres,ESP,DF,Aston Villa,27.0,1997.0,22.4,1217,1369,88.9,21319,7907,521,547,95.2,602,644,93.5,79,148,53.4,0,0.1,0.4,-0.1,3,110,8,0,97
Conor Townsend,ENG,DF,Ipswich Town,31.0,1993.0,3.7,80,127,63.0,1418,756,32,39,82.1,41,55,74.5,7,24,29.2,1,0.7,0.2,0.3,4,7,2,2,8
Adama Traoré,ESP,"FW,MF",Fulham,28.0,1996.0,19.7,424,587,72.2,6645,1683,236,286,82.5,143,194,73.7,30,54,55.6,7,4.9,4.5,2.1,42,36,38,22,68
Boubacar Traoré,MLI,MF,Wolves,22.0,2001.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Mark Travers,IRL,GK,Bournemouth,25.0,1999.0,5.0,100,142,70.4,3469,2692,6,6,100.0,51,53,96.2,43,83,51.8,0,0.0,0.0,0.0,0,3,0,0,0
Ryan Trevitt,ENG,MF,Brentford,21.0,2003.0,0.0,4,7,57.1,73,23,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Kieran Trippier,ENG,DF,Newcastle Utd,33.0,1990.0,14.5,1036,1256,82.5,17676,6130,500,529,94.5,432,504,85.7,83,172,48.3,3,1.4,1.5,1.6,22,70,22,2,117
Leandro Trossard,BEL,FW,Arsenal,29.0,1994.0,28.3,711,954,74.5,11435,2972,377,439,85.9,275,357,77.0,43,87,49.4,7,6.1,4.1,0.9,41,45,48,10,101
Kostas Tsimikas,GRE,DF,Liverpool,28.0,1996.0,9.3,550,654,84.1,9357,3100,267,282,94.7,222,253,87.7,49,96,51.0,1,2.1,2.3,-1.1,16,42,12,4,76
Axel Tuanzebe,COD,DF,Ipswich Town,26.0,1997.0,19.0,682,814,83.8,10396,4020,380,416,91.3,260,314,82.8,28,49,57.1,1,0.3,0.3,0.7,5,63,6,1,61
Destiny Udogie,ITA,DF,Tottenham,21.0,2002.0,21.4,972,1115,87.2,14117,4770,544,597,91.1,371,412,90.0,26,33,78.8,1,1.5,1.2,-0.5,16,89,6,1,121
Manuel Ugarte,URU,MF,Manchester Utd,23.0,2001.0,19.8,800,910,87.9,13018,2801,410,457,89.7,310,333,93.1,62,83,74.7,2,1.1,0.7,0.9,10,59,9,3,61
Lesley Ugochukwu,FRA,MF,Southampton,20.0,2004.0,18.4,600,706,85.0,9335,2081,289,327,88.4,265,292,90.8,23,38,60.5,1,1.0,0.6,0.0,14,54,7,1,49
Enes Ünal,TUR,"FW,MF",Bournemouth,27.0,1997.0,3.8,63,99,63.6,685,192,40,52,76.9,17,28,60.7,0,1,0.0,1,0.4,0.3,0.6,4,4,4,0,12
Hákon Valdimarsson,ISL,GK,Brentford,22.0,2001.0,1.6,46,70,65.7,1445,1110,8,8,100.0,21,21,100.0,17,41,41.5,0,0.0,0.0,0.0,0,2,0,0,0
Virgil van Dijk,NED,DF,Liverpool,33.0,1991.0,37.0,2687,2934,91.6,49026,19099,1099,1142,96.2,1333,1397,95.4,229,341,67.2,1,0.7,1.0,0.3,12,290,7,0,198
Jamie Vardy,ENG,FW,Leicester City,37.0,1987.0,31.4,258,389,66.3,3776,424,141,190,74.2,86,114,75.4,15,22,68.2,4,3.0,2.6,1.0,19,11,10,1,22
Renato Veiga,POR,"DF,MF",Chelsea,21.0,2003.0,2.0,118,139,84.9,2171,435,45,51,88.2,55,61,90.2,13,21,61.9,0,0.0,0.2,0.0,0,6,1,0,7
Joël Veltman,NED,DF,Brighton,32.0,1992.0,18.9,745,929,80.2,12563,3243,365,406,89.9,307,380,80.8,63,99,63.6,0,0.5,1.3,-0.5,6,66,9,5,85
Micky van de Ven,NED,DF,Tottenham,23.0,2001.0,11.3,729,802,90.9,13817,4206,217,236,91.9,455,471,96.6,50,80,62.5,2,1.2,0.7,0.8,2,50,1,0,51
