Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Sander Berge,NOR,MF,Fulham,26.0,1998.0,24.7,1193,1152,41,40,3,7,3,1,0,0,0,0,1091,0,8
Lucas Bergvall,SWE,MF,Tottenham,18.0,2006.0,13.5,720,675,44,21,0,8,21,10,8,5,2,0,629,1,11
Victor Bernth Kristiansen,DEN,DF,Leicester City,21.0,2002.0,27.6,1321,1067,246,40,1,2,97,189,17,14,2,0,1023,8,24
Beto,GNB,FW,Everton,26.0,1998.0,17.0,268,264,4,0,1,2,4,0,1,0,0,0,156,0,13
Philip Billing,DEN,MF,Bournemouth,28.0,1996.0,2.0,102,91,10,1,1,1,10,1,6,2,2,1,70,1,2
Yves Bissouma,MLI,MF,Tottenham,27.0,1996.0,15.6,852,807,42,41,2,2,2,1,0,0,0,0,755,3,10
Oscar Bobb,NOR,FW,Manchester City,21.0,2003.0,0.2,15,14,1,0,0,0,0,0,0,0,0,0,13,0,0
Lamare Bogarde,NED,"DF,MF",Aston Villa,20.0,2004.0,5.3,272,239,31,14,0,0,0,17,0,0,0,0,240,2,1
Willy Boly,CIV,DF,Nott'ham Forest,33.0,1991.0,1.7,70,69,1,1,0,0,0,0,0,0,0,0,55,0,0
Sven Botman,NED,DF,Newcastle Utd,24.0,2000.0,4.6,246,238,8,7,1,2,0,1,0,0,0,0,220,0,0
Jarrod Bowen,ENG,"FW,MF",West Ham,27.0,1996.0,33.0,815,722,87,6,7,4,106,3,44,28,15,0,584,6,44
Conor Bradley,NIR,DF,Liverpool,21.0,2003.0,8.4,544,471,71,13,0,2,7,58,0,0,0,0,456,2,12
Jarrad Branthwaite,ENG,DF,Everton,22.0,2002.0,27.9,1198,1141,51,38,1,17,5,3,0,0,0,0,984,6,7
James Bree,ENG,DF,Southampton,26.0,1997.0,11.9,599,549,49,9,0,0,29,36,3,2,0,0,500,1,9
Ben Brereton,CHI,FW,Southampton,25.0,1999.0,5.0,166,163,2,1,1,0,5,1,0,0,0,0,128,1,3
Nathan Broadhead,WAL,"MF,FW",Ipswich Town,26.0,1998.0,7.8,228,218,10,0,3,1,9,2,3,3,0,0,178,0,11
Armando Broja,ALB,FW,Everton,22.0,2001.0,3.7,73,72,0,0,0,0,1,0,0,0,0,0,53,1,1
David Brooks,WAL,"FW,MF",Bournemouth,27.0,1997.0,10.7,411,366,44,14,3,0,52,10,17,7,4,0,310,1,14
Emi Buendía,ARG,"MF,FW",Aston Villa,27.0,1996.0,1.1,60,59,1,1,1,0,0,0,0,0,0,0,49,0,0
Santiago Bueno,URU,DF,Wolves,25.0,1998.0,18.7,842,807,34,21,1,3,0,4,0,0,0,0,741,1,9
Facundo Buonanotte,ARG,"FW,MF",Leicester City,19.0,2004.0,16.9,572,501,67,24,7,4,43,10,26,19,1,0,437,4,9
Cameron Burgess,AUS,DF,Ipswich Town,28.0,1995.0,17.1,774,710,60,28,1,1,0,0,0,0,0,0,626,4,7
Dan Burn,ENG,DF,Newcastle Utd,32.0,1992.0,37.0,2006,1968,37,25,0,12,3,8,0,0,0,0,1774,1,16
Wes Burns,WAL,"FW,DF",Ipswich Town,29.0,1994.0,10.3,253,244,9,1,0,1,46,8,0,0,0,0,153,0,24
Nathan Butler-Oyedeji,ENG,FW,Arsenal,21.0,2003.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moisés Caicedo,ECU,"MF,DF",Chelsea,22.0,2001.0,37.2,2194,2116,74,47,12,13,10,27,0,0,0,0,1967,4,20
Tom Cairney,SCO,MF,Fulham,33.0,1991.0,7.0,627,602,25,11,0,2,20,1,8,3,3,0,569,0,8
Jens Cajuste,SWE,MF,Ipswich Town,24.0,1999.0,21.8,783,719,64,23,1,5,10,41,0,0,0,0,647,0,12
Riccardo Calafiori,ITA,DF,Arsenal,22.0,2002.0,10.9,549,483,65,7,0,2,11,58,0,0,0,0,470,1,11
