Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Stredair Appuah,FRA,"FW,MF",Nantes,19,2004,0.9,0,4,0,0.0,4.29,0.0,0.0,,23.3,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Yoël Armougom,FRA,"DF,MF",Clermont Foot,25,1998,2.6,0,2,0,0.0,0.77,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Hákon Arnar Haraldsson,ISL,"FW,MF",Lille,20,2003,14.3,2,12,6,50.0,0.84,0.42,0.17,0.33,18.2,0,0,0,0.8,0.8,0.06,1.2,1.2
Mohamed El Arouch,FRA,FW,Lyon,19,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Asensio,ESP,"MF,FW",Paris S-G,27,1996,12.4,4,27,10,37.0,2.18,0.81,0.15,0.4,19.2,1,0,0,3.2,3.2,0.12,0.8,0.8
Joel Asoro,SWE,"FW,MF",Metz,24,1999,9.4,2,6,3,50.0,0.64,0.32,0.33,0.67,15.4,0,0,0,0.6,0.6,0.1,1.4,1.4
Lorenz Assignon,TOG,DF,Rennes,23,2000,11.2,1,11,4,36.4,0.98,0.36,0.09,0.25,22.9,0,0,0,0.4,0.4,0.04,0.6,0.6
Youcef Atal,ALG,DF,Nice,27,1996,4.0,1,4,1,25.0,1.0,0.25,0.25,1.0,22.6,0,0,0,0.1,0.1,0.03,0.9,0.9
Valentin Atangana Edoa,FRA,MF,Reims,17,2005,6.2,0,9,2,22.2,1.46,0.32,0.0,0.0,19.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Arthur Atta,FRA,"MF,FW",Metz,20,2003,10.3,1,9,4,44.4,0.88,0.39,0.11,0.25,16.2,0,0,0,0.6,0.6,0.06,0.4,0.4
Pierre-Emerick Aubameyang,GAB,FW,Marseille,34,1989,29.1,17,112,47,42.0,3.84,1.61,0.12,0.28,15.8,5,4,4,20.5,17.3,0.16,-3.5,-4.3
André Ayew,GHA,FW,Le Havre,33,1989,12.3,5,32,12,37.5,2.61,0.98,0.16,0.42,15.1,1,0,0,3.1,3.1,0.1,1.9,1.9
Neil El Aynaoui,MAR,MF,Lens,22,2001,17.4,1,22,8,36.4,1.26,0.46,0.05,0.13,16.0,0,0,0,2.4,2.4,0.11,-1.4,-1.4
Abdellah Baallal,MAR,MF,Clermont Foot,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Shavy Babicka,GAB,"FW,MF",Toulouse,23,2000,4.1,1,8,4,50.0,1.93,0.97,0.13,0.25,18.7,0,0,0,0.6,0.6,0.07,0.4,0.4
Aliou Badara Baldé,GUI,"FW,DF",Nice,20,2002,0.8,0,3,2,66.7,3.91,2.61,0.0,0.0,19.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Tiemoué Bakayoko,FRA,MF,Lorient,28,1994,14.6,2,12,7,58.3,0.82,0.48,0.17,0.29,15.8,0,0,0,1.7,1.7,0.15,0.3,0.3
Dilane Bakwa,FRA,"FW,MF",Strasbourg,20,2002,24.2,3,44,12,27.3,1.82,0.5,0.07,0.25,19.6,4,0,0,3.2,3.2,0.07,-0.2,-0.2
Carlos Baleba,CMR,MF,Lille,19,2004,0.7,0,2,1,50.0,2.95,1.48,0.0,0.0,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Leonardo Balerdi,ARG,DF,Marseille,24,1999,25.2,2,14,4,28.6,0.55,0.16,0.14,0.5,17.4,0,0,0,0.9,0.9,0.06,1.1,1.1
Folarin Balogun,USA,FW,Monaco,22,2001,18.8,7,63,26,41.3,3.35,1.38,0.11,0.27,14.0,0,0,3,11.0,8.5,0.14,-4.0,-1.5
Mohamed Bamba,CIV,FW,Lorient,21,2001,12.6,8,37,17,45.9,2.93,1.34,0.19,0.41,12.1,0,1,1,6.4,5.6,0.16,1.6,1.4
Mamady Bangré,BFA,"FW,MF",Toulouse,22,2001,1.1,0,3,0,0.0,2.67,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Bradley Barcola,FRA,FW,Lyon,20,2002,3.0,0,2,0,0.0,0.67,0.0,0.0,,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Bradley Barcola,FRA,"FW,MF",Paris S-G,20,2002,15.2,4,31,11,35.5,2.04,0.72,0.13,0.36,13.8,0,0,0,4.5,4.5,0.15,-0.5,-0.5
Melvin Bard,FRA,DF,Nice,22,2000,29.5,1,15,5,33.3,0.51,0.17,0.07,0.2,24.6,2,0,0,0.5,0.5,0.04,0.5,0.5
Steven Baseya,FRA,DF,Strasbourg,18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yanis Begraoui,MAR,"FW,MF",Toulouse,22,2001,3.3,0,8,4,50.0,2.4,1.2,0.0,0.0,17.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Jérémie Bela,ANG,"MF,FW",Clermont Foot,30,1993,2.3,0,6,2,33.3,2.66,0.89,0.0,0.0,22.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Reda Belahyane,MAR,MF,Nice,19,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alaa Bellaarouch,MAR,GK,Strasbourg,21,2002,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,25,1998,3.0,2,5,3,60.0,1.67,1.0,0.4,0.67,22.5,2,0,0,0.6,0.6,0.11,1.4,1.4
Jeanuël Belocian,FRA,DF,Rennes,18,2005,16.1,0,3,0,0.0,0.19,0.0,0.0,,11.3,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,18,2005,4.8,2,14,4,28.6,2.94,0.84,0.14,0.5,19.8,1,0,0,0.8,0.8,0.06,1.2,1.2
Wissam Ben Yedder,FRA,FW,Monaco,32,1990,25.7,16,63,29,46.0,2.45,1.13,0.24,0.52,11.5,0,1,1,12.4,11.6,0.18,3.6,3.4
Saïd Benrahma,ALG,"FW,MF",Lyon,27,1995,8.6,3,25,9,36.0,2.92,1.05,0.12,0.33,21.5,2,0,0,1.6,1.6,0.06,1.4,1.4
Nabil Bentaleb,ALG,MF,Lille,28,1994,21.9,0,10,2,20.0,0.46,0.09,0.0,0.0,29.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Lucas Beraldo,BRA,DF,Paris S-G,19,2003,11.2,1,5,2,40.0,0.45,0.18,0.2,0.5,10.8,0,0,0,1.0,1.0,0.2,0.0,0.0
Dimitry Bertaud,COD,GK,Montpellier,25,1998,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Bizot,NED,GK,Brest,32,1991,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rubén Blanco,ESP,GK,Marseille,28,1995,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ludovic Blas,FRA,"FW,MF",Rennes,25,1997,17.4,4,42,15,35.7,2.42,0.86,0.07,0.2,20.0,0,1,2,4.7,3.1,0.07,-0.7,-0.1
Myron Boadu,NED,FW,Monaco,22,2001,0.9,1,2,2,100.0,2.12,2.12,0.5,0.5,10.7,0,0,0,0.4,0.4,0.22,0.6,0.6
Jeremie Boga,CIV,FW,Nice,26,1997,22.2,6,39,19,48.7,1.76,0.86,0.15,0.32,16.7,4,0,0,4.3,4.3,0.11,1.7,1.7
Adama Bojang,GAM,FW,Reims,19,2004,0.9,0,4,1,25.0,4.34,1.08,0.0,0.0,16.9,0,0,0,1.3,1.3,0.32,-1.3,-1.3
Neto Borges,BRA,DF,Clermont Foot,26,1996,28.0,0,16,2,12.5,0.57,0.07,0.0,0.0,19.6,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Saïmon Bouabré,FRA,MF,Monaco,17,2006,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ayyoub Bouaddi,FRA,MF,Lille,15,2007,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Badredine Bouanani,ALG,FW,Nice,18,2004,1.8,0,4,1,25.0,2.24,0.56,0.0,0.0,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Badredine Bouanani,ALG,MF,Lorient,18,2004,4.9,1,15,5,33.3,3.05,1.02,0.07,0.2,21.1,0,0,0,1.4,1.4,0.09,-0.4,-0.4
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,17,2006,0.3,0,1,0,0.0,3.1,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Hicham Boudaoui,ALG,MF,Nice,23,1999,17.9,2,29,6,20.7,1.62,0.33,0.07,0.33,15.4,0,0,0,3.3,3.3,0.11,-1.3,-1.3
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,29,1994,26.9,9,44,10,22.7,1.63,0.37,0.05,0.2,21.8,13,7,7,9.9,4.4,0.1,-0.9,-2.4
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,24,1998,10.3,1,25,9,36.0,2.43,0.87,0.04,0.11,17.5,0,0,0,2.0,2.0,0.08,-1.0,-1.0
Hugo Boutsingkham,FRA,"MF,FW",Nantes,20,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Bilal Brahimi,ALG,FW,Nice,23,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Bilal Brahimi,ALG,"FW,MF",Brest,23,2000,2.5,0,4,2,50.0,1.63,0.81,0.0,0.0,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Lilian Brassier,FRA,DF,Brest,23,1999,29.7,3,12,3,25.0,0.4,0.1,0.25,1.0,16.3,0,0,0,1.1,1.1,0.09,1.9,1.9
Maxime Busi,BEL,"FW,DF",Reims,23,1999,1.8,0,1,0,0.0,0.56,0.0,0.0,,16.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Marcin Bułka,POL,GK,Nice,23,1999,34.0,0,1,0,0.0,0.03,0.0,0.0,,7.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Rémy Cabella,FRA,"FW,MF",Lille,33,1990,16.4,2,33,14,42.4,2.01,0.85,0.06,0.14,15.5,0,0,0,5.2,5.2,0.16,-3.2,-3.2
Duje Ćaleta-Car,CRO,DF,Lyon,26,1996,22.1,0,7,1,14.3,0.32,0.05,0.0,0.0,10.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Lamine Camara,SEN,MF,Metz,19,2004,25.1,1,29,8,27.6,1.16,0.32,0.03,0.13,28.4,4,0,1,2.2,1.4,0.05,-1.2,-0.4
Mahdi Camara,FRA,MF,Brest,25,1998,22.4,7,41,13,31.7,1.83,0.58,0.15,0.46,16.6,0,1,1,4.9,4.1,0.1,2.1,1.9
Mohamed Camara,MLI,MF,Monaco,23,2000,11.5,1,13,3,23.1,1.13,0.26,0.0,0.0,26.0,0,1,1,1.5,0.7,0.05,-0.5,-0.7
Axel Camblan,FRA,FW,Brest,19,2003,1.0,0,2,0,0.0,2.0,0.0,0.0,,9.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Fali Candé,GNB,DF,Metz,25,1998,20.5,0,13,7,53.8,0.63,0.34,0.0,0.0,21.4,2,0,0,0.8,0.8,0.06,-0.8,-0.8
Gino Caoki,FRA,MF,Lorient,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxence Caqueret,FRA,MF,Lyon,23,2000,33.6,1,24,9,37.5,0.71,0.27,0.04,0.11,20.9,0,0,0,2.1,2.1,0.09,-1.1,-1.1
Igor Carioca,BRA,"DF,MF",Lorient,26,1996,2.9,0,1,0,0.0,0.34,0.0,0.0,,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Antonin Cartillier,FRA,DF,Monaco,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josué Casimir,HAI,"FW,DF",Le Havre,21,2001,22.4,0,22,4,18.2,0.98,0.18,0.0,0.0,18.3,0,0,0,1.9,1.9,0.09,-1.9,-1.9
Cristian Cásseres Jr.,VEN,MF,Toulouse,23,2000,21.6,1,15,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1
Jean-Charles Castelletto,CMR,DF,Nantes,28,1995,27.4,2,10,6,60.0,0.37,0.22,0.2,0.33,12.1,0,0,0,0.6,0.6,0.06,1.4,1.4
Maximiliano Caufriez,BEL,DF,Clermont Foot,26,1997,18.4,0,6,1,16.7,0.33,0.05,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Ivan Cavaleiro,POR,FW,Lille,29,1993,8.6,1,11,3,27.3,1.29,0.35,0.09,0.33,13.4,0,0,0,1.3,1.3,0.12,-0.3,-0.3
Fabien Centonze,FRA,DF,Nantes,27,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fares Chaïbi,ALG,"FW,MF",Toulouse,20,2002,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Muhammed Cham,AUT,"MF,FW",Clermont Foot,22,2000,28.4,8,69,26,37.7,2.43,0.92,0.06,0.15,22.0,10,4,5,9.4,5.5,0.08,-1.4,-1.5
Brendan Chardonnet,FRA,DF,Brest,28,1994,33.0,1,18,3,16.7,0.55,0.09,0.06,0.33,11.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5
Jhoanner Chávez,ECU,DF,Lens,21,2002,5.3,0,3,0,0.0,0.56,0.0,0.0,,11.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Rayan Cherki,FRA,"MF,FW",Lyon,19,2003,19.1,1,57,17,29.8,2.98,0.89,0.02,0.06,15.7,1,0,0,5.2,5.2,0.09,-4.2,-4.2
Lucas Chevalier,FRA,GK,Lille,21,2001,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Chirivella,ESP,MF,Nantes,26,1997,28.8,1,17,6,35.3,0.59,0.21,0.06,0.17,19.8,0,0,0,1.5,1.5,0.09,-0.5,-0.5
Joris Chotard,FRA,MF,Montpellier,21,2001,28.7,0,21,7,33.3,0.73,0.24,0.0,0.0,26.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6
Djaoui Cissé,FRA,MF,Rennes,19,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ibrahim Cissoko,NED,"FW,MF",Toulouse,20,2003,2.7,1,8,4,50.0,2.99,1.49,0.13,0.25,20.2,0,0,0,0.8,0.8,0.1,0.2,0.2
Alexis Claude-Maurice,FRA,MF,Nice,25,1998,5.6,0,18,6,33.3,3.21,1.07,0.0,0.0,25.1,1,0,0,0.8,0.8,0.04,-0.8,-0.8
Jonathan Clauss,FRA,DF,Marseille,30,1992,23.0,3,28,8,28.6,1.22,0.35,0.11,0.38,23.0,3,0,0,1.3,1.3,0.05,1.7,1.7
Marcus Coco,FRA,"DF,FW",Nantes,27,1996,16.5,1,9,2,22.2,0.55,0.12,0.11,0.5,20.0,0,0,0,0.8,0.8,0.09,0.2,0.2
Maxime Colin,FRA,DF,Metz,31,1991,20.4,0,6,0,0.0,0.29,0.0,0.0,,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Eray Cömert,SUI,DF,Nantes,25,1998,22.2,2,9,3,33.3,0.41,0.14,0.22,0.67,17.1,1,0,0,0.7,0.7,0.08,1.3,1.3
Alois Confais,FRA,"MF,FW",Le Havre,26,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Joaquín Correa,ARG,"FW,MF",Marseille,28,1994,4.8,0,4,2,50.0,0.84,0.42,0.0,0.0,19.3,1,0,0,0.6,0.6,0.16,-0.6,-0.6
Oscar Cortés,COL,"FW,MF",Lens,19,2003,0.5,1,1,1,100.0,2.05,2.05,1.0,1.0,7.7,0,0,0,0.5,0.5,0.46,0.5,0.5
David Costa,POR,MF,Lens,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.1,1.0,1.0
Logan Costa,CPV,DF,Toulouse,22,2001,29.4,1,14,4,28.6,0.48,0.14,0.07,0.25,14.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4
Grégoire Coudert,FRA,GK,Brest,24,1999,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mamadou Coulibaly,FRA,MF,Monaco,19,2004,1.3,0,2,0,0.0,1.53,0.0,0.0,,20.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,22,2001,6.9,1,17,7,41.2,2.46,1.01,0.06,0.14,14.1,0,0,0,2.6,2.6,0.15,-1.6,-1.6
Nicolas Cozza,FRA,DF,Nantes,24,1999,9.9,0,5,0,0.0,0.5,0.0,0.0,,12.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7
Trévis Dago,CIV,"FW,MF",Lille,18,2005,0.3,0,1,0,0.0,3.91,0.0,0.0,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Thijs Dallinga,NED,FW,Toulouse,22,2000,27.9,14,81,32,39.5,2.9,1.15,0.16,0.41,13.3,1,1,3,14.1,11.8,0.15,-0.1,1.2
Kevin Danso,AUT,DF,Lens,24,1998,29.5,1,21,5,23.8,0.71,0.17,0.05,0.2,14.2,0,0,0,1.8,1.8,0.09,-0.8,-0.8
Dante,BRA,DF,Nice,39,1983,31.6,1,15,5,33.3,0.47,0.16,0.07,0.2,13.9,0,0,0,0.9,0.9,0.06,0.1,0.1
Raimane Daou,COM,"DF,MF",Marseille,18,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Daramy,DEN,"FW,MF",Reims,21,2002,18.3,4,30,10,33.3,1.64,0.55,0.1,0.3,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8
Achraf Dari,MAR,"DF,FW",Brest,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.0,0.0,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0
Jonathan David,CAN,FW,Lille,23,2000,29.2,19,76,43,56.6,2.6,1.47,0.22,0.4,14.1,0,2,3,17.5,15.0,0.2,1.5,2.0
Thibault De Smet,BEL,DF,Reims,25,1998,20.3,0,4,0,0.0,0.2,0.0,0.0,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Romain Del Castillo,FRA,FW,Brest,27,1996,27.7,8,37,14,37.8,1.33,0.5,0.14,0.36,20.3,3,3,3,5.2,2.9,0.08,2.8,2.1
Thomas Delaine,FRA,"DF,MF",Strasbourg,31,1992,22.7,1,12,2,16.7,0.53,0.09,0.08,0.5,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7
Sacha Delaye,FRA,"MF,FW",Montpellier,21,2002,1.4,0,5,2,40.0,3.46,1.38,0.0,0.0,21.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Karamoko Dembélé,ENG,"MF,FW",Brest,20,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ousmane Dembélé,FRA,"MF,FW",Paris S-G,26,1997,16.7,3,43,14,32.6,2.57,0.84,0.07,0.21,17.1,0,0,0,4.4,4.4,0.1,-1.4,-1.4
Jessy Deminguet,FRA,"MF,FW",Strasbourg,25,1998,7.7,0,3,1,33.3,0.39,0.13,0.0,0.0,9.1,0,0,0,0.3,0.3,0.1,-0.3,-0.3
Rémy Descamps,FRA,GK,Nantes,27,1996,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikkel Desler,DEN,DF,Toulouse,28,1995,17.2,0,16,0,0.0,0.93,0.0,0.0,,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0
Arthur Desmas,FRA,GK,Le Havre,29,1994,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lamine Diack,SEN,MF,Nantes,22,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mamadou Diakhon,FRA,"FW,MF",Reims,17,2005,2.3,0,1,1,100.0,0.43,0.43,0.0,0.0,20.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Bafodé Diakité,FRA,DF,Lille,22,2001,18.8,5,16,7,43.8,0.85,0.37,0.31,0.71,8.7,0,0,0,2.0,2.0,0.13,3.0,3.0
Ibrahim Diakité,GUI,DF,Reims,19,2003,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Oumar Diakité,CIV,FW,Reims,19,2003,17.6,5,35,11,31.4,1.99,0.62,0.14,0.45,14.8,0,0,1,7.0,6.2,0.18,-2.0,-1.2
Habib Diarra,SEN,"MF,FW",Strasbourg,19,2004,25.6,3,38,14,36.8,1.48,0.55,0.05,0.14,21.2,1,1,1,3.4,2.7,0.07,-0.4,-0.7
Moussa Diarra,MLI,DF,Toulouse,22,2000,15.5,1,5,2,40.0,0.32,0.13,0.2,0.5,14.0,0,0,0,0.5,0.5,0.09,0.5,0.5
Krépin Diatta,SEN,"DF,FW",Monaco,24,1999,13.4,0,9,0,0.0,0.67,0.0,0.0,,23.5,1,0,0,0.5,0.5,0.06,-0.5,-0.5
Mory Diaw,SEN,GK,Clermont Foot,30,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mahamadou Diawara,FRA,MF,Lyon,18,2005,4.0,0,6,0,0.0,1.51,0.0,0.0,,15.3,0,0,0,0.7,0.7,0.12,-0.7,-0.7
