Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Steven Baseya,FRA,DF,Strasbourg,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,18,2005,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yanis Begraoui,MAR,"FW,MF",Toulouse,22,2001,3.3,7,2.11,3,0,0,0,3,1,1,0.3,1,0,0,0,0,0
Jérémie Bela,ANG,"MF,FW",Clermont Foot,30,1993,2.3,7,3.07,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Reda Belahyane,MAR,MF,Nice,19,2004,0.3,2,6.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alaa Bellaarouch,MAR,GK,Strasbourg,21,2002,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,25,1998,3.0,6,2.01,4,0,2,0,0,0,3,1.0,2,0,1,0,0,0
Jeanuël Belocian,FRA,DF,Rennes,18,2005,16.1,15,0.93,11,2,0,2,0,0,1,0.06,1,0,0,0,0,0
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,18,2005,4.8,20,4.21,12,0,2,1,5,0,5,1.05,2,0,1,0,2,0
Wissam Ben Yedder,FRA,FW,Monaco,32,1990,25.7,74,2.88,62,0,3,7,1,1,8,0.31,8,0,0,0,0,0
Saïd Benrahma,ALG,"FW,MF",Lyon,27,1995,8.6,38,4.44,26,6,2,2,1,1,4,0.47,4,0,0,0,0,0
Nabil Bentaleb,ALG,MF,Lille,28,1994,21.9,38,1.74,34,2,0,0,1,1,5,0.23,5,0,0,0,0,0
Lucas Beraldo,BRA,DF,Paris S-G,19,2003,11.2,14,1.25,13,1,0,0,0,0,1,0.09,1,0,0,0,0,0
Dimitry Bertaud,COD,GK,Montpellier,25,1998,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marco Bizot,NED,GK,Brest,32,1991,32.0,5,0.16,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Rubén Blanco,ESP,GK,Marseille,28,1995,1.3,1,0.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ludovic Blas,FRA,"FW,MF",Rennes,25,1997,17.4,45,2.59,28,5,6,5,1,0,6,0.35,3,0,0,2,1,0
Myron Boadu,NED,FW,Monaco,22,2001,0.9,1,1.06,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Jeremie Boga,CIV,FW,Nice,26,1997,22.2,80,3.6,43,16,14,6,1,0,11,0.5,6,2,3,0,0,0
Adama Bojang,GAM,FW,Reims,19,2004,0.9,2,2.17,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Neto Borges,BRA,DF,Clermont Foot,26,1996,28.0,50,1.79,37,5,2,2,3,1,3,0.11,1,0,0,0,2,0
Saïmon Bouabré,FRA,MF,Monaco,17,2006,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ayyoub Bouaddi,FRA,MF,Lille,15,2007,1.5,2,1.37,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Badredine Bouanani,ALG,FW,Nice,18,2004,1.8,10,5.59,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Badredine Bouanani,ALG,MF,Lorient,18,2004,4.9,24,4.89,16,5,1,0,2,0,2,0.41,2,0,0,0,0,0
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,17,2006,0.3,2,6.21,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Hicham Boudaoui,ALG,MF,Nice,23,1999,17.9,47,2.62,35,2,2,5,3,0,3,0.17,3,0,0,0,0,0
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,29,1994,26.9,113,4.19,70,34,2,7,0,0,14,0.52,11,1,0,2,0,0
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,24,1998,10.3,34,3.3,21,2,4,3,3,1,1,0.1,1,0,0,0,0,0
Hugo Boutsingkham,FRA,"MF,FW",Nantes,20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bilal Brahimi,ALG,FW,Nice,23,2000,0.1,1,8.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bilal Brahimi,ALG,"FW,MF",Brest,23,2000,2.5,13,5.29,11,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Lilian Brassier,FRA,DF,Brest,23,1999,29.7,18,0.61,14,0,1,0,1,2,2,0.07,1,0,0,0,1,0
Maxime Busi,BEL,"FW,DF",Reims,23,1999,1.8,6,3.33,4,0,1,0,0,1,0,0.0,0,0,0,0,0,0
Marcin Bułka,POL,GK,Nice,23,1999,34.0,3,0.09,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Rémy Cabella,FRA,"FW,MF",Lille,33,1990,16.4,76,4.64,47,16,2,5,2,4,10,0.61,4,2,0,2,1,1
Duje Ćaleta-Car,CRO,DF,Lyon,26,1996,22.1,12,0.54,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Lamine Camara,SEN,MF,Metz,19,2004,25.1,70,2.8,32,26,3,4,2,3,11,0.44,6,3,1,0,0,1
Mahdi Camara,FRA,MF,Brest,25,1998,22.4,73,3.25,50,0,2,7,10,4,7,0.31,4,0,0,1,2,0
Mohamed Camara,MLI,MF,Monaco,23,2000,11.5,41,3.57,37,0,1,1,1,1,7,0.61,7,0,0,0,0,0
Axel Camblan,FRA,FW,Brest,19,2003,1.0,2,2.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fali Candé,GNB,DF,Metz,25,1998,20.5,17,0.83,10,1,2,2,1,1,3,0.15,1,0,0,1,1,0
Gino Caoki,FRA,MF,Lorient,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Maxence Caqueret,FRA,MF,Lyon,23,2000,33.6,113,3.37,85,16,4,3,2,3,7,0.21,5,0,1,1,0,0
Igor Carioca,BRA,"DF,MF",Lorient,26,1996,2.9,7,2.4,6,1,0,0,0,0,1,0.34,1,0,0,0,0,0
Antonin Cartillier,FRA,DF,Monaco,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josué Casimir,HAI,"FW,DF",Le Havre,21,2001,22.4,52,2.32,42,0,4,2,4,0,7,0.31,5,0,1,0,1,0
Cristian Cásseres Jr.,VEN,MF,Toulouse,23,2000,21.6,37,1.71,26,5,1,2,0,3,4,0.18,4,0,0,0,0,0
Jean-Charles Castelletto,CMR,DF,Nantes,28,1995,27.4,25,0.91,23,0,1,0,1,0,1,0.04,1,0,0,0,0,0
Maximiliano Caufriez,BEL,DF,Clermont Foot,26,1997,18.4,14,0.76,13,1,0,0,0,0,2,0.11,2,0,0,0,0,0
Ivan Cavaleiro,POR,FW,Lille,29,1993,8.6,18,2.1,12,3,1,1,1,0,1,0.12,1,0,0,0,0,0
Fabien Centonze,FRA,DF,Nantes,27,1996,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fares Chaïbi,ALG,"FW,MF",Toulouse,20,2002,0.6,3,4.66,2,1,0,0,0,0,1,1.55,0,1,0,0,0,0
Muhammed Cham,AUT,"MF,FW",Clermont Foot,22,2000,28.4,119,4.2,71,27,3,8,10,0,9,0.32,4,3,0,2,0,0
Brendan Chardonnet,FRA,DF,Brest,28,1994,33.0,28,0.85,24,1,0,2,1,0,4,0.12,2,0,0,1,1,0
Jhoanner Chávez,ECU,DF,Lens,21,2002,5.3,9,1.68,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Rayan Cherki,FRA,"MF,FW",Lyon,19,2003,19.1,106,5.55,52,23,21,7,2,1,14,0.73,9,2,1,2,0,0
Lucas Chevalier,FRA,GK,Lille,21,2001,33.0,5,0.15,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Pedro Chirivella,ESP,MF,Nantes,26,1997,28.8,69,2.39,61,3,0,3,0,2,4,0.14,4,0,0,0,0,0
Joris Chotard,FRA,MF,Montpellier,21,2001,28.7,46,1.6,38,2,0,2,2,2,4,0.14,4,0,0,0,0,0
Djaoui Cissé,FRA,MF,Rennes,19,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ibrahim Cissoko,NED,"FW,MF",Toulouse,20,2003,2.7,15,5.58,9,0,5,0,0,1,1,0.37,1,0,0,0,0,0
Alexis Claude-Maurice,FRA,MF,Nice,25,1998,5.6,14,2.5,9,3,0,1,1,0,0,0.0,0,0,0,0,0,0
Jonathan Clauss,FRA,DF,Marseille,30,1992,23.0,76,3.31,53,16,1,3,2,1,5,0.22,4,1,0,0,0,0
Marcus Coco,FRA,"DF,FW",Nantes,27,1996,16.5,30,1.82,26,0,1,1,2,0,2,0.12,1,0,0,1,0,0
Maxime Colin,FRA,DF,Metz,31,1991,20.4,24,1.18,16,4,1,1,1,1,1,0.05,0,0,0,0,1,0
Eray Cömert,SUI,DF,Nantes,25,1998,22.2,16,0.72,11,0,0,2,1,2,1,0.05,0,0,0,1,0,0
Alois Confais,FRA,"MF,FW",Le Havre,26,1996,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joaquín Correa,ARG,"FW,MF",Marseille,28,1994,4.8,12,2.51,9,0,2,0,1,0,1,0.21,1,0,0,0,0,0
Oscar Cortés,COL,"FW,MF",Lens,19,2003,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
David Costa,POR,MF,Lens,22,2001,16.6,55,3.32,30,12,5,4,4,0,6,0.36,4,0,0,1,1,0
Logan Costa,CPV,DF,Toulouse,22,2001,29.4,21,0.71,21,0,0,0,0,0,2,0.07,2,0,0,0,0,0
Grégoire Coudert,FRA,GK,Brest,24,1999,2.0,1,0.5,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Mamadou Coulibaly,FRA,MF,Monaco,19,2004,1.3,5,3.81,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,22,2001,6.9,20,2.89,13,0,3,2,2,0,3,0.43,1,0,0,1,1,0
Nicolas Cozza,FRA,DF,Nantes,24,1999,9.9,15,1.51,9,0,1,0,5,0,0,0.0,0,0,0,0,0,0
Trévis Dago,CIV,"FW,MF",Lille,18,2005,0.3,2,7.83,1,0,1,0,0,0,2,7.83,1,0,1,0,0,0
Thijs Dallinga,NED,FW,Toulouse,22,2000,27.9,49,1.76,33,0,4,8,2,2,9,0.32,6,0,0,2,1,0
Kevin Danso,AUT,DF,Lens,24,1998,29.5,32,1.08,27,0,0,3,1,1,3,0.1,3,0,0,0,0,0
Dante,BRA,DF,Nice,39,1983,31.6,51,1.61,49,0,0,2,0,0,6,0.19,6,0,0,0,0,0
Raimane Daou,COM,"DF,MF",Marseille,18,2004,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mohamed Daramy,DEN,"FW,MF",Reims,21,2002,18.3,59,3.22,43,0,9,3,4,0,8,0.44,7,0,1,0,0,0
Achraf Dari,MAR,"DF,FW",Brest,24,1999,1.3,1,0.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan David,CAN,FW,Lille,23,2000,29.2,77,2.64,58,1,3,9,6,0,9,0.31,3,0,1,3,2,0
Thibault De Smet,BEL,DF,Reims,25,1998,20.3,23,1.13,18,1,2,1,1,0,1,0.05,0,0,0,0,1,0
Romain Del Castillo,FRA,FW,Brest,27,1996,27.7,166,5.98,101,38,9,4,12,2,14,0.5,9,4,0,1,0,0
Thomas Delaine,FRA,"DF,MF",Strasbourg,31,1992,22.7,49,2.16,34,8,4,1,2,0,6,0.26,1,2,1,0,2,0
Sacha Delaye,FRA,"MF,FW",Montpellier,21,2002,1.4,6,4.15,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Karamoko Dembélé,ENG,"MF,FW",Brest,20,2003,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ousmane Dembélé,FRA,"MF,FW",Paris S-G,26,1997,16.7,118,7.05,86,9,12,6,3,2,19,1.14,16,0,1,1,1,0
Jessy Deminguet,FRA,"MF,FW",Strasbourg,25,1998,7.7,8,1.04,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Rémy Descamps,FRA,GK,Nantes,27,1996,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mikkel Desler,DEN,DF,Toulouse,28,1995,17.2,29,1.69,18,2,1,5,2,1,2,0.12,1,0,0,1,0,0
Arthur Desmas,FRA,GK,Le Havre,29,1994,33.0,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lamine Diack,SEN,MF,Nantes,22,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mamadou Diakhon,FRA,"FW,MF",Reims,17,2005,2.3,4,1.72,1,0,1,0,2,0,0,0.0,0,0,0,0,0,0
Bafodé Diakité,FRA,DF,Lille,22,2001,18.8,22,1.17,18,1,0,1,1,1,2,0.11,1,0,0,1,0,0
Ibrahim Diakité,GUI,DF,Reims,19,2003,1.2,4,3.27,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Oumar Diakité,CIV,FW,Reims,19,2003,17.6,41,2.33,26,0,9,1,3,2,5,0.28,3,0,1,0,0,1
Habib Diarra,SEN,"MF,FW",Strasbourg,19,2004,25.6,51,1.99,38,0,5,1,4,3,4,0.16,2,0,1,0,1,0
Moussa Diarra,MLI,DF,Toulouse,22,2000,15.5,21,1.35,17,1,0,1,2,0,6,0.39,4,0,0,0,2,0
Krépin Diatta,SEN,"DF,FW",Monaco,24,1999,13.4,41,3.06,34,4,2,0,1,0,8,0.6,7,0,1,0,0,0
Mory Diaw,SEN,GK,Clermont Foot,30,1993,30.0,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0
Mahamadou Diawara,FRA,MF,Lyon,18,2005,4.0,9,2.26,6,0,0,1,2,0,1,0.25,0,0,0,1,0,0
Bamba Dieng,SEN,FW,Lorient,23,2000,6.1,19,3.11,9,0,1,3,6,0,4,0.65,2,0,0,2,0,0
Guillaume Dietsch,FRA,GK,Metz,22,2001,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sinaly Diomande,CIV,DF,Lyon,22,2001,9.9,6,0.61,5,0,0,1,0,0,1,0.1,1,0,0,0,0,0
Edan Diop,FRA,"MF,DF",Monaco,18,2004,1.8,1,0.55,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sofiane Diop,MAR,FW,Nice,23,2000,5.5,17,3.07,14,0,1,1,1,0,0,0.0,0,0,0,0,0,0
Andy Diouf,FRA,MF,Lens,20,2003,14.6,51,3.49,31,10,5,2,2,1,2,0.14,2,0,0,0,0,0
Yehvann Diouf,SEN,GK,Reims,23,1999,34.0,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Chaim El Djebali,TUN,MF,Lyon,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jeremy Doku,BEL,FW,Rennes,21,2002,1.2,9,7.23,5,0,2,2,0,0,0,0.0,0,0,0,0,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,24.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Siriné Doucouré,MLI,FW,Lorient,21,2002,4.7,13,2.78,11,0,1,1,0,0,4,0.86,4,0,0,0,0,0
Désiré Doué,FRA,"MF,FW",Rennes,18,2005,18.1,88,4.87,56,4,14,4,7,3,12,0.66,6,0,3,1,1,1
Guela Doué,CIV,DF,Rennes,20,2002,13.7,39,2.84,28,2,2,3,3,1,8,0.58,6,0,0,0,2,0
Douglas,BRA,MF,Nantes,26,1997,19.7,37,1.88,26,5,0,1,3,2,2,0.1,2,0,0,0,0,0
Ismaël Doukouré,FRA,"MF,DF",Strasbourg,20,2003,18.4,24,1.3,19,1,0,0,1,3,0,0.0,0,0,0,0,0,0
Kamory Doumbia,MLI,MF,Brest,20,2003,9.8,27,2.76,22,0,2,3,0,0,7,0.72,7,0,0,0,0,0
Jean-Kevin Duverne,HAI,DF,Nantes,26,1997,15.0,12,0.8,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Aron Dønnum,NOR,"FW,MF",Toulouse,25,1998,17.7,53,2.99,30,4,3,7,7,2,4,0.23,3,0,0,0,1,0
Simon Ebonog,CMR,MF,Le Havre,18,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hugo Ekitike,FRA,FW,Paris S-G,21,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Simon Elisor,FRA,FW,Metz,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0
Breel Embolo,SUI,FW,Monaco,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0
Emanuel Emegha,NED,FW,Strasbourg,20,2003,23.1,28,1.21,16,0,5,3,4,0,5,0.22,1,0,1,2,1,0
Maxime Estève,FRA,DF,Montpellier,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0
Oscar Estupiñan,COL,FW,Metz,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Romain Faivre,FRA,"MF,FW",Lorient,25,1998,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0
Ilhan Fakili,FRA,"MF,FW",Clermont Foot,17,2006,1.0,2,1.91,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Khalil Fayad,FRA,"FW,MF",Montpellier,19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.0,0,0,0,0,0,0
Ichem Ferrah,FRA,FW,Lille,17,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Ferri,FRA,MF,Montpellier,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0
Malick Fofana,BEL,FW,Lyon,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0
Youssouf Fofana,FRA,MF,Monaco,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0
Thomas Foket,BEL,DF,Reims,28,1994,20.4,30,1.48,27,2,0,1,0,0,6,0.3,6,0,0,0,0,0
Tiago Fonseca Morais,POR,FW,Lille,19,2003,0.5,1,1.96,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Przemysław Frankowski,POL,DF,Lens,28,1995,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0
Angelo Fulgini,FRA,MF,Lens,26,1996,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0
Kévin Gameiro,FRA,"FW,MF",Strasbourg,36,1987,15.0,52,3.48,43,0,2,6,1,0,5,0.33,2,0,0,3,0,0
Ignatius Ganago,CMR,"FW,MF",Nantes,24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Ulisses Garcia,SUI,DF,Marseille,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.0,0,0,0,0,0,0
Johan Gastien,FRA,MF,Clermont Foot,35,1988,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0
Yann Gboho,FRA,"MF,FW",Toulouse,22,2001,13.3,39,2.94,27,0,7,1,4,0,7,0.53,5,0,0,0,2,0
Gelabert,ESP,"MF,FW",Toulouse,22,2000,8.4,21,2.5,15,3,1,1,1,0,3,0.36,2,1,0,0,0,0
