Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
120,Maxime Colin,fr FRA,DF,Metz,31,1991,20.4,24,1.18,16,4,1,1,1,1,1,0.05,0,0,0,0,1,0,Matches
121,Eray Cömert,ch SUI,DF,Nantes,25,1998,22.2,16,0.72,11,0,0,2,1,2,1,0.05,0,0,0,1,0,0,Matches
122,Alois Confais,fr FRA,"MF,FW",Le Havre,26,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
123,Joaquín Correa,ar ARG,"FW,MF",Marseille,28,1994,4.8,12,2.51,9,0,2,0,1,0,1,0.21,1,0,0,0,0,0,Matches
124,Oscar Cortés,co COL,"FW,MF",Lens,19,2003,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
125,David Costa,pt POR,MF,Lens,22,2001,16.6,55,3.32,30,12,5,4,4,0,6,0.36,4,0,0,1,1,0,Matches
126,Logan Costa,cv CPV,DF,Toulouse,22,2001,29.4,21,0.71,21,0,0,0,0,0,2,0.07,2,0,0,0,0,0,Matches
127,Grégoire Coudert,fr FRA,GK,Brest,24,1999,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
128,Mamadou Coulibaly,fr FRA,MF,Monaco,19,2004,1.3,5,3.81,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
129,Tanguy Coulibaly,fr FRA,"FW,MF",Montpellier,22,2001,6.9,20,2.89,13,0,3,2,2,0,3,0.43,1,0,0,1,1,0,Matches
130,Nicolas Cozza,fr FRA,DF,Nantes,24,1999,9.9,15,1.51,9,0,1,0,5,0,0,0.00,0,0,0,0,0,0,Matches
131,Trévis Dago,ci CIV,"FW,MF",Lille,18,2005,0.3,2,7.83,1,0,1,0,0,0,2,7.83,1,0,1,0,0,0,Matches
132,Thijs Dallinga,nl NED,FW,Toulouse,22,2000,27.9,49,1.76,33,0,4,8,2,2,9,0.32,6,0,0,2,1,0,Matches
133,Kevin Danso,at AUT,DF,Lens,24,1998,29.5,32,1.08,27,0,0,3,1,1,3,0.10,3,0,0,0,0,0,Matches
134,Dante,br BRA,DF,Nice,39,1983,31.6,51,1.61,49,0,0,2,0,0,6,0.19,6,0,0,0,0,0,Matches
135,Raimane Daou,km COM,"DF,MF",Marseille,18,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
136,Mohamed Daramy,dk DEN,"FW,MF",Reims,21,2002,18.3,59,3.22,43,0,9,3,4,0,8,0.44,7,0,1,0,0,0,Matches
137,Achraf Dari,ma MAR,"DF,FW",Brest,24,1999,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
138,Jonathan David,ca CAN,FW,Lille,23,2000,29.2,77,2.64,58,1,3,9,6,0,9,0.31,3,0,1,3,2,0,Matches
139,Thibault De Smet,be BEL,DF,Reims,25,1998,20.3,23,1.13,18,1,2,1,1,0,1,0.05,0,0,0,0,1,0,Matches
140,Romain Del Castillo,fr FRA,FW,Brest,27,1996,27.7,166,5.98,101,38,9,4,12,2,14,0.50,9,4,0,1,0,0,Matches
141,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,31,1992,22.7,49,2.16,34,8,4,1,2,0,6,0.26,1,2,1,0,2,0,Matches
142,Sacha Delaye,fr FRA,"MF,FW",Montpellier,21,2002,1.4,6,4.15,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
143,Karamoko Dembélé,eng ENG,"MF,FW",Brest,20,2003,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
144,Ousmane Dembélé,fr FRA,"MF,FW",Paris S-G,26,1997,16.7,118,7.05,86,9,12,6,3,2,19,1.14,16,0,1,1,1,0,Matches
145,Jessy Deminguet,fr FRA,"MF,FW",Strasbourg,25,1998,7.7,8,1.04,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
146,Rémy Descamps,fr FRA,GK,Nantes,27,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
