Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Marco Bizot,NED,GK,Brest,32,1991,32.0,1100,845,251,63,0,1,0,0,0,0,0,0,826,4,0
Rubén Blanco,ESP,GK,Marseille,28,1995,1.3,51,36,15,5,0,0,0,0,0,0,0,0,43,0,0
Ludovic Blas,FRA,"FW,MF",Rennes,25,1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12
Myron Boadu,NED,FW,Monaco,22,2001,0.9,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0
Jeremie Boga,CIV,FW,Nice,26,1997,22.2,753,676,73,7,3,1,88,5,61,30,24,1,583,4,18
Adama Bojang,GAM,FW,Reims,19,2004,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3
Neto Borges,BRA,DF,Clermont Foot,26,1996,28.0,1422,1213,209,9,3,3,79,195,1,0,0,0,1148,0,27
Saïmon Bouabré,FRA,MF,Monaco,17,2006,0.5,17,17,0,0,0,0,0,0,0,0,0,0,15,0,1
Ayyoub Bouaddi,FRA,MF,Lille,15,2007,1.5,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3
Badredine Bouanani,ALG,FW,Nice,18,2004,1.8,70,70,0,0,0,1,8,0,0,0,0,0,54,0,3
Badredine Bouanani,ALG,MF,Lorient,18,2004,4.9,180,161,18,6,0,4,10,6,6,3,1,0,146,1,8
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,17,2006,0.3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Hicham Boudaoui,ALG,MF,Nice,23,1999,17.9,717,703,11,8,3,0,23,1,1,0,0,0,601,3,18
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,29,1994,26.9,1566,1354,207,62,7,14,165,45,96,33,48,0,1197,5,34
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,24,1998,10.3,395,367,27,11,5,0,57,4,12,10,2,0,273,1,16
Hugo Boutsingkham,FRA,"MF,FW",Nantes,20,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bilal Brahimi,ALG,FW,Nice,23,2000,0.1,13,11,2,1,0,0,2,0,1,0,0,0,10,0,0
Bilal Brahimi,ALG,"FW,MF",Brest,23,2000,2.5,122,114,8,1,1,1,32,3,4,3,1,0,72,0,8
Lilian Brassier,FRA,DF,Brest,23,1999,29.7,1810,1755,54,53,2,20,5,1,0,0,0,0,1503,1,10
Maxime Busi,BEL,"FW,DF",Reims,23,1999,1.8,95,73,22,0,0,1,4,22,0,0,0,0,71,0,3
Marcin Bułka,POL,GK,Nice,23,1999,34.0,1235,1039,194,47,0,2,0,0,0,0,0,0,1060,2,5
Rémy Cabella,FRA,"FW,MF",Lille,33,1990,16.4,908,803,98,31,3,1,51,22,36,8,12,0,732,7,15
Duje Ćaleta-Car,CRO,DF,Lyon,26,1996,22.1,1204,1183,20,16,0,9,0,3,0,0,0,0,1051,1,3
Lamine Camara,SEN,MF,Metz,19,2004,25.1,983,840,140,61,1,19,119,3,74,33,40,0,715,3,20
Mahdi Camara,FRA,MF,Brest,25,1998,22.4,852,801,51,3,0,2,45,5,0,0,0,0,693,0,21
Mohamed Camara,MLI,MF,Monaco,23,2000,11.5,769,749,18,17,1,3,1,0,1,0,0,0,707,2,13
Axel Camblan,FRA,FW,Brest,19,2003,1.0,22,21,1,0,0,0,1,1,0,0,0,0,18,0,0
Fali Candé,GNB,DF,Metz,25,1998,20.5,799,723,73,37,0,18,8,35,1,0,1,0,628,3,8
Gino Caoki,FRA,MF,Lorient,19,2004,0.1,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0
Maxence Caqueret,FRA,MF,Lyon,23,2000,33.6,2009,1877,124,51,9,11,86,9,44,10,25,0,1661,8,46
Igor Carioca,BRA,"DF,MF",Lorient,26,1996,2.9,162,134,28,4,1,1,10,24,0,0,0,0,115,0,15
Antonin Cartillier,FRA,DF,Monaco,19,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Josué Casimir,HAI,"FW,DF",Le Havre,21,2001,22.4,781,675,103,5,1,1,52,88,2,0,0,0,572,3,26
Cristian Cásseres Jr.,VEN,MF,Toulouse,23,2000,21.6,1030,961,67,39,3,6,22,10,10,4,3,0,837,2,24
Jean-Charles Castelletto,CMR,DF,Nantes,28,1995,27.4,1340,1267,71,24,1,2,20,47,0,0,0,0,1147,2,10
Maximiliano Caufriez,BEL,DF,Clermont Foot,26,1997,18.4,892,799,91,31,2,4,4,14,0,0,0,0,780,2,5
Ivan Cavaleiro,POR,FW,Lille,29,1993,8.6,282,267,15,4,0,1,29,0,11,6,0,0,207,0,6
Fabien Centonze,FRA,DF,Nantes,27,1996,1.0,51,45,6,0,0,0,7,6,0,0,0,0,37,0,0
Fares Chaïbi,ALG,"FW,MF",Toulouse,20,2002,0.6,40,38,2,0,0,0,7,0,2,1,1,0,28,0,0
Muhammed Cham,AUT,"MF,FW",Clermont Foot,22,2000,28.4,1327,1154,162,67,14,6,118,9,71,28,36,1,1055,11,31
Brendan Chardonnet,FRA,DF,Brest,28,1994,33.0,1824,1763,58,55,1,25,13,3,0,0,0,0,1511,3,14
Jhoanner Chávez,ECU,DF,Lens,21,2002,5.3,222,173,49,2,0,2,13,47,0,0,0,0,173,0,8
Rayan Cherki,FRA,"MF,FW",Lyon,19,2003,19.1,1069,945,121,24,15,24,71,15,66,22,15,0,830,3,31
Lucas Chevalier,FRA,GK,Lille,21,2001,33.0,1186,956,226,103,1,3,0,0,0,0,0,0,914,4,0
Pedro Chirivella,ESP,MF,Nantes,26,1997,28.8,1743,1628,105,67,7,10,29,4,13,8,2,0,1494,10,13
Joris Chotard,FRA,MF,Montpellier,21,2001,28.7,1179,1113,62,55,6,19,33,3,3,0,3,0,961,4,27
Djaoui Cissé,FRA,MF,Rennes,19,2004,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Ibrahim Cissoko,NED,"FW,MF",Toulouse,20,2003,2.7,116,114,2,0,0,0,20,2,0,0,0,0,89,0,4
Alexis Claude-Maurice,FRA,MF,Nice,25,1998,5.6,253,235,18,6,0,0,26,2,10,4,6,0,202,0,9
Jonathan Clauss,FRA,DF,Marseille,30,1992,23.0,1526,1227,290,36,1,4,159,201,53,0,48,0,1153,9,39
Marcus Coco,FRA,"DF,FW",Nantes,27,1996,16.5,641,561,78,3,3,1,46,75,0,0,0,0,473,2,15
Maxime Colin,FRA,DF,Metz,31,1991,20.4,925,684,235,19,0,2,34,216,0,0,0,0,660,6,30
Eray Cömert,SUI,DF,Nantes,25,1998,22.2,1064,1007,57,37,1,19,3,3,0,0,0,0,941,0,10
Alois Confais,FRA,"MF,FW",Le Havre,26,1996,0.1,9,7,2,2,0,0,1,0,0,0,0,0,7,0,0
Joaquín Correa,ARG,"FW,MF",Marseille,28,1994,4.8,167,163,3,1,1,0,1,2,0,0,0,0,131,1,10
Oscar Cortés,COL,"FW,MF",Lens,19,2003,0.5,26,26,0,0,0,0,2,0,0,0,0,0,18,0,0
David Costa,POR,MF,Lens,22,2001,16.6,726,664,56,15,3,0,77,3,38,14,22,0,570,6,19
Logan Costa,CPV,DF,Toulouse,22,2001,29.4,1784,1676,106,52,0,14,12,19,0,0,0,0,1491,2,14
Grégoire Coudert,FRA,GK,Brest,24,1999,2.0,80,60,20,10,0,0,0,0,0,0,0,0,55,0,0
Mamadou Coulibaly,FRA,MF,Monaco,19,2004,1.3,70,69,1,0,0,0,1,1,0,0,0,0,56,0,1
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,22,2001,6.9,172,165,6,0,0,0,8,5,0,0,0,0,137,1,3
Nicolas Cozza,FRA,DF,Nantes,24,1999,9.9,366,282,83,3,0,0,13,80,0,0,0,0,270,1,8
Trévis Dago,CIV,"FW,MF",Lille,18,2005,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Thijs Dallinga,NED,FW,Toulouse,22,2000,27.9,621,591,28,1,0,7,14,2,0,0,0,0,416,2,24
Kevin Danso,AUT,DF,Lens,24,1998,29.5,1719,1602,114,70,0,3,3,7,0,0,0,0,1508,3,7
Dante,BRA,DF,Nice,39,1983,31.6,2803,2665,133,69,4,11,10,8,0,0,0,0,2540,5,11
Raimane Daou,COM,"DF,MF",Marseille,18,2004,0.3,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Mohamed Daramy,DEN,"FW,MF",Reims,21,2002,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23
Achraf Dari,MAR,"DF,FW",Brest,24,1999,1.3,85,83,2,2,0,0,0,0,0,0,0,0,73,0,0
Jonathan David,CAN,FW,Lille,23,2000,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18
Thibault De Smet,BEL,DF,Reims,25,1998,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29
Romain Del Castillo,FRA,FW,Brest,27,1996,27.7,1469,1255,209,52,9,11,251,45,104,57,45,0,989,5,67
Thomas Delaine,FRA,"DF,MF",Strasbourg,31,1992,22.7,882,699,179,24,2,1,104,146,9,0,8,0,638,4,25
Sacha Delaye,FRA,"MF,FW",Montpellier,21,2002,1.4,48,48,0,0,0,0,3,0,0,0,0,0,38,0,3
Karamoko Dembélé,ENG,"MF,FW",Brest,20,2003,0.2,10,9,1,0,0,0,1,0,1,1,0,0,8,0,0
Ousmane Dembélé,FRA,"MF,FW",Paris S-G,26,1997,16.7,1044,974,65,13,11,4,99,3,49,7,18,0,792,5,24
Jessy Deminguet,FRA,"MF,FW",Strasbourg,25,1998,7.7,258,231,25,13,1,3,9,5,7,2,1,0,221,2,1
Rémy Descamps,FRA,GK,Nantes,27,1996,6.0,212,123,89,18,0,0,0,0,0,0,0,0,128,0,1
Mikkel Desler,DEN,DF,Toulouse,28,1995,17.2,944,775,169,20,0,1,30,149,0,0,0,0,788,0,23
Arthur Desmas,FRA,GK,Le Havre,29,1994,33.0,945,617,324,102,0,0,0,0,0,0,0,0,611,4,2
Lamine Diack,SEN,MF,Nantes,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou Diakhon,FRA,"FW,MF",Reims,17,2005,2.3,48,46,2,0,1,1,4,2,0,0,0,0,38,0,0
Bafodé Diakité,FRA,DF,Lille,22,2001,18.8,1311,1209,102,45,0,3,3,49,0,0,0,0,1206,0,11
Ibrahim Diakité,GUI,DF,Reims,19,2003,1.2,85,67,18,2,0,1,9,16,0,0,0,0,57,0,3
Oumar Diakité,CIV,FW,Reims,19,2003,17.6,305,279,26,1,4,0,3,1,0,0,0,0,239,0,6
Habib Diarra,SEN,"MF,FW",Strasbourg,19,2004,25.6,874,850,23,8,3,4,22,4,3,2,0,0,735,1,13
Moussa Diarra,MLI,DF,Toulouse,22,2000,15.5,680,587,90,25,1,2,16,59,0,0,0,0,550,3,19
Krépin Diatta,SEN,"DF,FW",Monaco,24,1999,13.4,787,629,152,16,0,5,39,126,10,4,4,0,602,6,13
Mory Diaw,SEN,GK,Clermont Foot,30,1993,30.0,1245,952,289,113,1,7,0,0,0,0,0,0,848,4,1
Mahamadou Diawara,FRA,MF,Lyon,18,2005,4.0,147,144,2,2,0,0,2,0,0,0,0,0,125,1,4
Bamba Dieng,SEN,FW,Lorient,23,2000,6.1,117,99,18,0,0,0,5,1,0,0,0,0,90,0,2
Guillaume Dietsch,FRA,GK,Metz,22,2001,0.8,26,12,14,7,0,0,0,0,0,0,0,0,15,0,0
Sinaly Diomande,CIV,DF,Lyon,22,2001,9.9,570,554,15,13,1,3,1,2,0,0,0,0,521,1,3
Edan Diop,FRA,"MF,DF",Monaco,18,2004,1.8,97,86,10,1,0,0,2,9,0,0,0,0,71,1,3
Sofiane Diop,MAR,FW,Nice,23,2000,5.5,176,171,5,2,0,1,13,1,2,2,0,0,143,0,2
Andy Diouf,FRA,MF,Lens,20,2003,14.6,737,689,45,13,1,0,47,0,32,15,14,0,591,3,27
Yehvann Diouf,SEN,GK,Reims,23,1999,34.0,1301,1065,227,70,0,3,0,0,0,0,0,0,1020,9,1
Chaim El Djebali,TUN,MF,Lyon,19,2004,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1
Jeremy Doku,BEL,FW,Rennes,21,2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1
Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,24.1,773,609,163,31,0,0,0,1,0,0,0,0,686,1,0
Siriné Doucouré,MLI,FW,Lorient,21,2002,4.7,94,87,7,0,2,1,1,0,0,0,0,0,71,0,1
Désiré Doué,FRA,"MF,FW",Rennes,18,2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24
Guela Doué,CIV,DF,Rennes,20,2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18
Douglas,BRA,MF,Nantes,26,1997,19.7,1040,991,47,34,4,8,20,2,11,8,2,0,904,2,11
Ismaël Doukouré,FRA,"MF,DF",Strasbourg,20,2003,18.4,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9
Kamory Doumbia,MLI,MF,Brest,20,2003,9.8,487,472,14,5,2,0,8,3,2,0,2,0,420,1,8
Jean-Kevin Duverne,HAI,DF,Nantes,26,1997,15.0,743,653,86,15,0,2,13,71,0,0,0,0,597,4,11
Aron Dønnum,NOR,"FW,MF",Toulouse,25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17
Simon Ebonog,CMR,MF,Le Havre,18,2004,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0
Hugo Ekitike,FRA,FW,Paris S-G,21,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1
Simon Elisor,FRA,FW,Metz,24,1999,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5
Breel Embolo,SUI,FW,Monaco,26,1997,2.0,46,46,0,0,0,0,1,0,0,0,0,0,37,0,2
Emanuel Emegha,NED,FW,Strasbourg,20,2003,23.1,295,278,17,1,0,0,1,1,0,0,0,0,216,0,10
Maxime Estève,FRA,DF,Montpellier,21,2002,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5
Oscar Estupiñan,COL,FW,Metz,26,1996,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1
Romain Faivre,FRA,"MF,FW",Lorient,25,1998,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9
Ilhan Fakili,FRA,"MF,FW",Clermont Foot,17,2006,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0
Khalil Fayad,FRA,"FW,MF",Montpellier,19,2004,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6
Ichem Ferrah,FRA,FW,Lille,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan Ferri,FRA,MF,Montpellier,31,1992,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20
Malick Fofana,BEL,FW,Lyon,18,2005,6.2,180,175,5,0,0,0,20,5,0,0,0,0,143,0,8
Youssouf Fofana,FRA,MF,Monaco,24,1999,30.0,1789,1693,83,77,13,4,14,6,0,0,0,0,1453,13,30
Thomas Foket,BEL,DF,Reims,28,1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27
Tiago Fonseca Morais,POR,FW,Lille,19,2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0
Przemysław Frankowski,POL,DF,Lens,28,1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38
Angelo Fulgini,FRA,MF,Lens,26,1996,15.3,789,661,113,29,10,5,114,8,74,34,35,0,569,15,15
Kévin Gameiro,FRA,"FW,MF",Strasbourg,36,1987,15.0,461,448,12,1,4,1,10,0,0,0,0,0,373,1,14
Ignatius Ganago,CMR,"FW,MF",Nantes,24,1999,2.0,53,52,0,0,1,0,6,0,0,0,0,0,31,1,3
Ulisses Garcia,SUI,DF,Marseille,27,1996,10.1,570,461,109,11,0,1,49,91,7,0,7,0,449,0,13
Johan Gastien,FRA,MF,Clermont Foot,35,1988,25.1,1706,1599,103,59,10,12,39,11,33,12,13,0,1408,4,21
Yann Gboho,FRA,"MF,FW",Toulouse,22,2001,13.3,285,277,2,1,5,0,15,0,0,0,0,0,211,6,26
Gelabert,ESP,"MF,FW",Toulouse,22,2000,8.4,356,339,16,5,6,3,9,2,5,0,3,0,275,1,16
Denis Genreau,AUS,"MF,FW",Toulouse,24,1999,5.2,205,197,8,1,2,0,7,2,0,0,0,0,148,0,15
Samuel Gigot,FRA,DF,Marseille,29,1993,19.2,964,882,81,42,2,0,6,5,0,0,0,0,846,1,7
Aleksandr Golovin,RUS,"MF,FW",Monaco,27,1996,23.9,1236,1096,129,34,14,11,110,13,82,26,46,0,935,11,27
Angel Gomes,ENG,MF,Lille,22,2000,28.6,1751,1683,63,34,10,22,45,4,24,13,3,0,1566,5,25
Maxime Gonalons,FRA,MF,Clermont Foot,34,1989,14.4,772,756,15,15,4,13,1,0,0,0,0,0,666,1,13
Mathieu Gorgelin,FRA,GK,Le Havre,32,1990,1.0,19,16,3,1,0,0,0,0,0,0,0,0,12,0,0
Amine Gouiri,ALG,"FW,MF",Rennes,23,2000,23.0,764,741,22,3,2,0,7,3,7,0,0,0,625,1,25
Jonathan Gradit,FRA,DF,Lens,30,1992,23.5,1383,1335,43,42,1,14,17,1,0,0,0,0,1181,5,8
Samuel Grandsir,FRA,"MF,FW",Le Havre,26,1996,6.7,292,269,23,6,2,2,44,5,12,3,8,0,209,0,20
Adrian Grbić,AUT,FW,Lorient,26,1996,0.3,13,10,3,1,0,0,1,0,0,0,0,0,7,0,0
Gabriel Gudmundsson,SWE,"DF,FW",Lille,24,1999,14.1,560,479,80,11,0,0,36,68,1,0,0,0,437,1,24
Axel Gueguin,FRA,"DF,FW",Montpellier,18,2005,1.5,43,38,5,0,0,0,2,5,0,0,0,0,28,0,3
Mattéo Guendouzi,FRA,MF,Marseille,24,1999,0.2,12,10,2,1,0,0,1,0,1,0,0,0,9,0,1
Evann Guessand,CIV,FW,Nice,22,2001,17.3,294,263,31,0,3,1,11,1,0,0,0,0,218,0,12
Pape Gueye,SEN,"MF,DF",Marseille,24,1999,8.5,487,475,11,10,0,1,9,1,0,0,0,0,396,1,10
Morgan Guilavogui,GUI,"FW,MF",Lens,25,1998,6.3,222,213,7,0,0,0,5,1,0,0,0,0,166,2,9
Frederic Guilbert,FRA,"DF,MF",Strasbourg,28,1994,27.7,1467,1242,224,48,1,7,85,161,15,8,4,1,1108,1,25
Jaouen Hadjam,ALG,DF,Nantes,20,2003,1.2,103,96,7,1,0,0,12,6,0,0,0,0,80,0,1
