Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
130,Nicolas Cozza,fr FRA,DF,Nantes,24,1999,9.9,366,282,83,3,0,0,13,80,0,0,0,0,270,1,8,Matches
131,Trévis Dago,ci CIV,"FW,MF",Lille,18,2005,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
132,Thijs Dallinga,nl NED,FW,Toulouse,22,2000,27.9,621,591,28,1,0,7,14,2,0,0,0,0,416,2,24,Matches
133,Kevin Danso,at AUT,DF,Lens,24,1998,29.5,1719,1602,114,70,0,3,3,7,0,0,0,0,1508,3,7,Matches
134,Dante,br BRA,DF,Nice,39,1983,31.6,2803,2665,133,69,4,11,10,8,0,0,0,0,2540,5,11,Matches
135,Raimane Daou,km COM,"DF,MF",Marseille,18,2004,0.3,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
136,Mohamed Daramy,dk DEN,"FW,MF",Reims,21,2002,18.3,527,499,26,0,7,4,15,12,1,0,0,0,401,2,23,Matches
137,Achraf Dari,ma MAR,"DF,FW",Brest,24,1999,1.3,85,83,2,2,0,0,0,0,0,0,0,0,73,0,0,Matches
138,Jonathan David,ca CAN,FW,Lille,23,2000,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18,Matches
139,Thibault De Smet,be BEL,DF,Reims,25,1998,20.3,1046,878,163,12,0,2,31,149,2,2,0,0,837,5,29,Matches
140,Romain Del Castillo,fr FRA,FW,Brest,27,1996,27.7,1469,1255,209,52,9,11,251,45,104,57,45,0,989,5,67,Matches
