Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Robert Apter,SCO,MF,Blackpool,19.0,2003.0,0.2,0,1,1,100.0,4.29,4.29,0.0,0.0,13.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Henrique Araújo,POR,FW,Watford,20.0,2002.0,3.8,0,4,2,50.0,1.05,0.53,0.0,0.0,10.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Oliver Arblaster,ENG,MF,Sheffield Utd,18.0,2004.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Cameron Archer,ENG,FW,Middlesbrough,21.0,2001.0,15.2,11,37,17,45.9,2.43,1.12,0.3,0.65,13.8,0,0,0,6.4,6.4,0.17,4.6,4.6
Sinclair Armstrong,IRL,"FW,MF",QPR,19.0,2003.0,6.1,0,11,6,54.5,1.82,0.99,0.0,0.0,14.6,0,0,0,1.0,1.0,0.09,-1.0,-1.0
Yaser Asprilla,COL,"MF,FW",Watford,18.0,2003.0,16.7,1,28,7,25.0,1.67,0.42,0.04,0.14,19.8,1,0,0,3.1,3.1,0.11,-2.1,-2.1
Britt Assombalonga,COD,"FW,MF",Watford,29.0,1992.0,2.1,2,5,3,60.0,2.43,1.46,0.4,0.67,15.0,0,0,0,0.7,0.7,0.15,1.3,1.3
Robert Atkinson,ENG,DF,Bristol City,24.0,1998.0,23.8,4,15,6,40.0,0.63,0.25,0.27,0.67,11.6,0,0,0,2.0,2.0,0.13,2.0,2.0
Daniel Ayala,ESP,DF,Blackburn,31.0,1990.0,22.0,1,11,2,18.2,0.5,0.09,0.09,0.5,12.8,0,0,0,0.8,0.8,0.07,0.2,0.2
Femi Azeez,ENG,"MF,FW",Reading,21.0,2001.0,7.3,0,13,4,30.8,1.78,0.55,0.0,0.0,19.8,1,0,0,0.7,0.7,0.06,-0.7,-0.7
Miguel Azeez,ENG,MF,Wigan Athletic,19.0,2002.0,1.2,0,3,0,0.0,2.6,0.0,0.0,,14.8,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Abdoullah Ba,FRA,"MF,FW",Sunderland,19.0,2003.0,8.9,1,9,3,33.3,1.02,0.34,0.11,0.33,22.5,0,0,0,0.6,0.6,0.06,0.4,0.4
Daniel Bachmann,AUT,GK,Watford,28.0,1994.0,45.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Juninho Bacuna,CUW,MF,Birmingham City,24.0,1997.0,32.2,2,66,14,21.2,2.05,0.44,0.03,0.14,24.3,8,0,0,3.1,3.1,0.05,-1.1,-1.1
Leandro Bacuna,CUW,MF,Watford,30.0,1991.0,8.8,0,2,0,0.0,0.23,0.0,0.0,,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Joel Bagan,IRL,DF,Cardiff City,22.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lewis Baker,ENG,MF,Stoke City,27.0,1995.0,30.7,7,58,23,39.7,1.89,0.75,0.09,0.22,27.4,12,2,3,4.9,2.5,0.04,2.1,2.5
George Baldock,GRE,DF,Sheffield Utd,29.0,1993.0,32.0,1,15,2,13.3,0.47,0.06,0.07,0.5,17.3,0,0,0,1.0,1.0,0.07,0.0,0.0
Daniel Ballard,NIR,DF,Sunderland,22.0,1999.0,17.9,0,10,2,20.0,0.56,0.11,0.0,0.0,8.6,0,0,0,2.0,2.0,0.2,-2.0,-2.0
Leon Balogun,NGA,DF,QPR,34.0,1988.0,13.7,1,5,1,20.0,0.36,0.07,0.2,1.0,12.0,0,0,0,0.4,0.4,0.08,0.6,0.6
Daniel Barlaser,TUR,MF,Rotherham Utd,25.0,1997.0,26.9,2,12,5,41.7,0.45,0.19,0.08,0.2,24.6,3,1,2,2.2,0.6,0.05,-0.2,0.4
Daniel Barlaser,TUR,MF,Middlesbrough,25.0,1997.0,4.6,0,4,1,25.0,0.88,0.22,0.0,0.0,25.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Ashley Barnes,ENG,"FW,MF",Burnley,32.0,1989.0,21.2,6,59,21,35.6,2.79,0.99,0.08,0.24,12.3,0,1,1,8.6,7.8,0.13,-2.6,-2.8
Kyle Bartley,ENG,DF,West Brom,31.0,1991.0,7.4,2,13,4,30.8,1.76,0.54,0.15,0.5,9.2,0,0,0,1.1,1.1,0.09,0.9,0.9
Chris Basham,ENG,DF,Sheffield Utd,34.0,1988.0,19.3,0,10,6,60.0,0.52,0.31,0.0,0.0,11.1,0,0,0,1.4,1.4,0.14,-1.4,-1.4
Samuel Bastien,COD,"MF,FW",Burnley,25.0,1996.0,6.1,1,7,2,28.6,1.14,0.33,0.14,0.5,16.4,0,0,0,0.8,0.8,0.11,0.2,0.2
Danny Batth,ENG,DF,Sunderland,31.0,1990.0,38.5,0,20,4,20.0,0.52,0.1,0.0,0.0,11.7,0,0,0,1.5,1.5,0.08,-1.5,-1.5
Patrick Bauer,GER,DF,Preston,29.0,1992.0,3.9,0,2,1,50.0,0.52,0.26,0.0,0.0,8.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Nathan Baxter,ENG,GK,Hull City,23.0,1998.0,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Vakoun Bayo,CIV,FW,Watford,25.0,1997.0,10.4,4,29,12,41.4,2.79,1.16,0.14,0.33,10.2,0,0,0,4.9,4.9,0.18,-0.9,-0.9
Jake Beesley,ENG,"MF,FW",Blackpool,25.0,1996.0,2.2,0,4,1,25.0,1.85,0.46,0.0,0.0,12.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Amari'i Bell,JAM,DF,Luton Town,28.0,1994.0,42.9,1,15,5,33.3,0.35,0.12,0.07,0.2,20.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1
Sam Bell,ENG,FW,Bristol City,20.0,2002.0,12.8,3,12,5,41.7,0.94,0.39,0.25,0.6,13.9,0,0,0,2.4,2.4,0.2,0.6,0.6
Jobe Bellingham,ENG,"MF,FW",Birmingham City,16.0,2005.0,6.8,0,10,4,40.0,1.47,0.59,0.0,0.0,17.8,0,0,0,1.3,1.3,0.13,-1.3,-1.3
Steven Benda,GER,GK,Swansea City,23.0,1998.0,20.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Joe Bennett,ENG,DF,Wigan Athletic,32.0,1990.0,8.3,0,4,1,25.0,0.48,0.12,0.0,0.0,24.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Mason Bennett,ENG,FW,Millwall,26.0,1996.0,6.3,0,16,3,18.8,2.55,0.48,0.0,0.0,17.1,0,0,0,1.0,1.0,0.06,-1.0,-1.0
Jewison Bennette,CRC,"FW,MF",Sunderland,18.0,2004.0,2.8,1,6,5,83.3,2.16,1.8,0.17,0.2,15.9,0,0,0,0.4,0.4,0.07,0.6,0.6
Daniel Bentley,ENG,GK,Bristol City,29.0,1993.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,31.0,1990.0,21.8,4,44,19,43.2,2.02,0.87,0.09,0.21,22.0,9,0,0,3.0,3.0,0.07,1.0,1.0
Sander Berge,NOR,MF,Sheffield Utd,24.0,1998.0,34.5,6,54,14,25.9,1.57,0.41,0.11,0.43,19.0,1,0,0,4.9,4.7,0.09,1.1,1.3
Luke Berry,ENG,MF,Luton Town,30.0,1992.0,7.5,3,18,5,27.8,2.4,0.67,0.17,0.6,15.3,1,0,0,2.2,2.2,0.13,0.8,0.8
Jordan Beyer,GER,DF,Burnley,22.0,2000.0,28.1,1,13,4,30.8,0.46,0.14,0.08,0.25,16.7,0,0,0,0.9,0.9,0.07,0.1,0.1
Bartosz Białkowski,POL,GK,Millwall,35.0,1987.0,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jake Bidwell,ENG,DF,Coventry City,29.0,1993.0,38.7,1,25,8,32.0,0.65,0.21,0.04,0.13,13.8,0,0,0,3.2,3.2,0.16,-2.2,-2.2
Krystian Bielik,POL,MF,Birmingham City,24.0,1998.0,32.3,1,18,4,22.2,0.56,0.12,0.06,0.25,16.5,1,0,0,1.3,1.3,0.07,-0.3,-0.3
Nicholas Bilokapic,AUS,GK,Huddersfield,19.0,2002.0,5.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tyler Blackett,ENG,DF,Rotherham Utd,28.0,1994.0,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrian Blake,ENG,MF,Watford,17.0,2005.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jayden Bogle,ENG,DF,Sheffield Utd,22.0,2000.0,15.4,2,21,5,23.8,1.36,0.32,0.1,0.4,18.7,0,0,0,1.7,1.7,0.08,0.3,0.3
Marc Bola,ENG,"DF,FW",Middlesbrough,24.0,1997.0,11.3,0,10,2,20.0,0.88,0.18,0.0,0.0,21.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Tolaji Bola,ENG,FW,Rotherham Utd,23.0,1999.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Bonham,IRL,GK,Stoke City,28.0,1993.0,22.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Macauley Bonne,ZIM,"FW,DF",QPR,26.0,1995.0,0.7,0,2,0,0.0,2.69,0.0,0.0,,11.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Dean Bouzanis,AUS,GK,Reading,31.0,1990.0,4.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josh Bowler,ENG,"FW,MF",Blackpool,23.0,1999.0,19.4,4,53,21,39.6,2.74,1.08,0.08,0.19,18.7,3,0,0,4.0,4.0,0.08,0.0,0.0
Coniah Boyce-Clarke,JAM,GK,Reading,19.0,2003.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Caolan Boyd-Munce,NIR,MF,Middlesbrough,22.0,2000.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Will Boyle,ENG,DF,Huddersfield,26.0,1995.0,9.0,0,4,0,0.0,0.45,0.0,0.0,,6.8,0,0,0,0.6,0.6,0.15,-0.6,-0.6
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,13.6,0,8,2,25.0,0.59,0.15,0.0,0.0,9.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,33.9,17,87,36,41.4,2.57,1.06,0.2,0.47,11.6,0,0,0,13.9,13.9,0.16,3.1,3.1
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,23.3,0,28,7,25.0,1.2,0.3,0.0,0.0,23.2,4,0,0,1.2,1.2,0.04,-1.2,-1.2
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,28.6,1,16,4,25.0,0.56,0.14,0.06,0.25,22.5,7,0,0,1.1,1.1,0.07,-0.1,-0.1
James Bree,ENG,DF,Luton Town,24.0,1997.0,27.0,0,17,3,17.6,0.63,0.11,0.0,0.0,24.7,6,0,0,0.6,0.6,0.04,-0.6,-0.6
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,38.4,14,106,40,37.7,2.76,1.04,0.12,0.33,18.7,5,1,1,11.9,11.1,0.1,2.1,1.9
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,6.3,1,20,6,30.0,3.16,0.95,0.05,0.17,15.8,0,0,1,2.9,2.1,0.11,-1.9,-1.1
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,15.8,0,6,3,50.0,0.38,0.19,0.0,0.0,12.9,0,0,0,1.2,1.2,0.19,-1.2,-1.2
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,11.9,5,20,10,50.0,1.68,0.84,0.25,0.5,13.6,0,0,0,2.6,2.6,0.13,2.4,2.4
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,30.8,7,63,30,47.6,2.05,0.98,0.11,0.23,12.6,0,0,0,9.6,9.3,0.15,-2.6,-2.3
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,29.2,1,30,14,46.7,1.03,0.48,0.03,0.07,16.9,2,0,0,2.1,2.1,0.07,-1.1,-1.1
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,39.7,7,57,22,38.6,1.44,0.55,0.12,0.32,19.1,7,0,0,5.7,5.7,0.1,1.3,1.3
John Buckley,ENG,MF,Blackburn,22.0,1999.0,16.3,0,4,1,25.0,0.25,0.06,0.0,0.0,26.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,10.2,1,22,7,31.8,2.15,0.68,0.05,0.14,17.4,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,8.5,2,22,6,27.3,2.58,0.7,0.09,0.33,14.3,0,0,0,2.5,2.5,0.11,-0.5,-0.5
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,14.5,2,2,2,100.0,0.14,0.14,1.0,1.0,18.3,0,0,0,0.2,0.2,0.12,1.8,1.8
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,4.9,0,2,1,50.0,0.41,0.21,0.0,0.0,16.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
David Button,ENG,GK,West Brom,33.0,1989.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,0.2,0,1,0,0.0,5.29,0.0,0.0,,20.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,12.0,1,6,2,33.3,0.5,0.17,0.17,0.5,14.9,0,0,0,0.7,0.7,0.11,0.3,0.3
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,41.6,2,35,11,31.4,0.84,0.26,0.06,0.18,10.9,0,0,0,3.6,3.6,0.1,-1.6,-1.6
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,13.9,0,3,1,33.3,0.22,0.07,0.0,0.0,16.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,1.2,0,1,1,100.0,0.84,0.84,0.0,0.0,9.9,0,0,0,0.2,0.2,0.24,-0.2,-0.2
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,36.1,3,31,12,38.7,0.86,0.33,0.1,0.25,15.5,0,0,0,3.1,3.1,0.1,-0.1,-0.1
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,29.5,9,83,37,44.6,2.81,1.25,0.11,0.24,16.4,0,0,0,8.9,8.9,0.11,0.1,0.1
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,26.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,18.6,8,45,21,46.7,2.42,1.13,0.18,0.38,16.3,1,0,0,5.1,5.1,0.11,2.9,2.9
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,9.6,0,13,4,30.8,1.36,0.42,0.0,0.0,19.9,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,27.2,3,44,9,20.5,1.62,0.33,0.07,0.33,19.4,3,0,0,3.1,3.1,0.07,-0.1,-0.1
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,29.5,0,28,5,17.9,0.95,0.17,0.0,0.0,20.4,0,0,0,2.0,2.0,0.07,-2.0,-2.0
Andy Carroll,ENG,FW,Reading,33.0,1989.0,21.6,9,39,15,38.5,1.81,0.7,0.15,0.4,16.4,1,3,3,4.6,2.2,0.06,4.4,3.8
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,25.0,1,8,3,37.5,0.32,0.12,0.13,0.33,17.7,0,0,0,0.4,0.4,0.05,0.6,0.6
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,12.3,1,14,4,28.6,1.14,0.32,0.07,0.25,19.0,2,0,0,1.0,1.0,0.07,0.0,0.0
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,25.2,0,5,0,0.0,0.2,0.0,0.0,,10.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,5.5,0,5,1,20.0,0.91,0.18,0.0,0.0,8.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,2.9,0,9,3,33.3,3.06,1.02,0.0,0.0,24.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,36.3,5,96,29,30.2,2.64,0.8,0.05,0.17,22.7,10,0,1,7.1,6.3,0.07,-2.1,-1.3
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,6.8,0,7,1,14.3,1.03,0.15,0.0,0.0,17.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,7.7,0,5,2,40.0,0.65,0.26,0.0,0.0,32.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,31.5,4,58,19,32.8,1.84,0.6,0.07,0.21,18.5,2,0,0,5.0,5.0,0.09,-1.0,-1.0
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,33.7,0,11,2,18.2,0.33,0.06,0.0,0.0,24.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,23.1,3,27,9,33.3,1.17,0.39,0.11,0.33,18.0,0,0,0,1.7,1.7,0.06,1.3,1.3
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,2.2,0,6,1,16.7,2.67,0.45,0.0,0.0,15.4,0,0,0,0.7,0.7,0.12,-0.7,-0.7
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,20.5,5,15,5,33.3,0.73,0.24,0.33,1.0,12.7,0,0,0,2.3,2.3,0.15,2.7,2.7
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,7.4,2,5,2,40.0,0.68,0.27,0.4,1.0,9.1,0,0,0,1.6,1.6,0.32,0.4,0.4
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,34.4,2,58,12,20.7,1.68,0.35,0.03,0.17,19.2,0,0,0,5.3,5.3,0.09,-3.3,-3.3
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,10.9,2,10,4,40.0,0.91,0.37,0.2,0.5,14.0,0,0,0,1.2,1.2,0.12,0.8,0.8
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,42.1,9,63,26,41.3,1.5,0.62,0.14,0.35,16.6,3,0,0,5.5,5.5,0.09,3.5,3.5
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,5.1,0,5,2,40.0,0.98,0.39,0.0,0.0,11.0,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,12.6,0,3,1,33.3,0.24,0.08,0.0,0.0,10.3,0,0,0,0.4,0.4,0.15,-0.4,-0.4
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,2.7,1,1,1,100.0,0.37,0.37,1.0,1.0,13.9,0,0,0,0.2,0.2,0.19,0.8,0.8
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,5.4,0,5,0,0.0,0.93,0.0,0.0,,17.5,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,0.3,0,2,0,0.0,6.43,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,42.7,2,17,5,29.4,0.4,0.12,0.12,0.4,15.8,0,0,0,2.7,2.7,0.16,-0.7,-0.7
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,3.1,0,1,0,0.0,0.32,0.0,0.0,,31.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,6.7,0,13,2,15.4,1.95,0.3,0.0,0.0,22.3,2,0,0,0.6,0.6,0.05,-0.6,-0.6
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,1.4,0,1,1,100.0,0.72,0.72,0.0,0.0,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,3.8,2,10,4,40.0,2.66,1.07,0.2,0.5,17.3,0,0,0,1.6,1.6,0.16,0.4,0.4
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,38.4,1,31,4,12.9,0.81,0.1,0.03,0.25,14.7,1,0,0,2.7,2.7,0.09,-1.7,-1.7
