Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Abdoullah Ba,FRA,"MF,FW",Sunderland,19.0,2003.0,8.9,12,3,4,3,5,6,15,40.0,9,13,1,12,3,15,11,1
Daniel Bachmann,AUT,GK,Watford,28.0,1994.0,45.0,2,0,2,0,0,2,2,100.0,0,0,0,0,1,3,17,1
Juninho Bacuna,CUW,MF,Birmingham City,24.0,1997.0,32.2,66,40,19,36,11,25,59,42.4,34,57,6,51,37,103,26,0
Leandro Bacuna,CUW,MF,Watford,30.0,1991.0,8.8,8,5,4,4,0,5,9,55.6,4,7,4,3,12,20,18,0
Joel Bagan,IRL,DF,Cardiff City,22.0,2000.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Lewis Baker,ENG,MF,Stoke City,27.0,1995.0,30.7,30,17,10,16,4,13,37,35.1,24,37,16,21,22,52,27,0
George Baldock,GRE,DF,Sheffield Utd,29.0,1993.0,32.0,52,37,27,18,7,22,47,46.8,25,39,9,30,25,77,51,0
Daniel Ballard,NIR,DF,Sunderland,22.0,1999.0,17.9,30,16,20,10,0,16,23,69.6,7,23,15,8,29,59,90,0
Leon Balogun,NGA,DF,QPR,34.0,1988.0,13.7,26,14,20,6,0,10,14,71.4,4,16,7,9,29,55,72,1
Daniel Barlaser,TUR,MF,Rotherham Utd,25.0,1997.0,26.9,43,26,19,19,5,24,44,54.5,20,30,10,20,25,68,29,0
Daniel Barlaser,TUR,MF,Middlesbrough,25.0,1997.0,4.6,10,5,3,4,3,7,11,63.6,4,4,1,3,2,12,5,1
Ashley Barnes,ENG,"FW,MF",Burnley,32.0,1989.0,21.2,16,8,6,7,3,6,15,40.0,9,9,3,6,6,22,23,0
Kyle Bartley,ENG,DF,West Brom,31.0,1991.0,7.4,5,4,0,5,0,2,3,66.7,1,7,5,2,8,13,42,0
Chris Basham,ENG,DF,Sheffield Utd,34.0,1988.0,19.3,40,22,28,9,3,16,31,51.6,15,20,8,12,32,72,82,0
Samuel Bastien,COD,"MF,FW",Burnley,25.0,1996.0,6.1,9,6,4,2,3,2,7,28.6,5,6,2,4,1,10,6,0
Danny Batth,ENG,DF,Sunderland,31.0,1990.0,38.5,28,14,21,7,0,16,25,64.0,9,45,31,14,34,62,159,1
Patrick Bauer,GER,DF,Preston,29.0,1992.0,3.9,8,6,7,1,0,6,12,50.0,6,12,6,6,6,14,17,0
Nathan Baxter,ENG,GK,Hull City,23.0,1998.0,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Vakoun Bayo,CIV,FW,Watford,25.0,1997.0,10.4,1,0,1,0,0,1,2,50.0,1,6,0,6,1,2,12,0
Jake Beesley,ENG,"MF,FW",Blackpool,25.0,1996.0,2.2,4,3,2,2,0,4,6,66.7,2,2,1,1,1,5,3,0
Amari'i Bell,JAM,DF,Luton Town,28.0,1994.0,42.9,78,40,36,33,9,41,65,63.1,24,57,14,43,47,125,102,0
Sam Bell,ENG,FW,Bristol City,20.0,2002.0,12.8,11,7,3,4,4,6,11,54.5,5,18,0,18,7,18,6,0
Jobe Bellingham,ENG,"MF,FW",Birmingham City,16.0,2005.0,6.8,13,8,6,5,2,6,15,40.0,9,8,3,5,2,15,10,0
Steven Benda,GER,GK,Swansea City,23.0,1998.0,20.7,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,6,0
Joe Bennett,ENG,DF,Wigan Athletic,32.0,1990.0,8.3,13,7,9,3,1,7,8,87.5,1,11,3,8,9,22,16,0
Mason Bennett,ENG,FW,Millwall,26.0,1996.0,6.3,9,7,1,3,5,3,9,33.3,6,6,0,6,2,11,2,0
Jewison Bennette,CRC,"FW,MF",Sunderland,18.0,2004.0,2.8,9,7,2,4,3,4,10,40.0,6,4,0,4,3,12,0,0
Daniel Bentley,ENG,GK,Bristol City,29.0,1993.0,13.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,5,0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,31.0,1990.0,21.8,13,8,2,10,1,3,13,23.1,10,19,3,16,13,26,10,0
Sander Berge,NOR,MF,Sheffield Utd,24.0,1998.0,34.5,45,32,18,22,5,15,27,55.6,12,35,11,24,14,59,24,1
Luke Berry,ENG,MF,Luton Town,30.0,1992.0,7.5,12,7,2,7,3,6,11,54.5,5,16,5,11,8,20,14,0
Jordan Beyer,GER,DF,Burnley,22.0,2000.0,28.1,63,38,44,17,2,31,44,70.5,13,19,11,8,37,100,66,2
Bartosz Białkowski,POL,GK,Millwall,35.0,1987.0,10.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1
Jake Bidwell,ENG,DF,Coventry City,29.0,1993.0,38.7,62,33,27,29,6,33,46,71.7,13,36,10,26,24,86,101,1
Krystian Bielik,POL,MF,Birmingham City,24.0,1998.0,32.3,66,36,35,28,3,31,73,42.5,42,62,17,45,47,113,70,1
Nicholas Bilokapic,AUS,GK,Huddersfield,19.0,2002.0,5.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tyler Blackett,ENG,DF,Rotherham Utd,28.0,1994.0,3.5,9,6,5,3,1,4,4,100.0,0,3,2,1,3,12,21,0
Adrian Blake,ENG,MF,Watford,17.0,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jayden Bogle,ENG,DF,Sheffield Utd,22.0,2000.0,15.4,25,20,8,11,6,13,23,56.5,10,28,2,26,14,39,21,0
Marc Bola,ENG,"DF,FW",Middlesbrough,24.0,1997.0,11.3,11,9,2,6,3,3,9,33.3,6,12,8,4,17,28,35,0
Tolaji Bola,ENG,FW,Rotherham Utd,23.0,1999.0,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Jack Bonham,IRL,GK,Stoke City,28.0,1993.0,22.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,1
Macauley Bonne,ZIM,"FW,DF",QPR,26.0,1995.0,0.7,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0
Dean Bouzanis,AUS,GK,Reading,31.0,1990.0,4.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Josh Bowler,ENG,"FW,MF",Blackpool,23.0,1999.0,19.4,15,10,7,6,2,7,18,38.9,11,13,0,13,7,22,3,0
Coniah Boyce-Clarke,JAM,GK,Reading,19.0,2003.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Caolan Boyd-Munce,NIR,MF,Middlesbrough,22.0,2000.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Will Boyle,ENG,DF,Huddersfield,26.0,1995.0,9.0,10,8,8,2,0,4,7,57.1,3,9,8,1,8,18,44,0
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,13.6,9,6,8,1,0,4,12,33.3,8,17,13,4,12,21,74,2
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,33.9,15,7,0,10,5,8,24,33.3,16,25,3,22,4,19,26,0
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,23.3,70,39,43,18,9,45,69,65.2,24,24,2,22,27,97,39,2
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,28.6,59,33,41,15,3,25,52,48.1,27,31,12,19,33,92,67,0
James Bree,ENG,DF,Luton Town,24.0,1997.0,27.0,34,18,16,9,9,15,27,55.6,12,23,5,18,25,59,62,0
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,38.4,24,15,11,10,3,14,39,35.9,25,19,2,17,9,33,30,0
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,6.3,12,7,3,3,6,4,6,66.7,2,6,0,6,2,14,3,0
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,2.0,3,2,1,2,0,1,3,33.3,2,4,3,1,4,7,5,0
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,15.8,54,36,38,12,4,24,38,63.2,14,16,4,12,15,69,42,0
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,11.9,12,9,3,8,1,9,15,60.0,6,2,0,2,3,15,5,0
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,30.8,49,29,13,25,11,20,45,44.4,25,48,4,44,13,62,32,0
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,29.2,73,38,36,28,9,31,65,47.7,34,40,15,25,24,97,53,0
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,39.7,91,59,28,43,20,41,74,55.4,33,37,5,32,38,129,32,0
John Buckley,ENG,MF,Blackburn,22.0,1999.0,16.3,52,26,20,27,5,34,59,57.6,25,18,4,14,18,70,19,0
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,10.2,9,5,3,6,0,3,7,42.9,4,5,0,5,4,13,4,0
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,8.5,8,2,2,3,3,4,11,36.4,7,15,0,15,4,12,4,0
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,14.5,22,12,15,5,2,13,19,68.4,6,23,15,8,12,34,67,0
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,4.9,14,9,6,3,5,10,18,55.6,8,14,1,13,4,18,4,0
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0
David Button,ENG,GK,West Brom,33.0,1989.0,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,12.0,31,18,21,7,3,12,16,75.0,4,21,8,13,11,42,35,1
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,41.6,54,35,32,17,5,26,51,51.0,25,38,22,16,43,97,157,2
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,13.9,37,20,19,13,5,17,30,56.7,13,17,5,12,14,51,14,0
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,1.2,3,3,3,0,0,2,4,50.0,2,3,1,2,0,3,0,0
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,36.1,70,42,19,39,12,31,71,43.7,40,57,8,49,35,105,21,0
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,0.0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,29.5,18,12,6,3,9,9,19,47.4,10,16,2,14,16,34,8,0
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,2.1,1,0,1,0,0,0,1,0.0,1,8,1,7,2,3,4,0
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,18.6,12,10,1,4,7,4,15,26.7,11,15,2,13,5,17,1,0
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,9.6,16,9,8,6,2,9,19,47.4,10,15,1,14,10,26,9,0
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,27.2,39,23,12,19,8,16,40,40.0,24,22,4,18,11,50,22,0
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,29.5,68,38,41,20,7,37,76,48.7,39,40,9,31,43,111,51,0
Andy Carroll,ENG,FW,Reading,33.0,1989.0,21.6,5,1,2,3,0,3,8,37.5,5,10,3,7,2,7,58,0
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,25.0,59,37,42,15,2,35,50,70.0,15,30,19,11,33,92,98,1
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,12.3,27,15,13,12,2,9,24,37.5,15,23,8,15,9,36,16,0
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,25.2,27,13,20,7,0,20,33,60.6,13,35,19,16,30,57,102,0
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,5.5,7,3,6,1,0,3,6,50.0,3,4,4,0,10,17,26,1
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,2.9,2,2,0,1,1,1,4,25.0,3,1,0,1,1,3,1,0
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,36.3,31,24,16,9,6,11,33,33.3,22,36,1,35,18,49,11,0
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,6.8,6,5,3,3,0,3,6,50.0,3,8,4,4,11,17,13,0
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,7.7,6,4,3,3,0,2,9,22.2,7,5,3,2,4,10,20,0
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,0.0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,31.5,52,27,22,15,15,24,47,51.1,23,22,3,19,13,65,13,0
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,33.7,108,67,48,55,5,36,69,52.2,33,50,18,32,81,189,44,1
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,23.1,44,23,23,13,8,20,35,57.1,15,28,9,19,35,79,48,1
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,2.2,2,1,2,0,0,1,2,50.0,1,4,1,3,1,3,1,0
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,20.5,36,20,19,15,2,16,28,57.1,12,24,9,15,32,68,59,0
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,7.4,20,16,14,5,1,12,16,75.0,4,9,7,2,13,33,29,0
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,34.4,61,34,28,25,8,27,81,33.3,54,42,3,39,38,99,48,0
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,10.9,16,12,5,6,5,10,17,58.8,7,15,4,11,17,33,33,0
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,42.1,72,51,28,31,13,39,67,58.2,28,46,7,39,28,100,38,0
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,5.1,15,7,6,8,1,8,13,61.5,5,6,2,4,9,24,19,0
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,12.6,34,24,22,12,0,10,13,76.9,3,9,8,1,24,58,50,0
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,0.6,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,2.7,7,3,4,2,1,4,7,57.1,3,4,0,4,1,8,5,0
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,5.4,16,11,9,5,2,4,8,50.0,4,12,3,9,8,24,10,0
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,42.7,81,60,43,34,4,47,71,66.2,24,50,16,34,53,134,129,0
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,3.1,8,2,8,0,0,3,3,100.0,0,2,0,2,16,24,14,0
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,6.7,11,9,1,9,1,5,12,41.7,7,10,2,8,1,12,5,0
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,1.4,6,3,3,2,1,1,2,50.0,1,0,0,0,1,7,1,1
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,3.8,3,3,0,1,2,2,3,66.7,1,4,0,4,2,5,1,0
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,38.4,54,30,35,14,5,30,55,54.5,25,49,25,24,43,97,128,0
Tommy Conway,SCO,"FW,MF",Bristol City,19.0,2002.0,21.1,18,12,3,11,4,7,12,58.3,5,16,2,14,3,21,9,0
Jake Cooper,ENG,DF,Millwall,27.0,1995.0,44.4,36,20,24,12,0,22,37,59.5,15,54,31,23,56,92,148,0
Oliver Cooper,WAL,"MF,FW",Swansea City,22.0,1999.0,25.6,65,36,20,30,15,16,39,41.0,23,38,3,35,12,77,20,0
Theo Corbeanu,CAN,"FW,MF",Blackpool,20.0,2002.0,9.4,18,9,12,2,4,6,10,60.0,4,13,1,12,5,23,6,0
Jack Cork,ENG,MF,Burnley,33.0,1989.0,27.1,56,37,15,39,2,28,56,50.0,28,30,6,24,43,99,55,0
Harry Cornick,ENG,FW,Bristol City,27.0,1995.0,8.6,13,5,7,4,2,7,27,25.9,20,7,0,7,2,15,10,0
Harry Cornick,ENG,"FW,MF",Luton Town,27.0,1995.0,8.3,12,6,3,6,3,5,11,45.5,6,12,0,12,0,12,4,0
Sam Cosgrove,ENG,"FW,MF",Birmingham City,25.0,1996.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Dara Costelloe,IRL,FW,Burnley,19.0,2002.0,2.3,1,0,1,0,0,1,5,20.0,4,3,0,3,0,1,1,1
