Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Joe Allen,WAL,MF,Swansea City,32.0,1990.0,13.7,36,2.57,27,6,0,1,2,0,3,0.21,3,0,0,0,0,0
Ryan Allsop,ENG,GK,Cardiff City,30.0,1992.0,42.7,12,0.28,7,5,0,0,0,0,1,0.02,0,1,0,0,0,0
Jak Alnwick,ENG,GK,Cardiff City,29.0,1993.0,3.3,2,0.61,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Amissah,GHA,GK,Sheffield Utd,20.0,2001.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ben Amos,ENG,GK,Wigan Athletic,32.0,1990.0,28.6,5,0.17,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Luke Amos,ENG,"MF,FW",QPR,25.0,1997.0,9.9,23,2.32,17,0,3,1,0,2,1,0.1,1,0,0,0,0,0
Joe Anderson,ENG,"DF,MF",Sunderland,21.0,2001.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Keshi Anderson,ENG,MF,Blackpool,27.0,1995.0,4.8,21,4.37,16,0,2,1,0,2,3,0.62,2,0,0,0,0,1
Ryan Andrews,ENG,DF,Watford,17.0,2004.0,5.4,11,2.05,7,0,3,1,0,0,0,0.0,0,0,0,0,0,0
Faustino Anjorin,ENG,"MF,FW",Huddersfield,20.0,2001.0,4.9,8,1.64,5,1,0,1,1,0,0,0.0,0,0,0,0,0,0
Robert Apter,SCO,MF,Blackpool,19.0,2003.0,0.2,1,4.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Henrique Araújo,POR,FW,Watford,20.0,2002.0,3.8,6,1.58,4,0,0,0,2,0,1,0.26,1,0,0,0,0,0
Oliver Arblaster,ENG,MF,Sheffield Utd,18.0,2004.0,0.8,1,1.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Cameron Archer,ENG,FW,Middlesbrough,21.0,2001.0,15.2,44,2.89,30,0,9,4,1,0,16,1.05,8,0,7,0,1,0
Sinclair Armstrong,IRL,"FW,MF",QPR,19.0,2003.0,6.1,16,2.65,8,0,1,3,4,0,3,0.5,0,0,0,1,2,0
Yaser Asprilla,COL,"MF,FW",Watford,18.0,2003.0,16.7,50,2.98,37,2,6,3,1,1,4,0.24,2,0,1,1,0,0
Britt Assombalonga,COD,"FW,MF",Watford,29.0,1992.0,2.1,3,1.47,2,0,0,1,0,0,1,0.49,0,0,0,1,0,0
Robert Atkinson,ENG,DF,Bristol City,24.0,1998.0,23.8,23,0.97,20,0,0,1,2,0,4,0.17,4,0,0,0,0,0
Daniel Ayala,ESP,DF,Blackburn,31.0,1990.0,22.0,9,0.41,7,0,0,2,0,0,1,0.05,0,0,0,1,0,0
Femi Azeez,ENG,"MF,FW",Reading,21.0,2001.0,7.3,35,4.78,18,8,5,3,1,0,5,0.68,2,3,0,0,0,0
Miguel Azeez,ENG,MF,Wigan Athletic,19.0,2002.0,1.2,4,3.46,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Abdoullah Ba,FRA,"MF,FW",Sunderland,19.0,2003.0,8.9,29,3.28,26,0,1,1,1,0,2,0.23,2,0,0,0,0,0
Daniel Bachmann,AUT,GK,Watford,28.0,1994.0,45.0,2,0.04,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Juninho Bacuna,CUW,MF,Birmingham City,24.0,1997.0,32.2,98,3.05,55,21,9,6,6,1,11,0.34,9,1,0,0,1,0
Leandro Bacuna,CUW,MF,Watford,30.0,1991.0,8.8,6,0.68,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Joel Bagan,IRL,DF,Cardiff City,22.0,2000.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewis Baker,ENG,MF,Stoke City,27.0,1995.0,30.7,73,2.38,37,27,1,5,1,2,7,0.23,4,3,0,0,0,0
George Baldock,GRE,DF,Sheffield Utd,29.0,1993.0,32.0,60,1.88,48,4,3,2,1,2,5,0.16,2,0,0,2,0,1
Daniel Ballard,NIR,DF,Sunderland,22.0,1999.0,17.9,7,0.39,4,1,0,1,0,1,3,0.17,1,0,0,1,0,1
Leon Balogun,NGA,DF,QPR,34.0,1988.0,13.7,3,0.22,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Daniel Barlaser,TUR,MF,Rotherham Utd,25.0,1997.0,26.9,93,3.45,60,26,2,1,3,1,14,0.52,10,2,1,0,0,1
Daniel Barlaser,TUR,MF,Middlesbrough,25.0,1997.0,4.6,15,3.28,9,4,0,1,1,0,1,0.22,1,0,0,0,0,0
Ashley Barnes,ENG,"FW,MF",Burnley,32.0,1989.0,21.2,41,1.94,34,0,1,4,0,2,3,0.14,2,0,0,1,0,0
Kyle Bartley,ENG,DF,West Brom,31.0,1991.0,7.4,3,0.41,2,0,0,0,1,0,1,0.14,0,0,0,0,1,0
Chris Basham,ENG,DF,Sheffield Utd,34.0,1988.0,19.3,32,1.66,26,0,3,1,2,0,6,0.31,5,0,0,0,1,0
Samuel Bastien,COD,"MF,FW",Burnley,25.0,1996.0,6.1,13,2.13,12,0,0,1,0,0,1,0.16,1,0,0,0,0,0
Danny Batth,ENG,DF,Sunderland,31.0,1990.0,38.5,8,0.21,6,0,0,2,0,0,3,0.08,2,0,0,1,0,0
Patrick Bauer,GER,DF,Preston,29.0,1992.0,3.9,4,1.04,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Nathan Baxter,ENG,GK,Hull City,23.0,1998.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vakoun Bayo,CIV,FW,Watford,25.0,1997.0,10.4,27,2.6,22,0,1,3,1,0,1,0.1,1,0,0,0,0,0
Jake Beesley,ENG,"MF,FW",Blackpool,25.0,1996.0,2.2,4,1.85,1,0,0,0,2,1,1,0.46,0,0,0,0,0,1
Amari'i Bell,JAM,DF,Luton Town,28.0,1994.0,42.9,80,1.86,62,8,2,1,6,1,6,0.14,6,0,0,0,0,0
Sam Bell,ENG,FW,Bristol City,20.0,2002.0,12.8,18,1.41,14,1,1,1,1,0,2,0.16,1,0,0,1,0,0
Jobe Bellingham,ENG,"MF,FW",Birmingham City,16.0,2005.0,6.8,12,1.76,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Steven Benda,GER,GK,Swansea City,23.0,1998.0,20.7,1,0.05,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Bennett,ENG,DF,Wigan Athletic,32.0,1990.0,8.3,17,2.06,15,0,1,0,0,1,0,0.0,0,0,0,0,0,0
Mason Bennett,ENG,FW,Millwall,26.0,1996.0,6.3,20,3.2,16,0,2,2,0,0,2,0.32,1,0,1,0,0,0
Jewison Bennette,CRC,"FW,MF",Sunderland,18.0,2004.0,2.8,10,3.6,7,1,1,1,0,0,1,0.36,1,0,0,0,0,0
Daniel Bentley,ENG,GK,Bristol City,29.0,1993.0,13.0,3,0.23,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,31.0,1990.0,21.8,83,3.81,48,31,0,3,1,0,9,0.41,5,4,0,0,0,0
Sander Berge,NOR,MF,Sheffield Utd,24.0,1998.0,34.5,83,2.41,69,0,9,4,1,0,7,0.2,4,0,2,1,0,0
Luke Berry,ENG,MF,Luton Town,30.0,1992.0,7.5,12,1.6,10,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Jordan Beyer,GER,DF,Burnley,22.0,2000.0,28.1,28,1.0,24,0,1,1,1,1,5,0.18,3,0,0,1,1,0
Bartosz Białkowski,POL,GK,Millwall,35.0,1987.0,10.0,4,0.4,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Jake Bidwell,ENG,DF,Coventry City,29.0,1993.0,38.7,70,1.81,49,13,0,4,2,2,6,0.15,5,0,0,1,0,0
Krystian Bielik,POL,MF,Birmingham City,24.0,1998.0,32.3,43,1.33,32,0,0,2,8,1,4,0.12,2,0,0,1,1,0
Nicholas Bilokapic,AUS,GK,Huddersfield,19.0,2002.0,5.3,2,0.38,2,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Tyler Blackett,ENG,DF,Rotherham Utd,28.0,1994.0,3.5,1,0.28,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adrian Blake,ENG,MF,Watford,17.0,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jayden Bogle,ENG,DF,Sheffield Utd,22.0,2000.0,15.4,49,3.18,34,3,4,4,2,2,5,0.32,4,0,1,0,0,0
Marc Bola,ENG,"DF,FW",Middlesbrough,24.0,1997.0,11.3,25,2.2,24,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Tolaji Bola,ENG,FW,Rotherham Utd,23.0,1999.0,0.4,2,4.74,2,0,0,0,0,0,1,2.37,1,0,0,0,0,0
Jack Bonham,IRL,GK,Stoke City,28.0,1993.0,22.5,3,0.13,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Macauley Bonne,ZIM,"FW,DF",QPR,26.0,1995.0,0.7,4,5.37,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Dean Bouzanis,AUS,GK,Reading,31.0,1990.0,4.7,1,0.21,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Bowler,ENG,"FW,MF",Blackpool,23.0,1999.0,19.4,57,2.94,29,1,12,8,6,1,5,0.26,3,0,0,2,0,0
Coniah Boyce-Clarke,JAM,GK,Reading,19.0,2003.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Caolan Boyd-Munce,NIR,MF,Middlesbrough,22.0,2000.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Will Boyle,ENG,DF,Huddersfield,26.0,1995.0,9.0,3,0.33,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,13.6,10,0.74,8,1,0,1,0,0,1,0.07,1,0,0,0,0,0
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,33.9,71,2.09,45,0,6,8,11,1,12,0.35,5,0,1,2,4,0
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,23.3,90,3.86,59,24,0,3,2,2,9,0.39,7,1,0,1,0,0
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,28.6,40,1.4,23,14,1,2,0,0,1,0.03,0,1,0,0,0,0
James Bree,ENG,DF,Luton Town,24.0,1997.0,27.0,97,3.59,52,38,2,2,2,1,8,0.3,5,2,1,0,0,0
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,38.4,89,2.32,65,0,6,12,5,1,9,0.23,7,0,1,1,0,0
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,6.3,10,1.58,7,0,1,0,2,0,2,0.32,1,0,1,0,0,0
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,2.0,4,1.97,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,15.8,23,1.45,17,0,1,4,1,0,3,0.19,2,0,0,1,0,0
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,11.9,17,1.43,10,0,3,4,0,0,4,0.34,2,0,1,1,0,0
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,30.8,64,2.08,45,1,3,5,10,0,8,0.26,4,0,1,1,2,0
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,29.2,66,2.26,56,5,2,0,3,0,5,0.17,4,1,0,0,0,0
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,39.7,147,3.7,110,23,3,6,1,4,19,0.48,12,2,1,3,0,1
John Buckley,ENG,MF,Blackburn,22.0,1999.0,16.3,34,2.09,28,3,0,1,2,0,2,0.12,2,0,0,0,0,0
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,10.2,34,3.32,18,0,11,3,2,0,3,0.29,2,0,0,1,0,0
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,8.5,18,2.11,13,0,5,0,0,0,2,0.23,1,0,1,0,0,0
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,14.5,18,1.24,17,0,0,0,1,0,1,0.07,1,0,0,0,0,0
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,4.9,15,3.08,11,2,0,0,1,1,0,0.0,0,0,0,0,0,0
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16.0,5,0.31,2,3,0,0,0,0,0,0.0,0,0,0,0,0,0
David Button,ENG,GK,West Brom,33.0,1989.0,13.0,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,12.0,15,1.25,14,0,0,1,0,0,1,0.08,0,0,0,1,0,0
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,41.6,35,0.84,29,0,0,5,1,0,2,0.05,1,0,0,1,0,0
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,13.9,18,1.3,17,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,1.2,1,0.84,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,36.1,44,1.22,31,1,2,6,3,1,5,0.14,5,0,0,0,0,0
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,29.5,84,2.85,59,0,9,10,5,1,12,0.41,8,0,0,4,0,0
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,2.1,3,1.41,3,0,0,0,0,0,1,0.47,1,0,0,0,0,0
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,18.6,36,1.94,20,0,8,4,2,2,3,0.16,2,0,1,0,0,0
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,9.6,35,3.66,21,9,1,4,0,0,0,0.0,0,0,0,0,0,0
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,27.2,63,2.32,40,8,4,9,2,0,6,0.22,4,1,1,0,0,0
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,29.5,68,2.31,54,0,4,2,4,4,9,0.31,6,0,0,0,2,1
Andy Carroll,ENG,FW,Reading,33.0,1989.0,21.6,38,1.76,28,0,2,5,3,0,4,0.19,2,0,0,2,0,0
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,25.0,20,0.8,18,0,0,0,0,2,2,0.08,2,0,0,0,0,0
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,12.3,21,1.71,15,1,1,1,3,0,3,0.24,2,0,1,0,0,0
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,25.2,18,0.71,17,0,0,1,0,0,1,0.04,1,0,0,0,0,0
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,5.5,4,0.72,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,2.9,7,2.4,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,36.3,185,5.09,117,40,10,12,5,1,15,0.41,12,2,0,1,0,0
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,6.8,8,1.18,6,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,7.7,10,1.3,7,1,1,1,0,0,2,0.26,2,0,0,0,0,0
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,31.5,106,3.36,61,22,7,5,10,1,12,0.38,7,4,0,0,1,0
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,33.7,31,0.92,28,1,0,1,0,1,1,0.03,1,0,0,0,0,0
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,23.1,46,1.99,36,1,4,3,1,1,3,0.13,2,0,0,1,0,0
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,2.2,8,3.56,5,0,2,0,1,0,1,0.45,1,0,0,0,0,0
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,20.5,23,1.12,18,0,2,1,2,0,3,0.15,3,0,0,0,0,0
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,7.4,5,0.68,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,34.4,99,2.87,63,11,7,12,6,0,15,0.44,8,1,3,3,0,0
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,10.9,26,2.38,18,3,1,2,1,1,1,0.09,1,0,0,0,0,0
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,42.1,147,3.49,98,12,13,10,14,0,16,0.38,11,0,2,2,1,0
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,0.3,1,3.75,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,5.1,6,1.18,5,1,0,0,0,0,2,0.39,2,0,0,0,0,0
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,12.6,14,1.11,12,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,2.7,4,1.47,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,5.4,9,1.68,6,1,0,1,0,1,0,0.0,0,0,0,0,0,0
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,0.3,1,3.21,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,42.7,61,1.43,49,4,2,2,2,2,7,0.16,5,0,0,1,0,1
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,3.1,2,0.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,6.7,22,3.29,18,1,3,0,0,0,2,0.3,2,0,0,0,0,0
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,1.4,6,4.35,4,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,3.8,6,1.59,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,38.4,55,1.43,42,3,1,5,3,1,3,0.08,3,0,0,0,0,0
Tommy Conway,SCO,"FW,MF",Bristol City,19.0,2002.0,21.1,42,1.99,29,0,2,4,6,1,5,0.24,4,0,0,0,1,0
Jake Cooper,ENG,DF,Millwall,27.0,1995.0,44.4,47,1.06,39,0,0,7,1,0,4,0.09,4,0,0,0,0,0
Oliver Cooper,WAL,"MF,FW",Swansea City,22.0,1999.0,25.6,69,2.7,54,0,2,7,5,1,7,0.27,7,0,0,0,0,0
Theo Corbeanu,CAN,"FW,MF",Blackpool,20.0,2002.0,9.4,22,2.34,11,0,6,1,3,1,2,0.21,1,0,0,0,0,1
Jack Cork,ENG,MF,Burnley,33.0,1989.0,27.1,34,1.25,31,0,1,0,2,0,7,0.26,5,0,1,0,1,0
Harry Cornick,ENG,FW,Bristol City,27.0,1995.0,8.6,10,1.16,6,0,0,1,2,1,1,0.12,1,0,0,0,0,0
Harry Cornick,ENG,"FW,MF",Luton Town,27.0,1995.0,8.3,17,2.05,12,2,1,1,0,1,5,0.6,3,0,1,0,0,1
Sam Cosgrove,ENG,"FW,MF",Birmingham City,25.0,1996.0,0.4,2,5.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Dara Costelloe,IRL,FW,Burnley,19.0,2002.0,2.3,5,2.16,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Jordan Cousins,ENG,MF,Wigan Athletic,28.0,1994.0,7.1,9,1.26,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Conor Coventry,IRL,MF,Rotherham Utd,22.0,2000.0,14.5,26,1.79,18,7,1,0,0,0,5,0.34,3,2,0,0,0,0
Vaughn Covil,USA,"MF,FW",Hull City,19.0,2003.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewie Coyle,ENG,DF,Hull City,26.0,1995.0,26.9,53,1.97,44,4,2,2,1,0,5,0.19,4,1,0,0,0,0
Michael Craig,SCO,"MF,FW",Reading,19.0,2003.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Charlie Cresswell,ENG,DF,Millwall,19.0,2002.0,25.1,25,1.0,18,1,0,6,0,0,5,0.2,1,1,0,3,0,0
Matt Crooks,ENG,"MF,FW",Middlesbrough,28.0,1994.0,20.1,44,2.19,34,1,3,6,0,0,8,0.4,7,0,1,0,0,0
Josh Cullen,IRL,MF,Burnley,26.0,1996.0,42.7,111,2.6,100,1,0,2,4,4,12,0.28,10,0,0,0,1,1
Liam Cullen,WAL,"FW,MF",Swansea City,23.0,1999.0,13.5,24,1.78,16,1,0,5,2,0,4,0.3,2,0,0,1,1,0
Luke Cundle,ENG,"MF,FW",Swansea City,20.0,2002.0,19.8,50,2.53,46,1,0,3,0,0,5,0.25,5,0,0,0,0,0
Greg Cunningham,IRL,DF,Preston,31.0,1991.0,19.8,10,0.5,9,0,0,0,1,0,2,0.1,2,0,0,0,0,0
Fankaty Dabo,ENG,DF,Coventry City,26.0,1995.0,18.5,30,1.62,22,2,4,2,0,0,3,0.16,3,0,0,0,0,0
Bradley Dack,ENG,"MF,FW",Blackburn,28.0,1993.0,13.5,20,1.49,16,0,0,3,1,0,1,0.07,1,0,0,0,0,0
Leon Dajaku,GER,"FW,MF",Sunderland,21.0,2001.0,2.2,4,1.85,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ameen Al-Dakhil,BEL,DF,Burnley,20.0,2002.0,7.5,9,1.21,8,0,0,1,0,0,1,0.13,1,0,0,0,0,0
Vontae Daley Campbell,ENG,DF,Cardiff City,21.0,2001.0,0.7,2,2.86,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Scott Dann,ENG,DF,Reading,35.0,1987.0,7.3,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tendayi Darikwa,ZIM,DF,Wigan Athletic,30.0,1991.0,30.8,56,1.82,49,2,2,2,0,1,5,0.16,3,0,0,1,0,1
Harry Darling,ENG,DF,Swansea City,22.0,1999.0,25.5,39,1.53,32,2,0,4,1,0,3,0.12,1,1,0,1,0,0
Karl Darlow,WAL,GK,Hull City,31.0,1990.0,12.0,2,0.17,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jay Dasilva,WAL,DF,Bristol City,24.0,1998.0,29.0,69,2.38,55,5,4,2,2,1,7,0.24,5,0,1,0,1,0
Adam Davies,WAL,GK,Sheffield Utd,30.0,1992.0,6.8,2,0.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Isaak Davies,WAL,"FW,MF",Cardiff City,20.0,2001.0,3.1,4,1.28,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Keinan Davis,ENG,FW,Watford,24.0,1998.0,26.6,56,2.11,43,0,3,8,0,2,6,0.23,5,0,0,1,0,0
Harlee Dean,ENG,DF,Birmingham City,31.0,1991.0,13.5,8,0.59,6,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Troy Deeney,ENG,FW,Birmingham City,34.0,1988.0,23.2,43,1.86,33,2,0,3,4,1,7,0.3,5,1,0,0,1,0
Liam Delap,ENG,FW,Stoke City,19.0,2003.0,14.0,29,2.07,14,0,5,5,5,0,3,0.21,2,0,0,0,1,0
Liam Delap,ENG,FW,Preston,19.0,2003.0,6.9,7,1.02,3,0,1,1,2,0,1,0.15,0,0,0,1,0,0
