Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Chuba Akpom,ENG,"MF,FW",Middlesbrough,26.0,1995.0,34.5,5,0,0,32,85,14,16,7,16,0,0,0,74,60,89,40.3
Marc Albrighton,ENG,"FW,MF",West Brom,32.0,1989.0,7.5,3,0,0,4,7,0,42,5,9,0,0,0,43,6,6,50.0
Ajibola Alese,ENG,DF,Sunderland,21.0,2001.0,15.6,1,0,0,9,5,5,17,29,20,0,1,0,49,34,43,44.2
Jamie Allen,ENG,MF,Coventry City,27.0,1995.0,31.3,2,0,0,11,20,4,10,10,25,0,0,0,153,16,32,33.3
Joe Allen,WAL,MF,Swansea City,32.0,1990.0,13.7,2,1,0,19,15,0,30,25,20,0,0,0,90,12,15,44.4
Ryan Allsop,ENG,GK,Cardiff City,30.0,1992.0,42.7,5,1,0,2,5,0,0,1,0,0,1,0,63,4,0,100.0
Jak Alnwick,ENG,GK,Cardiff City,29.0,1993.0,3.3,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,
Jordan Amissah,GHA,GK,Sheffield Utd,20.0,2001.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ben Amos,ENG,GK,Wigan Athletic,32.0,1990.0,28.6,2,0,0,1,6,0,0,0,0,0,1,0,12,6,1,85.7
Luke Amos,ENG,"MF,FW",QPR,25.0,1997.0,9.9,6,0,0,12,7,2,4,12,9,0,0,0,54,15,16,48.4
Joe Anderson,ENG,"DF,MF",Sunderland,21.0,2001.0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,
Keshi Anderson,ENG,MF,Blackpool,27.0,1995.0,4.8,1,0,0,5,8,0,1,5,9,0,0,0,44,5,12,29.4
Ryan Andrews,ENG,DF,Watford,17.0,2004.0,5.4,1,0,0,6,5,0,14,13,6,0,1,0,22,9,8,52.9
Faustino Anjorin,ENG,"MF,FW",Huddersfield,20.0,2001.0,4.9,0,0,0,4,4,0,8,1,5,0,1,0,26,4,10,28.6
Robert Apter,SCO,MF,Blackpool,19.0,2003.0,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Henrique Araújo,POR,FW,Watford,20.0,2002.0,3.8,0,0,0,7,3,1,0,1,2,0,0,0,6,9,19,32.1
Oliver Arblaster,ENG,MF,Sheffield Utd,18.0,2004.0,0.8,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,0.0
Cameron Archer,ENG,FW,Middlesbrough,21.0,2001.0,15.2,1,0,0,18,13,11,0,1,1,1,0,0,28,1,22,4.3
Sinclair Armstrong,IRL,"FW,MF",QPR,19.0,2003.0,6.1,4,0,0,12,14,9,2,1,0,2,0,0,12,8,21,27.6
Yaser Asprilla,COL,"MF,FW",Watford,18.0,2003.0,16.7,4,0,0,31,14,3,25,9,14,0,0,0,83,17,28,37.8
Britt Assombalonga,COD,"FW,MF",Watford,29.0,1992.0,2.1,0,0,0,4,5,1,0,0,0,0,0,0,8,3,9,25.0
Robert Atkinson,ENG,DF,Bristol City,24.0,1998.0,23.8,3,0,0,19,25,2,6,36,26,0,0,0,115,130,59,68.8
Daniel Ayala,ESP,DF,Blackburn,31.0,1990.0,22.0,8,1,1,18,14,2,2,36,19,0,0,0,120,69,30,69.7
Femi Azeez,ENG,"MF,FW",Reading,21.0,2001.0,7.3,0,0,0,4,3,2,60,3,10,0,0,0,32,11,15,42.3
Miguel Azeez,ENG,MF,Wigan Athletic,19.0,2002.0,1.2,0,0,0,1,3,0,1,1,1,0,0,0,12,1,1,50.0
Abdoullah Ba,FRA,"MF,FW",Sunderland,19.0,2003.0,8.9,1,0,0,15,12,1,8,3,3,0,0,0,40,9,5,64.3
Daniel Bachmann,AUT,GK,Watford,28.0,1994.0,45.0,7,1,1,1,6,0,0,1,0,0,0,0,42,13,3,81.3
Juninho Bacuna,CUW,MF,Birmingham City,24.0,1997.0,32.2,11,0,0,73,40,0,149,37,40,1,0,0,190,41,36,53.2
Leandro Bacuna,CUW,MF,Watford,30.0,1991.0,8.8,3,0,0,13,5,0,5,12,5,0,0,0,49,9,7,56.3
Joel Bagan,IRL,DF,Cardiff City,22.0,2000.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Lewis Baker,ENG,MF,Stoke City,27.0,1995.0,30.7,6,0,0,34,19,0,162,22,17,0,0,0,183,19,16,54.3
George Baldock,GRE,DF,Sheffield Utd,29.0,1993.0,32.0,7,0,0,40,28,10,80,25,37,0,0,0,150,36,28,56.3
Daniel Ballard,NIR,DF,Sunderland,22.0,1999.0,17.9,3,0,0,23,19,2,1,29,16,0,1,0,107,66,36,64.7
Leon Balogun,NGA,DF,QPR,34.0,1988.0,13.7,4,0,0,11,11,1,0,29,14,0,1,0,74,52,39,57.1
Daniel Barlaser,TUR,MF,Rotherham Utd,25.0,1997.0,26.9,4,0,0,17,17,0,106,25,26,0,0,0,175,26,16,61.9
Daniel Barlaser,TUR,MF,Middlesbrough,25.0,1997.0,4.6,0,0,0,3,8,0,21,2,5,0,0,0,36,5,11,31.3
Ashley Barnes,ENG,"FW,MF",Burnley,32.0,1989.0,21.2,5,0,0,41,32,18,3,6,8,0,0,0,52,71,82,46.4
Kyle Bartley,ENG,DF,West Brom,31.0,1991.0,7.4,4,1,1,8,7,0,0,8,4,0,0,0,43,48,18,72.7
Chris Basham,ENG,DF,Sheffield Utd,34.0,1988.0,19.3,1,0,0,15,22,0,16,32,22,0,1,0,122,71,40,64.0
Samuel Bastien,COD,"MF,FW",Burnley,25.0,1996.0,6.1,0,0,0,4,2,0,1,1,6,0,0,0,20,7,12,36.8
Danny Batth,ENG,DF,Sunderland,31.0,1990.0,38.5,6,0,0,29,19,2,0,34,14,0,1,0,164,142,72,66.4
Patrick Bauer,GER,DF,Preston,29.0,1992.0,3.9,0,0,0,6,1,0,0,6,6,0,0,0,21,11,1,91.7
Nathan Baxter,ENG,GK,Hull City,23.0,1998.0,12.0,1,0,0,1,0,0,0,0,0,0,1,0,18,3,0,100.0
Vakoun Bayo,CIV,FW,Watford,25.0,1997.0,10.4,0,0,0,17,9,9,5,1,0,0,0,0,29,40,52,43.5
Jake Beesley,ENG,"MF,FW",Blackpool,25.0,1996.0,2.2,1,0,0,5,4,4,1,1,3,0,0,0,9,17,8,68.0
Amari'i Bell,JAM,DF,Luton Town,28.0,1994.0,42.9,6,1,1,56,62,2,74,47,40,0,1,0,287,58,47,55.2
Sam Bell,ENG,FW,Bristol City,20.0,2002.0,12.8,0,0,0,6,7,4,22,7,7,0,0,0,34,17,63,21.3
Jobe Bellingham,ENG,"MF,FW",Birmingham City,16.0,2005.0,6.8,1,0,0,6,8,1,3,2,8,0,0,0,28,14,20,41.2
Steven Benda,GER,GK,Swansea City,23.0,1998.0,20.7,0,0,0,1,2,0,0,0,0,0,0,0,33,3,0,100.0
Joe Bennett,ENG,DF,Wigan Athletic,32.0,1990.0,8.3,3,1,0,6,7,0,15,9,7,0,0,0,39,13,7,65.0
Mason Bennett,ENG,FW,Millwall,26.0,1996.0,6.3,2,0,0,9,14,1,21,2,7,0,0,0,26,28,41,40.6
Jewison Bennette,CRC,"FW,MF",Sunderland,18.0,2004.0,2.8,2,0,0,2,6,1,14,3,7,0,0,0,9,0,2,0.0
Daniel Bentley,ENG,GK,Bristol City,29.0,1993.0,13.0,0,0,0,0,2,0,0,0,1,0,0,0,10,2,0,100.0
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,31.0,1990.0,21.8,2,0,0,16,12,6,117,13,8,0,0,0,91,16,29,35.6
Sander Berge,NOR,MF,Sheffield Utd,24.0,1998.0,34.5,4,0,0,29,17,2,61,14,32,0,0,0,191,41,46,47.1
Luke Berry,ENG,MF,Luton Town,30.0,1992.0,7.5,3,0,0,18,7,3,4,8,7,0,0,0,33,31,24,56.4
Jordan Beyer,GER,DF,Burnley,22.0,2000.0,28.1,4,0,0,15,24,1,1,37,38,0,0,0,169,67,49,57.8
Bartosz Białkowski,POL,GK,Millwall,35.0,1987.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,100.0
Jake Bidwell,ENG,DF,Coventry City,29.0,1993.0,38.7,6,0,0,39,20,5,141,24,33,1,0,0,153,64,48,57.1
Krystian Bielik,POL,MF,Birmingham City,24.0,1998.0,32.3,12,0,0,48,38,0,7,47,36,1,0,0,255,67,52,56.3
Nicholas Bilokapic,AUS,GK,Huddersfield,19.0,2002.0,5.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Tyler Blackett,ENG,DF,Rotherham Utd,28.0,1994.0,3.5,0,0,0,3,3,0,2,3,6,0,0,0,16,6,8,42.9
Adrian Blake,ENG,MF,Watford,17.0,2005.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Jayden Bogle,ENG,DF,Sheffield Utd,22.0,2000.0,15.4,7,0,0,20,16,4,42,14,20,0,0,0,98,23,24,48.9
Marc Bola,ENG,"DF,FW",Middlesbrough,24.0,1997.0,11.3,3,0,0,14,4,1,16,17,9,0,0,0,42,19,7,73.1
Tolaji Bola,ENG,FW,Rotherham Utd,23.0,1999.0,0.4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0.0
Jack Bonham,IRL,GK,Stoke City,28.0,1993.0,22.5,1,0,0,0,3,0,0,0,0,0,0,0,14,5,1,83.3
Macauley Bonne,ZIM,"FW,DF",QPR,26.0,1995.0,0.7,0,0,0,0,2,1,0,0,1,0,0,0,5,4,9,30.8
Dean Bouzanis,AUS,GK,Reading,31.0,1990.0,4.7,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0
Josh Bowler,ENG,"FW,MF",Blackpool,23.0,1999.0,19.4,0,0,0,20,25,0,20,7,10,0,0,0,81,4,8,33.3
Coniah Boyce-Clarke,JAM,GK,Reading,19.0,2003.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Caolan Boyd-Munce,NIR,MF,Middlesbrough,22.0,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Will Boyle,ENG,DF,Huddersfield,26.0,1995.0,9.0,4,1,1,14,6,0,0,8,8,0,0,0,31,41,20,67.2
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,13.6,3,0,0,9,12,1,1,12,6,0,0,0,76,48,29,62.3
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,33.9,5,0,0,38,38,23,35,4,7,0,0,1,71,135,339,28.5
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,23.3,8,1,1,55,13,1,196,27,39,0,1,0,173,36,45,44.4
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,28.6,9,1,1,30,12,1,130,33,33,0,0,0,151,32,26,55.2
James Bree,ENG,DF,Luton Town,24.0,1997.0,27.0,3,0,0,24,13,0,218,25,18,0,0,0,103,42,35,54.5
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,38.4,5,0,0,29,29,31,27,9,15,0,0,0,160,20,31,39.2
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,6.3,1,0,0,3,9,2,4,2,7,1,0,0,20,16,28,36.4
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,2.0,0,0,0,2,1,0,0,4,2,0,0,0,17,1,2,33.3
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,15.8,2,0,0,13,7,0,29,15,36,0,0,0,90,17,16,51.5
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,11.9,0,0,0,9,6,6,5,3,9,0,0,0,39,6,25,19.4
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,30.8,9,0,0,56,59,17,55,13,29,1,0,0,121,123,199,38.2
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,29.2,5,0,0,30,32,1,75,24,38,0,0,0,194,79,82,49.1
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,39.7,9,0,0,65,21,4,139,38,59,0,0,0,212,57,52,52.3
John Buckley,ENG,MF,Blackburn,22.0,1999.0,16.3,5,1,0,24,29,0,29,18,26,0,1,0,129,7,14,33.3
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,10.2,4,0,0,9,15,8,23,4,5,0,0,0,36,6,19,24.0
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,8.5,1,0,0,8,3,1,21,4,2,0,0,0,46,45,23,66.2
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,14.5,3,0,0,18,6,0,14,12,12,0,0,0,65,44,34,56.4
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,4.9,1,0,0,3,8,0,18,4,9,0,0,0,22,3,8,27.3
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16.0,1,0,0,0,4,0,0,0,0,0,0,0,17,2,0,100.0
David Button,ENG,GK,West Brom,33.0,1989.0,13.0,1,0,0,1,2,0,0,0,0,0,1,0,16,1,1,50.0
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,12.0,5,0,0,11,10,0,9,11,18,0,0,0,61,24,25,49.0
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,41.6,11,1,1,38,25,1,3,43,35,0,0,1,186,91,73,55.5
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,13.9,5,0,0,15,7,0,3,14,20,0,0,0,107,30,20,60.0
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,1.2,0,0,0,1,1,0,3,0,3,0,0,0,7,1,3,25.0
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,36.1,6,0,0,47,22,1,12,35,42,0,0,0,167,24,54,30.8
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,29.5,4,0,0,30,18,11,93,16,12,0,0,0,109,44,57,43.6
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,2.1,0,0,0,2,0,0,1,2,0,0,0,0,10,2,2,50.0
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,18.6,3,0,0,20,5,17,7,5,10,0,0,0,52,34,70,32.7
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,9.6,2,0,0,9,21,1,55,10,9,0,0,0,54,2,6,25.0
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,27.2,1,1,0,16,28,2,59,11,23,0,0,0,128,21,68,23.6
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,29.5,6,0,0,26,31,4,86,43,38,0,0,0,198,40,30,57.1
Andy Carroll,ENG,FW,Reading,33.0,1989.0,21.6,7,1,1,33,22,7,5,2,1,1,0,0,46,212,123,63.3
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,25.0,5,0,0,26,9,0,10,33,37,0,0,0,147,79,71,52.7
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,12.3,1,0,0,13,22,0,2,9,15,0,0,0,76,24,10,70.6
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,25.2,2,0,0,15,3,0,11,30,13,0,1,0,161,89,50,64.0
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,5.5,3,0,0,5,3,2,0,10,3,0,0,0,20,16,13,55.2
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,2.9,0,0,0,1,2,0,13,1,2,0,0,0,19,2,3,40.0
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,36.3,2,0,0,22,21,9,300,18,24,0,0,0,203,8,30,21.1
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,6.8,3,0,0,10,11,0,3,11,5,0,0,0,53,19,17,52.8
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,7.7,2,0,0,5,1,0,0,4,4,0,0,0,56,8,6,57.1
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,31.5,4,0,0,18,73,8,122,13,27,2,0,0,164,7,29,19.4
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,33.7,13,0,0,31,27,0,20,81,67,0,0,0,221,42,20,67.7
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,23.1,3,0,0,31,8,3,70,35,23,0,1,1,128,56,53,51.4
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,2.2,0,0,0,4,4,3,3,1,1,0,0,0,6,7,2,77.8
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,20.5,8,1,1,28,41,0,17,32,20,0,0,0,64,33,41,44.6
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,7.4,4,0,0,7,11,0,2,13,16,0,0,0,58,28,10,73.7
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,34.4,5,0,0,43,36,2,89,38,34,0,0,0,235,41,51,44.6
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,10.9,2,0,0,20,8,0,25,17,12,0,0,0,64,35,30,53.8
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,42.1,9,0,0,62,84,24,96,28,51,1,0,0,180,21,45,31.8
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,50.0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,5.1,1,0,0,6,4,1,4,9,7,0,0,0,29,13,3,81.3
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,12.6,1,0,0,16,3,0,5,24,24,0,0,0,77,58,24,70.7
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,0.6,0,0,0,2,1,0,7,1,0,0,0,0,3,1,1,50.0
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,2.7,1,0,0,5,1,0,5,1,3,0,0,0,18,1,4,20.0
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,5.4,0,0,0,7,2,0,14,8,11,0,0,0,27,7,14,33.3
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,42.7,4,0,0,32,11,3,87,53,60,0,0,0,264,53,48,52.5
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,3.1,1,0,0,3,9,1,4,16,2,0,0,0,26,2,7,22.2
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,6.7,1,0,0,11,8,3,31,1,9,0,0,0,30,9,18,33.3
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,1.4,0,0,0,2,1,1,11,1,3,0,0,0,8,0,3,0.0
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,3.8,1,0,0,4,11,3,3,2,3,0,0,0,11,2,10,16.7
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,38.4,11,1,1,58,43,3,39,43,30,0,0,2,164,107,70,60.5
Tommy Conway,SCO,"FW,MF",Bristol City,19.0,2002.0,21.1,1,0,0,25,30,8,17,3,12,0,0,0,50,16,54,22.9
Jake Cooper,ENG,DF,Millwall,27.0,1995.0,44.4,13,0,0,57,18,3,7,56,20,0,2,0,205,225,110,67.2
Oliver Cooper,WAL,"MF,FW",Swansea City,22.0,1999.0,25.6,6,0,0,34,65,3,21,12,36,0,0,0,94,5,14,26.3
Theo Corbeanu,CAN,"FW,MF",Blackpool,20.0,2002.0,9.4,2,0,0,6,18,0,25,5,9,0,0,0,46,1,10,9.1
Jack Cork,ENG,MF,Burnley,33.0,1989.0,27.1,12,0,0,38,27,0,8,43,37,0,0,0,171,62,58,51.7
Harry Cornick,ENG,FW,Bristol City,27.0,1995.0,8.6,2,0,0,9,6,2,11,2,5,0,0,1,37,26,85,23.4
Harry Cornick,ENG,"FW,MF",Luton Town,27.0,1995.0,8.3,1,0,0,6,6,8,22,0,6,0,0,0,41,7,35,16.7
Sam Cosgrove,ENG,"FW,MF",Birmingham City,25.0,1996.0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,50.0
Dara Costelloe,IRL,FW,Burnley,19.0,2002.0,2.3,0,0,0,1,2,1,8,0,0,0,0,0,7,4,4,50.0
Jordan Cousins,ENG,MF,Wigan Athletic,28.0,1994.0,7.1,0,0,0,6,7,0,1,6,7,0,0,0,50,6,6,50.0
Conor Coventry,IRL,MF,Rotherham Utd,22.0,2000.0,14.5,3,0,0,16,13,0,56,18,22,0,1,0,113,25,18,58.1
Vaughn Covil,USA,"MF,FW",Hull City,19.0,2003.0,1.1,0,0,0,1,1,0,0,1,1,0,0,0,3,1,5,16.7
Lewie Coyle,ENG,DF,Hull City,26.0,1995.0,26.9,5,0,0,22,41,2,80,20,38,0,1,1,146,36,39,48.0
Michael Craig,SCO,"MF,FW",Reading,19.0,2003.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Charlie Cresswell,ENG,DF,Millwall,19.0,2002.0,25.1,4,0,0,24,15,2,11,36,29,0,0,0,163,145,95,60.4
Matt Crooks,ENG,"MF,FW",Middlesbrough,28.0,1994.0,20.1,7,0,0,32,16,14,16,13,24,0,0,0,80,57,40,58.8
Josh Cullen,IRL,MF,Burnley,26.0,1996.0,42.7,8,0,0,44,61,1,32,55,37,0,1,0,288,65,63,50.8
Liam Cullen,WAL,"FW,MF",Swansea City,23.0,1999.0,13.5,0,0,0,17,11,7,12,5,9,0,0,0,35,17,28,37.8
Luke Cundle,ENG,"MF,FW",Swansea City,20.0,2002.0,19.8,2,0,0,16,16,1,20,8,10,0,0,0,67,2,11,15.4
Greg Cunningham,IRL,DF,Preston,31.0,1991.0,19.8,3,0,0,13,28,1,15,25,17,0,0,1,97,50,29,63.3
Fankaty Dabo,ENG,DF,Coventry City,26.0,1995.0,18.5,6,0,0,14,17,0,57,27,24,0,0,0,138,21,14,60.0
Bradley Dack,ENG,"MF,FW",Blackburn,28.0,1993.0,13.5,1,0,0,9,6,3,14,3,4,0,0,0,44,4,11,26.7
Leon Dajaku,GER,"FW,MF",Sunderland,21.0,2001.0,2.2,0,0,0,4,1,1,2,0,0,0,0,0,6,0,5,0.0
Ameen Al-Dakhil,BEL,DF,Burnley,20.0,2002.0,7.5,1,0,0,3,4,0,0,11,3,0,0,0,40,14,21,40.0
Vontae Daley Campbell,ENG,DF,Cardiff City,21.0,2001.0,0.7,0,0,0,1,0,0,2,0,1,0,0,0,8,0,1,0.0
Scott Dann,ENG,DF,Reading,35.0,1987.0,7.3,2,0,0,5,1,1,0,5,3,0,0,0,30,12,12,50.0
Tendayi Darikwa,ZIM,DF,Wigan Athletic,30.0,1991.0,30.8,7,0,0,13,19,0,63,36,36,0,0,0,195,30,30,50.0
Harry Darling,ENG,DF,Swansea City,22.0,1999.0,25.5,11,0,0,23,37,2,0,10,11,0,1,1,135,50,56,47.2
Karl Darlow,WAL,GK,Hull City,31.0,1990.0,12.0,2,0,0,0,3,0,0,0,0,0,0,0,12,6,1,85.7
Jay Dasilva,WAL,DF,Bristol City,24.0,1998.0,29.0,1,0,0,12,9,3,128,22,28,1,0,0,187,17,34,33.3
Adam Davies,WAL,GK,Sheffield Utd,30.0,1992.0,6.8,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,50.0
Isaak Davies,WAL,"FW,MF",Cardiff City,20.0,2001.0,3.1,0,0,0,1,2,0,10,2,3,0,0,0,11,1,15,6.3
Keinan Davis,ENG,FW,Watford,24.0,1998.0,26.6,6,0,0,55,27,22,5,3,15,0,0,0,64,42,84,33.3
Harlee Dean,ENG,DF,Birmingham City,31.0,1991.0,13.5,3,0,0,9,7,0,0,19,8,0,0,0,47,75,31,70.8
Troy Deeney,ENG,FW,Birmingham City,34.0,1988.0,23.2,5,0,0,24,22,10,11,5,21,1,0,0,63,149,170,46.7
Liam Delap,ENG,FW,Stoke City,19.0,2003.0,14.0,6,0,0,46,31,2,8,1,4,1,0,0,31,34,55,38.2
Liam Delap,ENG,FW,Preston,19.0,2003.0,6.9,2,0,0,15,8,4,3,1,2,0,0,0,16,8,26,23.5
Tom Dele-Bashiru,NGA,MF,Watford,22.0,1999.0,3.9,0,0,0,3,7,0,3,3,2,0,0,0,23,0,4,0.0
Emmanuel Dennis,NGA,"MF,FW",Watford,24.0,1997.0,1.9,0,0,0,3,4,0,2,1,2,0,0,0,9,2,2,50.0
Halil Dervişoğlu,TUR,"MF,FW",Burnley,22.0,1999.0,0.8,0,0,0,1,0,0,0,0,1,0,0,0,3,2,4,33.3
Bambo Diaby,SEN,DF,Preston,24.0,1997.0,10.6,4,1,1,11,9,1,5,25,4,0,0,0,49,39,23,62.9
Amad Diallo,CIV,"FW,MF",Sunderland,20.0,2002.0,28.7,3,0,0,13,52,9,30,28,16,2,0,0,164,14,28,33.3
Jack Diamond,ENG,MF,Sunderland,22.0,2000.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
