Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
308,Isaac Hayden,jm JAM,MF,Norwich City,27,1995,9.0,584,30,236,307,44,8,584,5,3,60.0,1,20.0,274,1060,369,3,1,2,8,6,335,3,Matches
309,Jaheim Headley,eng ENG,"DF,FW",Huddersfield,20,2001,7.5,291,18,78,131,86,19,291,18,8,44.4,6,33.3,145,844,418,15,6,6,20,13,129,23,Matches
310,Ryan Hedges,wls WAL,"FW,DF",Blackburn,27,1995,27.7,1646,47,339,769,557,71,1646,69,28,40.6,34,49.3,868,5065,2885,89,52,23,57,37,1036,159,Matches
311,Michał Helik,pl POL,DF,Huddersfield,26,1995,35.9,1809,340,1049,681,89,51,1809,2,1,50.0,0,0.0,768,3715,2138,11,6,2,10,0,856,19,Matches
312,Robbie Hemfrey,sct SCO,GK,Rotherham Utd,20,2002,0.5,19,19,19,0,0,0,19,0,0,,0,,10,105,47,0,0,0,0,0,2,0,Matches
313,Jeff Hendrick,ie IRL,MF,Reading,30,1992,44.7,1562,80,342,901,339,39,1562,49,21,42.9,24,49.0,739,3206,1464,16,29,2,43,31,849,65,Matches
314,Onel Hernández,cu CUB,"FW,MF",Norwich City,29,1993,20.7,918,13,129,330,485,136,918,128,58,45.3,55,43.0,583,4789,2566,110,42,60,67,46,617,187,Matches
315,Scott High,sct SCO,"MF,FW",Rotherham Utd,21,2001,4.0,169,6,29,91,51,3,169,3,2,66.7,0,0.0,92,460,188,5,5,0,5,5,106,21,Matches
316,Scott High,sct SCO,MF,Huddersfield,21,2001,5.7,215,6,37,129,52,3,215,5,3,60.0,1,20.0,106,489,235,6,5,0,7,2,139,3,Matches
317,George Hirst,sct SCO,FW,Blackburn,23,1999,3.1,100,3,8,49,46,8,99,5,2,40.0,1,20.0,58,273,89,4,1,3,12,3,87,21,Matches
318,Wesley Hoedt,nl NED,DF,Watford,28,1994,13.8,1069,114,525,504,51,6,1069,12,10,83.3,2,16.7,603,2843,1629,13,11,0,2,6,619,10,Matches
319,Ki-Jana Hoever,nl NED,DF,Stoke City,20,2002,11.6,665,24,136,289,245,19,665,25,10,40.0,13,52.0,283,1391,637,15,10,3,24,8,343,63,Matches
320,Scott Hogan,ie IRL,FW,Birmingham City,30,1992,30.2,630,11,43,300,292,111,628,35,10,28.6,24,68.6,271,1388,642,26,13,19,46,16,395,120,Matches
321,Jonathan Hogg,eng ENG,MF,Huddersfield,33,1988,26.5,1344,83,416,827,109,11,1344,9,5,55.6,2,22.2,624,2790,1178,3,6,0,15,10,765,12,Matches
322,Junior Hoilett,ca CAN,"DF,FW",Reading,32,1990,28.3,1283,66,336,439,526,56,1283,54,24,44.4,25,46.3,664,4301,2155,76,25,14,64,39,698,139,Matches
323,Bradley Holmes,eng ENG,MF,Blackpool,19,2002,0.4,11,0,1,5,5,3,11,0,0,,0,,4,2,0,0,0,0,3,0,5,2,Matches
324,Duane Holmes,us USA,"MF,FW",Huddersfield,27,1994,18.1,773,14,114,363,312,37,773,37,15,40.5,16,43.2,390,2829,1417,51,35,17,47,18,454,71,Matches
325,Tom Holmes,eng ENG,DF,Reading,22,2000,37.9,1967,213,1014,836,127,52,1967,6,2,33.3,3,50.0,912,3819,1612,10,9,2,21,5,1103,12,Matches
326,Joel Holvey,,MF,Rotherham Utd,,,0.1,5,0,1,3,1,0,5,1,0,0.0,1,100.0,3,13,1,0,0,0,0,1,3,2,Matches
327,George Honeyman,eng ENG,"FW,MF",Millwall,27,1994,23.8,1015,20,166,470,390,39,1015,29,8,27.6,17,58.6,448,2324,779,19,22,2,33,29,526,121,Matches
328,Matthew Hoppe,us USA,FW,Middlesbrough,21,2001,0.8,42,0,5,14,23,5,42,6,2,33.3,4,66.7,22,106,16,1,1,0,1,1,31,6,Matches
329,Ethan Horvath,us USA,GK,Luton Town,27,1995,44.0,1462,1178,1444,19,0,0,1462,0,0,,0,,727,5280,3450,0,0,0,2,0,475,0,Matches
330,Ryan Howley,wls WAL,MF,Coventry City,18,2003,2.0,72,1,8,43,23,3,72,6,3,50.0,3,50.0,33,134,58,2,4,1,2,4,50,16,Matches
331,Jonny Howson,eng ENG,MF,Middlesbrough,34,1988,41.2,2922,88,575,1817,564,13,2922,45,20,44.4,18,40.0,1574,7581,3758,64,57,2,41,27,1895,35,Matches
332,Niall Huggins,wls WAL,DF,Sunderland,21,2000,1.0,52,5,24,24,4,0,52,3,1,33.3,2,66.7,17,86,65,2,0,0,2,0,15,1,Matches
333,Andrew Hughes,wls WAL,DF,Preston,30,1992,25.8,1594,121,690,737,178,33,1594,19,8,42.1,7,36.8,813,4599,2789,47,29,1,19,3,892,22,Matches
334,Charlie Hughes,eng ENG,DF,Wigan Athletic,18,2003,16.8,1061,137,583,420,69,16,1061,11,8,72.7,1,9.1,594,2827,1665,8,5,0,18,6,652,10,Matches
335,Jordan Hugill,eng ENG,"FW,MF",Norwich City,30,1992,0.8,32,0,0,15,17,6,32,1,0,0.0,1,100.0,15,45,24,0,0,0,2,0,28,6,Matches
336,Jordan Hugill,eng ENG,FW,Rotherham Utd,30,1992,15.7,431,20,26,178,228,44,429,17,2,11.8,11,64.7,162,680,163,5,6,4,23,17,324,45,Matches
337,Trai Hume,nir NIR,DF,Sunderland,20,2002,24.2,1793,147,703,830,269,29,1793,28,14,50.0,12,42.9,812,3666,1813,25,21,2,19,10,1016,57,Matches
338,Cameron Humphreys,eng ENG,DF,Rotherham Utd,23,1998,34.6,1478,192,690,718,86,9,1478,15,9,60.0,3,20.0,589,2918,1219,12,9,0,20,9,554,1,Matches
339,Stephen Humphrys,eng ENG,FW,Wigan Athletic,24,1997,0.4,9,1,1,4,5,0,9,0,0,,0,,6,67,42,1,2,0,0,1,7,2,Matches
340,Joseph Hungbo,eng ENG,FW,Watford,22,2000,1.1,58,1,12,20,30,6,58,5,2,40.0,2,40.0,31,253,144,5,1,2,10,2,30,11,Matches
341,Joseph Hungbo,eng ENG,"FW,MF",Huddersfield,22,2000,7.4,214,2,28,74,120,15,214,38,10,26.3,17,44.7,143,1308,482,20,15,5,28,18,141,40,Matches
342,James Husband,eng ENG,DF,Blackpool,28,1994,23.9,1442,122,626,613,213,15,1442,16,7,43.8,9,56.3,599,3388,1842,30,18,2,5,7,667,29,Matches
343,Sam Hutchinson,eng ENG,"DF,MF",Reading,32,1989,8.7,446,55,232,198,21,7,446,4,1,25.0,3,75.0,217,826,339,3,3,0,4,2,253,2,Matches
344,Shaun Hutchinson,eng ENG,DF,Millwall,31,1990,21.7,1152,124,615,464,77,40,1152,0,0,,0,,347,1168,511,2,5,0,13,2,443,5,Matches
345,Dominic Hyam,sct SCO,DF,Blackburn,26,1995,36.1,2966,441,1894,1036,51,28,2966,6,1,16.7,4,66.7,1644,7293,3685,22,5,0,14,6,2034,6,Matches
346,Dominic Hyam,sct SCO,DF,Coventry City,26,1995,2.0,124,12,44,74,7,1,124,2,1,50.0,1,50.0,65,387,252,3,2,0,0,0,72,0,Matches
347,Adam Idah,ie IRL,"FW,MF",Norwich City,21,2001,12.9,483,12,62,203,228,47,483,39,20,51.3,18,46.2,268,1800,582,22,15,9,41,30,342,85,Matches
348,Tom Ince,eng ENG,"MF,FW",Reading,30,1992,36.3,1687,14,192,798,739,63,1686,98,31,31.6,49,50.0,905,6732,2780,89,71,24,76,61,940,152,Matches
349,Matt Ingram,eng ENG,GK,Hull City,28,1993,22.0,928,688,917,11,0,0,928,3,2,66.7,0,0.0,561,2708,1679,0,0,0,0,0,526,0,Matches
350,Tim Iroegbunam,eng ENG,"MF,FW",QPR,19,2003,25.3,1216,26,226,676,330,47,1216,77,29,37.7,34,44.2,650,4005,2016,51,41,13,51,26,744,57,Matches
351,Harvey Isted,eng ENG,GK,Luton Town,25,1997,1.0,44,35,44,0,0,0,44,0,0,,0,,23,153,108,0,0,0,1,0,19,0,Matches
352,Ben Jackson,eng ENG,"FW,DF",Huddersfield,21,2001,13.6,559,30,178,211,178,11,559,17,4,23.5,7,41.2,252,1750,770,14,15,6,22,6,264,42,Matches
353,Phil Jagielka,eng ENG,DF,Stoke City,39,1982,26.4,1859,233,1088,716,61,34,1859,2,1,50.0,0,0.0,979,4387,2187,4,1,0,9,1,1165,3,Matches
354,Jordan James,wls WAL,MF,Birmingham City,18,2004,11.6,469,22,101,265,109,7,469,18,9,50.0,5,27.8,232,1324,628,9,8,1,15,11,261,20,Matches
355,Matty James,eng ENG,MF,Bristol City,31,1991,32.9,1654,67,352,1039,286,10,1654,26,16,61.5,9,34.6,760,2917,1124,15,15,0,22,17,979,18,Matches
356,William Jarvis,eng ENG,MF,Hull City,19,2002,0.4,19,0,1,9,9,0,19,2,0,0.0,1,50.0,15,102,36,2,0,0,1,1,17,3,Matches
