Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Sonny Bradley,ENG,DF,Luton Town,30.0,1991.0,13.6,572,547,21,16,0,2,1,4,0,0,0,0,421,4,6
Tom Bradshaw,WAL,FW,Millwall,30.0,1992.0,33.9,535,521,8,0,1,0,35,1,0,0,0,0,286,6,24
Robbie Brady,IRL,"FW,DF",Preston,30.0,1992.0,23.3,1383,1091,281,59,1,8,196,160,61,45,11,1,887,11,36
Cohen Bramall,ENG,"DF,FW",Rotherham Utd,26.0,1996.0,28.6,1035,803,227,26,1,1,130,156,45,34,4,1,666,5,33
James Bree,ENG,DF,Luton Town,24.0,1997.0,27.0,1249,912,328,51,0,9,218,187,90,57,15,5,802,9,24
Ben Brereton,CHI,"FW,MF",Blackburn,23.0,1999.0,38.4,1062,1021,36,5,5,21,27,26,5,0,0,0,790,5,33
Rhian Brewster,ENG,FW,Sheffield Utd,22.0,2000.0,6.3,106,100,6,0,0,0,4,2,0,0,0,0,69,0,6
Liam Bridcutt,SCO,MF,Blackpool,33.0,1989.0,2.0,72,68,4,4,0,0,0,0,0,0,0,0,52,0,3
Callum Brittain,ENG,DF,Blackburn,24.0,1998.0,15.8,935,737,193,14,2,17,29,179,0,0,0,0,719,5,26
Nathan Broadhead,WAL,"FW,MF",Wigan Athletic,24.0,1998.0,11.9,227,207,18,0,1,1,5,1,0,0,0,0,183,2,7
Andre Brooks,ENG,MF,Sheffield Utd,18.0,2003.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jacob Brown,SCO,"FW,DF",Stoke City,24.0,1998.0,30.8,761,723,33,0,0,2,55,31,0,0,0,0,461,5,38
Alan Browne,IRL,"MF,DF",Preston,27.0,1995.0,29.2,1181,1034,144,19,5,11,75,83,32,21,7,0,811,3,38
Josh Brownhill,ENG,MF,Burnley,26.0,1995.0,39.7,2145,1870,268,60,4,9,139,25,128,47,30,2,1699,7,34
John Buckley,ENG,MF,Blackburn,22.0,1999.0,16.3,909,832,72,38,6,19,29,12,17,5,4,2,690,5,17
Tyler Burey,ENG,FW,Millwall,20.0,2001.0,10.2,162,160,1,0,0,0,23,0,1,0,0,0,113,1,10
Oliver Burke,SCO,FW,Millwall,25.0,1997.0,8.5,294,284,10,2,1,1,21,7,1,0,0,0,194,0,14
Reece Burke,ENG,DF,Luton Town,25.0,1996.0,14.5,698,580,115,5,0,1,14,110,0,0,0,0,451,3,14
Jack Burroughs,SCO,"DF,MF",Coventry City,21.0,2001.0,4.9,180,130,50,1,0,0,18,49,0,0,0,0,125,0,7
Josef Bursik,ENG,GK,Stoke City,22.0,2000.0,16.0,530,366,163,43,0,1,0,0,0,0,0,0,334,1,0
David Button,ENG,GK,West Brom,33.0,1989.0,13.0,419,313,104,23,0,2,0,0,0,0,0,0,284,2,0
Jili Buyabu,ENG,DF,Sheffield Utd,20.0,2001.0,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
Sam Byram,ENG,DF,Norwich City,28.0,1993.0,12.0,832,695,133,5,0,0,9,128,0,0,0,0,649,4,14
Ben Cabango,WAL,DF,Swansea City,22.0,2000.0,41.6,3265,3198,61,40,4,21,3,18,0,0,0,0,2906,6,28
Etienne Camara,FRA,MF,Huddersfield,19.0,2003.0,13.9,588,583,3,2,1,4,3,1,0,0,0,0,456,2,10
Mamadi Camará,GNB,MF,Reading,18.0,2003.0,1.2,39,37,2,0,0,0,3,0,2,0,0,2,25,0,0
Allan Campbell,SCO,MF,Luton Town,24.0,1998.0,36.1,791,756,34,1,0,1,12,11,1,0,0,0,575,1,29
Tate Campbell,ENG,DF,Birmingham City,20.0,2002.0,0.0,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Tyrese Campbell,ENG,FW,Stoke City,22.0,1999.0,29.5,757,745,7,0,4,5,93,6,0,0,0,0,452,5,34
Andy Cannon,ENG,MF,Hull City,26.0,1996.0,2.1,58,48,8,0,0,0,1,0,0,0,0,0,41,2,3
Thomas Cannon,IRL,FW,Preston,19.0,2002.0,18.6,257,250,6,0,3,2,7,0,0,0,0,0,165,1,3
Todd Cantwell,ENG,"FW,MF",Norwich City,24.0,1998.0,9.6,505,427,77,18,3,9,55,11,47,9,24,0,387,1,12
Sonny Carey,ENG,MF,Blackpool,21.0,2001.0,27.2,787,694,91,19,2,8,59,9,25,16,5,0,542,2,22
Álvaro Carreras,ESP,"DF,FW",Preston,19.0,2003.0,29.5,1266,1063,196,7,2,11,86,181,8,6,0,0,852,7,46
Andy Carroll,ENG,FW,Reading,33.0,1989.0,21.6,544,536,5,0,0,2,5,1,0,0,0,0,278,3,10
Hayden Carter,ENG,DF,Blackburn,22.0,1999.0,25.0,1464,1394,68,29,1,16,10,39,0,0,0,0,1218,2,16
Cesare Casadei,ITA,MF,Reading,19.0,2003.0,12.3,415,404,8,3,1,5,2,0,0,0,0,0,309,3,11
Craig Cathcart,NIR,DF,Watford,33.0,1989.0,25.2,1544,1444,99,34,1,15,11,65,0,0,0,0,1218,1,12
Steven Caulker,SLE,DF,Wigan Athletic,30.0,1991.0,5.5,169,163,6,5,0,2,0,0,0,0,0,0,128,0,4
Bersant Celina,KVX,FW,Stoke City,25.0,1996.0,2.9,180,167,13,3,1,3,13,3,5,1,4,0,137,0,3
Ilias Chair,MAR,"MF,FW",QPR,24.0,1997.0,36.3,1724,1417,296,80,7,15,300,33,132,65,41,4,1229,11,46
Nathaniel Chalobah,ENG,MF,West Brom,27.0,1994.0,6.8,269,264,5,5,1,5,3,0,0,0,0,0,201,0,5
Alfie Chang,ENG,MF,Birmingham City,19.0,2002.0,7.7,217,214,2,2,0,1,0,0,0,0,0,0,163,1,4
Ismaila Cheick Coulibaly,MLI,MF,Sheffield Utd,21.0,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Youssef Chentouf,ENG,DF,Wigan Athletic,18.0,2004.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Tahith Chong,CUW,"MF,FW",Birmingham City,22.0,1999.0,31.5,807,702,105,23,2,6,122,9,67,49,5,1,553,0,31
Hamza Choudhury,BAN,MF,Watford,24.0,1997.0,33.7,1499,1429,66,39,0,13,20,14,1,0,0,0,1242,4,29
Cyrus Christie,IRL,"DF,FW",Hull City,29.0,1992.0,23.1,1480,1223,251,11,0,5,70,240,0,0,0,0,1108,6,41
Darko Churlinov,MKD,FW,Burnley,22.0,2000.0,2.2,89,86,3,1,0,0,3,2,0,0,0,0,62,0,2
Dennis Cirkin,ENG,DF,Sunderland,20.0,2002.0,20.5,914,745,167,24,0,2,17,143,0,0,0,0,709,2,25
Ciaran Clark,IRL,DF,Sheffield Utd,32.0,1989.0,7.4,349,308,40,5,0,0,2,35,0,0,0,0,242,1,3
Jordan Clark,ENG,MF,Luton Town,28.0,1993.0,34.4,1194,1094,96,21,3,12,89,18,38,20,5,4,809,4,38
Harry Clarke,ENG,DF,Stoke City,21.0,2001.0,10.9,460,359,99,3,1,0,25,96,0,0,0,0,282,2,11
Jack Clarke,ENG,"FW,DF",Sunderland,21.0,2000.0,42.1,1340,1177,155,37,2,20,96,72,43,28,3,1,962,8,59
John Clarke,IRL,"DF,FW",Reading,18.0,2004.0,0.3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Matthew Clarke,ENG,DF,Middlesbrough,25.0,1996.0,5.1,252,218,34,9,0,5,4,25,0,0,0,0,189,0,5
Jake Clarke-Salter,ENG,DF,QPR,24.0,1997.0,12.6,794,735,57,20,1,0,5,36,0,0,0,0,613,2,15
Reyes Cleary,ENG,FW,West Brom,18.0,2004.0,0.6,17,17,0,0,0,0,7,0,0,0,0,0,8,0,1
Tom Cleverley,ENG,MF,Watford,32.0,1989.0,2.7,111,104,6,4,0,1,5,2,0,0,0,0,80,1,3
Sam Clucas,ENG,MF,Stoke City,31.0,1990.0,5.4,175,153,22,1,0,1,14,17,2,0,0,1,123,0,7
Josh Coburn,ENG,FW,Middlesbrough,19.0,2002.0,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Maxime Colin,FRA,"DF,FW",Birmingham City,30.0,1991.0,42.7,1848,1424,422,12,5,19,87,410,0,0,0,0,1248,2,43
Jamilu Collins,NGA,DF,Cardiff City,27.0,1994.0,3.1,156,124,32,4,0,1,4,28,0,0,0,0,116,0,5
Rubin Colwill,WAL,"FW,MF",Cardiff City,20.0,2002.0,6.7,276,263,10,1,3,2,31,2,7,2,1,0,182,3,8
Cameron Congreve,WAL,"MF,FW",Swansea City,18.0,2004.0,1.4,79,74,5,0,0,0,11,3,2,2,0,0,56,0,5
Aaron Connolly,IRL,"FW,MF",Hull City,22.0,2000.0,3.8,36,36,0,0,0,0,3,0,0,0,0,0,25,0,1
Callum Connolly,ENG,"DF,MF",Blackpool,24.0,1997.0,38.4,1385,1106,276,29,0,28,39,245,0,0,0,0,908,3,18
Tommy Conway,SCO,"FW,MF",Bristol City,19.0,2002.0,21.1,357,342,15,0,1,2,17,6,0,0,0,0,278,0,7
Jake Cooper,ENG,DF,Millwall,27.0,1995.0,44.4,1723,1685,33,15,3,31,7,17,1,1,0,0,1231,5,7
Oliver Cooper,WAL,"MF,FW",Swansea City,22.0,1999.0,25.6,847,783,61,9,5,1,21,33,1,1,0,0,710,3,33
Theo Corbeanu,CAN,"FW,MF",Blackpool,20.0,2002.0,9.4,208,202,6,2,0,0,25,3,1,0,0,0,142,0,15
Jack Cork,ENG,MF,Burnley,33.0,1989.0,27.1,1649,1619,25,21,1,14,8,3,0,0,0,0,1423,5,18
Harry Cornick,ENG,FW,Bristol City,27.0,1995.0,8.6,217,210,7,0,0,0,11,7,0,0,0,0,121,0,8
Harry Cornick,ENG,"FW,MF",Luton Town,27.0,1995.0,8.3,227,167,58,0,1,0,22,55,0,0,0,0,128,2,6
Sam Cosgrove,ENG,"FW,MF",Birmingham City,25.0,1996.0,0.4,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0
Dara Costelloe,IRL,FW,Burnley,19.0,2002.0,2.3,96,93,1,0,0,0,8,1,0,0,0,0,72,2,4
Jordan Cousins,ENG,MF,Wigan Athletic,28.0,1994.0,7.1,318,308,10,8,0,4,1,2,0,0,0,0,268,0,4
Conor Coventry,IRL,MF,Rotherham Utd,22.0,2000.0,14.5,595,534,57,28,2,3,56,0,29,18,7,2,403,4,19
Vaughn Covil,USA,"MF,FW",Hull City,19.0,2003.0,1.1,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0
Lewie Coyle,ENG,DF,Hull City,26.0,1995.0,26.9,1552,1241,302,32,1,22,80,268,2,2,0,0,1121,9,28
Michael Craig,SCO,"MF,FW",Reading,19.0,2003.0,0.2,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Charlie Cresswell,ENG,DF,Millwall,19.0,2002.0,25.1,1160,1116,38,7,1,27,11,31,0,0,0,0,805,6,8
Matt Crooks,ENG,"MF,FW",Middlesbrough,28.0,1994.0,20.1,716,697,17,3,2,3,16,11,0,0,0,0,545,2,18
Josh Cullen,IRL,MF,Burnley,26.0,1996.0,42.7,3109,3023,78,68,12,18,32,7,2,0,0,0,2706,8,23
Liam Cullen,WAL,"FW,MF",Swansea City,23.0,1999.0,13.5,252,243,8,2,1,0,12,2,3,1,1,0,193,1,11
Luke Cundle,ENG,"MF,FW",Swansea City,20.0,2002.0,19.8,1024,993,29,6,5,3,20,3,2,1,0,0,892,2,23
Greg Cunningham,IRL,DF,Preston,31.0,1991.0,19.8,970,817,151,23,1,9,15,128,0,0,0,0,688,2,12
Fankaty Dabo,ENG,DF,Coventry City,26.0,1995.0,18.5,954,726,226,7,2,4,57,219,0,0,0,0,705,2,28
Bradley Dack,ENG,"MF,FW",Blackburn,28.0,1993.0,13.5,474,450,21,4,5,13,14,6,0,0,0,0,347,3,10
Leon Dajaku,GER,"FW,MF",Sunderland,21.0,2001.0,2.2,49,41,8,0,0,0,2,7,0,0,0,0,36,0,2
Ameen Al-Dakhil,BEL,DF,Burnley,20.0,2002.0,7.5,568,553,15,14,2,3,0,0,0,0,0,0,510,0,1
Vontae Daley Campbell,ENG,DF,Cardiff City,21.0,2001.0,0.7,41,31,10,0,1,3,2,10,0,0,0,0,30,0,2
Scott Dann,ENG,DF,Reading,35.0,1987.0,7.3,280,273,7,7,0,2,0,0,0,0,0,0,231,0,1
Tendayi Darikwa,ZIM,DF,Wigan Athletic,30.0,1991.0,30.8,1555,1317,232,11,1,10,63,221,0,0,0,0,1132,6,43
Harry Darling,ENG,DF,Swansea City,22.0,1999.0,25.5,2006,1914,90,27,0,4,0,53,0,0,0,0,1810,2,9
Karl Darlow,WAL,GK,Hull City,31.0,1990.0,12.0,593,498,94,29,0,5,0,0,0,0,0,0,463,1,0
Jay Dasilva,WAL,DF,Bristol City,24.0,1998.0,29.0,1416,1073,339,19,1,7,128,295,25,16,2,0,1088,4,37
Adam Davies,WAL,GK,Sheffield Utd,30.0,1992.0,6.8,168,103,65,14,0,0,0,0,0,0,0,0,98,0,0
Isaak Davies,WAL,"FW,MF",Cardiff City,20.0,2001.0,3.1,62,61,1,0,0,0,10,1,0,0,0,0,43,0,4
Keinan Davis,ENG,FW,Watford,24.0,1998.0,26.6,580,554,22,1,3,4,5,2,0,0,0,0,459,4,14
Harlee Dean,ENG,DF,Birmingham City,31.0,1991.0,13.5,429,410,19,14,0,3,0,5,0,0,0,0,290,0,4
Troy Deeney,ENG,FW,Birmingham City,34.0,1988.0,23.2,546,531,9,0,6,1,11,5,0,0,0,0,262,6,22
Liam Delap,ENG,FW,Stoke City,19.0,2003.0,14.0,180,177,1,0,0,2,8,0,0,0,0,0,95,2,10
Liam Delap,ENG,FW,Preston,19.0,2003.0,6.9,87,83,3,0,0,0,3,1,0,0,0,0,43,1,5
Tom Dele-Bashiru,NGA,MF,Watford,22.0,1999.0,3.9,143,138,5,4,0,1,3,0,1,0,1,0,128,0,1
Emmanuel Dennis,NGA,"MF,FW",Watford,24.0,1997.0,1.9,36,33,3,0,0,0,2,3,0,0,0,0,27,0,0
Halil Dervişoğlu,TUR,"MF,FW",Burnley,22.0,1999.0,0.8,21,21,0,0,1,0,0,0,0,0,0,0,15,0,0
Bambo Diaby,SEN,DF,Preston,24.0,1997.0,10.6,376,356,17,5,0,2,5,12,0,0,0,0,283,3,3
Amad Diallo,CIV,"FW,MF",Sunderland,20.0,2002.0,28.7,1375,1305,65,20,6,11,30,15,15,7,1,1,1164,5,27
Jack Diamond,ENG,MF,Sunderland,22.0,2000.0,0.1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
Grady Diangana,COD,FW,West Brom,24.0,1998.0,21.5,870,825,44,11,3,3,58,4,28,19,0,0,663,1,27
Brahima Diarra,MLI,"MF,FW",Huddersfield,19.0,2003.0,9.0,220,206,13,1,4,1,6,4,0,0,0,0,148,1,12
Robert Dickie,ENG,DF,QPR,26.0,1996.0,33.7,1574,1531,38,38,0,6,10,0,0,0,0,0,1249,5,9
Seny Dieng,SEN,GK,QPR,27.0,1994.0,46.0,1425,926,492,161,0,4,0,1,0,0,0,0,950,7,1
Anfernee Dijksteel,SUR,DF,Middlesbrough,25.0,1996.0,10.4,570,480,90,12,0,0,15,78,0,0,0,0,453,0,18
Daryl Dike,USA,FW,West Brom,22.0,2000.0,13.4,203,192,10,1,0,0,3,0,0,0,0,0,126,1,6
Elijah Dixon-Bonner,ENG,MF,QPR,21.0,2001.0,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Greg Docherty,SCO,"MF,FW",Hull City,25.0,1996.0,21.7,970,934,28,5,1,11,24,8,0,0,0,0,751,8,37
