Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
70,Bartosz Białkowski,pl POL,GK,Millwall,35,1987,10.0,269,166,103,31,0,0,0,0,0,0,0,0,147,0,0,Matches
71,Jake Bidwell,eng ENG,DF,Coventry City,29,1993,38.7,1691,1190,500,31,0,1,141,436,33,21,10,0,1198,1,45,Matches
72,Krystian Bielik,pl POL,MF,Birmingham City,24,1998,32.3,1236,1212,22,21,4,19,7,1,0,0,0,0,982,2,17,Matches
73,Nicholas Bilokapic,au AUS,GK,Huddersfield,19,2002,5.3,175,94,81,25,0,0,0,0,0,0,0,0,78,0,0,Matches
74,Tyler Blackett,eng ENG,DF,Rotherham Utd,28,1994,3.5,108,94,14,3,0,2,2,11,0,0,0,0,66,0,1,Matches
75,Adrian Blake,eng ENG,MF,Watford,17,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
76,Jayden Bogle,eng ENG,DF,Sheffield Utd,22,2000,15.4,709,533,174,3,4,1,42,171,0,0,0,0,477,2,23,Matches
77,Marc Bola,eng ENG,"DF,FW",Middlesbrough,24,1997,11.3,823,714,103,10,3,4,16,91,2,0,0,0,656,6,17,Matches
78,Tolaji Bola,eng ENG,FW,Rotherham Utd,23,1999,0.4,9,9,0,0,0,0,2,0,0,0,0,0,4,0,1,Matches
79,Jack Bonham,ie IRL,GK,Stoke City,28,1993,22.5,763,540,220,55,0,1,0,0,0,0,0,0,537,3,1,Matches
80,Macauley Bonne,zw ZIM,"FW,DF",QPR,26,1995,0.7,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
81,Dean Bouzanis,au AUS,GK,Reading,31,1990,4.7,152,87,65,35,0,2,0,0,0,0,0,0,66,0,0,Matches
82,Josh Bowler,eng ENG,"FW,MF",Blackpool,23,1999,19.4,389,367,16,4,0,3,20,9,1,0,0,0,280,6,19,Matches
83,Coniah Boyce-Clarke,jm JAM,GK,Reading,19,2003,1.0,48,33,14,4,0,0,0,0,0,0,0,0,27,1,1,Matches
84,Caolan Boyd-Munce,nir NIR,MF,Middlesbrough,22,2000,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
85,Will Boyle,eng ENG,DF,Huddersfield,26,1995,9.0,433,426,5,5,0,1,0,0,0,0,0,0,317,2,2,Matches
86,Sonny Bradley,eng ENG,DF,Luton Town,30,1991,13.6,572,547,21,16,0,2,1,4,0,0,0,0,421,4,6,Matches
87,Tom Bradshaw,wls WAL,FW,Millwall,30,1992,33.9,535,521,8,0,1,0,35,1,0,0,0,0,286,6,24,Matches
88,Robbie Brady,ie IRL,"FW,DF",Preston,30,1992,23.3,1383,1091,281,59,1,8,196,160,61,45,11,1,887,11,36,Matches
89,Cohen Bramall,eng ENG,"DF,FW",Rotherham Utd,26,1996,28.6,1035,803,227,26,1,1,130,156,45,34,4,1,666,5,33,Matches
90,James Bree,eng ENG,DF,Luton Town,24,1997,27.0,1249,912,328,51,0,9,218,187,90,57,15,5,802,9,24,Matches
91,Ben Brereton,cl CHI,"FW,MF",Blackburn,23,1999,38.4,1062,1021,36,5,5,21,27,26,5,0,0,0,790,5,33,Matches
92,Rhian Brewster,eng ENG,FW,Sheffield Utd,22,2000,6.3,106,100,6,0,0,0,4,2,0,0,0,0,69,0,6,Matches
93,Liam Bridcutt,sct SCO,MF,Blackpool,33,1989,2.0,72,68,4,4,0,0,0,0,0,0,0,0,52,0,3,Matches
94,Callum Brittain,eng ENG,DF,Blackburn,24,1998,15.8,935,737,193,14,2,17,29,179,0,0,0,0,719,5,26,Matches
95,Nathan Broadhead,wls WAL,"FW,MF",Wigan Athletic,24,1998,11.9,227,207,18,0,1,1,5,1,0,0,0,0,183,2,7,Matches
96,Andre Brooks,eng ENG,MF,Sheffield Utd,18,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
97,Jacob Brown,sct SCO,"FW,DF",Stoke City,24,1998,30.8,761,723,33,0,0,2,55,31,0,0,0,0,461,5,38,Matches
98,Alan Browne,ie IRL,"MF,DF",Preston,27,1995,29.2,1181,1034,144,19,5,11,75,83,32,21,7,0,811,3,38,Matches
99,Josh Brownhill,eng ENG,MF,Burnley,26,1995,39.7,2145,1870,268,60,4,9,139,25,128,47,30,2,1699,7,34,Matches
100,John Buckley,eng ENG,MF,Blackburn,22,1999,16.3,909,832,72,38,6,19,29,12,17,5,4,2,690,5,17,Matches
101,Tyler Burey,eng ENG,FW,Millwall,20,2001,10.2,162,160,1,0,0,0,23,0,1,0,0,0,113,1,10,Matches
102,Oliver Burke,sct SCO,FW,Millwall,25,1997,8.5,294,284,10,2,1,1,21,7,1,0,0,0,194,0,14,Matches
103,Reece Burke,eng ENG,DF,Luton Town,25,1996,14.5,698,580,115,5,0,1,14,110,0,0,0,0,451,3,14,Matches
104,Jack Burroughs,sct SCO,"DF,MF",Coventry City,21,2001,4.9,180,130,50,1,0,0,18,49,0,0,0,0,125,0,7,Matches
105,Josef Bursik,eng ENG,GK,Stoke City,22,2000,16.0,530,366,163,43,0,1,0,0,0,0,0,0,334,1,0,Matches
106,David Button,eng ENG,GK,West Brom,33,1989,13.0,419,313,104,23,0,2,0,0,0,0,0,0,284,2,0,Matches
107,Jili Buyabu,eng ENG,DF,Sheffield Utd,20,2001,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
108,Sam Byram,eng ENG,DF,Norwich City,28,1993,12.0,832,695,133,5,0,0,9,128,0,0,0,0,649,4,14,Matches
109,Ben Cabango,wls WAL,DF,Swansea City,22,2000,41.6,3265,3198,61,40,4,21,3,18,0,0,0,0,2906,6,28,Matches
110,Etienne Camara,fr FRA,MF,Huddersfield,19,2003,13.9,588,583,3,2,1,4,3,1,0,0,0,0,456,2,10,Matches
111,Mamadi Camará,gw GNB,MF,Reading,18,2003,1.2,39,37,2,0,0,0,3,0,2,0,0,2,25,0,0,Matches
112,Allan Campbell,sct SCO,MF,Luton Town,24,1998,36.1,791,756,34,1,0,1,12,11,1,0,0,0,575,1,29,Matches
113,Tate Campbell,eng ENG,DF,Birmingham City,20,2002,0.0,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
114,Tyrese Campbell,eng ENG,FW,Stoke City,22,1999,29.5,757,745,7,0,4,5,93,6,0,0,0,0,452,5,34,Matches
115,Andy Cannon,eng ENG,MF,Hull City,26,1996,2.1,58,48,8,0,0,0,1,0,0,0,0,0,41,2,3,Matches
116,Thomas Cannon,ie IRL,FW,Preston,19,2002,18.6,257,250,6,0,3,2,7,0,0,0,0,0,165,1,3,Matches
117,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24,1998,9.6,505,427,77,18,3,9,55,11,47,9,24,0,387,1,12,Matches
118,Sonny Carey,eng ENG,MF,Blackpool,21,2001,27.2,787,694,91,19,2,8,59,9,25,16,5,0,542,2,22,Matches
119,Álvaro Carreras,es ESP,"DF,FW",Preston,19,2003,29.5,1266,1063,196,7,2,11,86,181,8,6,0,0,852,7,46,Matches
120,Andy Carroll,eng ENG,FW,Reading,33,1989,21.6,544,536,5,0,0,2,5,1,0,0,0,0,278,3,10,Matches
121,Hayden Carter,eng ENG,DF,Blackburn,22,1999,25.0,1464,1394,68,29,1,16,10,39,0,0,0,0,1218,2,16,Matches
122,Cesare Casadei,it ITA,MF,Reading,19,2003,12.3,415,404,8,3,1,5,2,0,0,0,0,0,309,3,11,Matches
123,Craig Cathcart,nir NIR,DF,Watford,33,1989,25.2,1544,1444,99,34,1,15,11,65,0,0,0,0,1218,1,12,Matches
124,Steven Caulker,sl SLE,DF,Wigan Athletic,30,1991,5.5,169,163,6,5,0,2,0,0,0,0,0,0,128,0,4,Matches
125,Bersant Celina,xk KVX,FW,Stoke City,25,1996,2.9,180,167,13,3,1,3,13,3,5,1,4,0,137,0,3,Matches
126,Ilias Chair,ma MAR,"MF,FW",QPR,24,1997,36.3,1724,1417,296,80,7,15,300,33,132,65,41,4,1229,11,46,Matches
127,Nathaniel Chalobah,eng ENG,MF,West Brom,27,1994,6.8,269,264,5,5,1,5,3,0,0,0,0,0,201,0,5,Matches
128,Alfie Chang,eng ENG,MF,Birmingham City,19,2002,7.7,217,214,2,2,0,1,0,0,0,0,0,0,163,1,4,Matches
129,Ismaila Cheick Coulibaly,ml MLI,MF,Sheffield Utd,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
130,Youssef Chentouf,eng ENG,DF,Wigan Athletic,18,2004,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Matches
131,Tahith Chong,cw CUW,"MF,FW",Birmingham City,22,1999,31.5,807,702,105,23,2,6,122,9,67,49,5,1,553,0,31,Matches
132,Hamza Choudhury,bd BAN,MF,Watford,24,1997,33.7,1499,1429,66,39,0,13,20,14,1,0,0,0,1242,4,29,Matches
133,Cyrus Christie,ie IRL,"DF,FW",Hull City,29,1992,23.1,1480,1223,251,11,0,5,70,240,0,0,0,0,1108,6,41,Matches
134,Darko Churlinov,mk MKD,FW,Burnley,22,2000,2.2,89,86,3,1,0,0,3,2,0,0,0,0,62,0,2,Matches
135,Dennis Cirkin,eng ENG,DF,Sunderland,20,2002,20.5,914,745,167,24,0,2,17,143,0,0,0,0,709,2,25,Matches
136,Ciaran Clark,ie IRL,DF,Sheffield Utd,32,1989,7.4,349,308,40,5,0,0,2,35,0,0,0,0,242,1,3,Matches
137,Jordan Clark,eng ENG,MF,Luton Town,28,1993,34.4,1194,1094,96,21,3,12,89,18,38,20,5,4,809,4,38,Matches
138,Harry Clarke,eng ENG,DF,Stoke City,21,2001,10.9,460,359,99,3,1,0,25,96,0,0,0,0,282,2,11,Matches
139,Jack Clarke,eng ENG,"FW,DF",Sunderland,21,2000,42.1,1340,1177,155,37,2,20,96,72,43,28,3,1,962,8,59,Matches
140,John Clarke,ie IRL,"DF,FW",Reading,18,2004,0.3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
141,Matthew Clarke,eng ENG,DF,Middlesbrough,25,1996,5.1,252,218,34,9,0,5,4,25,0,0,0,0,189,0,5,Matches
142,Jake Clarke-Salter,eng ENG,DF,QPR,24,1997,12.6,794,735,57,20,1,0,5,36,0,0,0,0,613,2,15,Matches
143,Reyes Cleary,eng ENG,FW,West Brom,18,2004,0.6,17,17,0,0,0,0,7,0,0,0,0,0,8,0,1,Matches
144,Tom Cleverley,eng ENG,MF,Watford,32,1989,2.7,111,104,6,4,0,1,5,2,0,0,0,0,80,1,3,Matches
145,Sam Clucas,eng ENG,MF,Stoke City,31,1990,5.4,175,153,22,1,0,1,14,17,2,0,0,1,123,0,7,Matches
146,Josh Coburn,eng ENG,FW,Middlesbrough,19,2002,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
147,Maxime Colin,fr FRA,"DF,FW",Birmingham City,30,1991,42.7,1848,1424,422,12,5,19,87,410,0,0,0,0,1248,2,43,Matches
148,Jamilu Collins,ng NGA,DF,Cardiff City,27,1994,3.1,156,124,32,4,0,1,4,28,0,0,0,0,116,0,5,Matches
149,Rubin Colwill,wls WAL,"FW,MF",Cardiff City,20,2002,6.7,276,263,10,1,3,2,31,2,7,2,1,0,182,3,8,Matches
150,Cameron Congreve,wls WAL,"MF,FW",Swansea City,18,2004,1.4,79,74,5,0,0,0,11,3,2,2,0,0,56,0,5,Matches
151,Aaron Connolly,ie IRL,"FW,MF",Hull City,22,2000,3.8,36,36,0,0,0,0,3,0,0,0,0,0,25,0,1,Matches
152,Callum Connolly,eng ENG,"DF,MF",Blackpool,24,1997,38.4,1385,1106,276,29,0,28,39,245,0,0,0,0,908,3,18,Matches
153,Tommy Conway,sct SCO,"FW,MF",Bristol City,19,2002,21.1,357,342,15,0,1,2,17,6,0,0,0,0,278,0,7,Matches
154,Jake Cooper,eng ENG,DF,Millwall,27,1995,44.4,1723,1685,33,15,3,31,7,17,1,1,0,0,1231,5,7,Matches
155,Oliver Cooper,wls WAL,"MF,FW",Swansea City,22,1999,25.6,847,783,61,9,5,1,21,33,1,1,0,0,710,3,33,Matches
156,Theo Corbeanu,ca CAN,"FW,MF",Blackpool,20,2002,9.4,208,202,6,2,0,0,25,3,1,0,0,0,142,0,15,Matches
157,Jack Cork,eng ENG,MF,Burnley,33,1989,27.1,1649,1619,25,21,1,14,8,3,0,0,0,0,1423,5,18,Matches
158,Harry Cornick,eng ENG,FW,Bristol City,27,1995,8.6,217,210,7,0,0,0,11,7,0,0,0,0,121,0,8,Matches
159,Harry Cornick,eng ENG,"FW,MF",Luton Town,27,1995,8.3,227,167,58,0,1,0,22,55,0,0,0,0,128,2,6,Matches
160,Sam Cosgrove,eng ENG,"FW,MF",Birmingham City,25,1996,0.4,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0,Matches
161,Dara Costelloe,ie IRL,FW,Burnley,19,2002,2.3,96,93,1,0,0,0,8,1,0,0,0,0,72,2,4,Matches
162,Jordan Cousins,eng ENG,MF,Wigan Athletic,28,1994,7.1,318,308,10,8,0,4,1,2,0,0,0,0,268,0,4,Matches
163,Conor Coventry,ie IRL,MF,Rotherham Utd,22,2000,14.5,595,534,57,28,2,3,56,0,29,18,7,2,403,4,19,Matches
164,Vaughn Covil,us USA,"MF,FW",Hull City,19,2003,1.1,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
165,Lewie Coyle,eng ENG,DF,Hull City,26,1995,26.9,1552,1241,302,32,1,22,80,268,2,2,0,0,1121,9,28,Matches
166,Michael Craig,sct SCO,"MF,FW",Reading,19,2003,0.2,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
167,Charlie Cresswell,eng ENG,DF,Millwall,19,2002,25.1,1160,1116,38,7,1,27,11,31,0,0,0,0,805,6,8,Matches
168,Matt Crooks,eng ENG,"MF,FW",Middlesbrough,28,1994,20.1,716,697,17,3,2,3,16,11,0,0,0,0,545,2,18,Matches
169,Josh Cullen,ie IRL,MF,Burnley,26,1996,42.7,3109,3023,78,68,12,18,32,7,2,0,0,0,2706,8,23,Matches
170,Liam Cullen,wls WAL,"FW,MF",Swansea City,23,1999,13.5,252,243,8,2,1,0,12,2,3,1,1,0,193,1,11,Matches
171,Luke Cundle,eng ENG,"MF,FW",Swansea City,20,2002,19.8,1024,993,29,6,5,3,20,3,2,1,0,0,892,2,23,Matches
172,Greg Cunningham,ie IRL,DF,Preston,31,1991,19.8,970,817,151,23,1,9,15,128,0,0,0,0,688,2,12,Matches
173,Fankaty Dabo,eng ENG,DF,Coventry City,26,1995,18.5,954,726,226,7,2,4,57,219,0,0,0,0,705,2,28,Matches
174,Bradley Dack,eng ENG,"MF,FW",Blackburn,28,1993,13.5,474,450,21,4,5,13,14,6,0,0,0,0,347,3,10,Matches
175,Leon Dajaku,de GER,"FW,MF",Sunderland,21,2001,2.2,49,41,8,0,0,0,2,7,0,0,0,0,36,0,2,Matches
176,Ameen Al-Dakhil,be BEL,DF,Burnley,20,2002,7.5,568,553,15,14,2,3,0,0,0,0,0,0,510,0,1,Matches
177,Vontae Daley Campbell,eng ENG,DF,Cardiff City,21,2001,0.7,41,31,10,0,1,3,2,10,0,0,0,0,30,0,2,Matches
178,Scott Dann,eng ENG,DF,Reading,35,1987,7.3,280,273,7,7,0,2,0,0,0,0,0,0,231,0,1,Matches
179,Tendayi Darikwa,zw ZIM,DF,Wigan Athletic,30,1991,30.8,1555,1317,232,11,1,10,63,221,0,0,0,0,1132,6,43,Matches
180,Harry Darling,eng ENG,DF,Swansea City,22,1999,25.5,2006,1914,90,27,0,4,0,53,0,0,0,0,1810,2,9,Matches
181,Karl Darlow,wls WAL,GK,Hull City,31,1990,12.0,593,498,94,29,0,5,0,0,0,0,0,0,463,1,0,Matches
182,Jay Dasilva,wls WAL,DF,Bristol City,24,1998,29.0,1416,1073,339,19,1,7,128,295,25,16,2,0,1088,4,37,Matches
183,Adam Davies,wls WAL,GK,Sheffield Utd,30,1992,6.8,168,103,65,14,0,0,0,0,0,0,0,0,98,0,0,Matches
184,Isaak Davies,wls WAL,"FW,MF",Cardiff City,20,2001,3.1,62,61,1,0,0,0,10,1,0,0,0,0,43,0,4,Matches
185,Keinan Davis,eng ENG,FW,Watford,24,1998,26.6,580,554,22,1,3,4,5,2,0,0,0,0,459,4,14,Matches
