Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Rúnar Alex Rúnarsson,ISL,GK,Cardiff City,28.0,1995.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamie Allen,ENG,MF,Coventry City,28.0,1995.0,12.9,1,11,4,36.4,0.85,0.31,0.09,0.25,18.0,0,0,0,1.8,1.8,0.16,-0.8,-0.8
Joe Allen,WAL,MF,Swansea City,33.0,1990.0,7.1,2,9,2,22.2,1.26,0.28,0.22,1.0,14.6,0,0,0,1.6,1.6,0.18,0.4,0.4
Ryan Allsop,ENG,GK,Hull City,31.0,1992.0,36.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jak Alnwick,ENG,GK,Cardiff City,30.0,1993.0,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sone Aluko,NGA,FW,Ipswich Town,34.0,1989.0,0.0,0,1,0,0.0,30.0,0.0,0.0,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Samuel Amo-Ameyaw,ENG,"FW,MF",Southampton,17.0,2006.0,0.8,0,1,0,0.0,1.2,0.0,0.0,,15.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Ethan Ampadu,WAL,"MF,DF",Leeds United,22.0,2000.0,46.0,0,29,6,20.7,0.63,0.13,0.0,0.0,19.1,0,0,0,2.3,2.3,0.08,-2.3,-2.3
Lucas Andersen,DEN,MF,QPR,28.0,1994.0,10.1,1,15,6,40.0,1.49,0.59,0.07,0.17,18.1,1,0,0,1.3,1.3,0.08,-0.3,-0.3
Keshi Anderson,ENG,"FW,MF",Birmingham City,28.0,1995.0,11.3,0,19,4,21.1,1.67,0.35,0.0,0.0,17.8,0,0,0,1.5,1.5,0.08,-1.5,-1.5
Kai Andrews,WAL,MF,Coventry City,16.0,2006.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Andrews,ENG,"DF,MF",Watford,18.0,2004.0,28.6,3,37,10,27.0,1.29,0.35,0.08,0.3,20.8,0,0,0,1.8,1.8,0.05,1.2,1.2
Jaidon Anthony,ENG,"FW,MF",Leeds United,23.0,1999.0,5.6,1,20,6,30.0,3.6,1.08,0.05,0.17,18.0,1,0,0,1.7,1.7,0.08,-0.7,-0.7
Adil Aouchiche,FRA,"MF,FW",Sunderland,21.0,2002.0,12.2,2,41,13,31.7,3.35,1.06,0.02,0.08,19.0,7,1,1,5.0,4.2,0.1,-3.0,-3.2
Arvin Appiah,ENG,"FW,MF",Rotherham Utd,22.0,2001.0,9.3,0,9,1,11.1,0.97,0.11,0.0,0.0,22.2,2,0,0,0.4,0.4,0.04,-0.4,-0.4
Joe Aribo,NGA,MF,Southampton,27.0,1996.0,17.8,4,21,7,33.3,1.18,0.39,0.19,0.57,17.0,0,0,0,1.9,1.9,0.09,2.1,2.1
Adam Armstrong,ENG,"FW,MF",Southampton,26.0,1997.0,41.6,21,140,54,38.6,3.36,1.3,0.12,0.31,15.0,1,4,4,22.0,18.9,0.14,-1.0,-1.9
Sinclair Armstrong,IRL,FW,QPR,20.0,2003.0,19.8,3,44,21,47.7,2.23,1.06,0.07,0.14,13.6,0,0,0,6.1,6.1,0.14,-3.1,-3.1
Stuart Armstrong,SCO,MF,Southampton,31.0,1992.0,31.4,5,67,23,34.3,2.13,0.73,0.07,0.22,19.9,6,0,0,6.5,6.5,0.1,-1.5,-1.5
Harrison Ashby,SCO,"DF,MF",Swansea City,21.0,2001.0,8.9,1,4,1,25.0,0.45,0.11,0.25,1.0,20.7,0,0,0,0.2,0.2,0.04,0.8,0.8
Cian Ashford,WAL,FW,Cardiff City,18.0,2004.0,3.5,1,8,2,25.0,2.31,0.58,0.13,0.5,22.2,0,0,0,0.5,0.5,0.07,0.5,0.5
Yaser Asprilla,COL,"FW,MF",Watford,19.0,2003.0,30.4,6,76,26,34.2,2.5,0.86,0.08,0.23,19.4,0,0,0,6.6,6.6,0.09,-0.6,-0.6
Joshua Austerfield,ENG,MF,Huddersfield,21.0,2001.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Ayala,ESP,DF,Rotherham Utd,32.0,1990.0,3.9,0,3,1,33.3,0.77,0.26,0.0,0.0,8.0,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Yasin Ayari,SWE,MF,Blackburn,19.0,2003.0,3.7,0,6,2,33.3,1.62,0.54,0.0,0.0,23.9,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Yasin Ayari,SWE,MF,Coventry City,19.0,2003.0,6.1,1,16,1,6.3,2.62,0.16,0.06,1.0,24.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7
Loick Ayina,CGO,"DF,MF",Huddersfield,20.0,2003.0,0.9,0,1,0,0.0,1.15,0.0,0.0,,9.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Luke Ayling,ENG,DF,Leeds United,31.0,1991.0,8.3,1,8,1,12.5,0.96,0.12,0.13,1.0,12.0,0,0,0,0.5,0.5,0.06,0.5,0.5
Luke Ayling,ENG,DF,Middlesbrough,31.0,1991.0,18.2,0,16,3,18.8,0.88,0.16,0.0,0.0,14.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0
Finn Azaz,IRL,"MF,FW",Plymouth Argyle,22.0,2000.0,19.6,7,50,16,32.0,2.55,0.82,0.12,0.38,19.7,1,1,1,4.7,3.9,0.08,2.3,2.1
Finn Azaz,IRL,"MF,FW",Middlesbrough,22.0,2000.0,15.1,4,33,8,24.2,2.19,0.53,0.12,0.5,18.1,0,0,0,2.8,2.8,0.09,1.2,1.2
Abdoullah Ba,FRA,"MF,FW",Sunderland,20.0,2003.0,21.4,3,39,11,28.2,1.82,0.51,0.08,0.27,15.7,0,0,0,4.2,4.2,0.11,-1.2,-1.2
Daniel Bachmann,AUT,GK,Watford,29.0,1994.0,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Juninho Bacuna,CUW,"FW,MF",Birmingham City,25.0,1997.0,33.0,7,90,22,24.4,2.73,0.67,0.07,0.27,22.5,6,1,1,6.7,5.9,0.07,0.3,0.1
Lewis Baker,ENG,MF,Stoke City,28.0,1995.0,11.9,2,23,12,52.2,1.94,1.01,0.09,0.17,25.8,4,0,0,1.1,1.1,0.05,0.9,0.9
Tyreeq Bakinson,ENG,MF,Sheffield Weds,24.0,1998.0,3.2,0,5,1,20.0,1.55,0.31,0.0,0.0,24.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Radinio Balker,SUR,DF,Huddersfield,24.0,1998.0,4.5,0,4,0,0.0,0.88,0.0,0.0,,18.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Dominic Ball,ENG,"MF,DF",Ipswich Town,27.0,1995.0,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Ballard,NIR,DF,Sunderland,23.0,1999.0,42.6,3,35,9,25.7,0.82,0.21,0.09,0.33,10.5,0,0,0,3.9,3.9,0.11,-0.9,-0.9
Patrick Bamford,ENG,"FW,MF",Leeds United,29.0,1993.0,16.6,8,53,23,43.4,3.19,1.39,0.15,0.35,13.4,1,0,1,9.5,8.7,0.16,-1.5,-0.7
Alex Bangura,SLE,DF,Middlesbrough,24.0,1999.0,6.5,2,4,2,50.0,0.62,0.31,0.5,1.0,13.5,0,0,0,0.4,0.4,0.1,1.6,1.6
Barry Bannan,SCO,MF,Sheffield Weds,33.0,1989.0,38.0,1,41,9,22.0,1.08,0.24,0.02,0.11,25.9,2,0,0,1.7,1.7,0.04,-0.7,-0.7
Daniel Barlaser,TUR,MF,Middlesbrough,26.0,1997.0,25.9,0,7,1,14.3,0.27,0.04,0.0,0.0,26.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Ashley Barnes,ENG,"MF,FW",Norwich City,33.0,1989.0,27.8,6,52,19,36.5,1.87,0.68,0.1,0.26,13.0,0,1,1,7.9,7.1,0.14,-1.9,-2.1
Kyle Bartley,ENG,DF,West Brom,32.0,1991.0,29.0,4,28,7,25.0,0.97,0.24,0.14,0.57,8.3,0,0,0,4.1,4.1,0.15,-0.1,-0.1
Danny Batth,ENG,DF,Norwich City,32.0,1990.0,6.5,1,6,3,50.0,0.92,0.46,0.17,0.33,10.1,0,0,0,0.5,0.5,0.08,0.5,0.5
Patrick Bauer,GER,DF,Preston,30.0,1992.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Vakoun Bayo,CIV,FW,Watford,26.0,1997.0,24.7,6,49,15,30.6,1.98,0.61,0.12,0.4,12.4,0,0,0,7.6,7.6,0.15,-1.6,-1.6
Gavin Bazunu,IRL,GK,Southampton,21.0,2002.0,41.0,0,1,0,0.0,0.02,0.0,0.0,,8.2,0,0,0,0.0,0.0,0.03,0.0,0.0
James Beadle,ENG,GK,Sheffield Weds,19.0,2004.0,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jan Bednarek,POL,DF,Southampton,27.0,1996.0,39.4,2,24,6,25.0,0.61,0.15,0.08,0.33,10.7,0,0,0,2.2,2.2,0.1,-0.2,-0.2
Asmir Begović,BIH,GK,QPR,36.0,1987.0,45.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sam Bell,ENG,"FW,DF",Bristol City,21.0,2002.0,20.1,5,37,10,27.0,1.84,0.5,0.14,0.5,17.2,0,0,0,4.3,4.3,0.12,0.7,0.7
Jobe Bellingham,ENG,"MF,FW",Sunderland,17.0,2005.0,40.3,7,56,24,42.9,1.39,0.6,0.13,0.29,17.4,1,0,0,7.2,7.2,0.13,-0.2,-0.2
Jewison Bennette,CRC,FW,Sunderland,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Di'Shon Bernard,JAM,DF,Sheffield Weds,22.0,2000.0,30.3,0,14,3,21.4,0.46,0.1,0.0,0.0,9.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Kian Best,ENG,DF,Preston,17.0,2005.0,7.7,0,2,0,0.0,0.26,0.0,0.0,,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Bartosz Białkowski,POL,GK,Millwall,36.0,1987.0,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jake Bidwell,ENG,DF,Coventry City,30.0,1993.0,22.8,1,10,2,20.0,0.44,0.09,0.1,0.5,19.3,0,0,0,0.6,0.6,0.06,0.4,0.4
Krystian Bielik,POL,"MF,DF",Birmingham City,25.0,1998.0,33.1,0,20,7,35.0,0.6,0.21,0.0,0.0,16.1,1,0,0,1.3,1.3,0.07,-1.3,-1.3
Luis Binks,ENG,DF,Coventry City,21.0,2001.0,14.8,0,3,1,33.3,0.2,0.07,0.0,0.0,25.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Nathan Bishop,ENG,GK,Sunderland,23.0,1999.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tyler Blackett,ENG,DF,Rotherham Utd,29.0,1994.0,10.0,1,2,1,50.0,0.2,0.1,0.5,1.0,11.6,0,0,0,0.3,0.3,0.17,0.7,0.7
Thomas Bloxham,IRL,FW,Blackburn,18.0,2005.0,0.1,0,2,1,50.0,13.85,6.92,0.0,0.0,20.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Tolaji Bola,ENG,"MF,DF",Rotherham Utd,24.0,1999.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yannick Bolasie,COD,"FW,MF",Swansea City,34.0,1989.0,3.4,0,12,2,16.7,3.53,0.59,0.0,0.0,14.8,0,0,0,1.2,1.2,0.1,-1.2,-1.2
Jack Bonham,IRL,GK,Stoke City,29.0,1993.0,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josh Bowler,ENG,"FW,MF",Cardiff City,24.0,1999.0,26.4,5,50,20,40.0,1.89,0.76,0.1,0.25,19.6,0,0,0,3.7,3.7,0.08,1.3,1.3
Tom Bradshaw,WAL,FW,Millwall,31.0,1992.0,22.3,4,37,14,37.8,1.66,0.63,0.11,0.29,10.9,0,0,0,5.2,5.1,0.14,-1.2,-1.1
Robbie Brady,IRL,"DF,MF",Preston,31.0,1992.0,17.4,1,17,4,23.5,0.98,0.23,0.06,0.25,22.5,2,0,0,0.6,0.6,0.04,0.4,0.4
Cohen Bramall,ENG,DF,Rotherham Utd,27.0,1996.0,32.7,1,12,2,16.7,0.37,0.06,0.08,0.5,22.5,3,0,0,0.5,0.5,0.04,0.5,0.5
James Bree,ENG,DF,Southampton,25.0,1997.0,12.0,0,4,2,50.0,0.33,0.17,0.0,0.0,22.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Callum Brittain,ENG,"DF,MF",Blackburn,25.0,1998.0,40.3,1,39,9,23.1,0.97,0.22,0.03,0.11,17.7,0,0,0,2.8,2.8,0.07,-1.8,-1.8
Nathan Broadhead,WAL,FW,Ipswich Town,25.0,1998.0,25.5,13,75,23,30.7,2.94,0.9,0.17,0.57,16.0,4,0,0,9.0,9.0,0.12,4.0,4.0
David Brooks,WAL,"FW,MF",Southampton,26.0,1997.0,9.9,2,20,9,45.0,2.01,0.91,0.1,0.22,16.2,1,0,0,2.3,2.3,0.11,-0.3,-0.3
Jacob Brown,SCO,FW,Stoke City,25.0,1998.0,1.0,1,2,1,50.0,2.0,1.0,0.5,1.0,8.4,0,0,0,0.4,0.4,0.21,0.6,0.6
Alan Browne,IRL,"MF,DF",Preston,28.0,1995.0,35.2,4,44,9,20.5,1.25,0.26,0.07,0.33,22.4,2,1,1,2.5,1.7,0.04,1.5,1.3
Joe Bryan,ENG,"DF,MF",Millwall,29.0,1993.0,16.1,2,14,4,28.6,0.87,0.25,0.14,0.5,21.3,1,0,0,0.6,0.6,0.04,1.4,1.4
Gerard Buabo,,FW,Ipswich Town,,,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lee Buchanan,ENG,DF,Birmingham City,22.0,2001.0,30.3,0,15,1,6.7,0.49,0.03,0.0,0.0,19.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7
John Buckley,ENG,"MF,FW",Sheffield Weds,23.0,1999.0,5.2,0,5,0,0.0,0.97,0.0,0.0,,22.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
John Buckley,ENG,MF,Blackburn,23.0,1999.0,5.6,0,4,0,0.0,0.72,0.0,0.0,,20.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,26.0,1997.0,10.7,3,25,12,48.0,2.33,1.12,0.12,0.25,16.9,2,0,0,2.5,2.5,0.1,0.5,0.5
Wouter Burger,NED,MF,Stoke City,22.0,2001.0,29.2,3,39,12,30.8,1.34,0.41,0.08,0.25,21.8,1,0,0,2.7,2.7,0.07,0.3,0.3
Cameron Burgess,AUS,DF,Ipswich Town,27.0,1995.0,38.0,2,21,4,19.0,0.55,0.11,0.1,0.5,9.7,0,0,0,2.0,2.0,0.1,0.0,0.0
Delano Burgzorg,SUR,FW,Huddersfield,24.0,1998.0,24.5,7,53,23,43.4,2.16,0.94,0.11,0.26,17.0,0,1,1,4.2,3.4,0.06,2.8,2.6
Oliver Burke,SCO,"FW,MF",Birmingham City,26.0,1997.0,11.2,0,8,3,37.5,0.71,0.27,0.0,0.0,15.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Wes Burns,WAL,FW,Ipswich Town,28.0,1994.0,26.5,6,53,18,34.0,2.0,0.68,0.11,0.33,15.5,1,0,0,4.4,4.4,0.08,1.6,1.6
Mason Burstow,ENG,FW,Sunderland,19.0,2003.0,9.9,1,15,6,40.0,1.51,0.61,0.07,0.17,16.2,0,0,0,2.0,2.0,0.13,-1.0,-1.0
Matt Butcher,ENG,MF,Plymouth Argyle,26.0,1997.0,3.8,0,1,0,0.0,0.26,0.0,0.0,,22.5,0,0,0,0.0,0.0,0.02,0.0,0.0
George Byers,SCO,MF,Sheffield Weds,27.0,1996.0,15.3,1,15,4,26.7,0.98,0.26,0.07,0.25,16.0,0,0,0,1.9,1.9,0.13,-0.9,-0.9
Sam Byram,ENG,DF,Leeds United,29.0,1993.0,21.5,2,23,5,21.7,1.07,0.23,0.09,0.4,11.7,0,0,0,1.7,1.7,0.07,0.3,0.3
Ben Cabango,WAL,DF,Swansea City,23.0,2000.0,32.1,0,24,3,12.5,0.75,0.09,0.0,0.0,11.0,0,0,0,1.9,1.9,0.08,-1.9,-1.9
Bailey-Tye Cadamarteri,JAM,FW,Sheffield Weds,18.0,2005.0,12.2,4,25,9,36.0,2.04,0.74,0.16,0.44,12.3,0,0,0,2.8,2.8,0.11,1.2,1.2
Cafú,POR,MF,Rotherham Utd,30.0,1993.0,20.0,2,22,3,13.6,1.1,0.15,0.05,0.33,25.3,8,1,1,2.3,1.5,0.07,-0.3,-0.5
Allan Campbell,SCO,MF,Millwall,25.0,1998.0,8.0,0,7,1,14.3,0.87,0.12,0.0,0.0,19.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Tyrese Campbell,ENG,FW,Stoke City,23.0,1999.0,13.3,3,49,12,24.5,3.69,0.9,0.06,0.25,14.4,1,0,0,5.3,5.3,0.11,-2.3,-2.3
Reggie Cannon,USA,DF,QPR,25.0,1998.0,15.9,0,3,0,0.0,0.19,0.0,0.0,,20.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Thomas Cannon,IRL,FW,Leicester City,20.0,2002.0,4.8,2,16,6,37.5,3.35,1.26,0.13,0.33,16.3,0,0,0,1.5,1.5,0.1,0.5,0.5
Hayden Carter,ENG,DF,Blackburn,23.0,1999.0,28.4,0,16,1,6.3,0.56,0.04,0.0,0.0,13.2,0,0,0,1.4,1.4,0.09,-1.4,-1.4
Fabio Carvalho,POR,"FW,MF",Hull City,20.0,2002.0,19.1,9,34,17,50.0,1.78,0.89,0.24,0.47,17.2,1,1,2,5.0,3.4,0.1,4.0,4.6
Cesare Casadei,ITA,MF,Leicester City,20.0,2003.0,9.8,2,20,7,35.0,2.04,0.71,0.1,0.29,15.2,0,0,0,2.9,2.9,0.15,-0.9,-0.9
Ilias Chair,MAR,"FW,MF",QPR,25.0,1997.0,41.5,7,115,36,31.3,2.77,0.87,0.06,0.19,22.7,8,0,0,6.7,6.7,0.06,0.3,0.3
Giorgi Chakvetadze,GEO,"MF,FW",Watford,23.0,1999.0,17.8,1,28,10,35.7,1.57,0.56,0.04,0.1,22.7,1,0,0,1.5,1.5,0.05,-0.5,-0.5
Nathaniel Chalobah,ENG,MF,West Brom,28.0,1994.0,10.0,0,11,4,36.4,1.1,0.4,0.0,0.0,19.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Conor Chaplin,ENG,MF,Ipswich Town,26.0,1997.0,37.1,13,138,40,29.0,3.72,1.08,0.09,0.33,18.7,5,0,0,12.0,12.0,0.09,1.0,1.0
Jacob Chapman,AUS,GK,Huddersfield,22.0,2000.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Shea Charles,NIR,"MF,DF",Southampton,19.0,2003.0,16.0,0,10,2,20.0,0.63,0.13,0.0,0.0,14.1,0,0,0,1.1,1.1,0.11,-1.1,-1.1
Chiquinho,POR,FW,Stoke City,23.0,2000.0,0.7,0,1,0,0.0,1.5,0.0,0.0,,23.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Hamza Choudhury,BAN,"DF,MF",Leicester City,25.0,1997.0,16.4,0,5,2,40.0,0.31,0.12,0.0,0.0,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Benjamin Chrisene,ENG,DF,Blackburn,19.0,2004.0,9.1,0,2,1,50.0,0.22,0.11,0.0,0.0,13.8,0,0,0,0.4,0.4,0.22,-0.4,-0.4
Cyrus Christie,IRL,"DF,MF",Hull City,30.0,1992.0,14.4,0,8,2,25.0,0.56,0.14,0.0,0.0,21.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Dennis Cirkin,ENG,DF,Sunderland,21.0,2002.0,5.6,0,9,1,11.1,1.6,0.18,0.0,0.0,14.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Ciaran Clark,IRL,DF,Stoke City,33.0,1989.0,3.0,0,1,1,100.0,0.33,0.33,0.0,0.0,9.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Harry Clarke,ENG,DF,Ipswich Town,22.0,2001.0,26.2,1,20,5,25.0,0.76,0.19,0.05,0.2,17.4,0,0,0,1.1,1.1,0.06,-0.1,-0.1
Jack Clarke,ENG,"MF,FW",Sunderland,22.0,2000.0,38.8,15,107,41,38.3,2.75,1.06,0.09,0.24,18.6,6,5,5,11.4,7.5,0.07,3.6,2.5
Matthew Clarke,ENG,DF,Middlesbrough,26.0,1996.0,20.2,1,22,4,18.2,1.09,0.2,0.05,0.25,10.0,0,0,0,1.7,1.5,0.07,-0.7,-0.5
Jake Clarke-Salter,ENG,DF,QPR,25.0,1997.0,29.6,1,14,3,21.4,0.47,0.1,0.07,0.33,12.1,0,0,0,0.6,0.6,0.04,0.4,0.4
Sam Clucas,ENG,MF,Rotherham Utd,32.0,1990.0,20.9,1,17,5,29.4,0.81,0.24,0.06,0.2,25.4,0,0,0,0.5,0.5,0.03,0.5,0.5
Conor Coady,ENG,DF,Leicester City,30.0,1993.0,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josh Coburn,ENG,FW,Middlesbrough,20.0,2002.0,11.1,5,23,9,39.1,2.08,0.81,0.22,0.56,12.1,0,0,1,3.5,2.5,0.11,1.5,2.5
Jack Colback,ENG,MF,QPR,33.0,1989.0,22.1,3,11,5,45.5,0.5,0.23,0.27,0.6,20.6,0,0,0,0.8,0.8,0.07,2.2,2.2
Bradley Collins,ENG,GK,Coventry City,26.0,1997.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamilu Collins,NGA,DF,Cardiff City,28.0,1994.0,33.2,1,13,4,30.8,0.39,0.12,0.08,0.25,20.0,0,0,0,0.5,0.5,0.04,0.5,0.5
Joel Colwill,WAL,MF,Cardiff City,18.0,2004.0,0.4,0,1,0,0.0,2.25,0.0,0.0,,19.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Rubin Colwill,WAL,"MF,FW",Cardiff City,21.0,2002.0,17.7,1,40,8,20.0,2.26,0.45,0.03,0.13,24.6,2,0,0,1.4,1.4,0.04,-0.4,-0.4
Aaron Connolly,IRL,FW,Hull City,23.0,2000.0,13.5,8,41,16,39.0,3.04,1.19,0.2,0.5,15.6,0,0,0,6.6,6.6,0.16,1.4,1.4
Raheem Conte,ENG,DF,Cardiff City,20.0,2002.0,1.0,0,2,0,0.0,1.96,0.0,0.0,,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Tommy Conway,SCO,FW,Bristol City,20.0,2002.0,25.4,10,48,23,47.9,1.89,0.91,0.1,0.22,16.8,2,5,5,9.2,5.3,0.11,0.8,-0.3
Steve Cook,ENG,DF,QPR,32.0,1991.0,34.1,2,24,8,33.3,0.7,0.23,0.08,0.25,12.4,0,0,0,1.4,1.4,0.06,0.6,0.6
Jake Cooper,ENG,DF,Millwall,28.0,1995.0,44.0,2,47,11,23.4,1.07,0.25,0.04,0.18,11.5,0,0,0,3.4,3.4,0.07,-1.4,-1.4
Liam Cooper,SCO,DF,Leeds United,31.0,1991.0,7.8,1,3,2,66.7,0.38,0.25,0.33,0.5,10.3,0,0,0,0.1,0.1,0.05,0.9,0.9
Michael Cooper,ENG,GK,Plymouth Argyle,23.0,1999.0,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Oliver Cooper,WAL,"MF,FW",Swansea City,23.0,1999.0,13.6,1,13,4,30.8,0.96,0.29,0.08,0.25,17.2,0,0,0,0.9,0.9,0.07,0.1,0.1
David Cornell,WAL,GK,Preston,32.0,1991.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Harry Cornick,ENG,"FW,MF",Bristol City,28.0,1995.0,12.2,2,15,7,46.7,1.23,0.57,0.13,0.29,13.4,0,0,0,1.6,1.6,0.11,0.4,0.4
Hayden Coulson,ENG,DF,Middlesbrough,25.0,1998.0,1.6,0,3,0,0.0,1.82,0.0,0.0,,20.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Lewie Coyle,ENG,DF,Hull City,27.0,1995.0,34.4,1,23,5,21.7,0.67,0.15,0.04,0.2,21.8,0,0,0,0.9,0.9,0.04,0.1,0.1
Charlie Cresswell,ENG,DF,Leeds United,20.0,2002.0,1.5,0,2,0,0.0,1.31,0.0,0.0,,9.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
