Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
230,Kellen Fisher,eng ENG,DF,Norwich City,19,2004,2.9,8,5,6,1,1,5,7,71.4,2,8,4,4,3,11,8,0,Matches
231,John Fleck,sct SCO,MF,Blackburn,31,1991,0.2,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,Matches
232,Zian Flemming,nl NED,"FW,MF",Millwall,24,1998,41.0,54,33,15,31,8,23,49,46.9,26,44,5,39,22,76,78,0,Matches
233,Ashley Fletcher,eng ENG,"FW,MF",Sheffield Weds,27,1995,6.8,7,6,0,2,5,2,5,40.0,3,4,0,4,3,10,7,0,Matches
234,Adam Forshaw,eng ENG,"MF,FW",Norwich City,31,1991,2.1,8,3,4,4,0,2,6,33.3,4,0,0,0,5,13,0,0,Matches
235,Adam Forshaw,eng ENG,MF,Plymouth Argyle,31,1991,7.2,15,11,6,9,0,6,19,31.6,13,11,3,8,11,26,8,1,Matches
236,Marcus Forss,fi FIN,FW,Middlesbrough,24,1999,12.4,16,11,3,7,6,9,16,56.3,7,12,1,11,7,23,5,0,Matches
237,Morgan Fox,wls WAL,DF,QPR,29,1993,12.8,25,16,12,11,2,11,14,78.6,3,9,9,0,12,37,57,0,Matches
238,Ryan Fraser,sct SCO,"FW,MF",Southampton,29,1994,18.1,16,8,7,4,5,9,13,69.2,4,10,2,8,2,18,17,0,Matches
239,Michael Frey,ch SUI,FW,QPR,29,1994,4.1,8,5,0,5,3,0,1,0.0,1,5,0,5,2,10,3,0,Matches
240,Dael Fry,eng ENG,DF,Middlesbrough,25,1997,28.0,21,14,15,6,0,10,14,71.4,4,25,16,9,35,56,123,1,Matches
241,Mads Frøkjær-Jensen,dk DEN,"MF,FW",Preston,24,1999,28.5,49,25,14,24,11,16,44,36.4,28,42,0,42,31,80,14,2,Matches
242,Leo Fuhr Hjelde,no NOR,DF,Leeds United,19,2003,0.5,0,0,0,0,0,0,0,,0,2,0,2,0,0,3,0,Matches
243,Leo Fuhr Hjelde,no NOR,DF,Sunderland,19,2003,9.5,15,11,6,6,3,6,11,54.5,5,13,5,8,7,22,30,0,Matches
244,Jay Fulton,sct SCO,MF,Swansea City,29,1994,30.6,52,31,17,29,6,18,44,40.9,26,45,21,24,58,110,40,2,Matches
245,Darnell Furlong,eng ENG,DF,West Brom,27,1995,43.7,50,36,22,19,9,27,50,54.0,23,55,27,28,60,110,109,0,Matches
246,Sam Gallagher,eng ENG,"FW,MF",Blackburn,27,1995,19.1,16,7,4,10,2,5,12,41.7,7,32,5,27,10,26,40,0,Matches
247,Brendan Galloway,zw ZIM,DF,Plymouth Argyle,27,1996,17.5,38,22,27,10,1,18,25,72.0,7,26,19,7,30,68,81,0,Matches
248,Gary Gardner,eng ENG,MF,Birmingham City,31,1992,2.3,2,2,0,2,0,2,2,100.0,0,3,2,1,6,8,1,0,Matches
249,Taylor Gardner-Hickman,eng ENG,MF,West Brom,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
250,Taylor Gardner-Hickman,eng ENG,"MF,DF",Bristol City,21,2001,24.5,55,30,26,24,5,35,66,53.0,31,23,7,16,29,84,33,0,Matches
251,Jake Garrett,eng ENG,MF,Blackburn,20,2003,8.7,19,10,4,10,5,9,13,69.2,4,9,4,5,7,26,3,1,Matches
252,Djeidi Gassama,fr FRA,"FW,MF",Sheffield Weds,19,2003,16.4,38,24,14,14,10,14,39,35.9,25,10,1,9,8,46,13,0,Matches
253,Dwight Gayle,eng ENG,FW,Stoke City,32,1990,3.5,2,1,1,0,1,2,4,50.0,2,4,1,3,0,2,1,0,Matches
254,Joe Gelhardt,eng ENG,"MF,FW",Leeds United,21,2002,2.2,2,1,1,0,1,1,2,50.0,1,2,0,2,1,3,2,0,Matches
255,Dimitris Giannoulis,gr GRE,DF,Norwich City,27,1995,27.9,69,44,39,24,6,35,59,59.3,24,38,9,29,34,103,77,2,Matches
256,Liam Gibbs,eng ENG,"MF,FW",Norwich City,20,2002,6.2,10,6,3,4,3,2,5,40.0,3,6,1,5,3,13,4,0,Matches
257,Ben Gibson,eng ENG,DF,Norwich City,30,1993,31.9,19,13,13,6,0,7,12,58.3,5,55,40,15,46,65,131,2,Matches
258,Lewis Gibson,eng ENG,DF,Plymouth Argyle,23,2000,39.7,52,35,40,11,1,29,39,74.4,10,76,53,23,33,85,201,0,Matches
