Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Ajibola Alese,ENG,DF,Sunderland,22.0,2001.0,8,5,462,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.8,0.8,7,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16
Rúnar Alex Rúnarsson,ISL,GK,Cardiff City,28.0,1995.0,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Allen,ENG,MF,Coventry City,28.0,1995.0,22,14,1158,12.9,1,1,2,1,0,0,1,0,1.8,1.8,1.0,2.8,22,53,44,0.08,0.08,0.16,0.08,0.16,0.14,0.08,0.21,0.14,0.21
Joe Allen,WAL,MF,Swansea City,33.0,1990.0,19,6,642,7.1,2,1,3,2,0,0,5,0,1.6,1.6,0.5,2.1,9,33,9,0.28,0.14,0.42,0.28,0.42,0.23,0.07,0.3,0.23,0.3
Ryan Allsop,ENG,GK,Hull City,31.0,1992.0,37,37,3321,36.9,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Jak Alnwick,ENG,GK,Cardiff City,30.0,1993.0,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sone Aluko,NGA,FW,Ipswich Town,34.0,1989.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63
Samuel Amo-Ameyaw,ENG,"FW,MF",Southampton,17.0,2006.0,3,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,4,1,12,0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.19,0.03,0.19
Ethan Ampadu,WAL,"MF,DF",Leeds United,22.0,2000.0,46,46,4138,46.0,0,1,1,0,0,0,9,0,2.3,2.3,2.7,5.0,55,237,18,0.0,0.02,0.02,0.0,0.02,0.05,0.06,0.11,0.05,0.11
Lucas Andersen,DEN,MF,QPR,28.0,1994.0,16,12,909,10.1,1,4,5,1,0,0,2,0,1.3,1.3,1.9,3.2,24,37,52,0.1,0.4,0.5,0.1,0.5,0.12,0.19,0.32,0.12,0.32
Keshi Anderson,ENG,"FW,MF",Birmingham City,28.0,1995.0,20,12,1021,11.3,0,2,2,0,0,0,2,0,1.5,1.5,1.9,3.4,45,53,69,0.0,0.18,0.18,0.0,0.18,0.13,0.17,0.3,0.13,0.3
Kai Andrews,WAL,MF,Coventry City,16.0,2006.0,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Andrews,ENG,"DF,MF",Watford,18.0,2004.0,40,26,2575,28.6,3,2,5,3,0,0,7,1,1.8,1.8,1.5,3.3,76,88,156,0.1,0.07,0.17,0.1,0.17,0.06,0.05,0.12,0.06,0.12
Jaidon Anthony,ENG,"FW,MF",Leeds United,23.0,1999.0,31,2,500,5.6,1,0,1,1,0,0,0,0,1.7,1.7,0.6,2.3,33,25,64,0.18,0.0,0.18,0.18,0.18,0.31,0.11,0.42,0.31,0.42
Adil Aouchiche,FRA,"MF,FW",Sunderland,21.0,2002.0,28,10,1102,12.2,2,2,4,1,1,1,2,0,5.0,4.2,3.7,7.9,37,80,104,0.16,0.16,0.33,0.08,0.25,0.41,0.3,0.71,0.34,0.65
Arvin Appiah,ENG,"FW,MF",Rotherham Utd,22.0,2001.0,29,7,834,9.3,0,1,1,0,0,0,2,0,0.4,0.4,0.3,0.7,30,19,46,0.0,0.11,0.11,0.0,0.11,0.04,0.03,0.07,0.04,0.07
Joe Aribo,NGA,MF,Southampton,27.0,1996.0,35,16,1606,17.8,4,1,5,4,0,0,5,0,1.9,1.9,1.7,3.6,59,132,118,0.22,0.06,0.28,0.22,0.28,0.1,0.1,0.2,0.1,0.2
Adam Armstrong,ENG,"FW,MF",Southampton,26.0,1997.0,46,44,3745,41.6,21,13,34,17,4,4,5,0,22.0,18.9,7.8,26.7,96,107,382,0.5,0.31,0.82,0.41,0.72,0.53,0.19,0.72,0.45,0.64
Sinclair Armstrong,IRL,FW,QPR,20.0,2003.0,39,19,1779,19.8,3,3,6,3,0,0,5,0,6.1,6.1,1.9,7.9,54,12,100,0.15,0.15,0.3,0.15,0.3,0.31,0.09,0.4,0.31,0.4
Stuart Armstrong,SCO,MF,Southampton,31.0,1992.0,42,33,2829,31.4,5,7,12,5,0,0,6,0,6.5,6.5,6.2,12.7,115,266,239,0.16,0.22,0.38,0.16,0.38,0.21,0.2,0.41,0.21,0.41
Harrison Ashby,SCO,"DF,MF",Swansea City,21.0,2001.0,13,12,798,8.9,1,1,2,1,0,0,1,0,0.2,0.2,0.4,0.6,11,15,34,0.11,0.11,0.23,0.11,0.23,0.02,0.04,0.06,0.02,0.06
Cian Ashford,WAL,FW,Cardiff City,18.0,2004.0,5,3,312,3.5,1,1,2,1,0,0,0,0,0.5,0.5,0.2,0.7,12,6,28,0.29,0.29,0.58,0.29,0.58,0.15,0.05,0.2,0.15,0.2
Yaser Asprilla,COL,"FW,MF",Watford,19.0,2003.0,44,28,2733,30.4,6,7,13,6,0,0,7,0,6.6,6.6,5.8,12.3,74,152,228,0.2,0.23,0.43,0.2,0.43,0.22,0.19,0.41,0.22,0.41
Joshua Austerfield,ENG,MF,Huddersfield,21.0,2001.0,3,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Daniel Ayala,ESP,DF,Rotherham Utd,32.0,1990.0,7,5,350,3.9,0,0,0,0,0,0,4,2,0.5,0.5,0.1,0.6,0,6,0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16
Yasin Ayari,SWE,MF,Blackburn,19.0,2003.0,10,2,334,3.7,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.4,4,27,12,0.0,0.27,0.27,0.0,0.27,0.05,0.07,0.12,0.05,0.12
Yasin Ayari,SWE,MF,Coventry City,19.0,2003.0,13,6,550,6.1,1,0,1,1,0,0,2,0,1.7,1.7,1.6,3.2,10,31,43,0.16,0.0,0.16,0.16,0.16,0.28,0.26,0.53,0.28,0.53
Loick Ayina,CGO,"DF,MF",Huddersfield,20.0,2003.0,2,0,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Luke Ayling,ENG,DF,Leeds United,31.0,1991.0,14,8,749,8.3,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,14,24,58,0.12,0.12,0.24,0.12,0.24,0.06,0.13,0.19,0.06,0.19
Luke Ayling,ENG,DF,Middlesbrough,31.0,1991.0,19,19,1639,18.2,0,8,8,0,0,0,7,0,1.0,1.0,3.3,4.3,53,94,107,0.0,0.44,0.44,0.0,0.44,0.06,0.18,0.24,0.06,0.24
Finn Azaz,IRL,"MF,FW",Plymouth Argyle,22.0,2000.0,26,21,1763,19.6,7,5,12,6,1,1,2,0,4.7,3.9,5.3,9.2,60,144,114,0.36,0.26,0.61,0.31,0.56,0.24,0.27,0.51,0.2,0.47
Finn Azaz,IRL,"MF,FW",Middlesbrough,22.0,2000.0,20,15,1359,15.1,4,5,9,4,0,0,2,0,2.8,2.8,3.9,6.8,47,93,113,0.26,0.33,0.6,0.26,0.6,0.19,0.26,0.45,0.19,0.45
Abdoullah Ba,FRA,"MF,FW",Sunderland,20.0,2003.0,39,21,1927,21.4,3,4,7,3,0,0,8,0,4.2,4.2,3.0,7.2,80,40,220,0.14,0.19,0.33,0.14,0.33,0.2,0.14,0.33,0.2,0.33
Daniel Bachmann,AUT,GK,Watford,29.0,1994.0,27,27,2429,27.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juninho Bacuna,CUW,"FW,MF",Birmingham City,25.0,1997.0,45,31,2970,33.0,7,6,13,6,1,1,8,0,6.7,5.9,4.2,10.1,93,138,152,0.21,0.18,0.39,0.18,0.36,0.2,0.13,0.33,0.18,0.31
Lewis Baker,ENG,MF,Stoke City,28.0,1995.0,20,12,1067,11.9,2,0,2,2,0,0,3,0,1.1,1.1,2.0,3.1,12,46,30,0.17,0.0,0.17,0.17,0.17,0.09,0.17,0.26,0.09,0.26
Tyreeq Bakinson,ENG,MF,Sheffield Weds,24.0,1998.0,8,3,290,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,13,5,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
Radinio Balker,SUR,DF,Huddersfield,24.0,1998.0,7,5,408,4.5,0,1,1,0,0,0,1,0,0.3,0.3,0.6,0.9,0,15,1,0.0,0.22,0.22,0.0,0.22,0.07,0.13,0.2,0.07,0.2
Dominic Ball,ENG,"MF,DF",Ipswich Town,27.0,1995.0,10,1,146,1.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Daniel Ballard,NIR,DF,Sunderland,23.0,1999.0,43,43,3834,42.6,3,0,3,3,0,0,14,0,3.9,3.9,0.5,4.4,26,112,10,0.07,0.0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1
Patrick Bamford,ENG,"FW,MF",Leeds United,29.0,1993.0,33,15,1493,16.6,8,1,9,8,0,1,2,0,9.5,8.7,1.2,9.9,17,24,82,0.48,0.06,0.54,0.48,0.54,0.57,0.07,0.64,0.52,0.6
Alex Bangura,SLE,DF,Middlesbrough,24.0,1999.0,14,6,585,6.5,2,1,3,2,0,0,1,0,0.4,0.4,0.2,0.6,26,13,49,0.31,0.15,0.46,0.31,0.46,0.06,0.03,0.09,0.06,0.09
Barry Bannan,SCO,MF,Sheffield Weds,33.0,1989.0,42,41,3418,38.0,1,2,3,1,0,0,11,1,1.7,1.7,4.8,6.5,32,253,51,0.03,0.05,0.08,0.03,0.08,0.05,0.13,0.17,0.05,0.17
Daniel Barlaser,TUR,MF,Middlesbrough,26.0,1997.0,33,26,2327,25.9,0,2,2,0,0,0,2,0,0.3,0.3,4.3,4.5,39,222,33,0.0,0.08,0.08,0.0,0.08,0.01,0.17,0.18,0.01,0.18
Ashley Barnes,ENG,"MF,FW",Norwich City,33.0,1989.0,35,30,2503,27.8,6,5,11,5,1,1,5,0,7.9,7.1,1.4,8.5,12,57,89,0.22,0.18,0.4,0.18,0.36,0.28,0.05,0.34,0.26,0.31
Kyle Bartley,ENG,DF,West Brom,32.0,1991.0,36,31,2607,29.0,4,1,5,4,0,0,9,0,4.1,4.1,1.3,5.4,5,69,5,0.14,0.03,0.17,0.14,0.17,0.14,0.05,0.19,0.14,0.19
Danny Batth,ENG,DF,Norwich City,32.0,1990.0,16,5,588,6.5,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.5,0,10,2,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.08,0.07,0.08
Patrick Bauer,GER,DF,Preston,30.0,1992.0,1,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vakoun Bayo,CIV,FW,Watford,26.0,1997.0,39,27,2226,24.7,6,3,9,6,0,0,2,1,7.6,7.6,1.9,9.4,24,36,113,0.24,0.12,0.36,0.24,0.36,0.31,0.08,0.38,0.31,0.38
Gavin Bazunu,IRL,GK,Southampton,21.0,2002.0,41,41,3690,41.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Beadle,ENG,GK,Sheffield Weds,19.0,2004.0,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,POL,DF,Southampton,27.0,1996.0,42,39,3548,39.4,2,0,2,2,0,0,12,0,2.2,2.2,0.8,3.0,44,239,6,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.07,0.06,0.07
Asmir Begović,BIH,GK,QPR,36.0,1987.0,45,45,4049,45.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Bell,ENG,"FW,DF",Bristol City,21.0,2002.0,33,23,1805,20.1,5,0,5,5,0,0,0,0,4.3,4.3,1.9,6.1,48,24,154,0.25,0.0,0.25,0.25,0.25,0.21,0.09,0.31,0.21,0.31
Jobe Bellingham,ENG,"MF,FW",Sunderland,17.0,2005.0,45,43,3626,40.3,7,1,8,7,0,0,6,0,7.2,7.2,3.4,10.6,64,145,181,0.17,0.02,0.2,0.17,0.2,0.18,0.08,0.26,0.18,0.26
Jewison Bennette,CRC,FW,Sunderland,19.0,2004.0,1,0,9,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,10.0,10.0,0.0,10.0,0.0,0.26,0.26,0.0,0.26
Di'Shon Bernard,JAM,DF,Sheffield Weds,22.0,2000.0,32,30,2725,30.3,0,2,2,0,0,0,9,1,0.9,0.9,2.0,2.9,19,66,8,0.0,0.07,0.07,0.0,0.07,0.03,0.07,0.1,0.03,0.1
Kian Best,ENG,DF,Preston,17.0,2005.0,12,8,693,7.7,0,1,1,0,0,0,2,0,0.1,0.1,0.9,0.9,6,27,18,0.0,0.13,0.13,0.0,0.13,0.01,0.12,0.12,0.01,0.12
Bartosz Białkowski,POL,GK,Millwall,36.0,1987.0,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Bidwell,ENG,DF,Coventry City,30.0,1993.0,33,24,2049,22.8,1,2,3,1,0,0,6,0,0.6,0.6,3.2,3.9,25,93,104,0.04,0.09,0.13,0.04,0.13,0.03,0.14,0.17,0.03,0.17
Krystian Bielik,POL,"MF,DF",Birmingham City,25.0,1998.0,36,35,2978,33.1,0,0,0,0,0,0,12,1,1.3,1.3,1.2,2.5,12,132,20,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
Luis Binks,ENG,DF,Coventry City,21.0,2001.0,18,15,1328,14.8,0,1,1,0,0,0,4,0,0.1,0.1,0.5,0.6,16,69,6,0.0,0.07,0.07,0.0,0.07,0.0,0.04,0.04,0.0,0.04
Nathan Bishop,ENG,GK,Sunderland,23.0,1999.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Blackett,ENG,DF,Rotherham Utd,29.0,1994.0,10,10,900,10.0,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,8,21,2,0.1,0.0,0.1,0.1,0.1,0.03,0.0,0.03,0.03,0.03
Thomas Bloxham,IRL,FW,Blackburn,18.0,2005.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.33,1.01,1.34,0.33,1.34
Tolaji Bola,ENG,"MF,DF",Rotherham Utd,24.0,1999.0,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannick Bolasie,COD,"FW,MF",Swansea City,34.0,1989.0,10,2,306,3.4,0,0,0,0,0,0,1,0,1.2,1.2,0.3,1.5,14,10,35,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.45,0.35,0.45
Jack Bonham,IRL,GK,Stoke City,29.0,1993.0,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bowler,ENG,"FW,MF",Cardiff City,24.0,1999.0,38,30,2379,26.4,5,2,7,5,0,0,5,0,3.7,3.7,1.5,5.3,92,63,141,0.19,0.08,0.26,0.19,0.26,0.14,0.06,0.2,0.14,0.2
Tom Bradshaw,WAL,FW,Millwall,31.0,1992.0,34,21,2006,22.3,4,3,7,4,0,0,1,0,5.2,5.1,1.4,6.6,12,17,100,0.18,0.13,0.31,0.18,0.31,0.24,0.06,0.3,0.23,0.3
Robbie Brady,IRL,"DF,MF",Preston,31.0,1992.0,32,17,1563,17.4,1,2,3,1,0,0,6,1,0.6,0.6,3.0,3.6,24,64,75,0.06,0.12,0.17,0.06,0.17,0.04,0.17,0.21,0.04,0.21
Cohen Bramall,ENG,DF,Rotherham Utd,27.0,1996.0,36,33,2944,32.7,1,3,4,1,0,0,4,0,0.5,0.5,2.6,3.1,65,64,74,0.03,0.09,0.12,0.03,0.12,0.01,0.08,0.09,0.01,0.09
James Bree,ENG,DF,Southampton,25.0,1997.0,19,13,1080,12.0,0,1,1,0,0,0,0,1,0.2,0.2,0.8,1.0,23,68,49,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08
Callum Brittain,ENG,"DF,MF",Blackburn,25.0,1998.0,44,40,3627,40.3,1,5,6,1,0,0,4,1,2.8,2.8,6.9,9.8,80,211,254,0.02,0.12,0.15,0.02,0.15,0.07,0.17,0.24,0.07,0.24
Nathan Broadhead,WAL,FW,Ipswich Town,25.0,1998.0,38,29,2294,25.5,13,3,16,13,0,0,3,0,9.0,9.0,5.5,14.4,60,80,133,0.51,0.12,0.63,0.51,0.63,0.35,0.21,0.57,0.35,0.57
David Brooks,WAL,"FW,MF",Southampton,26.0,1997.0,17,11,895,9.9,2,5,7,2,0,0,2,0,2.3,2.3,4.2,6.5,24,48,117,0.2,0.5,0.7,0.2,0.7,0.23,0.42,0.65,0.23,0.65
Jacob Brown,SCO,FW,Stoke City,25.0,1998.0,1,1,90,1.0,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,4,1,8,1.0,0.0,1.0,1.0,1.0,0.42,0.08,0.49,0.42,0.49
Alan Browne,IRL,"MF,DF",Preston,28.0,1995.0,41,36,3165,35.2,4,4,8,3,1,1,7,0,2.5,1.7,3.1,4.8,39,140,87,0.11,0.11,0.23,0.09,0.2,0.07,0.09,0.16,0.05,0.14
Joe Bryan,ENG,"DF,MF",Millwall,29.0,1993.0,23,15,1448,16.1,2,0,2,2,0,0,5,0,0.6,0.6,0.9,1.6,36,57,36,0.12,0.0,0.12,0.12,0.12,0.04,0.06,0.1,0.04,0.1
Gerard Buabo,,FW,Ipswich Town,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Buchanan,ENG,DF,Birmingham City,22.0,2001.0,32,32,2728,30.3,0,0,0,0,0,0,8,1,0.7,0.7,1.2,1.9,38,125,43,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
John Buckley,ENG,"MF,FW",Sheffield Weds,23.0,1999.0,13,5,464,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,4,25,15,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11
John Buckley,ENG,MF,Blackburn,23.0,1999.0,11,5,500,5.6,0,1,1,0,0,0,2,0,0.2,0.2,0.5,0.7,4,38,9,0.0,0.18,0.18,0.0,0.18,0.03,0.09,0.12,0.03,0.12
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,26.0,1997.0,27,9,964,10.7,3,1,4,3,0,0,0,0,2.5,2.5,0.9,3.4,36,28,79,0.28,0.09,0.37,0.28,0.37,0.24,0.08,0.32,0.24,0.32
Wouter Burger,NED,MF,Stoke City,22.0,2001.0,39,31,2626,29.2,3,4,7,3,0,0,10,0,2.7,2.7,3.8,6.5,24,184,79,0.1,0.14,0.24,0.1,0.24,0.09,0.13,0.22,0.09,0.22
Cameron Burgess,AUS,DF,Ipswich Town,27.0,1995.0,39,38,3421,38.0,2,1,3,2,0,0,3,0,2.0,2.0,1.5,3.5,16,151,4,0.05,0.03,0.08,0.05,0.08,0.05,0.04,0.09,0.05,0.09
Delano Burgzorg,SUR,FW,Huddersfield,24.0,1998.0,33,25,2206,24.5,7,2,9,6,1,1,4,0,4.2,3.4,2.2,5.5,41,32,137,0.29,0.08,0.37,0.24,0.33,0.17,0.09,0.26,0.14,0.23
Oliver Burke,SCO,"FW,MF",Birmingham City,26.0,1997.0,21,11,1007,11.2,0,0,0,0,0,0,0,0,0.5,0.5,0.7,1.3,17,24,74,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.11,0.05,0.11
Wes Burns,WAL,FW,Ipswich Town,28.0,1994.0,35,31,2381,26.5,6,4,10,6,0,0,7,0,4.4,4.4,7.3,11.7,119,64,311,0.23,0.15,0.38,0.23,0.38,0.17,0.27,0.44,0.17,0.44
Mason Burstow,ENG,FW,Sunderland,19.0,2003.0,20,12,892,9.9,1,1,2,1,0,0,3,0,2.0,2.0,0.7,2.7,10,15,38,0.1,0.1,0.2,0.1,0.2,0.2,0.07,0.27,0.2,0.27
Matt Butcher,ENG,MF,Plymouth Argyle,26.0,1997.0,15,3,342,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,17,11,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
George Byers,SCO,MF,Sheffield Weds,27.0,1996.0,22,17,1378,15.3,1,1,2,1,0,0,1,1,1.9,1.9,0.9,2.8,14,51,24,0.07,0.07,0.13,0.07,0.13,0.12,0.06,0.18,0.12,0.18
Sam Byram,ENG,DF,Leeds United,29.0,1993.0,33,24,1933,21.5,2,1,3,2,0,0,3,0,1.7,1.7,1.5,3.1,49,123,113,0.09,0.05,0.14,0.09,0.14,0.08,0.07,0.14,0.08,0.14
Ben Cabango,WAL,DF,Swansea City,23.0,2000.0,35,32,2890,32.1,0,1,1,0,0,0,8,0,1.9,1.9,1.7,3.5,22,116,7,0.0,0.03,0.03,0.0,0.03,0.06,0.05,0.11,0.06,0.11
Bailey-Tye Cadamarteri,JAM,FW,Sheffield Weds,18.0,2005.0,23,14,1102,12.2,4,1,5,4,0,0,0,0,2.8,2.8,1.1,3.9,7,7,53,0.33,0.08,0.41,0.33,0.41,0.23,0.09,0.32,0.23,0.32
Cafú,POR,MF,Rotherham Utd,30.0,1993.0,32,20,1799,20.0,2,3,5,1,1,1,7,1,2.3,1.5,1.6,3.1,23,56,42,0.1,0.15,0.25,0.05,0.2,0.11,0.08,0.19,0.07,0.15
Allan Campbell,SCO,MF,Millwall,25.0,1998.0,12,9,724,8.0,0,2,2,0,0,0,1,0,0.4,0.4,0.3,0.7,1,22,16,0.0,0.25,0.25,0.0,0.25,0.05,0.04,0.09,0.05,0.09
Tyrese Campbell,ENG,FW,Stoke City,23.0,1999.0,23,14,1195,13.3,3,1,4,3,0,0,3,0,5.3,5.3,1.9,7.2,37,35,101,0.23,0.08,0.3,0.23,0.3,0.4,0.14,0.54,0.4,0.54
Reggie Cannon,USA,DF,QPR,25.0,1998.0,21,16,1435,15.9,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,25,40,43,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.01,0.06
Thomas Cannon,IRL,FW,Leicester City,20.0,2002.0,13,3,430,4.8,2,1,3,2,0,0,1,0,1.5,1.5,0.3,1.9,6,2,31,0.42,0.21,0.63,0.42,0.63,0.32,0.07,0.39,0.32,0.39
