Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Juninho Bacuna,CUW,"FW,MF",Birmingham City,25.0,1997.0,33.0,1308,1077,225,69,11,17,145,63,79,27,36,1,856,6,56
Lewis Baker,ENG,MF,Stoke City,28.0,1995.0,11.9,533,426,103,36,0,0,80,3,56,18,28,3,407,4,5
Tyreeq Bakinson,ENG,MF,Sheffield Weds,24.0,1998.0,3.2,69,69,0,0,0,1,1,0,0,0,0,0,49,0,2
Radinio Balker,SUR,DF,Huddersfield,24.0,1998.0,4.5,183,175,7,4,2,5,0,2,0,0,0,0,148,1,0
Dominic Ball,ENG,"MF,DF",Ipswich Town,27.0,1995.0,1.6,132,116,16,6,0,0,0,10,0,0,0,0,115,0,0
Daniel Ballard,NIR,DF,Sunderland,23.0,1999.0,42.6,2697,2565,129,74,2,3,0,8,0,0,0,0,2418,3,15
Patrick Bamford,ENG,"FW,MF",Leeds United,29.0,1993.0,16.6,323,294,27,0,5,1,1,0,0,0,0,0,233,2,11
Alex Bangura,SLE,DF,Middlesbrough,24.0,1999.0,6.5,328,269,59,7,0,0,16,52,0,0,0,0,280,0,8
Barry Bannan,SCO,MF,Sheffield Weds,33.0,1989.0,38.0,2209,1959,233,118,9,37,137,9,92,55,8,3,1699,17,24
Daniel Barlaser,TUR,MF,Middlesbrough,26.0,1997.0,25.9,2237,1991,243,111,12,30,137,6,124,41,49,8,1911,3,9
Ashley Barnes,ENG,"MF,FW",Norwich City,33.0,1989.0,27.8,495,473,16,3,5,3,2,1,0,0,0,0,372,6,15
Kyle Bartley,ENG,DF,West Brom,32.0,1991.0,29.0,1599,1493,106,86,1,25,1,8,0,0,0,0,1387,0,8
Danny Batth,ENG,DF,Norwich City,32.0,1990.0,6.5,372,364,8,5,0,0,0,3,0,0,0,0,317,0,2
Patrick Bauer,GER,DF,Preston,30.0,1992.0,0.7,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
Vakoun Bayo,CIV,FW,Watford,26.0,1997.0,24.7,537,503,34,1,1,3,9,4,0,0,0,0,415,0,14
Gavin Bazunu,IRL,GK,Southampton,21.0,2002.0,41.0,1938,1721,216,49,0,10,0,1,0,0,0,0,1691,1,2
James Beadle,ENG,GK,Sheffield Weds,19.0,2004.0,19.0,735,538,195,61,0,0,0,0,0,0,0,0,473,2,1
Jan Bednarek,POL,DF,Southampton,27.0,1996.0,39.4,3968,3790,175,96,2,18,0,18,0,0,0,0,3787,3,9
Asmir Begović,BIH,GK,QPR,36.0,1987.0,45.0,1474,1023,440,125,0,2,0,0,0,0,0,0,1024,11,1
Sam Bell,ENG,"FW,DF",Bristol City,21.0,2002.0,20.1,484,463,19,2,0,1,51,14,0,0,0,0,320,2,29
Jobe Bellingham,ENG,"MF,FW",Sunderland,17.0,2005.0,40.3,1398,1354,39,24,6,5,10,3,0,0,0,0,1201,5,33
Jewison Bennette,CRC,FW,Sunderland,19.0,2004.0,0.1,4,3,1,0,0,0,1,1,0,0,0,0,3,0,0
Di'Shon Bernard,JAM,DF,Sheffield Weds,22.0,2000.0,30.3,1326,1216,104,19,1,2,2,42,0,0,0,0,1093,6,6
Kian Best,ENG,DF,Preston,17.0,2005.0,7.7,398,306,90,13,0,6,47,58,19,18,0,0,248,2,9
Bartosz Białkowski,POL,GK,Millwall,36.0,1987.0,14.0,332,190,140,41,0,1,0,0,0,0,0,0,179,2,1
Jake Bidwell,ENG,DF,Coventry City,30.0,1993.0,22.8,1235,940,288,39,1,0,112,225,24,15,5,2,913,7,29
Krystian Bielik,POL,"MF,DF",Birmingham City,25.0,1998.0,33.1,1571,1521,49,42,2,29,1,6,0,0,0,0,1330,1,19
Luis Binks,ENG,DF,Coventry City,21.0,2001.0,14.8,1041,1007,30,27,1,14,7,3,0,0,0,0,855,4,8
Nathan Bishop,ENG,GK,Sunderland,23.0,1999.0,1.0,37,27,9,1,0,0,0,0,0,0,0,0,30,1,0
Tyler Blackett,ENG,DF,Rotherham Utd,29.0,1994.0,10.0,337,315,21,5,0,4,4,16,0,0,0,0,223,1,4
Thomas Bloxham,IRL,FW,Blackburn,18.0,2005.0,0.1,9,7,2,0,0,0,2,0,2,1,1,0,7,0,0
Tolaji Bola,ENG,"MF,DF",Rotherham Utd,24.0,1999.0,0.3,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1
Yannick Bolasie,COD,"FW,MF",Swansea City,34.0,1989.0,3.4,106,104,0,0,1,0,17,0,0,0,0,0,64,2,5
Jack Bonham,IRL,GK,Stoke City,29.0,1993.0,14.0,530,385,142,38,0,2,0,0,0,0,0,0,352,3,2
Josh Bowler,ENG,"FW,MF",Cardiff City,24.0,1999.0,26.4,601,579,22,6,1,7,36,7,9,9,0,0,451,0,31
Tom Bradshaw,WAL,FW,Millwall,31.0,1992.0,22.3,307,302,4,0,1,1,16,2,0,0,0,0,196,1,11
Robbie Brady,IRL,"DF,MF",Preston,31.0,1992.0,17.4,905,734,165,42,2,14,119,84,39,32,5,0,571,6,24
Cohen Bramall,ENG,DF,Rotherham Utd,27.0,1996.0,32.7,1011,827,179,15,0,1,85,159,5,5,0,0,638,5,37
James Bree,ENG,DF,Southampton,25.0,1997.0,12.0,920,797,121,23,1,0,61,65,33,14,12,1,784,2,11
Callum Brittain,ENG,"DF,MF",Blackburn,25.0,1998.0,40.3,2539,2119,417,37,11,16,143,354,26,10,12,0,1975,3,76
Nathan Broadhead,WAL,FW,Ipswich Town,25.0,1998.0,25.5,670,649,15,5,9,5,25,1,9,7,2,0,504,6,26
David Brooks,WAL,"FW,MF",Southampton,26.0,1997.0,9.9,479,442,36,9,6,2,26,7,18,1,7,0,375,1,13
Jacob Brown,SCO,FW,Stoke City,25.0,1998.0,1.0,27,27,0,0,0,0,1,0,0,0,0,0,15,0,3
Alan Browne,IRL,"MF,DF",Preston,28.0,1995.0,35.2,1557,1362,187,61,6,14,110,44,53,29,13,0,1117,8,49
Joe Bryan,ENG,"DF,MF",Millwall,29.0,1993.0,16.1,762,560,197,44,2,5,86,113,40,21,16,1,551,5,18
Gerard Buabo,,FW,Ipswich Town,,,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lee Buchanan,ENG,DF,Birmingham City,22.0,2001.0,30.3,1624,1280,337,41,2,11,41,296,0,0,0,0,1176,7,36
John Buckley,ENG,"MF,FW",Sheffield Weds,23.0,1999.0,5.2,192,170,20,5,1,2,16,3,12,3,6,0,143,2,4
John Buckley,ENG,MF,Blackburn,23.0,1999.0,5.6,381,353,27,16,4,2,13,3,7,1,3,0,301,1,4
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,26.0,1997.0,10.7,308,289,14,0,2,2,20,9,0,0,0,0,204,5,13
Wouter Burger,NED,MF,Stoke City,22.0,2001.0,29.2,1507,1433,61,36,3,19,35,13,1,0,0,0,1129,13,34
Cameron Burgess,AUS,DF,Ipswich Town,27.0,1995.0,38.0,2571,2335,228,85,3,31,1,12,0,0,0,0,2101,8,10
Delano Burgzorg,SUR,FW,Huddersfield,24.0,1998.0,24.5,375,336,36,0,1,3,7,7,3,0,0,0,274,3,20
Oliver Burke,SCO,"FW,MF",Birmingham City,26.0,1997.0,11.2,319,300,18,0,1,1,17,16,0,0,0,0,212,1,6
Wes Burns,WAL,FW,Ipswich Town,28.0,1994.0,26.5,780,762,17,2,1,2,140,15,0,0,0,0,523,1,48
Mason Burstow,ENG,FW,Sunderland,19.0,2003.0,9.9,181,161,20,1,2,1,2,0,0,0,0,0,134,0,11
Matt Butcher,ENG,MF,Plymouth Argyle,26.0,1997.0,3.8,167,158,7,1,0,1,1,5,1,0,0,0,130,2,3
George Byers,SCO,MF,Sheffield Weds,27.0,1996.0,15.3,583,543,39,20,4,3,20,6,4,1,2,0,463,1,11
Sam Byram,ENG,DF,Leeds United,29.0,1993.0,21.5,1245,995,241,17,3,2,30,224,0,0,0,0,981,9,25
Ben Cabango,WAL,DF,Swansea City,23.0,2000.0,32.1,2184,2108,67,33,0,11,3,9,0,0,0,0,1866,9,10
Bailey-Tye Cadamarteri,JAM,FW,Sheffield Weds,18.0,2005.0,12.2,127,120,7,0,0,0,4,2,0,0,0,0,63,0,10
Cafú,POR,MF,Rotherham Utd,30.0,1993.0,20.0,720,611,106,44,3,6,90,4,46,28,14,0,534,3,18
Allan Campbell,SCO,MF,Millwall,25.0,1998.0,8.0,259,250,8,5,0,1,6,1,0,0,0,0,209,1,4
Tyrese Campbell,ENG,FW,Stoke City,23.0,1999.0,13.3,298,290,8,0,0,1,20,0,0,0,0,0,196,0,21
Reggie Cannon,USA,DF,QPR,25.0,1998.0,15.9,753,600,150,20,0,1,21,130,0,0,0,0,587,3,20
Thomas Cannon,IRL,FW,Leicester City,20.0,2002.0,4.8,98,87,10,0,2,0,1,0,0,0,0,0,70,1,4
Hayden Carter,ENG,DF,Blackburn,23.0,1999.0,28.4,1777,1705,68,35,0,18,8,32,0,0,0,0,1555,4,21
Fabio Carvalho,POR,"FW,MF",Hull City,20.0,2002.0,19.1,767,713,46,4,2,2,46,7,27,11,6,0,610,8,19
Cesare Casadei,ITA,MF,Leicester City,20.0,2003.0,9.8,418,415,2,2,0,0,6,0,0,0,0,0,342,1,6
Ilias Chair,MAR,"FW,MF",QPR,25.0,1997.0,41.5,1940,1681,250,66,7,27,256,59,83,48,18,3,1441,9,42
Giorgi Chakvetadze,GEO,"MF,FW",Watford,23.0,1999.0,17.8,814,729,81,17,4,10,84,17,47,22,20,0,636,4,14
Nathaniel Chalobah,ENG,MF,West Brom,28.0,1994.0,10.0,466,452,13,12,3,2,8,1,0,0,0,0,393,1,6
Conor Chaplin,ENG,MF,Ipswich Town,26.0,1997.0,37.1,1235,1131,94,8,17,12,22,12,0,0,0,0,886,10,43
Jacob Chapman,AUS,GK,Huddersfield,22.0,2000.0,1.5,60,40,20,5,0,0,0,0,0,0,0,0,32,0,0
Shea Charles,NIR,"MF,DF",Southampton,19.0,2003.0,16.0,1273,1245,26,17,1,1,7,8,1,0,0,0,1132,2,15
Chiquinho,POR,FW,Stoke City,23.0,2000.0,0.7,13,12,1,0,0,0,3,0,1,0,1,0,9,0,0
Hamza Choudhury,BAN,"DF,MF",Leicester City,25.0,1997.0,16.4,1230,1087,139,26,1,4,5,113,0,0,0,0,1110,4,12
Benjamin Chrisene,ENG,DF,Blackburn,19.0,2004.0,9.1,403,328,74,0,0,0,11,73,1,1,0,0,305,1,21
Cyrus Christie,IRL,"DF,MF",Hull City,30.0,1992.0,14.4,970,841,128,14,1,1,28,113,1,0,0,0,781,1,18
Dennis Cirkin,ENG,DF,Sunderland,21.0,2002.0,5.6,312,240,71,7,0,1,6,64,0,0,0,0,243,1,9
Ciaran Clark,IRL,DF,Stoke City,33.0,1989.0,3.0,128,121,4,4,0,0,0,0,0,0,0,0,95,3,0
Harry Clarke,ENG,DF,Ipswich Town,22.0,2001.0,26.2,1870,1545,322,30,5,11,53,291,1,0,0,0,1462,3,38
Jack Clarke,ENG,"MF,FW",Sunderland,22.0,2000.0,38.8,1692,1517,166,45,9,22,129,58,63,28,3,0,1237,9,65
Matthew Clarke,ENG,DF,Middlesbrough,26.0,1996.0,20.2,1353,1258,88,26,0,13,4,11,0,0,0,0,1148,7,7
Jake Clarke-Salter,ENG,DF,QPR,25.0,1997.0,29.6,1655,1497,155,50,1,3,2,32,0,0,0,0,1373,3,18
Sam Clucas,ENG,MF,Rotherham Utd,32.0,1990.0,20.9,769,622,141,54,2,12,103,19,48,30,16,0,528,6,18
Conor Coady,ENG,DF,Leicester City,30.0,1993.0,7.8,709,675,33,11,2,5,2,1,0,0,0,0,661,1,1
Josh Coburn,ENG,FW,Middlesbrough,20.0,2002.0,11.1,176,168,5,0,2,0,0,0,0,0,0,0,134,3,5
Jack Colback,ENG,MF,QPR,33.0,1989.0,22.1,903,859,41,24,1,4,5,9,0,0,0,0,799,3,7
Bradley Collins,ENG,GK,Coventry City,26.0,1997.0,28.0,1012,686,322,80,0,1,0,0,0,0,0,0,786,4,0
Jamilu Collins,NGA,DF,Cardiff City,28.0,1994.0,33.2,1683,1321,355,25,1,7,43,330,0,0,0,0,1206,7,52
Joel Colwill,WAL,MF,Cardiff City,18.0,2004.0,0.4,35,34,1,1,0,1,1,0,0,0,0,0,30,0,0
Rubin Colwill,WAL,"MF,FW",Cardiff City,21.0,2002.0,17.7,751,723,26,3,3,7,46,1,3,0,1,0,594,2,22
Aaron Connolly,IRL,FW,Hull City,23.0,2000.0,13.5,177,165,11,1,2,2,5,1,0,0,0,0,125,1,8
Raheem Conte,ENG,DF,Cardiff City,20.0,2002.0,1.0,74,61,13,1,0,3,3,12,0,0,0,0,58,0,1
Tommy Conway,SCO,FW,Bristol City,20.0,2002.0,25.4,399,327,72,3,2,1,14,8,9,0,0,0,328,0,12
Steve Cook,ENG,DF,QPR,32.0,1991.0,34.1,1717,1628,82,55,1,18,4,17,0,0,0,0,1309,7,11
Jake Cooper,ENG,DF,Millwall,28.0,1995.0,44.0,1984,1915,60,23,1,33,4,37,0,0,0,0,1449,9,17
Liam Cooper,SCO,DF,Leeds United,31.0,1991.0,7.8,694,671,22,12,0,1,0,6,0,0,0,0,624,1,3
Michael Cooper,ENG,GK,Plymouth Argyle,23.0,1999.0,19.0,832,581,251,68,0,2,0,0,0,0,0,0,543,0,0
Oliver Cooper,WAL,"MF,FW",Swansea City,23.0,1999.0,13.6,366,349,16,2,0,0,17,8,1,0,0,0,282,1,13
David Cornell,WAL,GK,Preston,32.0,1991.0,2.0,70,36,34,12,0,0,0,0,0,0,0,0,29,0,0
Harry Cornick,ENG,"FW,MF",Bristol City,28.0,1995.0,12.2,297,268,29,0,1,0,28,28,0,0,0,0,168,0,20
Hayden Coulson,ENG,DF,Middlesbrough,25.0,1998.0,1.6,84,77,7,1,0,0,3,6,0,0,0,0,71,0,0
Lewie Coyle,ENG,DF,Hull City,27.0,1995.0,34.4,2255,1895,356,54,0,13,101,302,0,0,0,0,1780,4,33
Charlie Cresswell,ENG,DF,Leeds United,20.0,2002.0,1.5,128,117,10,5,0,0,0,0,0,0,0,0,112,1,1
Matt Crooks,ENG,"MF,FW",Middlesbrough,29.0,1994.0,17.0,656,639,14,2,9,3,9,5,1,0,0,0,531,3,19
Liam Cullen,WAL,"FW,MF",Swansea City,24.0,1999.0,26.4,571,527,43,7,1,4,25,16,4,1,3,0,419,1,18
Luke Cundle,ENG,MF,Stoke City,21.0,2002.0,10.9,504,479,21,7,2,5,1,7,0,0,0,0,413,4,6
Luke Cundle,ENG,"MF,FW",Plymouth Argyle,21.0,2002.0,13.7,560,533,27,6,2,1,3,5,6,0,0,0,469,0,19
Greg Cunningham,IRL,DF,Preston,32.0,1991.0,8.1,322,260,61,3,0,1,5,58,0,0,0,0,244,1,5
Bradley Dack,ENG,"FW,MF",Sunderland,29.0,1993.0,6.5,256,217,39,11,1,2,18,3,21,6,5,1,209,0,5
Patson Daka,ZAM,FW,Leicester City,24.0,1998.0,12.1,283,257,25,0,2,0,0,0,0,0,0,0,220,1,11
Harry Darling,ENG,DF,Swansea City,23.0,1999.0,32.9,1994,1798,192,59,1,10,11,129,0,0,0,0,1594,4,31
Karl Darlow,WAL,GK,Leeds United,32.0,1990.0,1.4,59,47,12,4,0,0,0,0,0,0,0,0,50,0,1
Jay Dasilva,WAL,DF,Coventry City,25.0,1998.0,25.6,1624,1336,284,29,2,3,98,222,31,20,8,0,1346,4,20
Aidan Dausch,ENG,"MF,FW",Coventry City,17.0,2006.0,0.1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Leif Davis,ENG,DF,Ipswich Town,23.0,2000.0,42.0,2318,1600,710,77,1,18,341,415,218,105,81,1,1649,8,36
Cameron Dawson,ENG,GK,Sheffield Weds,28.0,1995.0,18.0,735,576,157,58,0,0,0,0,0,0,0,0,532,2,0
Liam Delap,ENG,FW,Hull City,20.0,2003.0,24.5,344,333,9,0,1,6,23,2,1,0,0,0,232,2,22
Tom Dele-Bashiru,NGA,"MF,DF",Watford,23.0,1999.0,25.1,1043,953,88,14,1,2,16,58,8,6,2,0,914,2,9
Juan Delgado,CHI,"DF,MF",Sheffield Weds,30.0,1993.0,7.6,222,196,24,0,0,3,25,23,1,1,0,0,157,2,6
Siriki Dembélé,CIV,"FW,MF",Birmingham City,26.0,1996.0,22.0,552,510,39,12,7,2,37,13,10,7,0,0,412,3,19
Rav van den Berg,NED,DF,Middlesbrough,19.0,2004.0,32.1,1983,1839,144,26,2,2,8,103,0,0,0,0,1761,0,10
Emmanuel Dennis,NGA,"FW,MF",Watford,25.0,1997.0,9.5,229,222,6,0,1,1,8,3,0,0,0,0,177,1,7
Alfie Devine,ENG,"MF,FW",Plymouth Argyle,18.0,2004.0,9.4,301,286,10,3,1,6,4,5,1,0,0,0,221,5,14
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,24.0,1998.0,40.4,2094,1905,178,46,21,20,205,12,120,71,35,1,1632,11,43
Bambo Diaby,SEN,DF,Sheffield Weds,25.0,1997.0,25.2,1007,966,41,20,0,6,2,16,0,0,0,0,842,0,11
Lamine Diaby,FRA,MF,Sheffield Weds,26.0,1996.0,2.9,124,121,3,2,0,1,0,0,0,0,0,0,104,0,0
Grady Diangana,COD,"MF,FW",West Brom,25.0,1998.0,26.1,921,893,24,6,5,4,35,5,1,0,0,0,733,4,24
Brahima Diarra,MLI,"MF,FW",Huddersfield,20.0,2003.0,7.3,160,151,8,0,1,0,8,5,0,0,0,0,116,1,6
Tyler Dibling,ENG,FW,Southampton,17.0,2006.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Robert Dickie,ENG,DF,Bristol City,27.0,1996.0,38.9,2614,2484,119,43,6,11,2,7,0,0,0,0,2218,11,18
Famara Diedhiou,SEN,FW,Cardiff City,30.0,1992.0,6.4,126,125,1,0,0,0,0,0,0,0,0,0,74,0,6
Seny Dieng,SEN,GK,Middlesbrough,28.0,1994.0,35.0,1449,1205,233,69,1,4,0,0,0,0,0,0,1138,11,2
Anfernee Dijksteel,SUR,DF,Middlesbrough,26.0,1996.0,8.3,511,420,88,6,0,1,7,82,0,0,0,0,431,3,17
Daryl Dike,USA,FW,West Brom,23.0,2000.0,0.6,10,8,1,0,0,0,0,0,0,0,0,0,5,1,0
Elijah Dixon-Bonner,ENG,MF,QPR,22.0,2001.0,10.0,559,516,41,13,3,7,22,9,7,0,4,0,438,2,14
Greg Docherty,SCO,MF,Hull City,26.0,1996.0,3.6,160,157,3,3,0,0,4,0,0,0,0,0,110,0,14
Tyrhys Dolan,ENG,"FW,MF",Blackburn,21.0,2001.0,25.8,983,933,42,2,5,5,27,15,17,1,1,0,788,8,38
Janoi Donacien,LCA,DF,Ipswich Town,29.0,1993.0,2.4,110,83,27,3,0,1,2,24,0,0,0,0,79,0,4
Romelle Donovan,ENG,FW,Birmingham City,16.0,2006.0,1.4,42,42,0,0,0,0,3,0,0,0,0,0,29,0,3
Flynn Downes,ENG,MF,Southampton,24.0,1999.0,28.3,2170,2109,59,50,5,6,9,9,0,0,0,0,2019,2,6
Callum Doyle,ENG,DF,Leicester City,19.0,2003.0,13.4,1061,883,173,33,2,22,19,135,0,0,0,0,854,5,16
Andre Dozzell,ENG,MF,QPR,24.0,1999.0,21.8,800,765,32,8,1,3,31,2,15,6,2,3,642,3,17
Andre Dozzell,ENG,MF,Birmingham City,24.0,1999.0,7.0,302,273,28,11,2,0,25,0,17,14,1,0,244,1,6
Cody Drameh,ENG,DF,Leeds United,21.0,2001.0,0.2,9,6,3,2,0,0,0,1,0,0,0,0,6,0,0
Cody Drameh,ENG,DF,Birmingham City,21.0,2001.0,25.1,1262,971,289,22,1,13,39,266,1,0,0,0,961,2,25
Aaron Drewe,ENG,DF,QPR,22.0,2001.0,1.0,50,36,14,0,0,0,2,14,0,0,0,0,29,0,2
Shane Duffy,IRL,DF,Norwich City,31.0,1992.0,33.4,1778,1669,106,48,0,14,3,16,0,0,0,0,1494,3,8
Stephen Duke-McKenna,GUY,"MF,FW",QPR,22.0,2000.0,1.6,41,39,1,0,0,0,3,0,1,0,1,0,24,1,4
Jimmy Dunne,IRL,DF,QPR,25.0,1997.0,26.0,1547,1381,161,35,0,5,16,116,0,0,0,0,1200,5,10
Lyndon Dykes,SCO,"FW,MF",QPR,27.0,1995.0,30.4,661,646,11,2,1,0,20,7,0,0,0,0,376,4,21
Albert Eames,ENG,DF,Watford,17.0,2005.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Saxon Earley,ENG,DF,Plymouth Argyle,20.0,2002.0,1.0,37,29,8,3,0,0,0,5,0,0,0,0,26,0,3
Tom Eaves,ENG,FW,Rotherham Utd,31.0,1992.0,11.8,173,171,1,0,0,1,6,1,0,0,0,0,91,1,6
Josh Eccles,ENG,MF,Coventry City,23.0,2000.0,36.4,2040,1795,241,68,9,10,169,36,137,50,55,3,1633,4,42
Rarmani Edmonds-Green,ENG,"MF,DF",Huddersfield,24.0,1999.0,6.7,190,182,7,1,0,1,2,6,0,0,0,0,134,1,1
George Edmundson,ENG,DF,Ipswich Town,25.0,1997.0,9.9,625,579,46,12,1,3,1,6,0,0,0,0,538,0,2
