Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,7,0,139,1.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,5,9,18,0.00,0.65,0.65,0.00,0.65,0.00,0.06,0.06,0.00,0.06,Matches
2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3,Che Adams,sct SCO,FW,Southampton,27,1996,40,25,2289,25.4,16,4,20,16,0,0,5,0,13.6,13.6,3.6,17.2,21,88,150,0.63,0.16,0.79,0.63,0.79,0.53,0.14,0.68,0.53,0.68,Matches
4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,11,3,310,3.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,16,2,370,4.1,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,10,1,26,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.13,0.04,0.13,Matches
6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,24,22,1941,21.6,0,0,0,0,0,0,4,0,0.7,0.7,0.2,0.9,3,50,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,26,10,1210,13.4,2,1,3,2,0,0,1,0,0.9,0.9,0.2,1.1,21,44,2,0.15,0.07,0.22,0.15,0.22,0.07,0.01,0.08,0.07,0.08,Matches
8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,23,9,890,9.9,1,2,3,1,0,0,1,0,1.2,1.2,1.6,2.8,24,27,80,0.10,0.20,0.30,0.10,0.30,0.12,0.16,0.28,0.12,0.28,Matches
9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,12,0,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.8,6,8,20,0.00,0.00,0.00,0.00,0.00,0.03,0.53,0.56,0.03,0.56,Matches
10,Carlos Alcaraz,ar ARG,"MF,FW",Southampton,20,2002,23,13,1102,12.2,3,1,4,3,0,1,4,0,4.4,3.6,1.1,4.6,28,78,74,0.25,0.08,0.33,0.25,0.33,0.36,0.09,0.44,0.29,0.38,Matches
11,Ajibola Alese,eng ENG,DF,Sunderland,22,2001,8,5,462,5.1,0,0,0,0,0,0,2,0,0.0,0.0,0.8,0.8,7,17,18,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
12,Rúnar Alex Rúnarsson,is ISL,GK,Cardiff City,28,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
13,Jamie Allen,eng ENG,MF,Coventry City,28,1995,22,14,1158,12.9,1,1,2,1,0,0,1,0,1.8,1.8,1.0,2.8,22,53,44,0.08,0.08,0.16,0.08,0.16,0.14,0.08,0.21,0.14,0.21,Matches
14,Joe Allen,wls WAL,MF,Swansea City,33,1990,19,6,642,7.1,2,1,3,2,0,0,5,0,1.6,1.6,0.5,2.1,9,33,9,0.28,0.14,0.42,0.28,0.42,0.23,0.07,0.30,0.23,0.30,Matches
15,Ryan Allsop,eng ENG,GK,Hull City,31,1992,37,37,3321,36.9,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
16,Jak Alnwick,eng ENG,GK,Cardiff City,30,1993,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
17,Sone Aluko,ng NGA,FW,Ipswich Town,34,1989,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.63,0.63,Matches
18,Samuel Amo-Ameyaw,eng ENG,"FW,MF",Southampton,17,2006,3,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,4,1,12,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.19,0.03,0.19,Matches
19,Ethan Ampadu,wls WAL,"MF,DF",Leeds United,22,2000,46,46,4138,46.0,0,1,1,0,0,0,9,0,2.3,2.3,2.7,5.0,55,237,18,0.00,0.02,0.02,0.00,0.02,0.05,0.06,0.11,0.05,0.11,Matches
20,Lucas Andersen,dk DEN,MF,QPR,28,1994,16,12,909,10.1,1,4,5,1,0,0,2,0,1.3,1.3,1.9,3.2,24,37,52,0.10,0.40,0.50,0.10,0.50,0.12,0.19,0.32,0.12,0.32,Matches
21,Keshi Anderson,eng ENG,"FW,MF",Birmingham City,28,1995,20,12,1021,11.3,0,2,2,0,0,0,2,0,1.5,1.5,1.9,3.4,45,53,69,0.00,0.18,0.18,0.00,0.18,0.13,0.17,0.30,0.13,0.30,Matches
22,Kai Andrews,wls WAL,MF,Coventry City,16,2006,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
23,Ryan Andrews,eng ENG,"DF,MF",Watford,18,2004,40,26,2575,28.6,3,2,5,3,0,0,7,1,1.8,1.8,1.5,3.3,76,88,156,0.10,0.07,0.17,0.10,0.17,0.06,0.05,0.12,0.06,0.12,Matches
24,Jaidon Anthony,eng ENG,"FW,MF",Leeds United,23,1999,31,2,500,5.6,1,0,1,1,0,0,0,0,1.7,1.7,0.6,2.3,33,25,64,0.18,0.00,0.18,0.18,0.18,0.31,0.11,0.42,0.31,0.42,Matches
25,Adil Aouchiche,fr FRA,"MF,FW",Sunderland,21,2002,28,10,1102,12.2,2,2,4,1,1,1,2,0,5.0,4.2,3.7,7.9,37,80,104,0.16,0.16,0.33,0.08,0.25,0.41,0.30,0.71,0.34,0.65,Matches
26,Arvin Appiah,eng ENG,"FW,MF",Rotherham Utd,22,2001,29,7,834,9.3,0,1,1,0,0,0,2,0,0.4,0.4,0.3,0.7,30,19,46,0.00,0.11,0.11,0.00,0.11,0.04,0.03,0.07,0.04,0.07,Matches
27,Joe Aribo,ng NGA,MF,Southampton,27,1996,35,16,1606,17.8,4,1,5,4,0,0,5,0,1.9,1.9,1.7,3.6,59,132,118,0.22,0.06,0.28,0.22,0.28,0.10,0.10,0.20,0.10,0.20,Matches
28,Adam Armstrong,eng ENG,"FW,MF",Southampton,26,1997,46,44,3745,41.6,21,13,34,17,4,4,5,0,22.0,18.9,7.8,26.7,96,107,382,0.50,0.31,0.82,0.41,0.72,0.53,0.19,0.72,0.45,0.64,Matches
29,Sinclair Armstrong,ie IRL,FW,QPR,20,2003,39,19,1779,19.8,3,3,6,3,0,0,5,0,6.1,6.1,1.9,7.9,54,12,100,0.15,0.15,0.30,0.15,0.30,0.31,0.09,0.40,0.31,0.40,Matches
