Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Lee Buchanan,ENG,DF,Birmingham City,22.0,2001.0,30.3,78,54,41,27,10,48,78,61.5,30,57,20,37,48,126,126,0
John Buckley,ENG,"MF,FW",Sheffield Weds,23.0,1999.0,5.2,17,9,8,6,3,9,19,47.4,10,6,0,6,10,27,3,0
John Buckley,ENG,MF,Blackburn,23.0,1999.0,5.6,13,8,1,12,0,7,14,50.0,7,14,3,11,7,20,4,0
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,26.0,1997.0,10.7,6,6,2,2,2,1,6,16.7,5,6,0,6,3,9,8,0
Wouter Burger,NED,MF,Stoke City,22.0,2001.0,29.2,102,63,30,59,13,32,67,47.8,35,52,9,43,34,136,39,0
Cameron Burgess,AUS,DF,Ipswich Town,27.0,1995.0,38.0,25,16,17,7,1,18,28,64.3,10,51,35,16,49,74,184,1
Delano Burgzorg,SUR,FW,Huddersfield,24.0,1998.0,24.5,13,7,5,6,2,5,13,38.5,8,14,1,13,8,21,7,0
Oliver Burke,SCO,"FW,MF",Birmingham City,26.0,1997.0,11.2,12,8,3,7,2,8,14,57.1,6,4,1,3,7,19,11,0
Wes Burns,WAL,FW,Ipswich Town,28.0,1994.0,26.5,27,14,8,11,8,14,40,35.0,26,33,3,30,15,42,11,0
Mason Burstow,ENG,FW,Sunderland,19.0,2003.0,9.9,6,3,2,3,1,1,7,14.3,6,4,1,3,0,6,5,0
Matt Butcher,ENG,MF,Plymouth Argyle,26.0,1997.0,3.8,2,1,0,1,1,1,4,25.0,3,9,5,4,4,6,8,1
George Byers,SCO,MF,Sheffield Weds,27.0,1996.0,15.3,28,13,9,17,2,11,35,31.4,24,26,5,21,30,58,38,1
Sam Byram,ENG,DF,Leeds United,29.0,1993.0,21.5,60,44,34,21,5,35,53,66.0,18,33,14,19,34,94,70,0
Ben Cabango,WAL,DF,Swansea City,23.0,2000.0,32.1,50,31,36,13,1,28,46,60.9,18,33,26,7,39,89,153,3
Bailey-Tye Cadamarteri,JAM,FW,Sheffield Weds,18.0,2005.0,12.2,10,7,2,6,2,4,7,57.1,3,14,0,14,1,11,8,0
Cafú,POR,MF,Rotherham Utd,30.0,1993.0,20.0,15,10,3,9,3,7,12,58.3,5,11,1,10,15,30,8,0
Allan Campbell,SCO,MF,Millwall,25.0,1998.0,8.0,20,12,5,13,2,11,21,52.4,10,16,5,11,10,30,6,0
Tyrese Campbell,ENG,FW,Stoke City,23.0,1999.0,13.3,12,11,4,5,3,5,8,62.5,3,14,4,10,1,13,13,0
Reggie Cannon,USA,DF,QPR,25.0,1998.0,15.9,43,23,28,14,1,28,35,80.0,7,8,3,5,27,70,35,0
Thomas Cannon,IRL,FW,Leicester City,20.0,2002.0,4.8,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,2,1
Hayden Carter,ENG,DF,Blackburn,23.0,1999.0,28.4,49,31,30,18,1,24,44,54.5,20,51,28,23,38,87,102,2
Fabio Carvalho,POR,"FW,MF",Hull City,20.0,2002.0,19.1,27,13,6,15,6,6,25,24.0,19,31,3,28,13,40,5,0
Cesare Casadei,ITA,MF,Leicester City,20.0,2003.0,9.8,17,12,9,7,1,8,18,44.4,10,9,2,7,8,25,12,0
Ilias Chair,MAR,"FW,MF",QPR,25.0,1997.0,41.5,44,27,23,14,7,18,50,36.0,32,42,1,41,20,64,7,1
Giorgi Chakvetadze,GEO,"MF,FW",Watford,23.0,1999.0,17.8,28,22,15,11,2,10,33,30.3,23,17,1,16,12,40,5,0
Nathaniel Chalobah,ENG,MF,West Brom,28.0,1994.0,10.0,19,12,9,7,3,11,14,78.6,3,10,4,6,10,29,15,0
Conor Chaplin,ENG,MF,Ipswich Town,26.0,1997.0,37.1,37,22,12,20,5,17,51,33.3,34,24,0,24,27,64,35,0
Jacob Chapman,AUS,GK,Huddersfield,22.0,2000.0,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Shea Charles,NIR,"MF,DF",Southampton,19.0,2003.0,16.0,34,18,18,10,6,18,36,50.0,18,23,6,17,22,56,25,2
Chiquinho,POR,FW,Stoke City,23.0,2000.0,0.7,3,2,0,1,2,0,0,,0,0,0,0,0,3,2,0
Hamza Choudhury,BAN,"DF,MF",Leicester City,25.0,1997.0,16.4,44,32,20,22,2,18,43,41.9,25,27,10,17,28,72,37,0
Benjamin Chrisene,ENG,DF,Blackburn,19.0,2004.0,9.1,32,21,13,12,7,20,29,69.0,9,14,3,11,13,45,12,0
Cyrus Christie,IRL,"DF,MF",Hull City,30.0,1992.0,14.4,19,9,8,7,4,9,23,39.1,14,23,8,15,12,31,40,0
Dennis Cirkin,ENG,DF,Sunderland,21.0,2002.0,5.6,10,8,5,4,1,7,11,63.6,4,11,6,5,4,14,10,0
Ciaran Clark,IRL,DF,Stoke City,33.0,1989.0,3.0,3,0,3,0,0,0,1,0.0,1,3,2,1,7,10,21,1
Harry Clarke,ENG,DF,Ipswich Town,22.0,2001.0,26.2,37,25,16,15,6,24,39,61.5,15,37,9,28,25,62,60,1
Jack Clarke,ENG,"MF,FW",Sunderland,22.0,2000.0,38.8,60,45,26,24,10,24,62,38.7,38,31,1,30,20,80,11,1
Matthew Clarke,ENG,DF,Middlesbrough,26.0,1996.0,20.2,30,23,20,9,1,22,32,68.8,10,30,20,10,35,65,92,0
Jake Clarke-Salter,ENG,DF,QPR,25.0,1997.0,29.6,65,41,45,18,2,30,42,71.4,12,30,15,15,32,97,135,1
Sam Clucas,ENG,MF,Rotherham Utd,32.0,1990.0,20.9,37,21,23,8,6,10,37,27.0,27,28,4,24,28,65,34,1
Conor Coady,ENG,DF,Leicester City,30.0,1993.0,7.8,6,3,2,4,0,3,4,75.0,1,7,6,1,7,13,25,1
Josh Coburn,ENG,FW,Middlesbrough,20.0,2002.0,11.1,6,2,0,5,1,3,7,42.9,4,4,0,4,1,7,8,0
Jack Colback,ENG,MF,QPR,33.0,1989.0,22.1,36,21,23,10,3,15,38,39.5,23,29,14,15,37,73,10,0
Bradley Collins,ENG,GK,Coventry City,26.0,1997.0,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,4
Jamilu Collins,NGA,DF,Cardiff City,28.0,1994.0,33.2,104,76,64,32,8,71,100,71.0,29,43,9,34,64,168,99,0
Joel Colwill,WAL,MF,Cardiff City,18.0,2004.0,0.4,2,1,2,0,0,0,0,,0,0,0,0,1,3,1,0
Rubin Colwill,WAL,"MF,FW",Cardiff City,21.0,2002.0,17.7,41,19,7,23,11,25,44,56.8,19,25,0,25,14,55,7,1
Aaron Connolly,IRL,FW,Hull City,23.0,2000.0,13.5,6,4,2,3,1,0,4,0.0,4,5,0,5,3,9,4,0
Raheem Conte,ENG,DF,Cardiff City,20.0,2002.0,1.0,3,1,2,1,0,1,1,100.0,0,1,0,1,1,4,1,0
Tommy Conway,SCO,FW,Bristol City,20.0,2002.0,25.4,17,7,3,9,5,5,13,38.5,8,20,3,17,3,20,7,0
Steve Cook,ENG,DF,QPR,32.0,1991.0,34.1,30,21,23,5,2,17,24,70.8,7,40,26,14,41,71,194,1
Jake Cooper,ENG,DF,Millwall,28.0,1995.0,44.0,34,18,21,11,2,13,30,43.3,17,54,38,16,58,92,197,1
Liam Cooper,SCO,DF,Leeds United,31.0,1991.0,7.8,10,8,6,4,0,7,11,63.6,4,12,7,5,14,24,29,0
Michael Cooper,ENG,GK,Plymouth Argyle,23.0,1999.0,19.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0
Oliver Cooper,WAL,"MF,FW",Swansea City,23.0,1999.0,13.6,42,27,18,18,6,16,31,51.6,15,17,1,16,12,54,15,0
David Cornell,WAL,GK,Preston,32.0,1991.0,2.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Harry Cornick,ENG,"FW,MF",Bristol City,28.0,1995.0,12.2,19,11,8,6,5,10,26,38.5,16,14,2,12,3,22,16,0
Hayden Coulson,ENG,DF,Middlesbrough,25.0,1998.0,1.6,2,0,0,1,1,1,3,33.3,2,6,0,6,4,6,4,0
Lewie Coyle,ENG,DF,Hull City,27.0,1995.0,34.4,39,22,25,12,2,25,37,67.6,12,36,18,18,41,80,116,2
Charlie Cresswell,ENG,DF,Leeds United,20.0,2002.0,1.5,3,3,1,2,0,2,2,100.0,0,3,3,0,3,6,6,0
Matt Crooks,ENG,"MF,FW",Middlesbrough,29.0,1994.0,17.0,29,15,7,17,5,12,27,44.4,15,20,3,17,11,40,10,0
Liam Cullen,WAL,"FW,MF",Swansea City,24.0,1999.0,26.4,32,17,9,17,6,17,37,45.9,20,24,5,19,11,43,38,1
Luke Cundle,ENG,MF,Stoke City,21.0,2002.0,10.9,22,9,10,9,3,13,25,52.0,12,17,4,13,9,31,7,0
Luke Cundle,ENG,"MF,FW",Plymouth Argyle,21.0,2002.0,13.7,23,21,8,12,3,14,23,60.9,9,15,4,11,8,31,9,0
Greg Cunningham,IRL,DF,Preston,32.0,1991.0,8.1,13,7,7,5,1,9,17,52.9,8,8,3,5,9,22,17,1
Bradley Dack,ENG,"FW,MF",Sunderland,29.0,1993.0,6.5,8,7,2,5,1,3,10,30.0,7,7,1,6,3,11,2,0
Patson Daka,ZAM,FW,Leicester City,24.0,1998.0,12.1,12,8,2,4,6,3,6,50.0,3,8,1,7,2,14,8,0
Harry Darling,ENG,DF,Swansea City,23.0,1999.0,32.9,37,19,18,18,1,22,46,47.8,24,46,30,16,36,73,101,0
Karl Darlow,WAL,GK,Leeds United,32.0,1990.0,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jay Dasilva,WAL,DF,Coventry City,25.0,1998.0,25.6,41,24,26,13,2,17,32,53.1,15,22,3,19,13,54,43,2
Aidan Dausch,ENG,"MF,FW",Coventry City,17.0,2006.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leif Davis,ENG,DF,Ipswich Town,23.0,2000.0,42.0,76,57,43,26,7,53,81,65.4,28,44,11,33,45,121,66,0
Cameron Dawson,ENG,GK,Sheffield Weds,28.0,1995.0,18.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,5,1
Liam Delap,ENG,FW,Hull City,20.0,2003.0,24.5,15,7,7,5,3,6,19,31.6,13,10,1,9,6,21,12,0
Tom Dele-Bashiru,NGA,"MF,DF",Watford,23.0,1999.0,25.1,39,26,18,16,5,16,28,57.1,12,22,6,16,28,67,29,2
Juan Delgado,CHI,"DF,MF",Sheffield Weds,30.0,1993.0,7.6,14,11,12,2,0,11,25,44.0,14,7,0,7,9,23,10,0
Siriki Dembélé,CIV,"FW,MF",Birmingham City,26.0,1996.0,22.0,33,20,14,15,4,5,14,35.7,9,19,0,19,28,61,6,0
Rav van den Berg,NED,DF,Middlesbrough,19.0,2004.0,32.1,44,28,24,18,2,29,46,63.0,17,25,14,11,41,85,112,0
Emmanuel Dennis,NGA,"FW,MF",Watford,25.0,1997.0,9.5,18,10,9,6,3,2,12,16.7,10,11,0,11,8,26,2,0
Alfie Devine,ENG,"MF,FW",Plymouth Argyle,18.0,2004.0,9.4,10,7,3,5,2,4,9,44.4,5,8,2,6,6,16,11,0
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,24.0,1998.0,40.4,46,29,18,24,4,23,38,60.5,15,40,4,36,17,63,32,1
Bambo Diaby,SEN,DF,Sheffield Weds,25.0,1997.0,25.2,31,21,20,9,2,18,28,64.3,10,34,21,13,24,55,98,1
Lamine Diaby,FRA,MF,Sheffield Weds,26.0,1996.0,2.9,8,3,4,3,1,5,12,41.7,7,5,2,3,5,13,5,0
Grady Diangana,COD,"MF,FW",West Brom,25.0,1998.0,26.1,30,17,15,13,2,13,24,54.2,11,32,1,31,8,38,6,0
Brahima Diarra,MLI,"MF,FW",Huddersfield,20.0,2003.0,7.3,20,11,7,7,6,8,20,40.0,12,13,3,10,4,24,4,0
Tyler Dibling,ENG,FW,Southampton,17.0,2006.0,0.0,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
Robert Dickie,ENG,DF,Bristol City,27.0,1996.0,38.9,48,27,30,16,2,30,53,56.6,23,42,22,20,66,114,124,1
Famara Diedhiou,SEN,FW,Cardiff City,30.0,1992.0,6.4,5,5,1,3,1,2,6,33.3,4,5,2,3,2,7,5,0
Seny Dieng,SEN,GK,Middlesbrough,28.0,1994.0,35.0,4,3,4,0,0,3,5,60.0,2,0,0,0,0,4,18,4
Anfernee Dijksteel,SUR,DF,Middlesbrough,26.0,1996.0,8.3,9,6,7,2,0,5,12,41.7,7,14,5,9,13,22,15,0
Daryl Dike,USA,FW,West Brom,23.0,2000.0,0.6,2,0,0,2,0,1,1,100.0,0,1,0,1,1,3,1,0
Elijah Dixon-Bonner,ENG,MF,QPR,22.0,2001.0,10.0,10,4,5,3,2,4,11,36.4,7,18,5,13,5,15,10,0
Greg Docherty,SCO,MF,Hull City,26.0,1996.0,3.6,6,4,4,2,0,3,14,21.4,11,4,2,2,3,9,12,0
Tyrhys Dolan,ENG,"FW,MF",Blackburn,21.0,2001.0,25.8,26,16,6,14,6,7,26,26.9,19,25,2,23,10,36,10,0
Janoi Donacien,LCA,DF,Ipswich Town,29.0,1993.0,2.4,5,2,4,1,0,2,2,100.0,0,4,0,4,2,7,4,0
Romelle Donovan,ENG,FW,Birmingham City,16.0,2006.0,1.4,2,2,0,2,0,2,6,33.3,4,4,0,4,1,3,1,0
Flynn Downes,ENG,MF,Southampton,24.0,1999.0,28.3,60,39,17,32,11,22,38,57.9,16,31,10,21,47,107,22,0
Callum Doyle,ENG,DF,Leicester City,19.0,2003.0,13.4,41,29,17,21,3,28,39,71.8,11,21,7,14,15,56,37,1
Andre Dozzell,ENG,MF,QPR,24.0,1999.0,21.8,28,16,12,11,5,9,21,42.9,12,16,8,8,20,48,23,0
Andre Dozzell,ENG,MF,Birmingham City,24.0,1999.0,7.0,15,9,5,8,2,7,8,87.5,1,10,2,8,4,19,2,0
Cody Drameh,ENG,DF,Leeds United,21.0,2001.0,0.2,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,0,1
Cody Drameh,ENG,DF,Birmingham City,21.0,2001.0,25.1,80,55,50,23,7,45,68,66.2,23,49,8,41,24,104,92,4
Aaron Drewe,ENG,DF,QPR,22.0,2001.0,1.0,3,1,2,0,1,2,4,50.0,2,2,0,2,1,4,5,0
Shane Duffy,IRL,DF,Norwich City,31.0,1992.0,33.4,35,22,27,6,2,18,30,60.0,12,66,47,19,33,68,187,2
Stephen Duke-McKenna,GUY,"MF,FW",QPR,22.0,2000.0,1.6,3,1,0,3,0,2,4,50.0,2,4,1,3,5,8,2,0
