Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Chris Willock,ENG,"FW,MF",QPR,25.0,1998.0,25.5,1287,16,158,552,603,78,1287,97,52,53.6,39,40.2,832,5910,2603,101,54,32,60,51,984,176
Ben Wilmot,ENG,DF,Stoke City,23.0,1999.0,22.7,1609,169,872,690,60,24,1609,11,6,54.5,5,45.5,907,4400,2331,12,14,1,11,2,971,8
Ben Wilson,ENG,GK,Coventry City,30.0,1992.0,18.0,646,584,642,5,0,0,646,0,0,,0,,373,1752,980,0,0,0,0,0,296,0
James Wilson,,DF,Middlesbrough,,,0.0,7,3,6,1,0,0,7,0,0,,0,,4,30,10,0,0,0,0,0,6,0
Josh Wilson-Esbrand,ENG,"DF,MF",Cardiff City,20.0,2002.0,7.4,351,13,113,158,81,10,351,13,5,38.5,8,61.5,191,1324,667,25,13,7,8,7,217,27
Josh Windass,ENG,"MF,FW",Sheffield Weds,29.0,1994.0,19.4,822,19,97,360,378,65,822,33,13,39.4,17,51.5,443,2383,1230,42,30,12,34,13,528,99
Harry Winks,ENG,MF,Leicester City,27.0,1996.0,44.9,4299,87,835,2917,587,13,4299,51,30,58.8,16,31.4,2599,12305,5895,74,68,1,57,23,3580,54
Ryan Wintle,ENG,MF,Cardiff City,26.0,1997.0,29.3,1721,83,410,1002,328,13,1720,20,11,55.0,8,40.0,823,3079,992,3,12,0,19,9,1076,34
Nathan Wood-Gordon,ENG,DF,Swansea City,21.0,2002.0,23.4,1762,189,985,742,43,15,1762,10,6,60.0,3,30.0,1122,6164,3095,18,6,1,6,7,1266,4
Ben Woodburn,WAL,"MF,FW",Preston,23.0,1999.0,2.8,141,6,20,74,48,5,141,5,2,40.0,3,60.0,52,250,88,3,4,2,9,3,73,6
Freddie Woodman,ENG,GK,Preston,26.0,1997.0,44.0,1521,1134,1492,29,0,0,1521,0,0,,0,,758,5300,2710,0,0,0,0,0,543,0
Luke Woolfenden,ENG,DF,Ipswich Town,24.0,1998.0,40.1,2792,371,1687,1065,61,9,2792,6,4,66.7,2,33.3,1732,9179,5188,13,12,0,11,7,1910,2
Callum Wright,ENG,"MF,FW",Plymouth Argyle,23.0,2000.0,8.9,364,10,55,159,156,30,364,20,6,30.0,13,65.0,220,1356,580,20,13,11,18,6,264,54
Haji Wright,USA,"FW,MF",Coventry City,25.0,1998.0,33.0,1049,24,95,375,597,197,1045,89,33,37.1,51,57.3,716,5471,2684,116,54,71,98,62,826,273
Tyreik Wright,IRL,FW,Plymouth Argyle,21.0,2001.0,1.0,49,2,13,23,13,1,49,3,2,66.7,1,33.3,34,250,89,2,3,0,0,4,35,6
Charlie Wyke,ENG,FW,Rotherham Utd,30.0,1992.0,5.1,133,7,16,60,58,12,133,4,4,100.0,0,0.0,57,155,48,1,0,1,10,2,90,21
Jerry Yates,ENG,FW,Swansea City,26.0,1996.0,25.4,486,11,48,214,231,69,486,28,13,46.4,14,50.0,269,1060,340,10,9,4,55,25,337,71
Ephraim Yeboah,GHA,"FW,MF",Bristol City,17.0,2006.0,2.3,83,2,14,30,40,11,83,5,1,20.0,4,80.0,50,327,102,4,0,5,8,2,49,20
Okay Yokuşlu,TUR,MF,West Brom,29.0,1994.0,35.8,2295,126,666,1336,317,40,2295,45,21,46.7,20,44.4,1260,6007,2962,28,31,0,37,38,1557,24
Anass Zaroury,MAR,"FW,MF",Hull City,22.0,2000.0,7.7,443,7,53,190,209,31,443,34,13,38.2,17,50.0,257,1599,846,35,22,10,14,6,281,50
