Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Azeem Abdulai,sct SCO,"DF,FW",Swansea City,20,2002,1.5,1,0,0,0,6,0,7,4,4,0,0,0,7,4,2,66.7,Matches
2,Ken Aboh,eng ENG,MF,Norwich City,18,2004,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
3,Che Adams,sct SCO,FW,Southampton,27,1996,25.4,5,0,0,35,44,18,7,5,15,0,0,0,60,20,29,40.8,Matches
4,Ebou Adams,gm GAM,"MF,DF",Cardiff City,27,1996,3.4,4,0,0,10,5,0,1,5,12,0,0,0,23,15,1,93.8,Matches
5,Albert Adomah,gh GHA,"DF,FW",QPR,35,1987,4.1,2,0,0,7,2,1,15,3,9,0,0,1,23,3,9,25.0,Matches
6,Emanuel Aiwum,at AUT,DF,Birmingham City,22,2000,21.6,4,0,0,14,21,0,3,20,27,0,0,0,83,33,34,49.3,Matches
7,Semi Ajayi,ng NGA,DF,West Brom,29,1993,13.4,1,0,0,9,6,1,9,10,12,0,0,0,60,35,28,55.6,Matches
8,Yunus Akgün,tr TUR,"MF,FW",Leicester City,23,2000,9.9,1,0,0,12,9,1,17,6,10,0,0,0,49,4,12,25.0,Matches
9,Marc Albrighton,eng ENG,FW,Leicester City,33,1989,1.4,0,0,0,0,2,0,27,2,4,0,0,0,10,1,0,100.0,Matches
10,Carlos Alcaraz,ar ARG,"MF,FW",Southampton,20,2002,12.2,4,0,0,8,15,3,5,6,18,0,0,0,60,18,13,58.1,Matches
11,Ajibola Alese,eng ENG,DF,Sunderland,22,2001,5.1,2,0,0,3,8,0,4,6,9,0,0,0,18,9,7,56.3,Matches
12,Rúnar Alex Rúnarsson,is ISL,GK,Cardiff City,28,1995,6.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0.0,Matches
13,Jamie Allen,eng ENG,MF,Coventry City,28,1995,12.9,1,0,0,10,6,2,9,14,7,0,0,0,58,8,13,38.1,Matches
14,Joe Allen,wls WAL,MF,Swansea City,33,1990,7.1,5,0,0,10,10,0,3,15,8,0,0,0,37,7,10,41.2,Matches
15,Ryan Allsop,eng ENG,GK,Hull City,31,1992,36.9,3,0,0,0,1,0,0,0,0,0,0,0,56,6,0,100.0,Matches
16,Jak Alnwick,eng ENG,GK,Cardiff City,30,1993,24.0,1,0,0,0,4,0,0,0,0,0,0,0,28,5,0,100.0,Matches
17,Sone Aluko,ng NGA,FW,Ipswich Town,34,1989,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
18,Samuel Amo-Ameyaw,eng ENG,"FW,MF",Southampton,17,2006,0.8,0,0,0,1,0,0,6,0,2,0,0,0,2,0,3,0.0,Matches
19,Ethan Ampadu,wls WAL,"MF,DF",Leeds United,22,2000,46.0,9,0,0,45,39,1,6,64,42,0,0,0,319,63,37,63.0,Matches
20,Lucas Andersen,dk DEN,MF,QPR,28,1994,10.1,2,0,0,12,8,1,74,11,9,0,0,0,38,2,8,20.0,Matches
21,Keshi Anderson,eng ENG,"FW,MF",Birmingham City,28,1995,11.3,2,0,0,13,27,4,46,7,7,1,0,0,68,6,31,16.2,Matches
22,Kai Andrews,wls WAL,MF,Coventry City,16,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
23,Ryan Andrews,eng ENG,"DF,MF",Watford,18,2004,28.6,7,1,0,33,46,4,71,44,38,0,0,1,157,17,50,25.4,Matches
24,Jaidon Anthony,eng ENG,"FW,MF",Leeds United,23,1999,5.6,0,0,0,12,11,1,43,2,5,0,0,0,31,3,4,42.9,Matches
