Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Caio Alexandre,BRA,MF,Bahia,25,1999,21,17,1303,14.5,0,1,1,0,0,0,4,0,0.3,0.3,1.4,1.7,18,106,19,0.0,0.07,0.07,0.0,0.07,0.02,0.1,0.12,0.02,0.12
Matheus Alexandre,BRA,DF,Sport Recife,25,1999,26,20,1779,19.8,0,1,1,0,0,0,9,1,0.4,0.4,0.9,1.3,42,60,86,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.07,0.02,0.07
Alexsander,BRA,MF,Atlético Mineiro,21,2003,14,8,828,9.2,1,0,1,1,0,0,3,0,0.7,0.7,0.3,1.0,18,57,19,0.11,0.0,0.11,0.11,0.11,0.07,0.03,0.11,0.07,0.11
Alisson,BRA,MF,São Paulo,31,1993,31,21,1960,21.8,0,1,1,0,0,0,6,0,1.0,1.0,0.6,1.6,29,122,37,0.0,0.05,0.05,0.0,0.05,0.05,0.03,0.08,0.05,0.08
Allan,BRA,"MF,FW",Palmeiras,20,2004,28,8,921,10.2,2,3,5,2,0,0,0,1,1.4,1.4,0.9,2.3,27,23,58,0.2,0.29,0.49,0.2,0.49,0.14,0.09,0.22,0.14,0.22
Allan,BRA,MF,Botafogo (RJ),34,1991,21,11,965,10.7,0,0,0,0,0,0,8,0,0.1,0.1,0.3,0.3,6,67,23,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Allan,BRA,MF,Flamengo,27,1997,13,9,683,7.6,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,7,52,7,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Allanzinho,BRA,"MF,FW",Fortaleza,24,2000,9,2,287,3.2,0,2,2,0,0,0,1,0,0.4,0.4,1.4,1.8,14,3,27,0.0,0.63,0.63,0.0,0.63,0.12,0.45,0.57,0.12,0.57
Júnior Alonso,PAR,DF,Atlético Mineiro,31,1993,31,31,2610,29.0,1,1,2,1,0,0,6,2,0.6,0.6,0.2,0.8,28,170,19,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03
Dyogo Alves,BRA,GK,Flamengo,21,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Alves,BRA,"MF,FW",São Paulo,19,2005,8,4,371,4.1,0,1,1,0,0,0,3,0,0.3,0.3,0.7,1.0,10,12,17,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25
Francis Amuzu,BEL,"FW,MF",Grêmio,25,1999,22,13,1145,12.7,4,2,6,4,0,0,4,0,2.1,2.1,2.1,4.2,48,27,92,0.31,0.16,0.47,0.31,0.47,0.16,0.17,0.33,0.16,0.33
Felipe Anderson,BRA,"MF,FW",Palmeiras,31,1993,31,24,1773,19.7,4,2,6,4,0,0,0,0,2.3,2.3,1.8,4.1,61,101,105,0.2,0.1,0.3,0.2,0.3,0.12,0.09,0.21,0.12,0.21
Kervin Andrade,VEN,"FW,MF",Fortaleza,19,2005,7,1,163,1.8,0,1,1,0,0,0,3,0,0.3,0.3,0.4,0.8,9,10,20,0.0,0.55,0.55,0.0,0.55,0.19,0.23,0.42,0.19,0.42
André,BRA,MF,Corinthians,18,2006,9,1,315,3.5,2,0,2,2,0,0,0,0,0.7,0.7,0.1,0.8,2,6,15,0.57,0.0,0.57,0.57,0.57,0.2,0.02,0.22,0.2,0.22
José Andrés Martínez,VEN,MF,Corinthians,30,1994,24,17,1396,15.5,1,1,2,1,0,0,11,2,0.6,0.6,1.2,1.8,19,67,59,0.06,0.06,0.13,0.06,0.13,0.04,0.08,0.11,0.04,0.11
Wilker Ángel,VEN,DF,Juventude,31,1993,18,16,1423,15.8,1,0,1,1,0,0,5,0,0.5,0.5,0.0,0.5,2,28,1,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.03,0.03,0.03
Fabrizio Angileri,ARG,DF,Corinthians,30,1994,28,17,1638,18.2,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,34,84,58,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Anthoni,BRA,GK,Internacional,23,2002,18,16,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Antônio,BRA,MF,São Paulo,24,2000,28,23,1896,21.1,0,4,4,0,0,0,4,0,0.4,0.4,3.6,4.0,31,119,109,0.0,0.19,0.19,0.0,0.19,0.02,0.17,0.19,0.02,0.19
Léo Aragão,BRA,GK,Cruzeiro,22,2002,4,3,334,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guilherme Arana,BRA,DF,Atlético Mineiro,27,1997,25,20,1748,19.4,1,1,2,1,0,0,7,0,1.9,1.9,2.3,4.1,58,117,150,0.05,0.05,0.1,0.05,0.1,0.1,0.12,0.21,0.1,0.21
Willian Arão,BRA,MF,Santos,32,1992,13,9,779,8.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,43,4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Luiz Araújo,BRA,"FW,MF",Flamengo,28,1996,35,15,1765,19.6,7,3,10,7,0,0,2,0,3.5,3.5,4.2,7.7,33,92,145,0.36,0.15,0.51,0.36,0.51,0.18,0.21,0.39,0.18,0.39
Matheus Araújo,BRA,"MF,FW",Ceará,22,2002,11,2,270,3.0,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.2,7,15,18,0.33,0.33,0.67,0.33,0.67,0.17,0.22,0.39,0.17,0.39
Michel Araujo,URU,"MF,FW",Bahia,28,1996,24,8,852,9.5,4,1,5,4,0,0,3,0,1.3,1.3,0.6,1.9,29,47,49,0.42,0.11,0.53,0.42,0.53,0.14,0.06,0.2,0.14,0.2
Alexander Aravena,CHI,"FW,MF",Grêmio,22,2002,22,3,581,6.5,3,0,3,3,0,0,1,0,3.7,3.7,0.9,4.6,19,12,36,0.46,0.0,0.46,0.46,0.46,0.57,0.15,0.71,0.57,0.71
Robert Arboleda,ECU,DF,São Paulo,33,1991,24,22,2057,22.9,3,0,3,3,0,0,4,0,1.6,1.6,0.1,1.7,4,19,1,0.13,0.0,0.13,0.13,0.13,0.07,0.0,0.07,0.07,0.07
Lucas Arcanjo,BRA,GK,Vitória,26,1998,29,29,2545,28.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matias Arezo,URU,FW,Grêmio,22,2002,8,3,268,3.0,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,5,17,0.34,0.34,0.67,0.34,0.67,0.32,0.26,0.58,0.32,0.58
Jhon Arias,COL,FW,Fluminense,27,1997,12,12,1079,12.0,1,4,5,0,1,1,1,0,2.2,1.4,2.9,4.3,48,55,106,0.08,0.33,0.42,0.0,0.33,0.18,0.24,0.42,0.12,0.36
Santiago Arias,COL,DF,Bahia,33,1992,21,15,1419,15.8,0,0,0,0,0,0,3,0,0.5,0.5,0.6,1.1,28,76,54,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
Keny Arroyo,ECU,FW,Cruzeiro,18,2006,13,7,646,7.2,2,1,3,2,0,0,4,0,2.0,2.0,1.3,3.3,26,16,82,0.28,0.14,0.42,0.28,0.42,0.28,0.17,0.46,0.28,0.46
Arthur,BRA,FW,Sport Recife,21,2003,6,1,200,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,1,1,11,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.27,0.14,0.27
Artur,BRA,"FW,MF",Botafogo (RJ),26,1998,28,22,1917,21.3,5,4,9,5,0,0,3,0,5.1,5.1,3.5,8.7,74,79,189,0.23,0.19,0.42,0.23,0.42,0.24,0.17,0.41,0.24,0.41
Rodrigo Atencio,ARG,"MF,FW",Sport Recife,22,2002,19,2,544,6.0,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.6,18,41,44,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.26,0.17,0.26
Loide Augusto,ANG,"FW,MF",Vasco da Gama,24,2000,10,2,192,2.1,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,5,28,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.26,0.19,0.26
Leo Augusto Pereira,BRA,"FW,MF",Vitória,24,2000,6,0,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,0,16,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
Leo Augusto Pereira,BRA,"FW,MF",Sport Recife,24,2000,16,13,1108,12.3,3,1,4,3,0,0,0,0,2.7,2.7,1.1,3.7,46,11,87,0.24,0.08,0.32,0.24,0.32,0.22,0.09,0.3,0.22,0.3
Renato Augusto,BRA,"MF,FW",Fluminense,36,1988,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gastón Ávila,ARG,DF,Fortaleza,23,2001,27,25,2321,25.8,0,0,0,0,0,0,4,0,0.9,0.9,0.2,1.1,12,64,17,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Aylon,BRA,"FW,MF",Ceará,32,1992,23,8,792,8.8,2,0,2,2,0,0,3,0,2.9,2.9,0.1,3.0,8,18,53,0.23,0.0,0.23,0.23,0.23,0.33,0.01,0.34,0.33,0.34
Matheus Babi,BRA,FW,Juventude,27,1997,20,2,478,5.3,2,0,2,2,0,0,4,0,2.5,2.5,0.1,2.6,1,4,21,0.38,0.0,0.38,0.38,0.38,0.47,0.02,0.49,0.47,0.49
Bahia,BRA,MF,Corinthians,19,2006,2,1,49,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,1,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39
Gabriel Bahia,BRA,DF,Botafogo (RJ),26,1998,4,3,236,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,10,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Matheus Bahia,BRA,DF,Ceará,25,1999,28,28,2462,27.4,0,1,1,0,0,0,6,0,0.4,0.4,1.6,2.1,57,95,114,0.0,0.04,0.04,0.0,0.04,0.01,0.06,0.08,0.01,0.08
Fabián Balbuena,PAR,DF,Grêmio,33,1991,3,3,225,2.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.2,3,7,1,0.4,0.0,0.4,0.4,0.4,0.06,0.01,0.07,0.06,0.07
Gabriel Baralhas,BRA,MF,Vitória,26,1998,28,26,2276,25.3,2,1,3,2,0,0,10,0,2.2,2.2,0.5,2.7,19,87,32,0.08,0.04,0.12,0.08,0.12,0.09,0.02,0.11,0.09,0.11
Danilo Barbosa,BRA,"DF,MF",Botafogo (RJ),28,1996,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Diogo Barbosa,BRA,DF,Fortaleza,32,1992,19,13,1239,13.8,1,0,1,1,0,0,2,0,0.7,0.7,0.9,1.6,17,39,47,0.07,0.0,0.07,0.07,0.07,0.05,0.07,0.12,0.05,0.12
Gabriel Barbosa,BRA,"FW,MF",Cruzeiro,28,1996,30,9,1083,12.0,6,2,8,5,1,2,7,0,5.6,4.0,1.2,5.2,15,40,64,0.5,0.17,0.66,0.42,0.58,0.47,0.1,0.56,0.33,0.43
Lucas Barbosa,BRA,"FW,MF",RB Bragantino,23,2001,34,31,2330,25.9,4,3,7,4,0,0,10,1,6.0,6.0,1.6,7.6,46,63,163,0.15,0.12,0.27,0.15,0.27,0.23,0.06,0.29,0.23,0.29
Alexander Barboza,ARG,DF,Botafogo (RJ),29,1995,24,24,2147,23.9,0,0,0,0,0,0,14,0,1.1,1.1,0.1,1.2,18,101,11,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Adam Bareiro,PAR,FW,Fortaleza,28,1996,21,10,886,9.8,7,2,9,6,1,2,7,1,6.5,4.8,0.5,5.2,6,18,36,0.71,0.2,0.91,0.61,0.81,0.66,0.05,0.71,0.49,0.53
Chrystian Barletta,BRA,"FW,MF",Sport Recife,23,2001,34,17,1499,16.7,2,0,2,2,0,0,2,0,3.8,3.8,1.8,5.6,74,47,152,0.12,0.0,0.12,0.12,0.12,0.23,0.11,0.34,0.23,0.34
Álvaro Barreal,ARG,"FW,MF",Santos,24,2000,34,28,2239,24.9,9,1,10,8,1,1,2,0,7.0,6.2,3.6,9.8,38,75,182,0.36,0.04,0.4,0.32,0.36,0.28,0.15,0.43,0.25,0.39
Jordan Barrera,COL,"FW,MF",Botafogo (RJ),18,2006,6,2,307,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.3,1.2,9,6,24,0.29,0.0,0.29,0.29,0.29,0.26,0.1,0.36,0.26,0.36
Cauan Barros,BRA,MF,Vasco da Gama,20,2004,17,16,1340,14.9,1,0,1,1,0,0,5,0,1.3,1.3,0.5,1.8,7,62,6,0.07,0.0,0.07,0.07,0.07,0.09,0.03,0.12,0.09,0.12
Enmerson Batalla,COL,"FW,MF",Juventude,23,2001,22,17,1318,14.6,4,2,6,4,0,0,3,0,1.4,1.4,0.7,2.1,22,34,76,0.27,0.14,0.41,0.27,0.41,0.09,0.05,0.14,0.09,0.14
Paulo Baya,BRA,FW,Ceará,25,1999,15,4,436,4.8,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,14,7,35,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.25,0.15,0.25
Paulo Baya,BRA,"MF,FW",Fluminense,25,1999,4,0,38,0.4,1,1,2,1,0,0,0,0,0.0,0.0,0.0,0.1,2,1,4,2.37,2.37,4.74,2.37,4.74,0.12,0.03,0.15,0.12,0.15
José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,27,1997,25,15,1446,16.1,2,2,4,2,0,0,0,0,1.1,1.1,2.0,3.1,20,36,114,0.12,0.12,0.25,0.12,0.25,0.07,0.13,0.2,0.07,0.2
Erick Belé,BRA,MF,Palmeiras,18,2007,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28
Luis Benedetti,BRA,DF,Palmeiras,18,2006,5,4,377,4.2,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,1,13,0,0.24,0.0,0.24,0.24,0.24,0.21,0.01,0.22,0.21,0.22
Alan Benítez,PAR,"DF,FW",Internacional,31,1994,11,5,550,6.1,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,14,22,36,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2
Alexandro Bernabei,ARG,DF,Internacional,24,2000,30,29,2579,28.7,0,4,4,0,0,0,10,1,1.4,1.4,4.8,6.2,64,134,177,0.0,0.14,0.14,0.0,0.14,0.05,0.17,0.22,0.05,0.22
Facundo Bernal,URU,MF,Fluminense,21,2003,22,11,1037,11.5,0,0,0,0,0,0,8,0,0.5,0.5,0.3,0.8,4,40,10,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07
Bernard,BRA,"MF,FW",Atlético Mineiro,32,1992,30,12,1210,13.4,1,1,2,1,0,0,4,0,2.3,2.3,1.9,4.2,42,76,105,0.07,0.07,0.15,0.07,0.15,0.17,0.14,0.31,0.17,0.31
Bernardo,BRA,DF,Juventude,19,2005,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Bianqui,BRA,"MF,FW",Mirassol,27,1998,13,0,147,1.6,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,2,2,12,0.0,0.0,0.0,0.0,0.0,0.71,0.29,1.0,0.71,1.0
Matheus Bidu,BRA,DF,Corinthians,25,1999,26,23,1965,21.8,0,2,2,0,0,0,7,0,1.1,1.1,5.0,6.2,43,73,145,0.0,0.09,0.09,0.0,0.09,0.05,0.23,0.28,0.05,0.28
Biel,BRA,"FW,MF",Atlético Mineiro,23,2001,17,6,595,6.6,1,2,3,1,0,0,1,0,1.8,1.8,2.5,4.3,25,15,70,0.15,0.3,0.45,0.15,0.45,0.27,0.37,0.64,0.27,0.64
Rafael Bilu,BRA,"FW,MF",Juventude,25,1999,15,10,688,7.6,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,19,26,49,0.13,0.0,0.13,0.13,0.13,0.08,0.09,0.17,0.08,0.17
Damián Bobadilla,PAR,MF,São Paulo,23,2001,31,22,2100,23.3,4,2,6,4,0,0,6,0,3.1,3.1,1.4,4.5,18,125,56,0.17,0.09,0.26,0.17,0.26,0.13,0.06,0.19,0.13,0.19
Yannick Bolasie,COD,"FW,MF",Cruzeiro,35,1989,18,0,177,2.0,0,1,1,0,0,0,1,0,0.5,0.5,0.3,0.8,3,4,13,0.0,0.51,0.51,0.0,0.51,0.24,0.16,0.4,0.24,0.4
Gabriel Bontempo,BRA,"MF,FW",Santos,20,2005,25,9,997,11.1,2,1,3,2,0,0,1,0,1.7,1.7,1.7,3.5,25,58,30,0.18,0.09,0.27,0.18,0.27,0.16,0.16,0.31,0.16,0.31
Thiago Borbas,URU,"FW,MF",RB Bragantino,22,2002,19,5,580,6.4,1,1,2,1,0,0,4,0,1.9,1.9,0.8,2.7,2,8,31,0.16,0.16,0.31,0.16,0.31,0.29,0.13,0.42,0.29,0.42
Daniel Borges,BRA,DF,Mirassol,31,1993,16,9,904,10.0,2,2,4,2,0,0,3,0,0.4,0.4,1.8,2.2,13,22,33,0.2,0.2,0.4,0.2,0.4,0.04,0.18,0.22,0.04,0.22
Marllon Borges,BRA,DF,Ceará,32,1992,25,23,2083,23.1,2,0,2,2,0,0,3,0,0.6,0.6,0.0,0.6,3,36,1,0.09,0.0,0.09,0.09,0.09,0.02,0.0,0.03,0.02,0.03
Pedro Borges,BRA,MF,Fortaleza,27,1997,1,0,37,0.4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Borges,BRA,MF,Sport Recife,27,1997,13,4,508,5.6,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,7,25,11,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Rafael Borré,COL,FW,Internacional,29,1995,30,20,1809,20.1,5,2,7,4,1,1,3,1,8.1,7.1,1.2,8.4,22,24,106,0.25,0.1,0.35,0.2,0.3,0.4,0.06,0.46,0.35,0.42
Lucas Braga,BRA,"FW,DF",Vitória,28,1996,21,11,968,10.8,1,0,1,1,0,0,1,0,1.9,1.9,0.7,2.6,23,29,50,0.09,0.0,0.09,0.09,0.09,0.18,0.06,0.24,0.18,0.24
Bilal Brahimi,ALG,FW,Santos,24,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.28,0.12,0.28
Martin Braithwaite,DEN,FW,Grêmio,33,1991,18,18,1456,16.2,6,1,7,2,4,4,3,0,6.1,3.0,0.8,3.8,12,27,57,0.37,0.06,0.43,0.12,0.19,0.38,0.05,0.43,0.19,0.24
Gabriel Brazão,BRA,GK,Santos,24,2000,38,38,3397,37.7,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Brenno,BRA,GK,Fortaleza,25,1999,15,15,1350,15.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breno,BRA,"FW,MF",Fortaleza,29,1996,32,29,2280,25.3,6,3,9,6,0,0,5,0,5.4,5.4,3.1,8.5,112,82,183,0.24,0.12,0.36,0.24,0.36,0.21,0.12,0.34,0.21,0.34
Breno,BRA,MF,Corinthians,19,2005,33,31,2522,28.0,1,1,2,1,0,0,10,1,0.9,0.9,2.1,3.0,34,135,71,0.04,0.04,0.07,0.04,0.07,0.03,0.07,0.11,0.03,0.11
Emanuel Brítez,ARG,DF,Fortaleza,32,1992,18,18,1597,17.7,0,1,1,0,0,0,10,0,0.5,0.5,0.3,0.9,5,46,17,0.0,0.06,0.06,0.0,0.06,0.03,0.02,0.05,0.03,0.05
Bruninho,BRA,MF,Fortaleza,19,2005,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.12,0.03,0.12
Fabrício Bruno,BRA,DF,Cruzeiro,28,1996,33,33,2950,32.8,3,0,3,3,0,0,9,1,1.3,1.3,0.6,1.9,11,124,2,0.09,0.0,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06
Gustavo Caballero,PAR,"FW,DF",Santos,23,2001,12,1,332,3.7,1,1,2,1,0,0,1,0,1.0,1.0,0.7,1.6,9,4,31,0.27,0.27,0.54,0.27,0.54,0.26,0.18,0.44,0.26,0.44
Arthur Cabral,BRA,FW,Botafogo (RJ),26,1998,21,16,1439,16.0,4,2,6,4,0,0,1,0,5.1,5.1,1.0,6.1,14,25,50,0.25,0.13,0.38,0.25,0.38,0.32,0.06,0.38,0.32,0.38
Cacá,BRA,DF,Corinthians,25,1999,18,16,1408,15.6,2,0,2,2,0,0,4,0,1.1,1.1,0.2,1.3,8,38,4,0.13,0.0,0.13,0.13,0.13,0.07,0.01,0.08,0.07,0.08
Raúl Cáceres,PAR,DF,Vitória,33,1991,20,20,1685,18.7,2,2,4,2,0,0,6,0,1.0,1.0,1.7,2.8,27,47,83,0.11,0.11,0.21,0.11,0.21,0.06,0.09,0.15,0.06,0.15
Cadu,BRA,DF,Atlético Mineiro,20,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,3.02,0.0,3.02,3.02,3.02
Calebe,BRA,MF,Fortaleza,24,2000,7,2,229,2.5,1,0,1,1,0,0,2,0,0.5,0.5,0.4,0.9,5,6,18,0.39,0.0,0.39,0.39,0.39,0.21,0.16,0.36,0.21,0.36
Jonathan Calleri,ARG,FW,São Paulo,31,1993,3,2,121,1.3,0,0,0,0,0,1,0,1,0.9,0.1,0.1,0.2,1,2,3,0.0,0.0,0.0,0.0,0.0,0.68,0.07,0.75,0.1,0.16
João Camargo,BRA,FW,Flamengo,17,2007,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camilo,BRA,"MF,DF",Grêmio,25,1999,16,6,735,8.2,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,6,17,10,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Camutanga,BRA,DF,Vitória,31,1993,15,15,1238,13.8,0,0,0,0,0,0,7,0,0.3,0.3,0.0,0.3,2,17,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Luan Cândido,BRA,DF,Sport Recife,23,2001,16,15,1318,14.6,1,0,1,1,0,0,2,0,1.2,1.2,0.6,1.7,18,45,28,0.07,0.0,0.07,0.07,0.07,0.08,0.04,0.12,0.08,0.12
Germán Cano,ARG,FW,Fluminense,36,1988,22,18,1498,16.6,6,0,6,5,1,1,1,0,5.2,4.4,0.7,5.1,6,29,59,0.36,0.0,0.36,0.3,0.3,0.31,0.04,0.35,0.26,0.31
