Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Cipriano,BRA,DF,Juventude,22,2002,2.1,51,67,76.1,1029,241,16,20,80.0,28,33,84.8,7,14,50.0,0,0.0,0.0,0.0,0,0,0,0,0
Claudinho,BRA,DF,Vitória,24,2000,10.0,391,521,75.0,7115,2732,157,185,84.9,186,233,79.8,41,82,50.0,0,1.2,1.5,-1.2,10,48,14,9,45
Clayson,BRA,FW,Mirassol,29,1995,2.8,72,104,69.2,1194,407,42,50,84.0,18,23,78.3,9,20,45.0,1,0.4,0.9,0.6,6,7,1,1,8
Clayton,BRA,DF,Internacional,24,2000,8.5,385,437,88.1,7056,1991,130,137,94.9,219,232,94.4,31,57,54.4,0,0.0,0.1,0.0,0,30,0,0,21
Cleiton,BRA,DF,Flamengo,21,2003,0.9,42,47,89.4,708,202,21,23,91.3,17,19,89.5,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,1
Mateus Cocão,BRA,MF,Vasco da Gama,22,2002,6.6,453,490,92.4,7237,2235,215,232,92.7,204,214,95.3,21,24,87.5,0,0.0,0.1,0.0,1,36,0,0,38
Igor Coronado,BRA,MF,Corinthians,32,1992,3.8,197,255,77.3,3591,829,97,107,90.7,70,91,76.9,26,40,65.0,0,0.2,0.7,-0.2,4,21,8,2,33
Joaquín Correa,ARG,"MF,FW",Botafogo (RJ),30,1994,10.0,352,433,81.3,5320,1293,193,219,88.1,128,148,86.5,20,36,55.6,0,0.8,1.4,-0.8,18,31,25,1,57
Francisco da Costa,BRA,FW,Mirassol,29,1995,13.2,154,221,69.7,1823,357,95,128,74.2,40,54,74.1,4,5,80.0,0,0.8,1.2,-0.8,10,6,7,0,17
Philippe Coutinho,BRA,MF,Vasco da Gama,32,1992,26.7,1291,1551,83.2,21387,7098,651,699,93.1,486,548,88.7,116,225,51.6,3,4.7,4.7,-1.7,58,177,25,5,174
Lucas Crispim,BRA,"MF,FW",Fortaleza,30,1994,4.7,148,188,78.7,2164,639,83,94,88.3,44,52,84.6,9,22,40.9,1,0.4,0.3,0.6,8,14,7,1,23
Franco Cristaldo,ARG,"MF,FW",Grêmio,28,1996,14.0,473,620,76.3,8022,2355,245,280,87.5,168,208,80.8,48,96,50.0,3,2.5,2.8,0.5,34,61,14,2,66
Gustavo Cuellar,COL,MF,Grêmio,32,1992,9.8,518,569,91.0,8657,2559,246,262,93.9,216,228,94.7,41,54,75.9,0,0.2,0.4,-0.2,5,57,2,1,44
Tomás Cuello,ARG,"FW,MF",Atlético Mineiro,24,2000,13.4,386,488,79.1,6302,1842,205,231,88.7,146,166,88.0,28,51,54.9,1,1.0,2.4,0.0,24,33,30,6,70
Carlos Cuesta,COL,DF,Vasco da Gama,25,1999,12.1,474,544,87.1,7858,2849,215,231,93.1,218,238,91.6,30,56,53.6,0,0.1,0.1,-0.1,1,33,2,0,35
Cuiabano,BRA,"DF,MF",Botafogo (RJ),21,2003,17.0,483,659,73.3,7769,2877,270,312,86.5,156,202,77.2,41,94,43.6,2,2.6,2.1,-0.6,23,32,22,8,41
Jair Cunha,BRA,DF,Botafogo (RJ),19,2005,11.0,541,620,87.3,10150,3475,197,215,91.6,282,302,93.4,52,85,61.2,1,0.2,0.4,0.8,3,23,3,1,31
Lucas Cunha,BRA,DF,Sport Recife,28,1997,4.8,198,231,85.7,4006,1500,57,61,93.4,116,125,92.8,22,38,57.9,0,0.0,0.0,0.0,0,17,0,0,16
Danielzinho,BRA,MF,Mirassol,30,1994,36.3,1886,2220,85.0,29363,8245,957,1038,92.2,730,823,88.7,121,212,57.1,2,2.9,3.5,-0.9,45,197,29,6,211
Danilo,BRA,"MF,FW",Botafogo (RJ),23,2001,9.2,442,513,86.2,8163,2678,178,197,90.4,193,213,90.6,54,75,72.0,3,0.9,1.8,2.1,13,59,10,1,65
Danilo,BRA,DF,Flamengo,33,1991,15.7,1284,1390,92.4,24584,9091,442,459,96.3,713,752,94.8,120,165,72.7,1,0.7,1.2,0.3,9,171,16,4,135
David,BRA,FW,Vasco da Gama,29,1995,8.3,195,253,77.1,2498,572,121,141,85.8,51,71,71.8,7,12,58.3,3,1.2,1.0,1.8,14,12,7,0,22
Matheus Davó,BRA,"FW,MF",Mirassol,25,1999,0.4,3,8,37.5,42,5,2,4,50.0,1,2,50.0,0,0,,1,0.2,0.1,0.8,2,0,0,0,0
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,30,1994,26.1,1005,1322,76.0,15164,4009,577,647,89.2,331,421,78.6,63,165,38.2,14,7.8,8.1,6.2,69,102,41,7,146
Nicolás De La Cruz,URU,MF,Flamengo,27,1997,11.3,782,894,87.5,12888,3698,389,419,92.8,314,339,92.6,60,97,61.9,0,1.1,1.6,-1.1,17,95,17,2,92
Gabriel Delfim,BRA,GK,Atlético Mineiro,22,2002,2.0,49,67,73.1,1114,776,16,16,100.0,22,23,95.7,11,28,39.3,0,0.0,0.0,0.0,0,0,0,0,0
Deyverson,BRA,FW,Fortaleza,33,1991,13.0,181,317,57.1,2895,724,93,149,62.4,66,114,57.9,16,25,64.0,0,0.7,0.6,-0.7,12,26,6,1,38
Enzo Díaz,ARG,DF,São Paulo,29,1995,20.9,886,1146,77.3,14403,5268,438,493,88.8,364,447,81.4,63,140,45.0,5,5.1,4.4,-0.1,36,87,24,17,106
Lautaro Díaz,ARG,"FW,MF",Cruzeiro,26,1998,0.9,14,21,66.7,176,24,10,13,76.9,4,8,50.0,0,0,,0,0.1,0.0,-0.1,2,1,0,0,0
Lautaro Díaz,ARG,FW,Santos,26,1998,11.3,106,161,65.8,1480,359,64,87,73.6,31,45,68.9,6,9,66.7,2,2.3,1.3,-0.3,11,4,7,0,11
Dieguinho Diego,BRA,MF,Ceará,29,1995,29.5,859,1012,84.9,15951,4358,343,385,89.1,409,455,89.9,97,129,75.2,2,1.5,1.9,0.5,20,109,13,5,106
Dieguinho,BRA,"FW,DF",Corinthians,17,2007,5.0,169,205,82.4,2614,492,90,98,91.8,53,67,79.1,16,22,72.7,1,0.8,0.7,0.2,7,6,9,6,16
Diogenes,BRA,GK,Santos,24,2001,0.3,7,14,50.0,341,297,0,0,,3,3,100.0,4,11,36.4,0,0.0,0.0,0.0,0,0,0,0,0
Dodi,BRA,MF,Grêmio,28,1996,26.0,756,839,90.1,12293,3345,358,386,92.7,334,355,94.1,43,60,71.7,1,0.4,0.4,0.6,7,75,5,0,66
Fabricio Domínguez,URU,MF,Sport Recife,26,1998,1.1,24,39,61.5,367,114,15,22,68.2,8,8,100.0,1,3,33.3,0,0.1,0.1,-0.1,1,3,1,0,5
Matheus Donelli,BRA,GK,Corinthians,22,2002,5.0,110,133,82.7,2644,1671,22,22,100.0,62,63,98.4,24,45,53.3,0,0.0,0.0,0.0,0,1,0,0,0
Mailton dos Santos,BRA,DF,São Paulo,26,1998,4.3,172,246,69.9,3168,892,67,79,84.8,88,113,77.9,14,43,32.6,0,0.4,0.7,-0.4,8,11,6,3,11
Thiago dos Santos,BRA,"MF,DF",Fluminense,35,1989,3.2,112,137,81.8,2008,774,54,60,90.0,45,51,88.2,12,20,60.0,0,0.0,0.0,0.0,1,11,0,0,8
Alexis Duarte,PAR,DF,Santos,24,2000,4.5,192,215,89.3,3855,1406,59,61,96.7,112,118,94.9,20,33,60.6,0,0.0,0.0,0.0,1,13,2,0,13
David Duarte,BRA,DF,Bahia,30,1995,24.5,1202,1373,87.5,21760,8531,449,473,94.9,676,722,93.6,68,154,44.2,1,1.0,0.8,0.0,4,91,3,0,85
Dudu,BRA,"FW,MF",Cruzeiro,33,1992,2.4,38,54,70.4,473,128,27,36,75.0,7,11,63.6,1,2,50.0,0,0.0,0.1,0.0,1,3,4,0,6
Dudu,BRA,MF,Vitória,25,1999,3.5,125,157,79.6,2146,834,58,69,84.1,54,60,90.0,9,16,56.3,0,0.1,0.2,-0.1,4,17,3,0,31
Dudu,BRA,"MF,FW",Atlético Mineiro,33,1992,11.6,289,385,75.1,4802,1260,152,187,81.3,102,130,78.5,27,44,61.4,2,3.1,2.3,-1.1,28,16,27,5,43
Edenílson,BRA,MF,Grêmio,35,1989,20.0,514,636,80.8,7729,2281,291,326,89.3,171,191,89.5,32,68,47.1,2,2.6,1.8,-0.6,33,55,11,2,70
Eder,BRA,DF,Ceará,29,1995,3.0,108,127,85.0,2235,862,27,28,96.4,69,74,93.2,12,25,48.0,0,0.1,0.2,-0.1,1,1,0,0,4
EDU,BRA,DF,Vitória,24,2000,11.9,292,409,71.4,6353,2624,67,82,81.7,174,213,81.7,48,107,44.9,0,0.4,0.3,-0.4,6,25,1,1,22
Carlos Eduardo,BRA,"MF,FW",Cruzeiro,35,1989,10.1,298,363,82.1,4826,1318,151,173,87.3,121,139,87.1,20,31,64.5,0,0.5,0.3,-0.5,9,34,3,0,31
Carlos Eduardo,BRA,"FW,MF",Mirassol,28,1996,8.2,116,169,68.6,1859,519,56,63,88.9,42,61,68.9,11,21,52.4,5,2.3,2.0,2.7,12,4,13,6,17
Carlos Eduardo,BRA,"FW,DF",Vitória,28,1996,0.5,1,8,12.5,9,0,1,2,50.0,0,1,0.0,0,4,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Alysson Edward,BRA,"FW,MF",Grêmio,18,2006,19.1,355,483,73.5,5370,955,193,235,82.1,123,154,79.9,22,41,53.7,2,1.4,1.5,0.6,10,18,12,4,40
Rodrigo Ely,BRA,DF,Grêmio,31,1993,0.4,9,14,64.3,221,81,1,2,50.0,6,7,85.7,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,0
Emerson,BRA,DF,Flamengo,26,1999,13.9,661,776,85.2,9879,2546,368,399,92.2,258,299,86.3,19,32,59.4,1,1.3,1.8,-0.3,15,40,20,7,59
Leandro Emmanuel Martínez,ARG,MF,Fortaleza,30,1994,8.2,373,423,88.2,5897,1654,183,199,92.0,159,175,90.9,20,30,66.7,1,0.6,0.5,0.4,8,32,6,4,37
Ênio,BRA,"MF,FW",Juventude,23,2001,12.3,272,357,76.2,4399,977,147,168,87.5,97,119,81.5,23,41,56.1,0,1.4,1.0,-1.4,18,15,18,5,39
Erick,BRA,"MF,DF",Bahia,27,1997,7.6,274,317,86.4,4165,1176,146,157,93.0,109,124,87.9,11,17,64.7,0,0.2,0.3,-0.2,4,24,6,1,38
Erick,BRA,"MF,FW",Vitória,27,1997,22.8,486,713,68.2,9356,3192,211,261,80.8,195,274,71.2,73,141,51.8,5,3.7,4.1,1.3,41,70,40,15,102
Gonzalo Escobar,ARG,DF,Santos,27,1997,22.3,936,1153,81.2,14642,5267,496,536,92.5,347,421,82.4,64,114,56.1,0,1.0,1.5,-1.0,16,63,22,16,87
Lucas Esteves,BRA,DF,Grêmio,24,2000,7.5,305,376,81.1,4755,1620,163,187,87.2,110,133,82.7,17,34,50.0,0,0.2,0.4,-0.2,7,27,6,5,28
Guilherme Estrella,BRA,MF,Vasco da Gama,19,2005,0.2,7,8,87.5,111,26,4,5,80.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
Lucas Evangelista,BRA,MF,Palmeiras,29,1995,11.6,460,537,85.7,7861,1947,217,243,89.3,175,200,87.5,50,63,79.4,1,0.6,0.5,0.4,9,52,5,4,57
Éverson,BRA,GK,Atlético Mineiro,34,1990,36.0,924,1286,71.9,26292,20298,141,141,100.0,456,466,97.9,322,668,48.2,0,0.3,0.2,-0.3,5,19,2,0,2
Evertton,BRA,MF,Flamengo,21,2003,10.9,503,548,91.8,8301,1831,239,254,94.1,217,232,93.5,30,34,88.2,0,1.0,0.9,-1.0,6,61,5,0,45
Ewerton,BRA,DF,Juventude,24,2000,12.8,463,612,75.7,8679,2920,181,212,85.4,223,283,78.8,52,94,55.3,0,0.5,0.7,-0.5,9,34,10,5,41
Fabinho,BRA,MF,RB Bragantino,22,2002,14.2,560,667,84.0,9878,2843,255,289,88.2,250,282,88.7,47,71,66.2,1,0.5,0.8,0.5,10,62,11,0,87
Fábio,BRA,GK,Fluminense,44,1980,38.0,679,852,79.7,14311,9425,188,188,100.0,273,277,98.6,144,308,46.8,0,0.0,0.0,0.0,0,1,0,0,0
Fabrício,BRA,"FW,MF",Mirassol,27,1997,3.3,76,105,72.4,1090,368,46,53,86.8,20,29,69.0,6,10,60.0,0,0.1,0.5,-0.1,2,11,6,0,15
Fabrício,BRA,"FW,MF",Vitória,24,2000,4.4,37,84,44.0,662,245,15,25,60.0,14,29,48.3,5,15,33.3,2,2.2,1.3,-0.2,8,1,6,5,5
Fagner,BRA,DF,Cruzeiro,35,1989,9.2,305,437,69.8,5061,2412,156,184,84.8,117,155,75.5,29,76,38.2,0,0.4,1.0,-0.4,10,22,12,6,38
Marcos Felipe,BRA,GK,Bahia,28,1996,10.8,347,429,80.9,7943,5107,90,90,100.0,168,169,99.4,73,153,47.7,0,0.0,0.0,0.0,0,1,0,0,0
Lucas Fernandes,BRA,"MF,FW",Juventude,27,1997,4.4,130,151,86.1,2181,530,75,84,89.3,42,45,93.3,12,15,80.0,0,0.4,0.4,-0.4,7,17,8,3,14
Matheus Fernandes,BRA,MF,RB Bragantino,26,1998,7.3,266,322,82.6,4350,1155,131,153,85.6,112,127,88.2,17,26,65.4,0,0.3,0.4,-0.3,6,33,1,1,38
Nathan Fernandes,BRA,"FW,MF",Botafogo (RJ),19,2005,3.7,97,122,79.5,1434,274,51,60,85.0,34,40,85.0,5,9,55.6,2,0.7,0.7,1.3,3,4,4,0,10
Fernandinho,BRA,FW,Ceará,27,1997,11.1,160,238,67.2,2345,484,100,118,84.7,45,70,64.3,10,24,41.7,1,0.5,0.7,0.5,5,9,10,3,21
Fernando,BRA,"MF,DF",Internacional,37,1987,4.6,255,284,89.8,4583,1349,112,123,91.1,116,127,91.3,22,26,84.6,0,0.1,0.4,-0.1,2,22,2,0,20
Fernando,BRA,"FW,MF",RB Bragantino,25,1999,3.5,46,68,67.6,624,137,32,41,78.0,13,19,68.4,0,2,0.0,0,0.2,0.2,-0.2,2,1,0,0,6
Nahuel Ferraresi,VEN,DF,São Paulo,26,1998,20.0,968,1160,83.4,16860,6832,435,470,92.6,428,497,86.1,87,154,56.5,3,2.6,1.4,0.4,19,114,13,4,107
Ferreira,BRA,"FW,DF",São Paulo,27,1997,17.6,512,665,77.0,7816,2099,287,334,85.9,174,217,80.2,34,67,50.7,4,2.8,3.3,1.2,24,33,33,6,76
Bruno Ferreira,BRA,GK,Ceará,30,1994,30.7,526,821,64.1,16258,12624,81,82,98.8,240,243,98.8,204,485,42.1,0,0.0,0.0,0.0,0,11,0,0,0
Lucas Ferreira,BRA,FW,São Paulo,18,2006,8.5,137,194,70.6,1922,591,76,92,82.6,50,61,82.0,5,20,25.0,0,0.6,0.5,-0.6,12,6,8,3,17
Luiz Filipe,BRA,FW,Mirassol,23,2001,0.2,7,10,70.0,66,11,5,6,83.3,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
André Filipinho,BRA,DF,Juventude,28,1997,3.4,121,163,74.2,2345,1114,53,59,89.8,44,52,84.6,22,45,48.9,0,0.1,0.1,-0.1,3,20,4,1,19
Riquelme Fillipi,BRA,"DF,FW",Palmeiras,18,2006,0.3,7,9,77.8,79,16,4,4,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Caíque França,BRA,GK,Sport Recife,29,1995,15.0,301,384,78.4,8257,5940,34,35,97.1,167,170,98.2,96,172,55.8,0,0.0,0.0,0.0,0,1,0,0,0
Matheus França,BRA,"MF,FW",Vasco da Gama,20,2004,4.3,194,242,80.2,2970,692,106,122,86.9,66,80,82.5,12,20,60.0,0,0.1,0.3,-0.1,3,18,5,3,22
Ryan Francisco,BRA,"FW,MF",São Paulo,18,2006,2.3,19,29,65.5,290,56,10,13,76.9,7,8,87.5,1,3,33.3,0,0.2,0.2,-0.2,3,0,2,0,2
Alan Franco,ECU,"MF,DF",Atlético Mineiro,26,1998,29.2,1235,1366,90.4,19556,5865,610,645,94.6,534,580,92.1,54,69,78.3,0,0.2,0.7,-0.2,13,106,5,1,100
Alan Franco,ARG,DF,São Paulo,28,1996,25.4,1269,1448,87.6,23500,9526,467,503,92.8,684,737,92.8,109,179,60.9,0,0.4,0.7,-0.4,5,57,1,0,69
Luan Freitas,BRA,DF,Juventude,24,2001,12.5,427,480,89.0,8956,2775,103,108,95.4,267,278,96.0,57,89,64.0,1,0.3,0.2,0.7,4,26,0,0,29
Lucas Freitas,BRA,DF,Vasco da Gama,24,2001,17.2,1086,1178,92.2,18555,6644,476,490,97.1,508,533,95.3,79,121,65.3,0,0.0,0.2,0.0,1,65,2,0,67
Marlon Freitas,BRA,MF,Botafogo (RJ),29,1995,32.5,1999,2240,89.2,39823,10245,699,749,93.3,984,1051,93.6,282,362,77.9,4,3.1,4.0,0.9,33,244,36,4,238
Riquelme Freitas,BRA,"FW,MF",Grêmio,18,2006,4.3,150,177,84.7,2174,630,87,98,88.8,51,54,94.4,6,16,37.5,0,0.8,0.6,-0.8,5,14,4,1,14
Juan Freytes,ARG,DF,Fluminense,25,2000,32.5,1850,2174,85.1,37978,15408,582,629,92.5,1014,1084,93.5,245,410,59.8,0,1.1,1.0,-1.1,8,130,9,1,114
Adonis Frías,ARG,DF,Santos,26,1998,12.4,484,532,91.0,9509,3608,154,162,95.1,256,274,93.4,62,77,80.5,0,0.2,0.2,-0.2,6,53,3,0,48
Bruno Fuchs,BRA,"DF,MF",Palmeiras,25,1999,19.1,923,1077,85.7,20707,8014,230,258,89.1,511,557,91.7,177,249,71.1,1,1.0,0.6,0.0,9,138,10,2,122
Gabriel Fuentes,COL,DF,Fluminense,27,1997,9.2,438,537,81.6,6807,2410,228,244,93.4,162,199,81.4,32,62,51.6,0,0.5,1.0,-0.5,11,31,17,5,46
Daniel Fuzato,BRA,GK,Vasco da Gama,27,1997,2.0,65,89,73.0,1622,1124,17,18,94.4,24,24,100.0,20,42,47.6,0,0.0,0.0,0.0,0,0,0,0,0
Gabriel,BRA,DF,Bahia,23,2001,10.5,528,593,89.0,10447,3096,145,155,93.5,332,350,94.9,46,77,59.7,0,0.1,0.1,-0.1,1,18,2,0,16
Gabriel,BRA,"MF,FW",Mirassol,35,1990,17.7,596,712,83.7,9486,2131,308,337,91.4,212,243,87.2,54,88,61.4,2,3.0,2.0,-1.0,28,47,17,3,69
Gabriel,BRA,GK,Vitória,32,1992,1.0,25,34,73.5,567,248,4,4,100.0,17,17,100.0,4,13,30.8,0,0.0,0.0,0.0,0,0,0,0,0
Gabriel,BRA,GK,Sport Recife,32,1992,23.0,452,675,67.0,13049,9347,80,81,98.8,218,220,99.1,153,370,41.4,0,0.1,0.0,-0.1,2,12,0,0,0
Gabriel,BRA,MF,RB Bragantino,32,1992,29.3,1186,1362,87.1,20937,5561,497,553,89.9,546,606,90.1,111,145,76.6,0,0.8,1.6,-0.8,16,101,17,1,114
Victor Gabriel,BRA,DF,Internacional,20,2004,12.3,582,682,85.3,10160,3891,246,261,94.3,268,303,88.4,52,89,58.4,0,0.0,0.1,0.0,2,30,0,0,26
Antonio Galeano,PAR,FW,Ceará,24,2000,34.7,676,899,75.2,10182,2309,387,446,86.8,222,294,75.5,42,80,52.5,3,3.8,1.9,-0.8,32,51,26,12,68
Emerson Galego,BRA,"FW,MF",Juventude,25,1999,0.3,2,3,66.7,10,1,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Mateo Gamarra,PAR,DF,Cruzeiro,24,2000,1.7,58,83,69.9,1085,473,22,24,91.7,29,33,87.9,6,22,27.3,0,0.0,0.0,0.0,0,4,0,0,1
Ganso,BRA,MF,Fluminense,35,1989,7.2,444,507,87.6,6164,2090,274,291,94.2,145,162,89.5,11,26,42.3,0,0.6,1.3,-0.6,7,60,11,1,46
Maurício Garcez,BRA,"FW,MF",Juventude,27,1997,0.7,4,8,50.0,51,12,3,5,60.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Benjamín Garré,ARG,"FW,MF",Vasco da Gama,24,2000,3.3,130,159,81.8,1813,436,86,96,89.6,36,45,80.0,6,11,54.5,0,0.3,0.4,-0.3,5,14,4,3,18
Rodrigo Garro,ARG,MF,Corinthians,27,1998,15.7,670,926,72.4,12117,4106,312,370,84.3,242,316,76.6,91,183,49.7,3,5.0,5.0,-2.0,50,84,39,2,120
Lucas Gazal,BRA,DF,Fortaleza,25,1999,6.1,212,251,84.5,3954,1209,74,83,89.2,106,118,89.8,21,37,56.8,1,0.3,0.6,0.7,1,15,1,0,15
Gerson,BRA,"FW,MF",Flamengo,27,1997,7.9,386,427,90.4,6470,1722,205,219,93.6,148,156,94.9,31,39,79.5,2,1.6,1.5,0.4,13,36,17,1,60
Agustín Giay,ARG,DF,Palmeiras,21,2004,22.0,951,1154,82.4,16333,5593,456,500,91.2,397,477,83.2,88,138,63.8,0,1.4,0.9,-1.4,21,67,12,5,81
Gil,BRA,DF,Santos,37,1987,8.0,257,282,91.1,4673,1790,101,106,95.3,140,144,97.2,14,26,53.8,0,0.0,0.0,0.0,0,14,0,0,7
Gilberto,BRA,DF,Bahia,31,1993,19.7,1076,1245,86.4,17830,5231,532,581,91.6,448,503,89.1,76,106,71.7,0,1.5,2.1,-1.5,18,86,15,6,95
Gilberto,BRA,FW,Juventude,35,1989,12.2,116,177,65.5,1664,293,76,93,81.7,31,51,60.8,6,14,42.9,2,0.5,0.6,1.5,6,11,1,0,12
Giovanny,BRA,"FW,MF",Juventude,27,1997,7.3,196,256,76.6,3275,878,83,100,83.0,88,107,82.2,18,34,52.9,2,2.6,1.2,-0.6,11,11,8,2,23
Daniel Giraldo,COL,MF,Juventude,32,1992,7.6,318,366,86.9,5988,1407,124,136,91.2,146,161,90.7,42,51,82.4,0,0.0,0.1,0.0,0,23,1,0,27
Leonardo Godoy,ARG,DF,Santos,29,1995,4.6,102,141,72.3,1670,626,49,57,86.0,48,63,76.2,5,16,31.3,0,0.1,0.1,-0.1,1,7,1,1,8
Davi Goes,BRA,MF,Juventude,19,2005,0.7,29,32,90.6,561,122,11,11,100.0,14,14,100.0,3,5,60.0,0,0.0,0.0,0.0,0,1,0,0,2
Johnny Góes,BRA,DF,Flamengo,17,2007,1.0,25,30,83.3,574,295,7,7,100.0,13,16,81.3,5,6,83.3,1,0.0,0.0,1.0,1,3,1,0,2
Bruno Gomes,BRA,"MF,DF",Internacional,23,2001,10.9,494,603,81.9,7941,2643,257,288,89.2,187,229,81.7,35,53,66.0,2,1.2,1.4,0.8,14,64,13,3,71
Davi Gomes,BRA,FW,RB Bragantino,19,2005,2.5,54,72,75.0,696,133,40,42,95.2,11,19,57.9,1,2,50.0,0,0.2,0.3,-0.2,3,1,3,1,2
Fredi Gomes,BRA,DF,Bahia,18,2006,1.0,51,57,89.5,847,294,19,21,90.5,27,29,93.1,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,1
Igor Gomes,BRA,MF,Atlético Mineiro,25,1999,20.3,760,924,82.3,13220,3701,344,394,87.3,319,356,89.6,75,125,60.0,3,2.3,1.9,0.7,32,114,22,4,129
Carlos Gómez,COL,FW,Vasco da Gama,22,2002,11.4,171,243,70.4,2454,416,93,113,82.3,63,89,70.8,7,15,46.7,5,3.1,2.4,1.9,21,4,6,5,12
Gustavo Gómez,PAR,DF,Palmeiras,31,1993,25.7,882,1121,78.7,17915,6050,259,298,86.9,505,566,89.2,115,235,48.9,1,1.1,1.3,-0.1,11,69,9,3,67
Nuno Gonçalo Moreira,POR,"FW,MF",Vasco da Gama,25,1999,28.3,914,1142,80.0,13475,3401,556,618,90.0,268,335,80.0,53,108,49.1,5,4.8,4.3,0.2,44,78,29,12,138
Matheus Gonçalves,BRA,FW,Flamengo,19,2005,0.8,50,61,82.0,772,99,32,35,91.4,14,16,87.5,4,8,50.0,0,0.0,0.0,0.0,2,3,0,0,3
Gregore,BRA,MF,Botafogo (RJ),30,1994,10.9,670,740,90.5,11814,3839,293,312,93.9,298,323,92.3,61,79,77.2,0,0.6,0.6,-0.6,10,77,5,2,67
Guga,BRA,DF,Fluminense,26,1998,11.0,562,697,80.6,8955,2890,287,325,88.3,220,263,83.7,39,86,45.3,1,0.9,1.2,0.1,6,36,12,5,50
Guilherme,BRA,"MF,FW",Mirassol,33,1991,6.0,208,257,80.9,3064,743,123,143,86.0,59,70,84.3,16,20,80.0,0,0.8,0.5,-0.8,13,28,5,1,35
Guilherme,BRA,"FW,MF",Santos,29,1995,25.0,670,925,72.4,10533,3001,362,428,84.6,239,337,70.9,48,92,52.2,7,4.4,3.9,2.6,39,48,31,6,84
Guilherme,BRA,DF,RB Bragantino,22,2002,7.1,335,420,79.8,5718,1807,155,169,91.7,160,192,83.3,19,47,40.4,1,0.7,0.7,0.3,6,21,6,6,15
Guilherme,BRA,MF,Flamengo,18,2006,0.7,8,12,66.7,193,100,2,2,100.0,2,3,66.7,3,4,75.0,0,0.0,0.0,0.0,2,1,0,0,2
Ryan Guilherme,BRA,"MF,FW",Cruzeiro,22,2002,0.6,47,56,83.9,704,157,27,31,87.1,16,18,88.9,4,5,80.0,0,0.2,0.1,-0.2,5,4,1,0,8
Zé Guilherme,BRA,"DF,FW",Bahia,19,2005,1.0,36,42,85.7,575,125,18,19,94.7,13,17,76.5,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,3
Gustavinho,BRA,MF,RB Bragantino,20,2004,8.2,219,308,71.1,3624,1201,113,136,83.1,74,95,77.9,24,52,46.2,0,0.8,1.0,-0.8,10,26,8,0,49
Gustavo,BRA,GK,Juventude,31,1993,9.5,229,291,78.7,5959,3589,36,36,100.0,118,119,99.2,68,129,52.7,0,0.0,0.0,0.0,1,1,0,0,0
Luiz Gustavo,BRA,"MF,DF",São Paulo,37,1987,8.7,303,340,89.1,5504,1325,117,125,93.6,157,171,91.8,25,31,80.6,0,0.6,0.5,-0.6,5,46,4,2,47
Luiz Gustavo,BRA,DF,Vasco da Gama,18,2006,3.2,147,169,87.0,2834,1053,51,54,94.4,84,87,96.6,11,23,47.8,0,0.0,0.0,0.0,0,15,0,0,12
Ryan Gustavo,BRA,MF,Corinthians,21,2003,5.9,219,238,92.0,3557,915,92,101,91.1,114,120,95.0,8,11,72.7,0,0.1,0.1,-0.1,5,19,1,0,24
Yeison Guzmán,COL,MF,Fortaleza,26,1998,2.1,98,118,83.1,1701,577,43,49,87.8,36,44,81.8,13,17,76.5,0,0.3,0.7,-0.3,9,13,2,2,8
Lucas Halter,BRA,DF,Vitória,24,2000,32.3,1215,1383,87.9,23758,8985,341,365,93.4,762,806,94.5,106,194,54.6,1,1.1,0.2,-0.1,3,88,1,0,83
Héctor,ESP,"FW,MF",Corinthians,29,1995,2.7,35,45,77.8,429,49,23,30,76.7,8,10,80.0,1,2,50.0,0,0.1,0.0,-0.1,1,4,0,0,0
Henrique,BRA,"FW,MF",São Paulo,18,2006,0.5,19,27,70.4,298,158,10,10,100.0,3,4,75.0,3,7,42.9,1,0.5,0.2,0.5,5,2,1,0,4
Bruno Henrique,BRA,MF,Internacional,35,1989,15.5,546,657,83.1,9422,2471,253,279,90.7,238,271,87.8,43,81,53.1,0,0.5,0.9,-0.5,9,68,8,3,73
Bruno Henrique,BRA,"FW,MF",Flamengo,34,1990,20.1,322,425,75.8,4317,914,202,239,84.5,94,124,75.8,10,16,62.5,0,1.4,2.6,-1.4,20,18,17,4,38
