Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Guilherme Arana,BRA,DF,Atlético Mineiro,27,1997,19.4,1358,55,295,590,485,57,1358,22,6,27.3,15,68.2,823,4145,2301,58,28,8,16,8,925,150
Willian Arão,BRA,MF,Santos,32,1992,8.7,469,46,159,271,48,9,469,2,1,50.0,1,50.0,226,966,456,3,4,0,9,3,271,4
Luiz Araújo,BRA,"FW,MF",Flamengo,28,1996,19.6,1091,16,114,408,581,61,1091,45,14,31.1,28,62.2,599,2808,1222,33,31,11,40,25,758,145
Matheus Araújo,BRA,"MF,FW",Ceará,22,2002,3.0,124,1,12,56,57,9,124,4,1,25.0,3,75.0,70,356,158,7,5,1,9,4,90,18
Michel Araujo,URU,"MF,FW",Bahia,28,1996,9.5,553,22,97,266,197,31,553,47,20,42.6,24,51.1,281,1708,844,29,21,4,20,14,361,49
Alexander Aravena,CHI,"FW,MF",Grêmio,22,2002,6.5,258,7,36,115,112,29,258,17,3,17.6,13,76.5,172,1090,479,19,13,2,14,8,199,36
Robert Arboleda,ECU,DF,São Paulo,33,1991,22.9,1453,296,830,598,30,20,1453,1,1,100.0,0,0.0,816,2938,1325,4,3,0,7,1,972,1
Lucas Arcanjo,BRA,GK,Vitória,26,1998,28.3,869,732,864,5,0,0,869,0,0,,0,,412,2289,1424,0,0,0,1,0,289,0
Matias Arezo,URU,FW,Grêmio,22,2002,3.0,86,3,6,34,48,13,86,6,3,50.0,3,50.0,44,177,79,4,4,1,6,1,50,17
Jhon Arias,COL,FW,Fluminense,27,1997,12.0,864,5,86,368,420,33,863,61,27,44.3,22,36.1,574,3191,1590,48,36,8,24,46,663,106
Santiago Arias,COL,DF,Bahia,33,1992,15.8,1165,57,369,565,239,14,1165,9,2,22.2,4,44.4,632,3001,1770,28,21,2,4,5,767,54
Keny Arroyo,ECU,FW,Cruzeiro,18,2006,7.2,297,5,29,82,188,26,297,27,10,37.0,13,48.1,199,1264,589,26,9,9,20,5,223,82
Arthur,BRA,FW,Sport Recife,21,2003,2.2,52,0,0,24,29,12,52,0,0,,0,,35,151,46,1,2,0,8,4,40,11
Artur,BRA,"FW,MF",Botafogo (RJ),26,1998,21.3,849,4,72,308,488,88,849,65,30,46.2,31,47.7,533,3357,1954,74,44,27,37,21,600,189
Rodrigo Atencio,ARG,"MF,FW",Sport Recife,22,2002,6.0,414,5,42,189,188,12,414,24,12,50.0,11,45.8,252,1427,651,18,11,6,23,10,287,44
Loide Augusto,ANG,"FW,MF",Vasco da Gama,24,2000,2.1,109,1,14,35,63,9,109,9,3,33.3,4,44.4,81,673,389,15,5,5,3,1,86,28
Leo Augusto Pereira,BRA,"FW,MF",Vitória,24,2000,1.8,52,1,6,16,30,5,52,7,2,28.6,2,28.6,35,261,104,4,2,0,8,5,39,16
Leo Augusto Pereira,BRA,"FW,MF",Sport Recife,24,2000,12.3,366,8,44,104,231,47,366,44,11,25.0,28,63.6,240,2106,1126,46,24,23,33,17,240,87
Renato Augusto,BRA,"MF,FW",Fluminense,36,1988,0.2,4,0,0,3,1,0,4,0,0,,0,,4,20,0,0,0,0,0,1,4,3
Gastón Ávila,ARG,DF,Fortaleza,23,2001,25.8,1309,151,570,635,113,23,1309,13,5,38.5,6,46.2,675,2971,1661,12,10,1,15,6,749,17
Aylon,BRA,"FW,MF",Ceará,32,1992,8.8,315,5,46,156,115,32,315,19,11,57.9,6,31.6,159,841,352,8,8,3,19,9,200,53
Matheus Babi,BRA,FW,Juventude,27,1997,5.3,151,8,21,71,59,22,151,4,1,25.0,3,75.0,78,279,96,1,1,0,17,6,104,21
Bahia,BRA,MF,Corinthians,19,2006,0.5,32,2,12,18,3,2,32,1,0,0.0,1,100.0,14,48,16,0,0,0,0,1,16,1
Gabriel Bahia,BRA,DF,Botafogo (RJ),26,1998,2.6,207,18,87,119,3,0,207,5,5,100.0,0,0.0,137,578,346,1,1,0,2,2,156,1
Matheus Bahia,BRA,DF,Ceará,25,1999,27.4,1431,91,452,604,392,24,1431,54,23,42.6,24,44.4,744,4012,2254,57,49,9,28,9,826,114
Fabián Balbuena,PAR,DF,Grêmio,33,1991,2.5,206,25,93,108,6,4,206,2,1,50.0,1,50.0,109,465,300,3,0,0,2,0,135,1
Gabriel Baralhas,BRA,MF,Vitória,26,1998,25.3,1143,66,299,682,185,22,1143,37,20,54.1,15,40.5,519,2605,1150,19,18,2,30,20,596,32
Danilo Barbosa,BRA,"DF,MF",Botafogo (RJ),28,1996,0.4,23,5,10,10,3,0,23,1,0,0.0,1,100.0,11,67,51,2,1,0,2,0,12,1
Diogo Barbosa,BRA,DF,Fortaleza,32,1992,13.8,604,45,181,273,159,12,604,19,7,36.8,7,36.8,270,1519,914,17,21,0,15,5,291,47
Gabriel Barbosa,BRA,"FW,MF",Cruzeiro,28,1996,12.0,396,3,24,143,229,50,394,18,7,38.9,10,55.6,231,1197,551,15,13,5,11,5,295,64
Lucas Barbosa,BRA,"FW,MF",RB Bragantino,23,2001,25.9,1090,61,235,407,468,80,1090,56,22,39.3,29,51.8,589,3263,1478,46,33,10,69,27,687,163
Alexander Barboza,ARG,DF,Botafogo (RJ),29,1995,23.9,1741,292,908,773,68,31,1741,14,6,42.9,6,42.9,957,4155,2361,18,4,0,10,7,1123,11
Adam Bareiro,PAR,FW,Fortaleza,28,1996,9.8,319,12,25,155,140,51,317,12,4,33.3,8,66.7,157,683,232,6,7,2,29,13,230,36
Chrystian Barletta,BRA,"FW,MF",Sport Recife,23,2001,16.7,764,13,68,304,409,86,764,108,42,38.9,56,51.9,497,3751,1951,74,32,26,53,39,572,152
Álvaro Barreal,ARG,"FW,MF",Santos,24,2000,24.9,1300,30,214,565,541,73,1299,66,23,34.8,39,59.1,720,3627,1471,38,29,11,44,28,864,182
Jordan Barrera,COL,"FW,MF",Botafogo (RJ),18,2006,3.4,131,1,16,64,55,12,131,9,4,44.4,5,55.6,74,494,233,9,6,2,6,4,84,24
Cauan Barros,BRA,MF,Vasco da Gama,20,2004,14.9,1021,80,345,595,86,13,1021,14,9,64.3,4,28.6,583,2741,1226,7,11,0,9,13,700,6
Enmerson Batalla,COL,"FW,MF",Juventude,23,2001,14.6,512,6,69,232,219,32,512,46,13,28.3,26,56.5,314,1591,755,22,25,7,36,25,345,76
Paulo Baya,BRA,FW,Ceará,25,1999,4.8,213,2,22,73,123,14,213,5,1,20.0,3,60.0,124,848,507,14,13,6,12,3,138,35
Paulo Baya,BRA,"MF,FW",Fluminense,25,1999,0.4,22,0,0,10,12,1,22,0,0,,0,,16,115,41,2,1,1,2,1,21,4
José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,27,1997,16.1,977,57,282,418,283,38,977,16,8,50.0,7,43.8,530,2110,1046,20,21,2,16,12,622,114
Erick Belé,BRA,MF,Palmeiras,18,2007,0.3,17,0,4,11,2,0,17,1,0,0.0,1,100.0,14,85,58,1,1,0,1,1,12,0
Luis Benedetti,BRA,DF,Palmeiras,18,2006,4.2,212,36,95,112,6,4,212,0,0,,0,,110,418,228,1,2,0,2,0,136,0
Alan Benítez,PAR,"DF,FW",Internacional,31,1994,6.1,374,26,118,152,107,15,374,4,3,75.0,1,25.0,185,773,424,14,9,3,4,3,227,36
Alexandro Bernabei,ARG,DF,Internacional,24,2000,28.7,2108,62,467,934,733,67,2108,85,36,42.4,45,52.9,1090,5019,2447,64,51,18,52,38,1226,177
Facundo Bernal,URU,MF,Fluminense,21,2003,11.5,700,32,182,430,93,7,700,8,3,37.5,4,50.0,376,1355,534,4,7,0,8,6,466,10
Bernard,BRA,"MF,FW",Atlético Mineiro,32,1992,13.4,798,3,73,350,382,40,798,39,18,46.2,16,41.0,479,2481,1257,42,32,12,21,10,585,105
Bernardo,BRA,DF,Juventude,19,2005,0.5,24,1,11,12,3,0,24,0,0,,0,,17,37,4,0,0,0,0,0,15,0
Matheus Bianqui,BRA,"MF,FW",Mirassol,27,1998,1.6,76,4,16,31,29,11,76,2,0,0.0,2,100.0,27,112,43,2,3,0,5,4,41,12
Matheus Bidu,BRA,DF,Corinthians,25,1999,21.8,1580,53,433,712,449,48,1580,48,26,54.2,17,35.4,930,4346,2275,43,39,8,39,26,1017,145
Biel,BRA,"FW,MF",Atlético Mineiro,23,2001,6.6,303,2,32,104,172,35,303,27,10,37.0,15,55.6,214,1311,706,25,18,10,18,14,236,70
Rafael Bilu,BRA,"FW,MF",Juventude,25,1999,7.6,274,1,30,121,129,17,274,31,15,48.4,10,32.3,176,981,444,19,10,7,25,11,207,49
Damián Bobadilla,PAR,MF,São Paulo,23,2001,23.3,1430,31,214,884,345,35,1430,25,9,36.0,14,56.0,903,3574,1476,18,29,2,30,10,1053,56
Yannick Bolasie,COD,"FW,MF",Cruzeiro,35,1989,2.0,106,10,24,38,46,11,106,8,3,37.5,4,50.0,46,225,71,3,1,0,14,3,60,13
Gabriel Bontempo,BRA,"MF,FW",Santos,20,2005,11.1,614,26,140,291,190,22,614,23,10,43.5,10,43.5,368,2110,1145,25,26,8,25,12,407,30
Thiago Borbas,URU,"FW,MF",RB Bragantino,22,2002,6.4,208,10,22,92,96,22,208,7,4,57.1,3,42.9,92,354,111,2,3,2,14,11,131,31
Daniel Borges,BRA,DF,Mirassol,31,1993,10.0,640,43,203,274,171,10,640,14,4,28.6,10,71.4,296,1538,782,13,11,2,11,6,372,33
Marllon Borges,BRA,DF,Ceará,32,1992,23.1,973,166,525,433,20,11,973,1,0,0.0,1,100.0,475,2008,978,3,3,0,9,1,553,1
Pedro Borges,BRA,MF,Fortaleza,27,1997,0.4,29,0,4,24,2,0,29,0,0,,0,,21,83,15,0,0,0,2,1,22,0
Pedro Borges,BRA,MF,Sport Recife,27,1997,5.6,331,20,83,199,52,7,331,5,2,40.0,2,40.0,194,1050,491,7,3,0,5,7,238,11
Rafael Borré,COL,FW,Internacional,29,1995,20.1,589,23,58,284,252,87,588,28,11,39.3,15,53.6,321,1495,520,22,16,14,37,27,402,106
Lucas Braga,BRA,"FW,DF",Vitória,28,1996,10.8,427,13,69,212,153,20,427,26,8,30.8,14,53.8,266,1797,824,23,19,2,26,10,298,50
Bilal Brahimi,ALG,FW,Santos,24,2000,0.2,15,0,0,6,9,1,15,0,0,,0,,8,49,5,0,0,0,1,0,12,4
Martin Braithwaite,DEN,FW,Grêmio,33,1991,16.2,398,12,32,194,179,67,394,30,11,36.7,15,50.0,205,999,355,12,9,8,22,23,269,57
Gabriel Brazão,BRA,GK,Santos,24,2000,37.7,973,865,971,2,0,0,973,0,0,,0,,433,2152,1374,0,0,0,1,0,342,0
Brenno,BRA,GK,Fortaleza,25,1999,15.0,381,332,381,0,0,0,381,0,0,,0,,141,1015,780,0,0,0,0,0,83,0
Breno,BRA,"FW,MF",Fortaleza,29,1996,25.3,951,2,44,376,549,84,951,52,21,40.4,21,40.4,659,5104,2856,112,67,42,35,25,718,183
Breno,BRA,MF,Corinthians,19,2005,28.0,1575,26,232,1035,329,17,1575,67,31,46.3,24,35.8,1009,4632,1885,34,35,3,47,43,1157,71
Emanuel Brítez,ARG,DF,Fortaleza,32,1992,17.7,905,102,350,470,96,20,905,7,3,42.9,3,42.9,448,2157,1228,5,6,0,9,5,486,17
Bruninho,BRA,MF,Fortaleza,19,2005,0.8,48,1,10,29,11,0,48,2,1,50.0,1,50.0,29,188,85,0,2,0,3,1,32,3
Fabrício Bruno,BRA,DF,Cruzeiro,28,1996,32.8,1918,335,1009,855,67,30,1918,3,2,66.7,1,33.3,1021,4787,2770,11,4,1,11,1,1132,2
Gustavo Caballero,PAR,"FW,DF",Santos,23,2001,3.7,134,7,31,38,70,11,134,8,2,25.0,2,25.0,86,604,266,9,9,3,5,9,84,31
Arthur Cabral,BRA,FW,Botafogo (RJ),26,1998,16.0,367,21,48,154,170,70,367,21,11,52.4,9,42.9,181,855,360,14,11,7,31,15,253,50
Cacá,BRA,DF,Corinthians,25,1999,15.6,1169,104,556,572,44,13,1169,9,3,33.3,4,44.4,789,3908,2214,8,9,1,6,3,898,4
Raúl Cáceres,PAR,DF,Vitória,33,1991,18.7,902,83,289,367,251,22,902,17,7,41.2,9,52.9,399,1984,1046,27,20,1,13,4,480,83
Cadu,BRA,DF,Atlético Mineiro,20,2004,0.1,4,0,0,0,4,2,4,0,0,,0,,0,0,0,0,0,0,0,0,2,1
Calebe,BRA,MF,Fortaleza,24,2000,2.5,116,1,15,48,53,11,116,7,2,28.6,5,71.4,63,334,172,5,3,2,7,2,76,18
Jonathan Calleri,ARG,FW,São Paulo,31,1993,1.3,24,0,0,11,13,6,23,1,0,0.0,1,100.0,15,62,24,1,0,0,2,3,19,3
João Camargo,BRA,FW,Flamengo,17,2007,0.2,3,0,0,1,2,0,3,0,0,,0,,3,5,0,0,0,0,1,1,4,0
Camilo,BRA,"MF,DF",Grêmio,25,1999,8.2,390,28,122,209,60,2,390,12,6,50.0,6,50.0,162,741,369,6,4,0,15,8,195,10
Camutanga,BRA,DF,Vitória,31,1993,13.8,538,83,264,258,21,9,538,3,1,33.3,2,66.7,229,1059,450,2,2,0,8,3,262,1
Luan Cândido,BRA,DF,Sport Recife,23,2001,14.6,754,87,261,358,138,19,754,5,3,60.0,1,20.0,338,1635,962,18,8,3,11,10,417,28
Germán Cano,ARG,FW,Fluminense,36,1988,16.6,462,6,49,255,160,47,461,6,4,66.7,2,33.3,238,806,262,6,8,3,27,8,326,59
Agustín Canobbio,URU,"FW,MF",Fluminense,26,1998,23.4,1093,22,182,398,535,90,1092,73,28,38.4,35,47.9,667,4295,2031,80,45,23,50,33,776,204
Aitor Cantalapiedra,ESP,"MF,FW",Vitória,28,1996,14.2,535,6,65,223,256,28,535,16,5,31.3,11,68.8,275,1414,704,21,23,5,22,9,322,76
Juninho Capixaba,BRA,DF,RB Bragantino,27,1997,21.9,1603,80,484,791,355,41,1603,50,13,26.0,29,58.0,806,4821,2778,41,33,3,24,16,952,113
Johan Carbonero,COL,"FW,MF",Internacional,25,1999,16.2,693,4,49,269,388,56,692,64,25,39.1,24,37.5,523,3267,1483,49,44,19,61,38,585,142
Felipe Cardoso,BRA,FW,Vitória,21,2003,0.9,32,0,9,9,17,1,32,8,5,62.5,3,37.5,25,301,189,6,6,0,3,0,23,7
Edson Carioca,BRA,FW,Mirassol,27,1997,13.0,418,14,64,155,207,64,418,46,20,43.5,25,54.3,239,1650,828,36,14,14,45,32,270,72
Igor Cariús,BRA,DF,Sport Recife,31,1993,19.2,1082,87,331,458,301,43,1082,18,2,11.1,10,55.6,452,2297,1271,34,22,1,18,8,545,78
Carlinhos,BRA,FW,Vitória,27,1997,1.8,64,3,10,27,28,11,64,5,1,20.0,4,80.0,17,90,17,0,0,1,5,4,37,3
Antonio Carlos,BRA,DF,Sport Recife,31,1993,3.0,152,29,83,66,3,1,152,1,1,100.0,0,0.0,80,413,237,2,0,0,0,1,91,0
Jean Carlos Vicente,BRA,"MF,FW",Juventude,32,1992,2.3,85,3,13,40,32,3,85,1,1,100.0,0,0.0,46,296,104,2,1,1,5,5,53,12
Ruan Carneiro,BRA,GK,Juventude,34,1990,4.0,130,121,130,0,0,0,130,0,0,,0,,61,231,133,0,0,0,0,0,65,0
Jorge Carrascal,COL,"FW,MF",Flamengo,26,1998,9.1,518,2,31,215,276,35,518,44,19,43.2,22,50.0,308,1611,691,21,20,8,23,14,378,68
André Carrillo,PER,MF,Corinthians,33,1991,14.2,1050,14,171,671,215,21,1050,19,8,42.1,10,52.6,686,3117,1289,28,17,4,17,10,839,71
Gabriel Carvalho,BRA,FW,Internacional,17,2007,0.8,50,1,6,24,22,3,50,3,2,66.7,1,33.3,22,117,63,3,0,2,2,1,31,1
Cássio,BRA,GK,Cruzeiro,37,1987,34.3,807,700,804,3,0,0,807,0,0,,0,,347,2178,1565,0,0,0,0,0,180,0
Iury de Castilho,BRA,FW,Mirassol,29,1995,5.5,149,4,14,82,56,13,149,13,0,0.0,9,69.2,93,515,256,10,3,2,16,6,107,26
Caue,BRA,DF,RB Bragantino,18,2006,0.5,33,2,11,20,2,0,33,0,0,,0,,17,72,36,1,0,0,0,0,19,0
Murilo Cerqueira,BRA,DF,Palmeiras,27,1997,18.4,1162,114,501,605,68,22,1162,11,8,72.7,3,27.3,631,2702,1322,4,5,0,13,6,744,6
Julio Cesar,BRA,DF,Fluminense,18,2006,2.0,124,3,25,65,36,6,124,4,3,75.0,0,0.0,56,460,340,11,9,3,1,2,80,4
Kayky Chagas,BRA,"FW,MF",Bahia,21,2003,9.9,501,5,65,202,235,39,501,38,22,57.9,13,34.2,327,1868,1096,44,21,16,27,11,392,96
Gabriel Chapecó,BRA,GK,Grêmio,24,2000,6.0,184,165,183,1,0,0,184,0,0,,0,,71,340,229,0,0,0,0,0,53,0
Chico,BRA,"MF,FW",Mirassol,33,1991,3.9,199,3,23,105,74,13,199,6,1,16.7,2,33.3,115,540,264,9,6,2,12,8,142,21
Chico,BRA,DF,Sport Recife,26,1998,11.8,724,77,308,374,46,11,724,5,2,40.0,2,40.0,330,1762,972,15,11,0,9,2,412,5
Christian,BRA,FW,Cruzeiro,24,2000,26.2,868,29,139,360,374,74,868,48,12,25.0,28,58.3,457,2072,944,32,21,6,33,24,548,154
Cipriano,BRA,DF,Juventude,22,2002,2.1,82,9,44,38,2,1,82,0,0,,0,,43,162,84,0,0,0,0,0,46,0
Claudinho,BRA,DF,Vitória,24,2000,10.0,626,32,182,298,152,16,626,12,6,50.0,5,41.7,325,1992,1259,29,16,4,13,5,347,42
Clayson,BRA,FW,Mirassol,29,1995,2.8,143,1,16,48,83,11,143,23,12,52.2,11,47.8,103,763,375,14,13,3,8,3,105,37
Clayton,BRA,DF,Internacional,24,2000,8.5,537,45,212,302,26,6,537,4,3,75.0,0,0.0,289,1217,640,3,5,0,5,2,354,1
Cleiton,BRA,DF,Flamengo,21,2003,0.9,64,8,27,36,1,1,64,0,0,,0,,38,154,71,0,0,0,2,0,42,0
Mateus Cocão,BRA,MF,Vasco da Gama,22,2002,6.6,559,25,164,350,49,2,559,6,3,50.0,3,50.0,351,1604,711,5,7,0,13,6,437,8
Igor Coronado,BRA,MF,Corinthians,32,1992,3.8,302,3,13,158,133,8,302,19,8,42.1,10,52.6,200,1121,571,13,20,4,9,7,245,37
Joaquín Correa,ARG,"MF,FW",Botafogo (RJ),30,1994,10.0,510,1,40,241,237,33,510,24,11,45.8,8,33.3,340,1795,854,18,26,7,19,10,404,79
Francisco da Costa,BRA,FW,Mirassol,29,1995,13.2,330,18,34,124,174,47,330,19,5,26.3,14,73.7,166,539,217,7,4,5,24,15,232,46
Philippe Coutinho,BRA,MF,Vasco da Gama,32,1992,26.7,1778,24,216,1025,558,47,1778,67,30,44.8,29,43.3,1206,7003,3686,81,61,5,37,43,1414,122
Lucas Crispim,BRA,"MF,FW",Fortaleza,30,1994,4.7,223,1,25,101,101,5,223,6,3,50.0,2,33.3,128,612,238,3,7,0,5,2,146,16
Franco Cristaldo,ARG,"MF,FW",Grêmio,28,1996,14.0,746,6,85,363,308,46,746,32,14,43.8,12,37.5,427,1865,798,20,13,3,25,21,532,72
Gustavo Cuellar,COL,MF,Grêmio,32,1992,9.8,656,27,147,426,91,3,656,13,7,53.8,4,30.8,392,1682,802,4,12,0,8,9,474,10
Tomás Cuello,ARG,"FW,MF",Atlético Mineiro,24,2000,13.4,684,14,75,260,370,62,684,84,43,51.2,34,40.5,476,3734,2062,66,45,27,30,19,508,159
Carlos Cuesta,COL,DF,Vasco da Gama,25,1999,12.1,663,77,322,297,46,8,663,4,4,100.0,0,0.0,383,1972,1059,13,11,1,5,3,442,5
Cuiabano,BRA,"DF,MF",Botafogo (RJ),21,2003,17.0,860,31,224,355,287,52,860,22,10,45.5,10,45.5,398,2022,1306,35,24,12,40,8,480,103
Jair Cunha,BRA,DF,Botafogo (RJ),19,2005,11.0,736,83,369,343,27,13,736,6,3,50.0,1,16.7,460,1973,1074,3,6,0,5,2,523,3
Lucas Cunha,BRA,DF,Sport Recife,28,1997,4.8,269,29,141,123,6,1,269,2,1,50.0,1,50.0,156,691,363,1,1,1,0,1,194,0
Danielzinho,BRA,MF,Mirassol,30,1994,36.3,2546,101,542,1485,537,37,2546,28,9,32.1,14,50.0,1407,6007,3092,49,40,1,46,25,1818,111
Danilo,BRA,"MF,FW",Botafogo (RJ),23,2001,9.2,605,18,131,361,122,10,605,23,15,65.2,8,34.8,387,1865,947,15,15,3,11,13,444,26
Danilo,BRA,DF,Flamengo,33,1991,15.7,1487,98,483,911,97,10,1487,3,2,66.7,1,33.3,1017,5850,3739,36,35,1,4,1,1182,7
David,BRA,FW,Vasco da Gama,29,1995,8.3,357,6,58,142,161,30,357,31,17,54.8,14,45.2,210,1300,508,17,9,7,29,6,244,60
Matheus Davó,BRA,"FW,MF",Mirassol,25,1999,0.4,13,0,0,3,10,7,13,2,1,50.0,1,50.0,10,38,14,0,0,0,0,0,10,5
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,30,1994,26.1,1589,10,101,664,844,114,1586,76,38,50.0,30,39.5,917,4586,2126,54,63,8,57,37,1202,228
Nicolás De La Cruz,URU,MF,Flamengo,27,1997,11.3,975,17,140,616,227,4,975,6,2,33.3,2,33.3,616,2711,1089,7,25,0,17,7,744,21
Gabriel Delfim,BRA,GK,Atlético Mineiro,22,2002,2.0,75,55,74,1,0,0,75,0,0,,0,,50,261,118,0,0,0,0,0,42,0
Deyverson,BRA,FW,Fortaleza,33,1991,13.0,440,18,25,242,175,60,439,5,2,40.0,1,20.0,194,658,264,5,5,1,29,15,307,50
Enzo Díaz,ARG,DF,São Paulo,29,1995,20.9,1423,72,381,645,411,31,1423,32,12,37.5,17,53.1,714,3430,1886,54,37,6,31,31,805,98
Lautaro Díaz,ARG,"FW,MF",Cruzeiro,26,1998,0.9,32,2,4,13,16,6,32,3,3,100.0,0,0.0,17,165,77,4,1,2,4,2,19,4
Lautaro Díaz,ARG,FW,Santos,26,1998,11.3,274,7,20,105,156,42,274,24,10,41.7,14,58.3,125,860,447,18,11,7,29,9,159,50
Dieguinho Diego,BRA,MF,Ceará,29,1995,29.5,1333,77,338,867,151,7,1333,54,34,63.0,13,24.1,725,4121,1788,19,31,0,41,25,768,13
Dieguinho,BRA,"FW,DF",Corinthians,17,2007,5.0,264,1,26,113,130,20,264,26,15,57.7,10,38.5,188,1300,578,22,6,9,14,8,204,69
Diogenes,BRA,GK,Santos,24,2001,0.3,17,16,17,0,0,0,17,0,0,,0,,3,29,21,0,0,0,0,0,1,0
Dodi,BRA,MF,Grêmio,28,1996,26.0,1070,60,265,722,92,3,1070,25,13,52.0,8,32.0,588,3216,1471,17,22,0,17,15,661,11
Fabricio Domínguez,URU,MF,Sport Recife,26,1998,1.1,56,4,8,18,31,5,56,7,2,28.6,3,42.9,31,170,52,1,4,0,3,1,32,12
Matheus Donelli,BRA,GK,Corinthians,22,2002,5.0,144,130,144,0,0,0,144,0,0,,0,,68,214,124,0,0,0,0,0,63,0
Mailton dos Santos,BRA,DF,São Paulo,26,1998,4.3,290,10,67,124,102,2,290,15,3,20.0,9,60.0,155,773,427,10,10,2,1,7,177,25
Thiago dos Santos,BRA,"MF,DF",Fluminense,35,1989,3.2,175,20,86,83,10,3,175,3,3,100.0,0,0.0,91,389,172,2,2,0,4,0,100,2
Alexis Duarte,PAR,DF,Santos,24,2000,4.5,262,31,120,130,15,3,262,2,0,0.0,2,100.0,138,546,269,1,2,0,1,1,177,5
David Duarte,BRA,DF,Bahia,30,1995,24.5,1646,204,800,792,67,32,1646,7,4,57.1,2,28.6,965,6079,3739,11,14,0,10,1,1153,3
Dudu,BRA,"FW,MF",Cruzeiro,33,1992,2.4,84,4,11,29,45,6,84,7,1,14.3,6,85.7,58,351,197,4,8,0,7,8,67,13
Dudu,BRA,MF,Vitória,25,1999,3.5,206,5,34,127,47,9,206,8,4,50.0,4,50.0,111,635,356,4,6,1,10,7,136,7
Dudu,BRA,"MF,FW",Atlético Mineiro,33,1992,11.6,523,1,28,161,340,66,523,41,17,41.5,22,53.7,359,2624,1342,53,35,26,36,17,417,137
Edenílson,BRA,MF,Grêmio,35,1989,20.0,828,16,138,417,285,41,828,35,14,40.0,19,54.3,458,2267,1166,29,21,9,32,15,559,57
Eder,BRA,DF,Ceará,29,1995,3.0,153,29,93,55,6,5,153,0,0,,0,,93,409,202,0,0,0,2,0,112,1
EDU,BRA,DF,Vitória,24,2000,11.9,573,82,308,223,46,7,573,1,0,0.0,0,0.0,234,1090,522,1,2,0,7,4,232,1
Carlos Eduardo,BRA,"MF,FW",Cruzeiro,35,1989,10.1,468,23,93,301,78,14,468,11,6,54.5,3,27.3,269,1336,569,15,9,0,17,5,315,14
Carlos Eduardo,BRA,"FW,MF",Mirassol,28,1996,8.2,290,15,56,90,149,33,289,33,11,33.3,18,54.5,175,1058,504,23,6,7,23,5,199,64
Carlos Eduardo,BRA,"FW,DF",Vitória,28,1996,0.5,17,2,5,3,9,1,17,1,1,100.0,0,0.0,7,69,36,1,0,0,3,1,8,3
Alysson Edward,BRA,"FW,MF",Grêmio,18,2006,19.1,798,13,125,353,342,73,798,86,34,39.5,43,50.0,492,3779,1821,59,43,29,68,44,572,131
Rodrigo Ely,BRA,DF,Grêmio,31,1993,0.4,17,0,8,9,0,0,17,0,0,,0,,10,65,21,0,0,0,0,0,10,0
Emerson,BRA,DF,Flamengo,26,1999,13.9,928,31,174,375,382,41,928,19,7,36.8,7,36.8,532,2207,1096,34,22,5,13,7,602,113
Leandro Emmanuel Martínez,ARG,MF,Fortaleza,30,1994,8.2,494,18,86,296,119,9,494,16,7,43.8,8,50.0,279,1602,644,12,10,2,7,9,342,22
Ênio,BRA,"MF,FW",Juventude,23,2001,12.3,479,12,56,198,235,40,479,31,9,29.0,19,61.3,328,2257,1262,43,28,14,26,26,362,91
Erick,BRA,"MF,DF",Bahia,27,1997,7.6,410,32,108,210,94,15,410,11,4,36.4,6,54.5,232,1211,672,14,14,3,11,5,272,25
Erick,BRA,"MF,FW",Vitória,27,1997,22.8,956,14,150,416,409,41,956,78,39,50.0,31,39.7,616,4045,2059,68,34,15,35,36,652,140
Gonzalo Escobar,ARG,DF,Santos,27,1997,22.3,1478,62,483,692,320,23,1478,35,18,51.4,17,48.6,731,3371,1762,30,21,4,32,9,792,83
Lucas Esteves,BRA,DF,Grêmio,24,2000,7.5,451,27,111,223,121,3,451,10,7,70.0,3,30.0,212,944,470,9,8,0,11,3,271,29
Guilherme Estrella,BRA,MF,Vasco da Gama,19,2005,0.2,10,0,4,5,1,0,10,1,1,100.0,0,0.0,7,75,12,0,0,0,1,0,8,1
Lucas Evangelista,BRA,MF,Palmeiras,29,1995,11.6,643,13,93,414,142,14,643,12,6,50.0,5,41.7,368,1553,748,11,16,0,15,12,458,26
Éverson,BRA,GK,Atlético Mineiro,34,1990,36.0,1369,1098,1348,22,0,0,1369,0,0,,0,,802,3632,2071,0,1,0,0,0,754,0
Evertton,BRA,MF,Flamengo,21,2003,10.9,635,15,91,440,111,5,635,9,4,44.4,4,44.4,401,1476,538,3,16,0,9,10,468,8
Ewerton,BRA,DF,Juventude,24,2000,12.8,748,46,259,338,158,9,748,8,5,62.5,3,37.5,342,1407,513,5,5,1,18,7,409,31
