Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Fabinho,BRA,MF,RB Bragantino,22,2002,14.2,30,19,16,10,4,12,29,41.4,17,12,2,10,16,46,32,1
Fábio,BRA,GK,Fluminense,44,1980,38.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,4
Fabrício,BRA,"FW,MF",Mirassol,27,1997,3.3,1,0,1,0,0,0,3,0.0,3,7,1,6,0,1,1,0
Fabrício,BRA,"FW,MF",Vitória,24,2000,4.4,13,8,9,2,2,4,10,40.0,6,8,0,8,4,17,5,0
Fagner,BRA,DF,Cruzeiro,35,1989,9.2,20,10,13,7,0,10,17,58.8,7,11,1,10,12,32,38,1
Marcos Felipe,BRA,GK,Bahia,28,1996,10.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1
Lucas Fernandes,BRA,"MF,FW",Juventude,27,1997,4.4,3,2,1,2,0,1,3,33.3,2,3,0,3,4,7,0,1
Matheus Fernandes,BRA,MF,RB Bragantino,26,1998,7.3,23,15,13,7,3,7,15,46.7,8,15,4,11,10,33,14,0
Nathan Fernandes,BRA,"FW,MF",Botafogo (RJ),19,2005,3.7,5,1,2,2,1,1,4,25.0,3,2,0,2,2,7,5,0
Fernandinho,BRA,FW,Ceará,27,1997,11.1,18,13,9,8,1,9,23,39.1,14,12,0,12,19,37,10,0
Fernando,BRA,"MF,DF",Internacional,37,1987,4.6,9,5,5,4,0,4,12,33.3,8,8,5,3,6,15,8,0
Fernando,BRA,"FW,MF",RB Bragantino,25,1999,3.5,5,1,1,3,1,3,7,42.9,4,3,0,3,0,5,4,0
Nahuel Ferraresi,VEN,DF,São Paulo,26,1998,20.0,74,51,37,31,6,43,71,60.6,28,21,8,13,28,102,84,0
Ferreira,BRA,"FW,DF",São Paulo,27,1997,17.6,23,15,12,9,2,13,30,43.3,17,17,1,16,6,29,11,1
Bruno Ferreira,BRA,GK,Ceará,30,1994,30.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,20,1
Lucas Ferreira,BRA,FW,São Paulo,18,2006,8.5,18,10,5,9,4,5,13,38.5,8,15,0,15,6,24,11,0
Luiz Filipe,BRA,FW,Mirassol,23,2001,0.2,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
André Filipinho,BRA,DF,Juventude,28,1997,3.4,5,1,3,1,1,1,3,33.3,2,3,1,2,5,10,19,0
Riquelme Fillipi,BRA,"DF,FW",Palmeiras,18,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Caíque França,BRA,GK,Sport Recife,29,1995,15.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,9,0
Matheus França,BRA,"MF,FW",Vasco da Gama,20,2004,4.3,9,5,5,2,2,3,7,42.9,4,6,2,4,5,14,5,1
Ryan Francisco,BRA,"FW,MF",São Paulo,18,2006,2.3,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0
Alan Franco,ECU,"MF,DF",Atlético Mineiro,26,1998,29.2,50,32,20,22,8,22,33,66.7,11,21,10,11,28,78,48,1
Alan Franco,ARG,DF,São Paulo,28,1996,25.4,34,23,21,13,0,21,33,63.6,12,34,18,16,25,59,129,3
Luan Freitas,BRA,DF,Juventude,24,2001,12.5,25,16,13,10,2,12,19,63.2,7,18,13,5,10,35,47,1
Lucas Freitas,BRA,DF,Vasco da Gama,24,2001,17.2,16,9,9,6,1,12,18,66.7,6,26,21,5,19,35,86,3
Marlon Freitas,BRA,MF,Botafogo (RJ),29,1995,32.5,46,30,20,20,6,28,57,49.1,29,37,18,19,24,70,54,0
Riquelme Freitas,BRA,"FW,MF",Grêmio,18,2006,4.3,6,4,2,4,0,5,11,45.5,6,8,0,8,1,7,2,0
Juan Freytes,ARG,DF,Fluminense,25,2000,32.5,24,15,17,6,1,16,33,48.5,17,29,17,12,16,40,185,5
Adonis Frías,ARG,DF,Santos,26,1998,12.4,15,10,13,1,1,9,14,64.3,5,14,8,6,17,32,45,1
Bruno Fuchs,BRA,"DF,MF",Palmeiras,25,1999,19.1,40,27,23,17,0,20,26,76.9,6,17,9,8,29,69,93,0
Gabriel Fuentes,COL,DF,Fluminense,27,1997,9.2,19,12,10,7,2,5,9,55.6,4,6,3,3,11,30,29,0
Daniel Fuzato,BRA,GK,Vasco da Gama,27,1997,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Gabriel,BRA,DF,Bahia,23,2001,10.5,17,12,14,3,0,7,10,70.0,3,14,9,5,12,29,62,1
Gabriel,BRA,"MF,FW",Mirassol,35,1990,17.7,9,7,3,3,3,6,10,60.0,4,19,9,10,5,14,10,1
Gabriel,BRA,GK,Vitória,32,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Gabriel,BRA,GK,Sport Recife,32,1992,23.0,3,1,3,0,0,3,5,60.0,2,0,0,0,0,3,17,3
Gabriel,BRA,MF,RB Bragantino,32,1992,29.3,70,45,33,28,9,29,66,43.9,37,28,6,22,34,104,47,1
Victor Gabriel,BRA,DF,Internacional,20,2004,12.3,24,20,14,10,0,13,17,76.5,4,18,12,6,18,42,95,1
Antonio Galeano,PAR,FW,Ceará,24,2000,34.7,36,18,19,14,3,18,38,47.4,20,23,2,21,11,47,41,2
Emerson Galego,BRA,"FW,MF",Juventude,25,1999,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Mateo Gamarra,PAR,DF,Cruzeiro,24,2000,1.7,6,5,5,1,0,5,6,83.3,1,1,1,0,4,10,18,0
Ganso,BRA,MF,Fluminense,35,1989,7.2,11,3,4,5,2,6,10,60.0,4,4,1,3,0,11,1,0
Maurício Garcez,BRA,"FW,MF",Juventude,27,1997,0.7,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
Benjamín Garré,ARG,"FW,MF",Vasco da Gama,24,2000,3.3,6,5,4,2,0,3,9,33.3,6,6,1,5,2,8,4,0
Rodrigo Garro,ARG,MF,Corinthians,27,1998,15.7,13,10,1,7,5,6,22,27.3,16,6,0,6,5,18,1,0
Lucas Gazal,BRA,DF,Fortaleza,25,1999,6.1,6,5,6,0,0,3,8,37.5,5,10,5,5,8,14,46,0
Gerson,BRA,"FW,MF",Flamengo,27,1997,7.9,17,14,5,7,5,9,14,64.3,5,7,1,6,5,22,3,0
Agustín Giay,ARG,DF,Palmeiras,21,2004,22.0,59,43,31,22,6,32,55,58.2,23,25,8,17,14,73,52,2
Gil,BRA,DF,Santos,37,1987,8.0,17,9,15,1,1,10,15,66.7,5,6,3,3,7,24,30,0
Gilberto,BRA,DF,Bahia,31,1993,19.7,49,35,29,15,5,32,48,66.7,16,15,8,7,20,69,62,2
Gilberto,BRA,FW,Juventude,35,1989,12.2,8,6,6,1,1,4,7,57.1,3,6,1,5,4,12,11,0
Giovanny,BRA,"FW,MF",Juventude,27,1997,7.3,5,4,4,1,0,4,15,26.7,11,8,2,6,1,6,7,1
Daniel Giraldo,COL,MF,Juventude,32,1992,7.6,11,8,6,4,1,7,17,41.2,10,11,5,6,3,14,22,1
Leonardo Godoy,ARG,DF,Santos,29,1995,4.6,4,4,1,2,1,3,8,37.5,5,6,1,5,1,5,17,0
Davi Goes,BRA,MF,Juventude,19,2005,0.7,1,1,1,0,0,0,0,,0,4,4,0,1,2,2,0
Johnny Góes,BRA,DF,Flamengo,17,2007,1.0,3,0,3,0,0,2,2,100.0,0,1,0,1,2,5,5,0
Bruno Gomes,BRA,"MF,DF",Internacional,23,2001,10.9,27,16,14,9,4,15,36,41.7,21,14,2,12,7,34,33,1
Davi Gomes,BRA,FW,RB Bragantino,19,2005,2.5,2,0,1,0,1,1,6,16.7,5,3,0,3,0,2,1,0
Fredi Gomes,BRA,DF,Bahia,18,2006,1.0,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,2,1
Igor Gomes,BRA,MF,Atlético Mineiro,25,1999,20.3,20,11,4,11,5,5,22,22.7,17,26,6,20,20,40,16,2
Carlos Gómez,COL,FW,Vasco da Gama,22,2002,11.4,11,7,6,0,5,6,12,50.0,6,9,1,8,7,18,13,0
Gustavo Gómez,PAR,DF,Palmeiras,31,1993,25.7,50,27,30,17,3,28,42,66.7,14,35,24,11,35,85,142,1
Nuno Gonçalo Moreira,POR,"FW,MF",Vasco da Gama,25,1999,28.3,32,18,5,13,14,16,41,39.0,25,24,5,19,15,47,35,2
Matheus Gonçalves,BRA,FW,Flamengo,19,2005,0.8,1,1,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0
Gregore,BRA,MF,Botafogo (RJ),30,1994,10.9,48,28,21,18,9,21,35,60.0,14,16,6,10,13,61,19,0
Guga,BRA,DF,Fluminense,26,1998,11.0,30,19,15,15,0,16,28,57.1,12,20,4,16,7,37,20,1
Guilherme,BRA,"MF,FW",Mirassol,33,1991,6.0,11,7,4,5,2,4,12,33.3,8,4,0,4,5,16,4,0
Guilherme,BRA,"FW,MF",Santos,29,1995,25.0,38,22,18,10,10,16,27,59.3,11,31,2,29,23,61,48,0
Guilherme,BRA,DF,RB Bragantino,22,2002,7.1,17,10,12,3,2,11,17,64.7,6,17,6,11,4,21,19,0
Guilherme,BRA,MF,Flamengo,18,2006,0.7,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0
Ryan Guilherme,BRA,"MF,FW",Cruzeiro,22,2002,0.6,3,3,1,2,0,1,2,50.0,1,0,0,0,4,7,0,0
Zé Guilherme,BRA,"DF,FW",Bahia,19,2005,1.0,0,0,0,0,0,0,0,,0,2,0,2,3,3,3,0
Gustavinho,BRA,MF,RB Bragantino,20,2004,8.2,16,10,9,6,1,5,7,71.4,2,6,3,3,5,21,7,0
Gustavo,BRA,GK,Juventude,31,1993,9.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1
Luiz Gustavo,BRA,"MF,DF",São Paulo,37,1987,8.7,23,14,7,14,2,9,15,60.0,6,7,6,1,12,35,26,1
Luiz Gustavo,BRA,DF,Vasco da Gama,18,2006,3.2,4,2,3,1,0,1,3,33.3,2,3,3,0,2,6,24,0
Ryan Gustavo,BRA,MF,Corinthians,21,2003,5.9,19,11,5,12,2,7,18,38.9,11,14,4,10,9,28,3,0
Yeison Guzmán,COL,MF,Fortaleza,26,1998,2.1,1,1,0,1,0,1,3,33.3,2,1,0,1,2,3,0,0
Lucas Halter,BRA,DF,Vitória,24,2000,32.3,39,28,32,7,0,23,33,69.7,10,48,37,11,16,55,189,3
Héctor,ESP,"FW,MF",Corinthians,29,1995,2.7,4,2,0,3,1,1,3,33.3,2,1,0,1,2,6,1,0
Henrique,BRA,"FW,MF",São Paulo,18,2006,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bruno Henrique,BRA,MF,Internacional,35,1989,15.5,38,22,11,20,7,19,40,47.5,21,15,6,9,11,49,23,0
Bruno Henrique,BRA,"FW,MF",Flamengo,34,1990,20.1,21,14,3,7,11,8,17,47.1,9,13,0,13,4,25,8,0
Dalbert Henrique,BRA,"DF,FW",Sport Recife,31,1993,1.2,4,3,2,1,1,2,2,100.0,0,2,0,2,0,4,5,0
Gustavo Henrique,BRA,DF,Corinthians,31,1993,23.0,28,21,20,6,2,13,23,56.5,10,30,23,7,18,46,125,1
Matheus Henrique,BRA,"MF,FW",Cruzeiro,27,1997,8.0,24,13,10,14,0,10,18,55.6,8,10,4,6,7,31,8,1
Paulo Henrique,BRA,DF,Vasco da Gama,28,1996,27.7,85,57,46,32,7,49,73,67.1,24,40,13,27,34,119,105,2
Pedro Henrique,BRA,FW,Ceará,34,1990,15.3,33,26,10,15,8,13,28,46.4,15,3,0,3,8,41,15,3
Pedro Henrique,BRA,DF,RB Bragantino,29,1995,29.5,29,18,24,5,0,20,36,55.6,16,34,27,7,32,61,216,2
Hércules,BRA,MF,Fluminense,24,2000,24.0,52,32,24,24,4,22,43,51.2,21,18,5,13,11,63,31,1
Diogo Hereda,BRA,DF,Sport Recife,26,1998,9.4,20,17,10,7,3,11,16,68.8,5,7,2,5,7,27,17,0
Marcelo Hermes,BRA,"DF,MF",Juventude,29,1995,20.6,36,22,17,15,4,21,32,65.6,11,28,5,23,17,53,54,3
José Herrera,ARG,"FW,MF",Fortaleza,21,2003,11.6,26,17,8,12,6,13,42,31.0,29,13,1,12,6,32,10,0
Lucca Holanda,BRA,FW,Ceará,21,2003,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Lucca Holanda,BRA,"FW,MF",Internacional,21,2003,1.8,2,1,1,1,0,0,0,,0,3,0,3,0,2,1,0
Hudson,BRA,MF,Juventude,24,2001,2.6,4,1,1,2,1,0,2,0.0,2,0,0,0,2,6,4,0
Hugo,BRA,"DF,MF",Corinthians,27,1997,5.1,8,7,2,4,2,2,12,16.7,10,6,1,5,5,13,16,0
Victor Hugo,BRA,"MF,FW",Santos,20,2004,4.9,4,2,2,1,1,2,10,20.0,8,8,2,6,4,8,7,0
Victor Hugo,BRA,DF,Sport Recife,16,2008,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Victor Hugo,BRA,MF,Flamengo,20,2004,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Vitor Hugo,BRA,DF,Atlético Mineiro,33,1991,18.2,27,17,19,7,1,17,21,81.0,4,22,16,6,26,53,114,2
Huguinho,BRA,MF,Botafogo (RJ),17,2007,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Hulk,BRA,"FW,MF",Atlético Mineiro,38,1986,27.1,17,11,6,7,4,2,10,20.0,8,16,3,13,1,18,19,2
José Hurtado,ECU,DF,RB Bragantino,23,2001,20.7,38,27,19,17,2,19,36,52.8,17,25,5,20,19,57,69,1
Hyan,BRA,MF,Santos,20,2004,0.2,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
Hyoran,BRA,"MF,FW",Sport Recife,31,1993,4.5,11,5,3,6,2,5,12,41.7,7,4,1,3,1,12,2,0
Iago,BRA,"DF,MF",Bahia,27,1997,7.0,11,10,4,5,2,3,6,50.0,3,5,2,3,5,16,14,0
Iago,BRA,DF,Flamengo,19,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
Ignácio,BRA,DF,Fluminense,28,1996,12.7,25,15,18,7,0,10,13,76.9,3,15,11,4,15,40,94,1
Juan Ignacio Dinenno,ARG,FW,Cruzeiro,30,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Juan Ignacio Dinenno,ARG,FW,São Paulo,30,1994,2.9,3,1,1,2,0,1,4,25.0,3,0,0,0,0,3,1,0
Juan Ignacio Ramírez,URU,FW,Sport Recife,27,1997,3.2,2,1,0,1,1,1,2,50.0,1,3,0,3,0,2,1,0
Isaac,BRA,DF,Atlético Mineiro,20,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Isaque,BRA,MF,Fluminense,17,2007,0.2,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
Mateus Iseppe,BRA,MF,Atlético Mineiro,18,2006,0.0,2,2,0,0,2,0,0,,0,0,0,0,0,2,0,0
Ismael,POR,MF,Vitória,25,1999,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Zé Ivaldo,BRA,DF,Santos,27,1997,20.0,30,22,18,10,2,20,37,54.1,17,24,17,7,23,53,110,1
Ivan,BRA,GK,Internacional,27,1997,6.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Leo Jacó,BRA,"FW,MF",Vasco da Gama,19,2005,0.2,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
Jadson,BRA,MF,Juventude,31,1993,31.5,48,25,22,22,4,10,45,22.2,35,41,11,30,35,83,38,3
Jair,BRA,MF,Vasco da Gama,30,1994,6.2,13,9,7,6,0,8,15,53.3,7,8,2,6,6,19,9,0
Jamerson,BRA,DF,Vitória,26,1998,11.4,27,19,18,5,4,12,19,63.2,7,9,4,5,12,39,42,0
Janderson,BRA,"FW,MF",Vitória,25,1999,8.1,10,5,0,6,4,4,13,30.8,9,11,2,9,2,12,6,0
Jandrei,BRA,GK,Juventude,31,1993,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,4
Jardiel,BRA,FW,Grêmio,19,2005,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Léo Jardim,BRA,GK,Vasco da Gama,29,1995,35.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,40,5
Jeffinho,BRA,"FW,MF",Botafogo (RJ),25,1999,7.6,18,8,5,9,4,5,12,41.7,7,9,0,9,8,26,4,1
Jefinho,BRA,MF,Sport Recife,18,2006,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Jefté,BRA,"DF,MF",Palmeiras,21,2003,8.5,13,9,7,4,2,7,12,58.3,5,8,4,4,2,15,37,0
Jemerson,BRA,DF,Grêmio,32,1992,8.6,18,12,12,6,0,10,12,83.3,2,5,2,3,9,27,53,0
Jemmes,BRA,DF,Mirassol,24,2000,36.4,64,44,46,15,3,44,66,66.7,22,38,28,10,42,106,214,2
Caíque de Jesus Gonçalves,BRA,MF,Juventude,29,1995,22.8,66,43,35,29,2,38,56,67.9,18,29,13,16,19,85,40,4
Igor Jesus,BRA,FW,Botafogo (RJ),23,2001,9.7,3,3,0,3,0,1,4,25.0,3,8,5,3,0,3,8,0
Maykon Jesus,BRA,DF,Vitória,19,2005,8.5,15,8,4,10,1,5,9,55.6,4,5,2,3,6,21,50,1
Jhon Jhon,BRA,"MF,FW",RB Bragantino,22,2002,31.6,32,24,17,11,4,16,38,42.1,22,38,4,34,16,48,21,2
John,BRA,GK,Botafogo (RJ),28,1996,17.0,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,7,1
Felipe Jonatan,BRA,DF,Mirassol,26,1998,4.9,4,3,1,2,1,1,4,25.0,3,2,0,2,3,7,9,0
Jonathan,BRA,DF,Cruzeiro,20,2004,8.9,15,9,12,3,0,9,19,47.4,10,10,6,4,11,26,57,0
Kaio Jorge,BRA,FW,Cruzeiro,23,2002,28.8,12,8,3,6,3,5,10,50.0,5,16,2,14,6,18,10,0
Jorginho,ITA,MF,Flamengo,33,1991,15.1,22,13,4,13,5,17,32,53.1,15,9,2,7,23,45,4,2
José,BRA,DF,Cruzeiro,19,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Willian José,BRA,FW,Bahia,33,1991,23.5,10,8,2,4,4,4,8,50.0,4,9,3,6,5,15,26,1
Joshua,BRA,MF,Flamengo,17,2007,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Luciano Juba,BRA,DF,Bahia,25,1999,32.0,48,28,29,10,9,30,53,56.6,23,16,2,14,36,84,120,3
Juninho,BRA,DF,Internacional,29,1995,16.7,28,17,18,8,2,9,19,47.4,10,24,18,6,18,46,98,0
Juninho,BRA,FW,Flamengo,28,1996,4.2,7,6,1,4,2,1,5,20.0,4,3,0,3,1,8,5,0
Kauê Junior,BRA,FW,Bahia,15,2009,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Robinho Junior,BRA,"FW,MF",Santos,17,2007,3.9,7,5,3,2,2,3,8,37.5,5,1,0,1,1,8,1,0
Wanderson Junior,BRA,DF,Flamengo,17,2007,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
José Kadir,PAN,FW,Botafogo (RJ),17,2007,1.9,6,3,1,3,2,0,0,,0,2,0,2,0,6,1,0
Kaiki,BRA,DF,Cruzeiro,21,2003,33.3,98,75,65,25,8,37,53,69.8,16,30,8,22,42,140,145,0
Lucas Kal,BRA,"MF,DF",Sport Recife,28,1996,9.6,9,5,5,4,0,2,6,33.3,4,12,4,8,9,18,42,0
Walter Kannemann,ARG,DF,Grêmio,33,1991,19.1,26,14,18,6,2,12,18,66.7,6,37,23,14,22,48,128,3
Kanu,BRA,DF,Bahia,27,1997,5.7,7,6,4,3,0,3,6,50.0,3,6,5,1,6,13,21,0
Kauê,BRA,GK,Corinthians,20,2004,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kayke,BRA,FW,Fortaleza,18,2006,0.3,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Kayke,BRA,"FW,MF",Corinthians,20,2004,4.0,1,1,0,0,1,0,6,0.0,6,3,0,3,3,4,0,0
Renato Kayser,BRA,FW,Vitória,28,1996,23.1,12,5,0,6,6,4,13,30.8,9,12,0,12,4,16,26,0
Kenji,BRA,FW,Cruzeiro,19,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
John Kennedy,BRA,FW,Fluminense,22,2002,7.0,1,1,1,0,0,1,4,25.0,3,7,1,6,3,4,5,0
Keno,BRA,"FW,MF",Fluminense,35,1989,5.7,10,7,5,3,2,5,7,71.4,2,2,0,2,0,10,4,0
Kevyson,BRA,DF,Santos,20,2004,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
Kevyson,BRA,DF,Sport Recife,20,2004,3.0,8,6,7,1,0,8,12,66.7,4,6,2,4,5,13,16,0
Khellven,BRA,DF,Palmeiras,23,2001,10.8,16,10,9,7,0,9,26,34.6,17,8,2,6,7,23,28,0
Gabriel Knesowitsch,BRA,DF,Mirassol,21,2003,4.0,3,3,2,1,0,2,3,66.7,1,4,2,2,1,4,36,0
Benjamín Kuscevic,CHI,DF,Fortaleza,28,1996,19.0,37,25,27,10,0,22,31,71.0,9,22,14,8,16,53,116,3
Derik Lacerda,BRA,FW,Sport Recife,25,1999,16.1,8,4,2,3,3,1,8,12.5,7,14,2,12,7,15,22,1
Ignacio Laquintana,URU,"FW,MF",RB Bragantino,25,1999,11.3,11,6,5,4,2,5,20,25.0,15,12,2,10,8,19,5,0
Larson,BRA,"MF,FW",Palmeiras,19,2005,0.8,3,3,1,1,1,2,2,100.0,0,3,2,1,0,3,0,0
Joaquín Lavega,URU,"FW,DF",Fluminense,19,2005,0.7,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
Leandrinho,BRA,DF,Vasco da Gama,19,2005,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0
Helton Leite,BRA,GK,Fortaleza,34,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
Lelê,BRA,FW,Ceará,27,1997,1.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
Mauricio Lemos,URU,DF,Vasco da Gama,29,1995,2.7,1,1,0,1,0,1,1,100.0,0,9,9,0,3,4,17,1
Rubén Lezcano,PAR,"MF,FW",Fluminense,20,2004,0.6,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0
Lima,BRA,"MF,FW",Fluminense,28,1996,12.2,17,10,4,12,1,6,14,42.9,8,8,1,7,9,26,4,1
Lucas Lima,BRA,MF,Ceará,24,2000,1.4,7,6,4,3,0,3,4,75.0,1,2,0,2,2,9,4,0
Lucas Lima,BRA,"MF,FW",Sport Recife,34,1990,28.3,36,23,9,20,7,15,50,30.0,35,10,0,10,8,44,16,0
Leonardo Linck,BRA,GK,Botafogo (RJ),23,2001,16.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,3
Kauan Lindes,BRA,MF,Botafogo (RJ),21,2003,0.3,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Samuel Lino,BRA,FW,Flamengo,25,1999,15.5,26,17,11,11,4,10,32,31.3,22,25,2,23,3,29,13,0
Lenny Lobato,BRA,FW,Sport Recife,23,2001,2.7,2,1,1,0,1,1,3,33.3,2,1,0,1,1,3,1,0
David Loiola,BRA,DF,Botafogo (RJ),22,2002,20.3,25,12,18,6,1,17,28,60.7,11,28,16,12,16,41,111,0
Marcelo Lomba,BRA,GK,Palmeiras,38,1986,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Felipe Longo,BRA,GK,Corinthians,19,2005,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Renzo López,URU,FW,Vitória,30,1994,7.2,11,4,4,6,1,2,8,25.0,6,6,1,5,1,12,5,0
Lourenço,BRA,MF,Ceará,27,1997,15.4,22,15,14,6,2,10,19,52.6,9,19,6,13,15,37,40,0
Lucão,BRA,GK,RB Bragantino,23,2001,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2
Ayrton Lucas,BRA,DF,Flamengo,27,1997,13.7,31,26,17,13,1,13,26,50.0,13,12,5,7,9,40,29,0
Jean Lucas,BRA,MF,Bahia,26,1998,29.7,61,43,17,28,16,24,49,49.0,25,31,5,26,15,76,24,0
João Lucas,BRA,DF,Grêmio,26,1998,5.6,13,11,10,3,0,7,11,63.6,4,7,1,6,8,21,26,0
Zé Lucas,BRA,MF,Sport Recife,16,2008,17.7,43,26,21,18,4,18,39,46.2,21,32,7,25,26,69,34,2
Luciano,BRA,"FW,MF",São Paulo,31,1993,23.4,24,16,4,14,6,10,20,50.0,10,13,1,12,13,37,18,0
Lucio,BRA,MF,Flamengo,17,2007,0.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1
Luighi,BRA,FW,Palmeiras,18,2006,3.8,5,1,1,3,1,3,12,25.0,9,7,0,7,1,6,2,0
Victor Luis,BRA,"DF,MF",Vasco da Gama,31,1993,3.0,3,1,3,0,0,2,5,40.0,3,2,2,0,3,6,9,0
Luisão,BRA,DF,Santos,21,2003,4.9,7,3,3,4,0,4,11,36.4,7,6,3,3,3,10,32,2
David Luiz,BRA,DF,Fortaleza,37,1987,4.4,5,4,4,1,0,3,3,100.0,0,8,7,1,5,10,30,0
Guilherme Luiz,BRA,FW,Ceará,19,2005,1.6,5,3,3,0,2,3,6,50.0,3,1,0,1,1,6,3,0
Lyanco,BRA,DF,Atlético Mineiro,27,1997,15.7,30,18,22,4,4,12,18,66.7,6,20,13,7,37,67,80,3
Everton Maceió,BRA,"FW,MF",Mirassol,21,2003,1.6,1,1,0,1,0,0,0,,0,2,0,2,0,1,4,1
Willian Machado,BRA,DF,Ceará,28,1996,35.8,51,32,33,17,1,20,27,74.1,7,34,21,13,35,86,264,1
Talles Magno,BRA,"FW,MF",Corinthians,22,2002,10.7,23,15,10,9,4,11,21,52.4,10,10,2,8,5,28,12,0
Magrão,BRA,GK,Fortaleza,24,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gustavo Maia,BRA,FW,Sport Recife,24,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pablo Maia,BRA,MF,São Paulo,23,2002,16.3,28,15,10,13,5,12,26,46.2,14,23,8,15,6,34,24,3
Thiago Maia,BRA,MF,Internacional,27,1997,22.0,33,23,16,13,4,15,31,48.4,16,29,7,22,35,68,49,1
Maik,BRA,DF,São Paulo,20,2005,6.7,22,13,6,7,9,14,18,77.8,4,9,1,8,7,29,16,0
Léo Mana,BRA,DF,Corinthians,20,2004,2.5,3,2,0,2,1,1,4,25.0,3,3,0,3,3,6,10,0
Gustavo Mancha,BRA,DF,Fortaleza,20,2004,11.4,20,11,10,10,0,12,20,60.0,8,3,1,2,15,35,55,0
Eros Mancuso,ARG,DF,Fortaleza,25,1999,26.4,59,34,44,10,5,40,72,55.6,32,20,3,17,23,82,69,0
Luis Mandaca,BRA,"MF,FW",Juventude,23,2001,27.2,52,33,21,21,10,14,45,31.1,31,33,8,25,22,74,36,3
Manoel,BRA,DF,Fluminense,34,1990,3.8,0,0,0,0,0,0,1,0.0,1,7,3,4,0,0,17,0
