Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
476,Lucas Mugni,ar ARG,MF,Ceará,33,1992,19.0,79,4.14,46,27,1,2,2,1,9,0.47,4,4,0,1,0,0,Matches
477,Alex Muralha,br BRA,GK,Mirassol,35,1989,7.0,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
478,Bruno Nascimento,br BRA,FW,Palmeiras,27,1997,3.8,11,2.90,10,0,0,1,0,0,1,0.26,1,0,0,0,0,0,Matches
479,Nata,br BRA,"DF,MF",Juventude,23,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
480,Natanael,br BRA,DF,Atlético Mineiro,23,2002,23.8,38,1.60,28,1,1,3,5,0,0,0.00,0,0,0,0,0,0,Matches
481,Nathan,br BRA,DF,Internacional,23,2001,1.0,2,2.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
482,Nathan,br BRA,"MF,FW",Grêmio,28,1996,1.0,4,4.00,1,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
483,Kaiky Naves,br BRA,DF,Palmeiras,22,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
484,Gui Negão,br BRA,"FW,MF",Corinthians,17,2007,10.5,17,1.62,12,0,2,0,3,0,3,0.29,2,0,0,0,1,0,Matches
485,Felipe Negrucci,br BRA,"DF,MF",São Paulo,20,2004,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
