Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Leo Augusto Pereira,BRA,"FW,MF",Sport Recife,24,2000,12.3,20,1.63,12,0,2,4,2,0,2,0.16,2,0,0,0,0,0
Renato Augusto,BRA,"MF,FW",Fluminense,36,1988,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gastón Ávila,ARG,DF,Fortaleza,23,2001,25.8,22,0.85,14,3,0,1,4,0,1,0.04,0,0,0,0,1,0
Aylon,BRA,"FW,MF",Ceará,32,1992,8.8,20,2.27,10,0,3,3,4,0,2,0.23,1,0,1,0,0,0
Matheus Babi,BRA,FW,Juventude,27,1997,5.3,10,1.88,5,0,0,1,4,0,0,0.0,0,0,0,0,0,0
Bahia,BRA,MF,Corinthians,19,2006,0.5,2,3.67,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Gabriel Bahia,BRA,DF,Botafogo (RJ),26,1998,2.6,5,1.91,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Matheus Bahia,BRA,DF,Ceará,25,1999,27.4,48,1.75,39,4,4,0,1,0,2,0.07,2,0,0,0,0,0
Fabián Balbuena,PAR,DF,Grêmio,33,1991,2.5,2,0.8,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gabriel Baralhas,BRA,MF,Vitória,26,1998,25.3,49,1.94,37,0,2,4,4,2,4,0.16,4,0,0,0,0,0
Danilo Barbosa,BRA,"DF,MF",Botafogo (RJ),28,1996,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Diogo Barbosa,BRA,DF,Fortaleza,32,1992,13.8,25,1.82,19,2,0,0,1,3,0,0.0,0,0,0,0,0,0
Gabriel Barbosa,BRA,"FW,MF",Cruzeiro,28,1996,12.0,31,2.58,24,0,1,5,1,0,4,0.33,3,0,0,1,0,0
Lucas Barbosa,BRA,"FW,MF",RB Bragantino,23,2001,25.9,40,1.54,25,2,0,7,6,0,9,0.35,4,0,0,2,3,0
Alexander Barboza,ARG,DF,Botafogo (RJ),29,1995,23.9,25,1.05,21,2,0,2,0,0,1,0.04,1,0,0,0,0,0
Adam Bareiro,PAR,FW,Fortaleza,28,1996,9.8,17,1.73,12,0,0,2,2,1,3,0.31,3,0,0,0,0,0
Chrystian Barletta,BRA,"FW,MF",Sport Recife,23,2001,16.7,50,3.0,26,2,9,5,5,3,0,0.0,0,0,0,0,0,0
Álvaro Barreal,ARG,"FW,MF",Santos,24,2000,24.9,80,3.22,50,16,2,8,4,0,5,0.2,1,1,0,2,1,0
Jordan Barrera,COL,"FW,MF",Botafogo (RJ),18,2006,3.4,6,1.76,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Cauan Barros,BRA,MF,Vasco da Gama,20,2004,14.9,21,1.41,16,0,0,2,3,0,3,0.2,2,0,0,1,0,0
Enmerson Batalla,COL,"FW,MF",Juventude,23,2001,14.6,32,2.19,25,1,3,1,2,0,4,0.27,4,0,0,0,0,0
Paulo Baya,BRA,FW,Ceará,25,1999,4.8,16,3.3,7,4,0,2,3,0,1,0.21,0,0,0,1,0,0
Paulo Baya,BRA,"MF,FW",Fluminense,25,1999,0.4,1,2.37,1,0,0,0,0,0,1,2.37,1,0,0,0,0,0
José Luis Rodríguez Bebanz,URU,DF,Vasco da Gama,27,1997,16.1,31,1.93,26,1,2,1,1,0,4,0.25,4,0,0,0,0,0
Erick Belé,BRA,MF,Palmeiras,18,2007,0.3,2,7.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luis Benedetti,BRA,DF,Palmeiras,18,2006,4.2,6,1.43,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alan Benítez,PAR,"DF,FW",Internacional,31,1994,6.1,13,2.13,12,1,0,0,0,0,3,0.49,3,0,0,0,0,0
Alexandro Bernabei,ARG,DF,Internacional,24,2000,28.7,106,3.7,78,13,4,4,4,3,9,0.31,8,0,0,0,1,0
Facundo Bernal,URU,MF,Fluminense,21,2003,11.5,18,1.56,16,0,1,0,0,1,1,0.09,1,0,0,0,0,0
Bernard,BRA,"MF,FW",Atlético Mineiro,32,1992,13.4,78,5.8,56,12,7,1,1,1,7,0.52,2,4,0,1,0,0
Bernardo,BRA,DF,Juventude,19,2005,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matheus Bianqui,BRA,"MF,FW",Mirassol,27,1998,1.6,1,0.62,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matheus Bidu,BRA,DF,Corinthians,25,1999,21.8,74,3.39,62,4,1,4,3,0,6,0.27,4,0,0,1,1,0
Biel,BRA,"FW,MF",Atlético Mineiro,23,2001,6.6,25,3.78,15,2,3,2,3,0,3,0.45,2,0,0,0,1,0
Rafael Bilu,BRA,"FW,MF",Juventude,25,1999,7.6,23,3.01,14,3,1,1,4,0,2,0.26,1,0,1,0,0,0
Damián Bobadilla,PAR,MF,São Paulo,23,2001,23.3,61,2.61,52,0,0,3,3,3,6,0.26,5,0,0,0,1,0
Yannick Bolasie,COD,"FW,MF",Cruzeiro,35,1989,2.0,4,2.03,2,0,0,2,0,0,1,0.51,0,0,0,1,0,0
Gabriel Bontempo,BRA,"MF,FW",Santos,20,2005,11.1,35,3.16,30,1,1,0,3,0,4,0.36,4,0,0,0,0,0
Thiago Borbas,URU,"FW,MF",RB Bragantino,22,2002,6.4,15,2.33,9,0,2,2,1,1,2,0.31,1,0,0,0,1,0
Daniel Borges,BRA,DF,Mirassol,31,1993,10.0,25,2.49,17,6,1,1,0,0,2,0.2,1,1,0,0,0,0
Marllon Borges,BRA,DF,Ceará,32,1992,23.1,13,0.56,8,1,0,2,1,1,0,0.0,0,0,0,0,0,0
Pedro Borges,BRA,MF,Fortaleza,27,1997,0.4,1,2.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Pedro Borges,BRA,MF,Sport Recife,27,1997,5.6,5,0.89,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Rafael Borré,COL,FW,Internacional,29,1995,20.1,41,2.04,27,0,5,3,4,2,5,0.25,3,0,2,0,0,0
Lucas Braga,BRA,"FW,DF",Vitória,28,1996,10.8,16,1.49,13,0,0,1,2,0,0,0.0,0,0,0,0,0,0
Bilal Brahimi,ALG,FW,Santos,24,2000,0.2,1,4.29,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Martin Braithwaite,DEN,FW,Grêmio,33,1991,16.2,42,2.6,29,0,2,6,4,1,4,0.25,2,0,1,0,1,0
Gabriel Brazão,BRA,GK,Santos,24,2000,37.7,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Brenno,BRA,GK,Fortaleza,25,1999,15.0,3,0.2,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Breno,BRA,"FW,MF",Fortaleza,29,1996,25.3,110,4.34,70,7,9,10,12,2,10,0.39,8,0,0,0,1,1
Breno,BRA,MF,Corinthians,19,2005,28.0,59,2.11,44,3,2,1,7,2,5,0.18,3,0,0,1,1,0
Emanuel Brítez,ARG,DF,Fortaleza,32,1992,17.7,17,0.96,13,2,0,1,1,0,0,0.0,0,0,0,0,0,0
Bruninho,BRA,MF,Fortaleza,19,2005,0.8,1,1.32,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Fabrício Bruno,BRA,DF,Cruzeiro,28,1996,32.8,28,0.85,24,1,0,2,0,1,2,0.06,1,1,0,0,0,0
Gustavo Caballero,PAR,"FW,DF",Santos,23,2001,3.7,7,1.9,3,0,0,2,1,1,1,0.27,1,0,0,0,0,0
Arthur Cabral,BRA,FW,Botafogo (RJ),26,1998,16.0,32,2.0,22,0,3,3,4,0,5,0.31,2,0,2,0,1,0
Cacá,BRA,DF,Corinthians,25,1999,15.6,12,0.77,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Raúl Cáceres,PAR,DF,Vitória,33,1991,18.7,36,1.92,27,2,1,3,3,0,3,0.16,3,0,0,0,0,0
Cadu,BRA,DF,Atlético Mineiro,20,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Calebe,BRA,MF,Fortaleza,24,2000,2.5,8,3.14,3,4,0,0,1,0,1,0.39,1,0,0,0,0,0
Jonathan Calleri,ARG,FW,São Paulo,31,1993,1.3,3,2.23,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
João Camargo,BRA,FW,Flamengo,17,2007,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Camilo,BRA,"MF,DF",Grêmio,25,1999,8.2,7,0.86,5,0,1,1,0,0,1,0.12,0,0,0,1,0,0
Camutanga,BRA,DF,Vitória,31,1993,13.8,5,0.36,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Luan Cândido,BRA,DF,Sport Recife,23,2001,14.6,24,1.64,21,2,0,0,1,0,1,0.07,1,0,0,0,0,0
Germán Cano,ARG,FW,Fluminense,36,1988,16.6,22,1.32,16,0,2,3,1,0,1,0.06,0,0,0,1,0,0
Agustín Canobbio,URU,"FW,MF",Fluminense,26,1998,23.4,64,2.73,41,5,4,7,5,2,5,0.21,3,0,0,1,1,0
Aitor Cantalapiedra,ESP,"MF,FW",Vitória,28,1996,14.2,50,3.53,32,16,0,0,2,0,4,0.28,2,2,0,0,0,0
Juninho Capixaba,BRA,DF,RB Bragantino,27,1997,21.9,69,3.15,54,9,1,2,3,0,4,0.18,3,1,0,0,0,0
Johan Carbonero,COL,"FW,MF",Internacional,25,1999,16.2,70,4.32,44,1,7,3,14,1,8,0.49,4,0,1,1,2,0
Felipe Cardoso,BRA,FW,Vitória,21,2003,0.9,4,4.62,3,0,1,0,0,0,1,1.15,1,0,0,0,0,0
Edson Carioca,BRA,FW,Mirassol,27,1997,13.0,34,2.62,26,0,4,3,0,1,4,0.31,4,0,0,0,0,0
Igor Cariús,BRA,DF,Sport Recife,31,1993,19.2,30,1.56,19,3,0,2,5,1,1,0.05,1,0,0,0,0,0
Carlinhos,BRA,FW,Vitória,27,1997,1.8,3,1.64,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Antonio Carlos,BRA,DF,Sport Recife,31,1993,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jean Carlos Vicente,BRA,"MF,FW",Juventude,32,1992,2.3,7,3.1,4,1,1,0,0,1,0,0.0,0,0,0,0,0,0
Ruan Carneiro,BRA,GK,Juventude,34,1990,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Carrascal,COL,"FW,MF",Flamengo,26,1998,9.1,41,4.49,26,6,3,2,3,1,7,0.77,6,0,0,1,0,0
André Carrillo,PER,MF,Corinthians,33,1991,14.2,31,2.18,26,2,0,2,0,1,4,0.28,3,0,0,1,0,0
Gabriel Carvalho,BRA,FW,Internacional,17,2007,0.8,2,2.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Cássio,BRA,GK,Cruzeiro,37,1987,34.3,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Iury de Castilho,BRA,FW,Mirassol,29,1995,5.5,11,1.98,8,0,0,2,1,0,3,0.54,0,0,0,2,1,0
Caue,BRA,DF,RB Bragantino,18,2006,0.5,1,2.2,1,0,0,0,0,0,1,2.2,1,0,0,0,0,0
Murilo Cerqueira,BRA,DF,Palmeiras,27,1997,18.4,21,1.14,16,3,1,1,0,0,2,0.11,1,0,0,1,0,0
Julio Cesar,BRA,DF,Fluminense,18,2006,2.0,8,4.09,5,0,1,1,0,1,1,0.51,1,0,0,0,0,0
Kayky Chagas,BRA,"FW,MF",Bahia,21,2003,9.9,34,3.43,20,0,9,2,3,0,5,0.5,2,0,1,0,2,0
Gabriel Chapecó,BRA,GK,Grêmio,24,2000,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Chico,BRA,"MF,FW",Mirassol,33,1991,3.9,10,2.58,8,0,0,0,1,1,3,0.77,1,0,0,0,1,1
Chico,BRA,DF,Sport Recife,26,1998,11.8,12,1.02,11,0,0,0,0,1,1,0.08,1,0,0,0,0,0
Christian,BRA,FW,Cruzeiro,24,2000,26.2,43,1.64,30,0,2,7,3,1,4,0.15,2,0,0,2,0,0
Cipriano,BRA,DF,Juventude,22,2002,2.1,1,0.48,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Claudinho,BRA,DF,Vitória,24,2000,10.0,24,2.4,18,2,2,1,1,0,1,0.1,1,0,0,0,0,0
Clayson,BRA,FW,Mirassol,29,1995,2.8,13,4.57,7,3,2,1,0,0,2,0.7,1,0,0,1,0,0
Clayton,BRA,DF,Internacional,24,2000,8.5,4,0.47,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Cleiton,BRA,DF,Flamengo,21,2003,0.9,1,1.14,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Mateus Cocão,BRA,MF,Vasco da Gama,22,2002,6.6,8,1.21,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Igor Coronado,BRA,MF,Corinthians,32,1992,3.8,14,3.68,9,1,2,1,1,0,3,0.79,3,0,0,0,0,0
Joaquín Correa,ARG,"MF,FW",Botafogo (RJ),30,1994,10.0,48,4.81,35,3,2,4,4,0,2,0.2,1,0,0,0,1,0
Francisco da Costa,BRA,FW,Mirassol,29,1995,13.2,21,1.59,18,0,0,3,0,0,3,0.23,2,0,0,1,0,0
Philippe Coutinho,BRA,MF,Vasco da Gama,32,1992,26.7,132,4.94,77,34,5,7,7,2,14,0.52,5,5,1,1,2,0
Lucas Crispim,BRA,"MF,FW",Fortaleza,30,1994,4.7,22,4.68,12,3,1,3,3,0,2,0.43,0,1,0,1,0,0
Franco Cristaldo,ARG,"MF,FW",Grêmio,28,1996,14.0,71,5.08,45,17,2,2,5,0,7,0.5,6,1,0,0,0,0
Gustavo Cuellar,COL,MF,Grêmio,32,1992,9.8,15,1.53,14,0,0,1,0,0,1,0.1,1,0,0,0,0,0
Tomás Cuello,ARG,"FW,MF",Atlético Mineiro,24,2000,13.4,77,5.76,48,2,13,5,6,3,1,0.07,1,0,0,0,0,0
Carlos Cuesta,COL,DF,Vasco da Gama,25,1999,12.1,7,0.58,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Cuiabano,BRA,"DF,MF",Botafogo (RJ),21,2003,17.0,41,2.41,29,2,4,2,1,3,3,0.18,2,0,0,1,0,0
Jair Cunha,BRA,DF,Botafogo (RJ),19,2005,11.0,7,0.64,6,1,0,0,0,0,1,0.09,1,0,0,0,0,0
Lucas Cunha,BRA,DF,Sport Recife,28,1997,4.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Danielzinho,BRA,MF,Mirassol,30,1994,36.3,113,3.11,89,15,0,2,6,1,8,0.22,8,0,0,0,0,0
Danilo,BRA,"MF,FW",Botafogo (RJ),23,2001,9.2,36,3.92,30,1,2,3,0,0,6,0.65,6,0,0,0,0,0
Danilo,BRA,DF,Flamengo,33,1991,15.7,23,1.47,22,0,0,1,0,0,6,0.38,5,0,0,1,0,0
David,BRA,FW,Vasco da Gama,29,1995,8.3,31,3.72,25,0,2,4,0,0,4,0.48,4,0,0,0,0,0
Matheus Davó,BRA,"FW,MF",Mirassol,25,1999,0.4,2,5.14,1,0,0,1,0,0,1,2.57,1,0,0,0,0,0
Giorgian De Arrascaeta,URU,"MF,FW",Flamengo,30,1994,26.1,129,4.94,86,17,9,7,9,1,25,0.96,14,3,3,0,4,1
Nicolás De La Cruz,URU,MF,Flamengo,27,1997,11.3,37,3.26,28,8,0,1,0,0,4,0.35,3,1,0,0,0,0
Gabriel Delfim,BRA,GK,Atlético Mineiro,22,2002,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Deyverson,BRA,FW,Fortaleza,33,1991,13.0,33,2.53,25,1,0,3,4,0,1,0.08,1,0,0,0,0,0
Enzo Díaz,ARG,DF,São Paulo,29,1995,20.9,58,2.78,43,12,1,1,0,1,7,0.34,5,2,0,0,0,0
Lautaro Díaz,ARG,"FW,MF",Cruzeiro,26,1998,0.9,3,3.18,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lautaro Díaz,ARG,FW,Santos,26,1998,11.3,20,1.77,16,0,2,1,1,0,3,0.26,2,0,0,0,1,0
Dieguinho Diego,BRA,MF,Ceará,29,1995,29.5,52,1.76,37,0,5,2,6,2,6,0.2,5,0,1,0,0,0
Dieguinho,BRA,"FW,DF",Corinthians,17,2007,5.0,13,2.59,9,2,0,1,1,0,1,0.2,1,0,0,0,0,0
Diogenes,BRA,GK,Santos,24,2001,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Dodi,BRA,MF,Grêmio,28,1996,26.0,27,1.04,19,0,0,2,2,4,4,0.15,2,0,0,0,0,2
Fabricio Domínguez,URU,MF,Sport Recife,26,1998,1.1,1,0.9,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matheus Donelli,BRA,GK,Corinthians,22,2002,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mailton dos Santos,BRA,DF,São Paulo,26,1998,4.3,17,3.94,9,6,0,0,2,0,0,0.0,0,0,0,0,0,0
Thiago dos Santos,BRA,"MF,DF",Fluminense,35,1989,3.2,3,0.94,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Alexis Duarte,PAR,DF,Santos,24,2000,4.5,5,1.11,2,2,0,0,1,0,0,0.0,0,0,0,0,0,0
David Duarte,BRA,DF,Bahia,30,1995,24.5,20,0.82,18,0,0,2,0,0,3,0.12,2,0,0,1,0,0
Dudu,BRA,"FW,MF",Cruzeiro,33,1992,2.4,4,1.67,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Dudu,BRA,MF,Vitória,25,1999,3.5,13,3.67,12,0,0,1,0,0,1,0.28,0,0,0,1,0,0
Dudu,BRA,"MF,FW",Atlético Mineiro,33,1992,11.6,60,5.16,43,2,8,3,4,0,5,0.43,4,0,0,0,1,0
Edenílson,BRA,MF,Grêmio,35,1989,20.0,57,2.84,41,5,3,4,3,1,6,0.3,4,0,0,1,1,0
Eder,BRA,DF,Ceará,29,1995,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
EDU,BRA,DF,Vitória,24,2000,11.9,15,1.26,10,3,0,1,1,0,3,0.25,2,0,0,1,0,0
Carlos Eduardo,BRA,"MF,FW",Cruzeiro,35,1989,10.1,23,2.28,20,0,0,1,2,0,0,0.0,0,0,0,0,0,0
Carlos Eduardo,BRA,"FW,MF",Mirassol,28,1996,8.2,37,4.53,17,1,3,5,8,3,11,1.35,6,0,1,1,2,1
Carlos Eduardo,BRA,"FW,DF",Vitória,28,1996,0.5,1,2.2,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Alysson Edward,BRA,"FW,MF",Grêmio,18,2006,19.1,52,2.72,22,0,10,9,10,1,6,0.31,3,0,1,0,2,0
Rodrigo Ely,BRA,DF,Grêmio,31,1993,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Emerson,BRA,DF,Flamengo,26,1999,13.9,34,2.45,30,0,0,0,4,0,1,0.07,1,0,0,0,0,0
Leandro Emmanuel Martínez,ARG,MF,Fortaleza,30,1994,8.2,28,3.4,23,4,0,0,0,1,3,0.36,3,0,0,0,0,0
Ênio,BRA,"MF,FW",Juventude,23,2001,12.3,40,3.25,33,1,2,2,2,0,2,0.16,2,0,0,0,0,0
Erick,BRA,"MF,DF",Bahia,27,1997,7.6,12,1.58,11,0,1,0,0,0,1,0.13,0,0,1,0,0,0
Erick,BRA,"MF,FW",Vitória,27,1997,22.8,84,3.68,58,6,6,8,6,0,7,0.31,6,0,1,0,0,0
Gonzalo Escobar,ARG,DF,Santos,27,1997,22.3,45,2.02,30,4,4,1,4,2,2,0.09,1,1,0,0,0,0
Lucas Esteves,BRA,DF,Grêmio,24,2000,7.5,18,2.41,16,1,1,0,0,0,2,0.27,1,0,1,0,0,0
Guilherme Estrella,BRA,MF,Vasco da Gama,19,2005,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lucas Evangelista,BRA,MF,Palmeiras,29,1995,11.6,22,1.89,21,0,0,0,0,1,3,0.26,3,0,0,0,0,0
Éverson,BRA,GK,Atlético Mineiro,34,1990,36.0,15,0.42,10,5,0,0,0,0,2,0.06,2,0,0,0,0,0
Evertton,BRA,MF,Flamengo,21,2003,10.9,15,1.38,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ewerton,BRA,DF,Juventude,24,2000,12.8,26,2.03,18,3,2,1,2,0,1,0.08,1,0,0,0,0,0
