Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Brahian Palacios,COL,MF,Atlético Mineiro,22,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergio Palacios,COL,DF,RB Bragantino,19,2005,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kaio Pantaleão,BRA,DF,Botafogo (RJ),29,1995,10.4,0,8,2,25.0,0.77,0.19,0.0,0.0,13.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Rayan Passaglia Lelis,BRA,FW,Cruzeiro,18,2007,0.7,0,2,0,0.0,2.81,0.0,0.0,,26.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Alan Patrick,BRA,"MF,FW",Internacional,33,1991,27.8,11,45,13,28.9,1.62,0.47,0.11,0.38,23.0,15,6,7,9.8,4.3,0.1,1.2,0.7
Patryck,BRA,DF,São Paulo,22,2003,3.4,0,6,1,16.7,1.75,0.29,0.0,0.0,20.8,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Patrick de Paula,BRA,MF,Botafogo (RJ),25,1999,3.2,0,6,0,0.0,1.9,0.0,0.0,,30.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Paulinho,BRA,"MF,FW",Vasco da Gama,28,1997,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Paulinho,BRA,"MF,FW",Palmeiras,24,2000,2.5,0,5,1,20.0,2.01,0.4,0.0,0.0,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Caio Paulista,BRA,"DF,MF",Atlético Mineiro,26,1998,9.8,0,17,1,5.9,1.73,0.1,0.0,0.0,19.5,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Marcos Paulo,BRA,DF,Juventude,22,2003,15.2,0,6,2,33.3,0.4,0.13,0.0,0.0,21.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Cristian Pavón,ARG,"FW,MF",Grêmio,29,1996,15.3,0,30,8,26.7,1.97,0.52,0.0,0.0,23.2,1,0,0,1.3,1.3,0.04,-1.3,-1.3
Dimitri Payet,FRA,MF,Vasco da Gama,37,1987,2.1,0,2,0,0.0,0.94,0.0,0.0,,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Pedrinho,BRA,"MF,FW",São Paulo,17,2007,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro,BRA,FW,Flamengo,27,1997,11.6,12,41,23,56.1,3.52,1.98,0.27,0.48,15.2,0,1,2,8.6,6.8,0.18,3.4,4.2
João Pedro Chermont,BRA,DF,Santos,19,2006,2.8,0,2,1,50.0,0.72,0.36,0.0,0.0,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
João Pedro,BRA,DF,Corinthians,21,2003,13.8,0,10,2,20.0,0.72,0.14,0.0,0.0,10.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8
João Pedro,BRA,DF,Grêmio,28,1996,5.0,0,3,3,100.0,0.59,0.59,0.0,0.0,27.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
João Pedro Pepê,BRA,MF,Vitória,27,1998,7.3,0,3,1,33.3,0.41,0.14,0.0,0.0,31.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Peixoto,BRA,"MF,DF",Juventude,27,1997,8.1,1,12,3,25.0,1.47,0.37,0.08,0.33,21.4,0,0,0,0.6,0.6,0.05,0.4,0.4
Andreas Pereira,BRA,"MF,FW",Palmeiras,29,1996,11.2,2,18,7,38.9,1.61,0.63,0.11,0.29,27.1,9,0,0,0.8,0.8,0.04,1.2,1.2
Léo Pereira,BRA,DF,Flamengo,29,1996,32.8,4,20,7,35.0,0.61,0.21,0.2,0.57,14.2,3,0,0,2.8,2.8,0.14,1.2,1.2
Matheus Pereira,BRA,"MF,FW",Cruzeiro,28,1996,31.0,7,67,29,43.3,2.16,0.93,0.1,0.24,22.3,11,0,0,5.1,5.1,0.08,1.9,1.9
Luan Peres Petroni,BRA,DF,Santos,30,1994,22.8,0,4,1,25.0,0.18,0.04,0.0,0.0,20.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Pernambuco,BRA,"FW,MF",Juventude,26,1998,0.6,0,2,0,0.0,3.16,0.0,0.0,,16.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Petterson,BRA,MF,Juventude,21,2004,0.9,0,3,0,0.0,3.38,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Pierre,BRA,MF,Fortaleza,22,2002,9.3,0,3,1,33.3,0.32,0.11,0.0,0.0,24.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Yago Pikachu,BRA,"FW,MF",Fortaleza,32,1992,15.4,2,22,5,22.7,1.43,0.32,0.0,0.0,20.6,1,2,2,3.2,1.6,0.07,-1.2,-1.6
Joaquín Piquerez,URU,DF,Palmeiras,26,1998,27.3,3,31,8,25.8,1.14,0.29,0.03,0.13,28.7,5,2,3,3.2,0.8,0.03,-0.2,0.2
Rafael Pires,BRA,GK,São Paulo,35,1989,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Piton,BRA,DF,Vasco da Gama,24,2000,28.3,1,13,2,15.4,0.46,0.07,0.08,0.5,22.4,1,0,0,0.7,0.7,0.05,0.3,0.3
Isidro Pitta,PAR,FW,RB Bragantino,25,1999,12.1,7,25,10,40.0,2.06,0.82,0.28,0.7,15.5,0,0,0,2.5,2.5,0.1,4.5,4.5
Diego Pituca,BRA,MF,Santos,32,1992,4.4,1,4,1,25.0,0.92,0.23,0.25,1.0,26.1,0,0,0,0.3,0.3,0.07,0.7,0.7
Gonzalo Plata,ECU,"FW,MF",Flamengo,24,2000,15.0,4,26,10,38.5,1.73,0.67,0.15,0.4,16.2,2,0,0,3.1,3.1,0.12,0.9,0.9
Tomas Pochettino,ARG,"MF,FW",Fortaleza,28,1996,17.1,3,42,15,35.7,2.46,0.88,0.07,0.2,24.8,2,0,0,2.2,2.2,0.05,0.8,0.8
Mateo Ponte,URU,DF,Botafogo (RJ),21,2003,7.5,2,9,2,22.2,1.2,0.27,0.22,1.0,14.5,0,0,0,1.6,1.6,0.18,0.4,0.4
Gustavo Prado,BRA,"MF,FW",Internacional,19,2005,6.2,1,25,10,40.0,4.03,1.61,0.04,0.1,23.1,0,0,0,0.7,0.7,0.03,0.3,0.3
Kauã Prates,BRA,DF,Cruzeiro,16,2008,3.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Praxedes,BRA,"MF,FW",RB Bragantino,22,2002,4.4,0,12,2,16.7,2.7,0.45,0.0,0.0,20.7,2,0,0,0.6,0.6,0.05,-0.6,-0.6
Lucca Prior,BRA,"MF,FW",Fortaleza,20,2004,7.3,2,12,4,33.3,1.65,0.55,0.17,0.5,20.0,0,0,0,0.6,0.6,0.05,1.4,1.4
Erick Pulga,BRA,"FW,MF",Bahia,24,2000,18.7,3,51,18,35.3,2.72,0.96,0.06,0.17,15.2,0,0,0,6.0,6.0,0.12,-3.0,-3.0
Erick Pulgar,CHI,MF,Flamengo,31,1994,13.8,1,7,4,57.1,0.51,0.29,0.14,0.25,20.4,0,0,0,0.3,0.3,0.04,0.7,0.7
Du Queiroz,BRA,MF,Sport Recife,25,2000,6.8,0,6,1,16.7,0.88,0.15,0.0,0.0,18.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Igor Rabello,BRA,DF,Atlético Mineiro,29,1995,2.1,0,3,0,0.0,1.43,0.0,0.0,,10.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Igor Rabello,BRA,DF,Fluminense,29,1995,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Zé Rafael,BRA,MF,Santos,31,1993,20.6,1,28,4,14.3,1.36,0.19,0.04,0.25,17.4,2,0,0,2.2,2.2,0.08,-1.2,-1.2
Rafinha,BRA,DF,Sport Recife,18,2006,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
André Ramalho,BRA,DF,Corinthians,32,1992,19.8,0,13,3,23.1,0.66,0.15,0.0,0.0,20.6,1,0,0,0.6,0.6,0.04,-0.6,-0.6
Eric Ramires,BRA,MF,RB Bragantino,24,2000,19.8,2,21,6,28.6,1.06,0.3,0.1,0.33,18.4,0,0,0,2.9,2.9,0.14,-0.9,-0.9
Ramon,BRA,DF,Vitória,23,2001,18.0,0,10,0,0.0,0.56,0.0,0.0,,19.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Ramon,BRA,DF,Internacional,23,2001,3.7,0,4,1,25.0,1.09,0.27,0.0,0.0,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Lucas Ramon,BRA,DF,Mirassol,30,1994,28.9,2,29,12,41.4,1.0,0.41,0.07,0.17,15.8,0,0,0,2.8,2.8,0.1,-0.8,-0.8
Chris Ramos,ESP,FW,Botafogo (RJ),28,1997,8.0,4,22,10,45.5,2.76,1.25,0.18,0.4,12.8,0,0,0,3.6,3.6,0.16,0.4,0.4
Santi Ramos Mingo,ARG,DF,Bahia,23,2001,32.5,0,17,4,23.5,0.52,0.12,0.0,0.0,10.3,0,0,0,1.6,1.6,0.09,-1.6,-1.6
Rafael Ramos,POR,"DF,FW",Ceará,30,1995,10.0,0,6,1,16.7,0.6,0.1,0.0,0.0,24.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Raniele,BRA,"MF,DF",Corinthians,28,1996,22.4,2,19,7,36.8,0.85,0.31,0.11,0.29,13.0,0,0,0,2.1,2.1,0.11,-0.1,-0.1
Wellington Rato,BRA,"FW,MF",Vitória,32,1992,2.4,1,5,3,60.0,2.12,1.27,0.2,0.33,26.0,1,0,0,0.2,0.2,0.03,0.8,0.8
Pedro Raul,BRA,FW,Ceará,28,1996,32.2,11,92,36,39.1,2.86,1.12,0.11,0.28,14.4,0,1,1,11.6,10.8,0.12,-0.6,-0.8
Raykkonen,BRA,FW,Internacional,16,2008,1.4,0,2,1,50.0,1.45,0.73,0.0,0.0,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Reginaldo,BRA,DF,Juventude,31,1993,13.0,0,4,1,25.0,0.31,0.08,0.0,0.0,22.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Reinaldo,BRA,DF,Mirassol,35,1989,32.1,13,57,22,38.6,1.77,0.68,0.12,0.32,25.3,8,6,7,8.4,2.9,0.05,4.6,4.1
Reinier,BRA,"MF,FW",Atlético Mineiro,23,2002,3.7,0,8,1,12.5,2.16,0.27,0.0,0.0,13.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Robert Renan,BRA,DF,Vasco da Gama,21,2003,14.3,0,6,1,16.7,0.42,0.07,0.0,0.0,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Cristian Renato,BRA,FW,Mirassol,24,2000,15.0,5,45,20,44.4,3.0,1.33,0.11,0.25,14.4,0,0,0,5.4,5.4,0.12,-0.4,-0.4
Renê,BRA,DF,Fluminense,32,1992,26.2,2,13,2,15.4,0.5,0.08,0.15,1.0,20.4,3,0,0,0.6,0.6,0.05,1.4,1.4
Rezende,BRA,"MF,DF",Bahia,30,1995,6.4,0,1,0,0.0,0.16,0.0,0.0,,34.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Murilo Rhikman,BRA,MF,Cruzeiro,18,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Everton Ribeiro,BRA,MF,Bahia,35,1989,21.4,2,26,5,19.2,1.22,0.23,0.04,0.2,24.8,0,1,1,2.4,1.7,0.06,-0.4,-0.7
Ricardo,BRA,MF,Vitória,30,1994,9.8,0,7,4,57.1,0.71,0.41,0.0,0.0,25.4,0,0,0,1.0,1.0,0.15,-1.0,-1.0
João Ricardo Riedi,BRA,GK,Fortaleza,36,1988,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Richard,BRA,MF,Internacional,30,1994,3.1,0,1,0,0.0,0.33,0.0,0.0,,6.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Richardson,BRA,MF,Ceará,33,1991,8.8,0,3,2,66.7,0.34,0.23,0.0,0.0,24.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Charles Rigon Matos,BRA,"MF,DF",Corinthians,28,1996,6.3,1,3,2,66.7,0.47,0.32,0.33,0.5,16.3,0,0,0,0.6,0.6,0.2,0.4,0.4
Emiliano Rigoni,ARG,FW,São Paulo,31,1993,3.3,1,11,3,27.3,3.37,0.92,0.09,0.33,17.6,1,0,0,1.2,1.2,0.11,-0.2,-0.2
Tomás Rincón,VEN,MF,Santos,37,1988,10.2,0,6,0,0.0,0.59,0.0,0.0,,16.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Richard Ríos,COL,MF,Palmeiras,24,2000,8.1,0,12,2,16.7,1.47,0.25,0.0,0.0,25.3,4,0,0,0.6,0.6,0.05,-0.6,-0.6
Riquelme,BRA,"FW,MF",Fluminense,17,2007,1.1,0,3,1,33.3,2.73,0.91,0.0,0.0,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Riquelme,BRA,DF,Sport Recife,18,2007,0.3,0,1,0,0.0,3.91,0.0,0.0,,15.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Christian Rivera,COL,MF,Sport Recife,29,1996,30.3,0,8,1,12.5,0.26,0.03,0.0,0.0,23.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Pablo Roberto,BRA,MF,Fortaleza,25,1999,1.3,0,2,0,0.0,1.55,0.0,0.0,,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Paulo Roberto,BRA,DF,Vitória,19,2005,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcos Rocha,BRA,DF,Palmeiras,36,1988,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,12.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Marcos Rocha,BRA,DF,Grêmio,36,1988,10.7,0,6,1,16.7,0.56,0.09,0.0,0.0,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Sergio Rochet,URU,GK,Internacional,31,1993,14.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodrigo,BRA,MF,São Paulo,20,2004,8.0,0,22,5,22.7,2.73,0.62,0.0,0.0,21.9,2,0,0,1.2,1.2,0.05,-1.2,-1.2
Alisson Rodrigues,BRA,MF,Internacional,16,2008,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ruben Rodrigues,POR,MF,Vitória,28,1996,0.3,0,1,0,0.0,3.46,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Alan Rodríguez,URU,MF,Internacional,25,2000,10.5,0,11,3,27.3,1.05,0.29,0.0,0.0,22.8,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Guzmán Rodríguez,URU,DF,RB Bragantino,24,2000,22.8,1,13,3,23.1,0.57,0.13,0.08,0.33,13.1,0,0,0,1.0,1.0,0.08,0.0,0.0
Luciano Rodríguez,URU,FW,Bahia,21,2003,8.8,2,29,11,37.9,3.3,1.25,0.07,0.18,17.7,2,0,0,2.9,2.9,0.1,-0.9,-0.9
Santiago Rodríguez,URU,"FW,MF",Botafogo (RJ),25,2000,14.8,2,28,10,35.7,1.9,0.68,0.07,0.2,20.5,2,0,0,1.6,1.6,0.06,0.4,0.4
Rodriguinho,BRA,FW,Cruzeiro,21,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rodriguinho,BRA,"FW,MF",Ceará,21,2003,0.4,0,2,0,0.0,5.45,0.0,0.0,,29.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Agustín Rogel,URU,DF,Internacional,27,1997,5.0,0,2,0,0.0,0.4,0.0,0.0,,10.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Benjamín Rollheiser,ARG,"MF,FW",Santos,24,2000,24.6,2,50,16,32.0,2.03,0.65,0.02,0.06,22.3,4,1,1,3.7,3.0,0.06,-1.7,-2.0
Iván Román,CHI,DF,Atlético Mineiro,18,2006,7.8,0,5,0,0.0,0.64,0.0,0.0,,13.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Romarinho,BRA,"MF,FW",Vitória,34,1990,1.4,0,3,1,33.3,2.18,0.73,0.0,0.0,13.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Romarinho,BRA,"FW,MF",Sport Recife,30,1994,10.1,2,20,4,20.0,1.97,0.39,0.1,0.5,18.1,0,0,0,1.1,1.1,0.06,0.9,0.9
Ángel Romero,PAR,"FW,MF",Corinthians,32,1992,11.9,0,21,5,23.8,1.77,0.42,0.0,0.0,15.2,1,0,0,3.1,3.1,0.15,-3.1,-3.1
Lucas Romero,ARG,MF,Cruzeiro,30,1994,31.5,1,19,4,21.1,0.6,0.13,0.05,0.25,29.7,1,0,0,0.5,0.5,0.03,0.5,0.5
Óscar Romero,PAR,"MF,FW",Internacional,32,1992,5.6,0,8,1,12.5,1.43,0.18,0.0,0.0,23.0,2,0,0,0.3,0.3,0.03,-0.3,-0.3
Romulo,BRA,"MF,FW",Ceará,23,2001,1.5,0,3,3,100.0,2.03,2.03,0.0,0.0,25.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Rômulo,BRA,"DF,MF",Atlético Mineiro,21,2004,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ronald,BRA,MF,Vitória,27,1997,20.8,0,14,7,50.0,0.67,0.34,0.0,0.0,28.5,1,0,0,0.4,0.4,0.03,-0.4,-0.4
Ronald,BRA,"DF,MF",Grêmio,21,2003,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ronaldo,BRA,GK,Bahia,28,1996,27.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ronaldo,BRA,MF,Internacional,28,1996,8.6,0,8,2,25.0,0.93,0.23,0.0,0.0,22.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Budiga Roni,BRA,MF,Mirassol,25,1999,1.7,0,1,0,0.0,0.6,0.0,0.0,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Rony,BRA,"FW,MF",Atlético Mineiro,29,1995,27.8,6,79,32,40.5,2.84,1.15,0.08,0.19,16.2,0,0,0,9.5,9.5,0.12,-3.5,-3.5
Vitor Roque,BRA,FW,Palmeiras,19,2005,23.5,16,78,37,47.4,3.32,1.57,0.19,0.41,15.4,0,1,1,12.9,12.1,0.16,3.1,2.9
Diego Rosa,BRA,"MF,DF",Internacional,22,2002,2.2,0,1,0,0.0,0.45,0.0,0.0,,32.2,1,0,0,0.0,0.0,0.03,0.0,0.0
Matheus Rossetto,BRA,MF,Fortaleza,28,1996,10.3,0,2,0,0.0,0.19,0.0,0.0,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Agustín Rossi,ARG,GK,Flamengo,29,1995,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ruan,BRA,DF,Atlético Mineiro,25,1999,9.0,1,4,2,50.0,0.44,0.22,0.25,0.5,11.7,0,0,0,0.2,0.2,0.04,0.8,0.8
Ruan,BRA,DF,São Paulo,25,1999,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rubens,BRA,"MF,DF",Atlético Mineiro,23,2001,11.5,1,17,5,29.4,1.48,0.44,0.06,0.2,21.0,0,0,0,1.5,1.5,0.09,-0.5,-0.5
Alan Ruschel,BRA,DF,Juventude,35,1989,13.7,0,2,1,50.0,0.15,0.07,0.0,0.0,20.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Rwan,BRA,FW,Botafogo (RJ),23,2001,2.0,0,3,0,0.0,1.53,0.0,0.0,,19.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
José Sabino,BRA,DF,São Paulo,28,1996,25.5,2,18,8,44.4,0.7,0.31,0.11,0.25,15.5,0,0,0,1.6,1.6,0.09,0.4,0.4
Daniel Sales,BRA,DF,Flamengo,18,2006,0.8,0,1,0,0.0,1.32,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Rodrigo Sam,BRA,DF,Juventude,29,1995,16.2,1,8,4,50.0,0.49,0.25,0.13,0.25,9.9,0,0,0,0.9,0.9,0.11,0.1,0.1
Mateo Sanabria,ARG,"FW,MF",Bahia,20,2004,6.3,1,10,3,30.0,1.58,0.47,0.1,0.33,18.7,0,0,0,0.7,0.7,0.07,0.3,0.3
Alex Sandro,BRA,DF,Flamengo,34,1991,17.2,0,8,2,25.0,0.47,0.12,0.0,0.0,17.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Agustín Sant'Anna,URU,DF,RB Bragantino,27,1997,5.8,0,13,1,7.7,2.24,0.17,0.0,0.0,25.6,3,0,0,0.7,0.7,0.05,-0.7,-0.7
Alex Santana,BRA,MF,Corinthians,29,1995,1.2,0,1,0,0.0,0.85,0.0,0.0,,12.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Alex Santana,BRA,MF,Grêmio,29,1995,4.3,0,6,0,0.0,1.39,0.0,0.0,,16.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Ademir Santos,BRA,"FW,MF",Bahia,29,1995,21.9,2,53,17,32.1,2.42,0.78,0.04,0.12,17.9,1,0,0,5.0,5.0,0.09,-3.0,-3.0
Eduardo Santos,BRA,DF,RB Bragantino,27,1997,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Júnior Santos,BRA,"FW,MF",Atlético Mineiro,30,1994,4.0,2,10,4,40.0,2.49,1.0,0.2,0.5,13.1,0,0,0,2.1,2.1,0.21,-0.1,-0.1
Rodrigo Santos,BRA,MF,Fortaleza,24,2000,2.5,0,3,1,33.3,1.2,0.4,0.0,0.0,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Renzo Saravia,ARG,DF,Atlético Mineiro,31,1993,11.8,0,7,1,14.3,0.59,0.08,0.0,0.0,20.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Eduardo Sasha,BRA,"FW,MF",RB Bragantino,32,1992,25.0,8,55,28,50.9,2.2,1.12,0.09,0.18,14.8,0,3,3,9.9,7.6,0.14,-1.9,-2.6
Lucas Sasha,BRA,MF,Fortaleza,34,1990,29.0,1,17,7,41.2,0.59,0.24,0.06,0.14,20.7,0,0,0,0.7,0.7,0.04,0.3,0.3
Jefferson Savarino,VEN,MF,Botafogo (RJ),28,1996,21.3,4,54,18,33.3,2.54,0.85,0.07,0.22,19.9,3,0,0,4.2,4.2,0.08,-0.2,-0.2
Kike Saverio,ESP,"MF,FW",Vitória,25,1999,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gustavo Scarpa,BRA,"MF,FW",Atlético Mineiro,31,1994,25.6,1,58,13,22.4,2.27,0.51,0.02,0.08,26.5,5,0,0,2.2,2.2,0.04,-1.2,-1.2
João Scatolin,BRA,FW,Juventude,16,2008,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
João Schmidt,BRA,MF,Santos,31,1993,23.9,2,18,4,22.2,0.75,0.17,0.11,0.5,13.5,0,0,0,1.5,1.5,0.08,0.5,0.5
Davi Schuindt,BRA,DF,Fluminense,20,2004,2.0,0,1,1,100.0,0.5,0.5,0.0,0.0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Cleiton Schwengber,BRA,GK,RB Bragantino,27,1997,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Paulo Sérgio,BRA,"DF,MF",São Paulo,19,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Serna,COL,"FW,MF",Fluminense,27,1997,23.2,7,43,21,48.8,1.86,0.91,0.16,0.33,15.3,0,0,0,7.1,7.1,0.17,-0.1,-0.1
Igor Serrote,BRA,DF,Grêmio,19,2005,5.7,0,4,0,0.0,0.7,0.0,0.0,,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Juan Sforza,ARG,MF,Vasco da Gama,22,2002,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Sforza,ARG,MF,Juventude,22,2002,3.0,0,1,0,0.0,0.33,0.0,0.0,,3.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Shaylon,BRA,MF,Mirassol,27,1997,4.9,0,9,2,22.2,1.85,0.41,0.0,0.0,19.8,0,0,0,1.0,1.0,0.11,-1.0,-1.0
Aderlan Silva,BRA,DF,Santos,34,1990,1.0,0,1,0,0.0,1.03,0.0,0.0,,33.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Aderlan Silva,BRA,DF,Sport Recife,34,1990,10.2,0,3,0,0.0,0.29,0.0,0.0,,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
André Silva,BRA,FW,São Paulo,27,1997,15.1,5,37,8,21.6,2.45,0.53,0.11,0.5,14.7,0,1,1,4.5,3.7,0.1,0.5,0.3
João Silva,POR,DF,Sport Recife,26,1999,11.0,0,4,1,25.0,0.36,0.09,0.0,0.0,9.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Luan Silva,BRA,MF,São Paulo,25,1999,1.9,0,2,1,50.0,1.04,0.52,0.0,0.0,11.8,0,0,0,0.7,0.7,0.33,-0.7,-0.7
Lucas Silva,BRA,MF,Cruzeiro,31,1993,30.6,2,25,5,20.0,0.82,0.16,0.08,0.4,27.4,2,0,0,0.9,0.9,0.04,1.1,1.1
Matheus Pereira da Silva,BRA,MF,Fortaleza,26,1998,14.3,1,13,3,23.1,0.91,0.21,0.08,0.33,30.4,4,0,0,0.7,0.7,0.05,0.3,0.3
Patrick Silva,BRA,MF,Atlético Mineiro,20,2004,2.5,0,1,1,100.0,0.4,0.4,0.0,0.0,27.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Thiago Silva,BRA,DF,Fluminense,40,1984,24.0,2,15,4,26.7,0.63,0.17,0.13,0.5,10.5,0,0,0,1.5,1.5,0.1,0.5,0.5
Vinicius Silvestre,BRA,GK,Fortaleza,30,1994,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Luis Sinisterra,COL,FW,Cruzeiro,25,1999,3.6,2,8,5,62.5,2.21,1.38,0.25,0.4,18.6,1,0,0,0.6,0.6,0.08,1.4,1.4
Cédric Soares,POR,"DF,FW",São Paulo,33,1991,21.0,0,5,0,0.0,0.24,0.0,0.0,,16.6,1,0,0,0.3,0.3,0.06,-0.3,-0.3
Everton Soares,BRA,"FW,MF",Flamengo,28,1996,9.7,1,30,6,20.0,3.09,0.62,0.03,0.17,22.9,0,0,0,2.1,2.1,0.07,-1.1,-1.1
Tiquinho Soares,BRA,FW,Santos,34,1991,13.9,2,29,6,20.7,2.08,0.43,0.0,0.0,18.4,2,2,2,4.0,2.4,0.09,-2.0,-2.4
Fernando Sobral,BRA,MF,Ceará,30,1994,16.7,1,14,2,14.3,0.84,0.12,0.07,0.5,26.3,1,0,0,0.4,0.4,0.03,0.6,0.6
